wadded stuck 44 wagers would 40
waists water 42 waited would 42
waited until 50 waited light 193
waited while 84 waited while 81
waited until 371 waited while 2196
waited light 98 waited dreary 111
waited lines 49 waited queue 42
waited while 65 waited until 108
waited while 98 waited mother 84
waited mother 65 waited women 43
waited asked 46 waited morning 185
waited queen 44 waited house 205
waited bidding 52 waited bidding 49
waited until 78 waiver offer 309
walked owned 44 walked point 137
walked point 45 walked sitting 43
walked father 100 walked mother 91
walked while 252 walked while 262
walked father 99 walked mother 94
walked while 124 walked scene 48
walked light 40 walked which 48
walked lands 53 walked hello 101
walked father 56 walked grass 45
walked steps 47 walked found 42
walked stood 49 walked after 40
walked lodging 62 walked where 200
walked where 128 walked where 247
walked house 97 walked depot 129
walked after 41 walked where 111
walked table 74 walked where 52
walked table 79 walked table 96
walked stone 66 walked woman 47
walked phone 394 walked where 45
walked floor 43 walked steps 334
walked plank 198 walked aisle 152
walked drive 177 walked slope 68
walked steps 58 walked winding 135
walked which 44 walked steps 381
walked sixty 138 walked after 42
walked father 538 walked front 147
walked house 171 walked mother 460
walked table 137 walked after 92
walked again 70 walked holding 42
walked while 89 walked chair 96
walked chief 205 walked father 790
walked front 124 walked horse 80
walked house 346 walked mother 523
walked place 96 walked table 246
walked uncle 41 walked house 108
walked table 419 walked hello 147
walled sides 3658 walled sides 1434
walled sides 133 walled sides 88
walled sides 49 wander sweet 54
wander hours 41 wanted world 90
wanted wells 54 wanted costs 65
wanted price 86 wanted terms 54
wanted right 40 wanted about 93
wanted right 51 wanted about 46
wanted about 41 wanted about 42
wanted about 59 wanted anything 67
wanted hello 95 wanted about 44
wanted where 99 wanted still 67
wanted again 77 wanted point 137
wanted alone 156 wanted right 99
wanted could 238 wanted never 136
wanted where 160 wanted would 211
wanted place 111 wanted shots 45
wanted dylan 54 wanted could 176
wanted never 128 wanted anything 67
wanted right 40 wanted father 271
wanted first 133 wanted lover 302
wanted mother 251 wanted bride 47
wanted equal 80 wanted father 244
wanted lover 162 wanted mother 274
wanted woman 87 wanted alone 5193
wanted jerry 69 wanted people 56
wanted where 43 wanted again 326
wanted front 218 wanted playing 187
wanted where 59 wanted stars 42
wanted apart 48 wanted right 84
wanted close 246 wanted night 47
wanted woman 169 wanted where 43
wanted close 115 wanted close 139
wanted jesus 186 wanted others 173
wanted people 671 wanted peter 60
wanted women 133 wanted evening 77
wanted kinds 130 wanted night 114
wanted sorts 152 wanted asked 168
wanted could 474 wanted getting 42
wanted never 355 wanted still 80
wanted tried 60 wanted where 367
wanted which 142 wanted would 178
wanted could 690 wanted never 870
wanted which 58 wanted would 62
wanted months 116 wanted others 57
wanted quite 71 wanted weeks 56
wanted share 119 wanted honor 43
wanted share 387 wanted would 68
wanted again 294 wanted evening 97
wanted first 51 wanted morning 79
wanted night 189 wanted since 461
wanted which 113 wanted would 103
wanted could 44 wanted would 59
wanted right 716 wanted which 72
wanted again 107 wanted alone 455
wanted evening 50 wanted morning 131
wanted movie 58 wanted right 597
wanted since 332 wanted story 114
wanted while 92 wanted admit 82
wanted alarm 42 wanted appear 42
wanted argue 140 wanted avoid 81
wanted build 265 wanted burst 70
wanted carry 82 wanted catch 308
wanted cause 542 wanted change 337
wanted chase 118 wanted check 299
wanted climb 543 wanted close 721
wanted cover 127 wanted crash 160
wanted crawl 1752 wanted create 409
wanted cross 107 wanted crush 57
wanted dance 706 wanted drift 52
wanted drink 730 wanted drive 712
wanted either 48 wanted engage 46
wanted enjoy 171 wanted enter 49
wanted fight 594 wanted focus 139
wanted force 132 wanted gather 66
wanted hurry 111 wanted knock 91
wanted laugh 317 wanted march 42
wanted marry 124 wanted offer 104
wanted paint 514 wanted party 115
wanted place 123 wanted please 172
wanted point 117 wanted preach 95
wanted press 56 wanted prove 114
wanted punch 192 wanted raise 141
wanted really 48 wanted relax 193
wanted reveal 51 wanted right 285
wanted scare 558 wanted scream 882
wanted screw 190 wanted search 43
wanted serve 233 wanted shake 287
wanted share 269 wanted shoot 336
wanted shout 175 wanted sleep 7596
wanted slide 41 wanted smash 55
wanted smoke 149 wanted spend 721
wanted spoil 102 wanted stand 639
wanted stare 316 wanted start 665
wanted stick 128 wanted strip 115
wanted study 366 wanted sweep 132
wanted touch 602 wanted upset 253
wanted visit 288 wanted waste 73
wanted watch 956 wanted worry 50
wanted write 1841 wanted power 45
wanted words 41 wanted drink 1530
wanted sleep 240 wanted alive 153
wanted alive 93 wanted asked 77
wanted check 325 wanted could 119
wanted drink 119 wanted fetch 162
wanted fight 768 wanted knock 64
wanted search 89 wanted shoot 125
wanted sleep 151 wanted spend 98
wanted stand 57 wanted study 260
wanted touch 84 wanted visit 832
wanted watch 318 wanted where 135
wanted would 109 wanted place 112
wanted could 209 wanted never 63
wanted broke 130 wanted lunch 85
wanted walks 51 wanted skating 64
wanted alone 133 wanted after 208
wanted again 644 wanted alone 194
wanted dancing 174 wanted every 94
wanted fishing 46 wanted hunting 322
wanted looking 74 wanted right 90
wanted today 41 wanted walking 40
wanted where 44 wanted would 43
wanted night 69 wanted route 189
wanted would 45 wanted jesus 100
wanted sense 51 wanted dance 768
wanted shout 279 wanted grace 560
warden march 1153 warden state 40
warmed given 55 warmed which 47
warmed water 123 warmed which 50
warmed while 182 warmed bosom 71
warmed hands 58 warmed plate 71
warmed story 46 warmly given 83
warned woman 48 warned faint 57
warned danger 272 warned peril 44
warned danger 55 washed swell 49
washed water 75 washed water 99
washed blood 181 washed shore 56
washed shore 86 washed blood 473
washes sharp 152 wasted sides 70
wastes reason 62 wastes lands 113
watching women 88 watching would 365
watching thinking 41 watching waiting 76
watching times 60 watering season 46
waters season 84 waters china 79
waters river 59 waters season 64
waters river 55 waters river 41
waters appear 48 waters below 230
waters breaking 51 waters could 53
waters where 112 waters which 92
waters would 51 waters river 120
waters beaver 40 waters muddy 79
waters river 96 waters sandy 359
waters river 88 waters river 111
waters again 131 waters which 92
waters would 93 waters china 408
waters coast 519 waters indian 50
waters river 2326 waters river 80
waters river 90 waters river 197
waters springs 612 waters about 63
waters river 54 waters river 90
waters river 450 waters world 1991
waters above 82 waters river 957
waters canal 50 waters river 65
waters world 627 waters river 3104
waters diego 84 waters pedro 97
waters lakes 122 waters oceans 349
waters springs 54 waters river 47
waters season 91 waters coast 231
waters space 67 weakening order 44
weakening social 75 weapons times 40
weapons sides 79 wearied march 52
wearily white 73 wedded views 82
wedded cruel 73 wedded order 201
wedged sides 68 wedged sides 56
weekly state 111 weighing hands 80
weighing hands 225 weighing pound 64
weighs hands 50 weight piece 40
weight older 70 weight season 56
weight state 70 weight scale 99
weight stone 41 weight world 81
weight months 66 weight cases 94
weight sexes 57 weight right 87
weight which 43 weight sheet 86
weight about 45 weight folly 50
weight above 3175 weight alone 62
weight pushing 72 weight resting 57
weight which 1075 weight within 68
weight would 95 weight alone 50
weight pulling 48 weight pulls 63
weight tends 57 weight which 40
weight alone 64 weight which 61
weight clothing 77 weight rests 53
weight would 77 weight horse 41
weight brick 128 weight gases 52
weight leaves 46 weight solid 264
weight stone 107 weight above 1209
weight below 105 weight daily 49
weight filling 108 weight resting 57
weight which 199 weight would 62
weight wheel 130 weight above 118
weight filling 88 weight phase 75
weight stream 53 weight under 95
weight which 200 weight alone 54
weight rests 42 weight would 65
weight gases 73 weight water 98
weight above 155 weight sheet 354
weight which 83 weight would 84
weight would 88 weight oxide 46
weight coins 46 weight taken 61
weight seaman 45 weight world 51
weight taken 67 weight sugar 62
weight world 51 weight blood 51
weight oxide 49 weight which 43
weight would 181 weight plate 62
weight balls 67 weight coins 51
weight forms 42 weight gases 128
weight kinds 82 weight large 51
weight parts 75 weight sexes 76
weight sides 113 weight terms 45
weight types 96 weight which 86
weight would 242 weight hides 73
weight pedal 46 weight tires 64
weight wheel 235 weight sides 116
weight right 41 weight fifty 46
welded flange 100 welded flange 889
welled again 280 welled breast 136
welled chest 502 welled large 61
welled throat 1885 welled again 214
welled bosom 42 welled breast 159
welled chest 290 welled throat 637
welled hearts 69 welled throat 40
wheeling above 501 wheeling above 182
wheels which 59 wheels would 69
wheels grind 42 wheels world 54
wheels truck 64 wheels carts 141
wheels carts 72 whence about 57
whence easily 53 whence queen 131
whence knows 41 whereas method 76
whereas would 41 whereas known 43
whereas taken 56 whereas group 100
whereas season 162 whereas field 48
whereas phase 64 whereas world 163
whereas method 42 whereas world 369
whereas world 432 whereas season 62
whereas deadly 53 whereas fitting 111
whereas found 86 whereas known 139
whereas really 53 whereas until 47
whereas found 41 whereas known 354
whereas royal 117 whereas vices 52
whereas coast 101 whereas easily 75
whereas point 99 whereas point 152
whereas write 64 whereof author 76
whereof writing 54 whereof shall 68
whereof shall 112 whereof hands 61
whether fault 53 whether party 47
whether right 210 whether longer 48
whether asked 46 whether given 43
whether anything 73 whether right 296
whether father 47 whether about 86
whether after 47 whether aware 77
whether bound 242 whether faced 46
whether getting 138 whether liable 60
whether rather 205 whether really 150
whether right 122 whether speaking 53
whether still 121 whether alive 43
whether alive 42 whether father 283
whether rival 139 whether acted 109
whether comes 129 whether could 719
whether feels 534 whether finds 106
whether found 160 whether gives 41
whether holds 111 whether knows 646
whether liked 100 whether likes 498
whether lived 121 whether lives 350
whether looks 47 whether makes 154
whether meets 211 whether might 322
whether needs 470 whether ought 90
whether plans 70 whether plays 64
whether really 474 whether seems 84
whether shall 132 whether speaks 63
whether still 99 whether takes 128
whether tends 50 whether thinks 419
whether truly 86 whether voted 68
whether wants 2473 whether works 310
whether would 3117 whether isaac 41
whether claim 48 whether shall 52
whether lived 82 whether house 56
whether world 162 whether world 632
whether state 87 whether world 165
whether right 47 whether where 100
whether cooking 56 whether money 73
whether power 46 whether social 58
whether father 51 whether fault 45
whether first 75 whether false 72
whether plain 177 whether rather 379
whether really 47 whether right 44
whether still 117 whether wiser 53
whether worthy 117 whether which 109
whether chief 121 whether every 226
whether people 46 whether which 451
whether women 58 whether words 70
whether appear 81 whether right 1951
whether easier 51 whether longer 1364
whether worse 89 whether built 41
whether given 80 whether spent 66
whether taken 52 whether anything 57
whether first 63 whether father 71
whether fault 98 whether first 114
whether mother 87 whether about 61
whether after 114 whether burnt 41
whether cruel 49 whether easier 234
whether often 61 whether plain 93
whether quite 234 whether rather 1947
