war have suffered death for 64
war more severely than any 42
war more terrible than any 154
war will disappear and that 151
was also ambitious for his 52
was also analyzed for its 45
was also apparent that any 53
was also apparent that for 47
was also apparent that her 49
was also apparent that his 89
was also apparent that not 49
was also apparent that she 236
was also apparent that they 209
was also apparent that this 204
was also apparent was that 147
was also approved for use 54
was also arrested and both 54
was also arrested and put 67
was also arrested and was 69
was also arrested for his 54
was also asserted that they 48
was also asthmatic and had 74
was also attacked for being 56
was also attacked for his 130
was also attacked for its 83
was also believed that all 65
was also believed that any 41
was also believed that god 55
was also believed that one 122
was also believed that they 256
was also believed that this 368
was also censured for his 54
was also censured for not 90
was also compared with that 299
was also computed for each 299
was also conscious that his 113
was also conscious that she 52
was also conscious that this 45
was also credited with being 247
was also declared that all 69
was also designed for this 45
was also designed for use 115
was also developing his own 80
was also developing its own 138
was also divorced and had 62
was also employed for this 76
was also equipped with two 327
was also essential for him 49
was also essential that they 98
was also esteemed for his 82
was also evidence that for 52
was also evidence that she 129
was also evidence that they 99
was also evidence that this 96
was also examined and was 67
was also examined for its 108
was also executed for his 120
was also expected that they 181
was also expected that this 155
was also expressing his own 89
was also generous with her 98
was also generous with his 302
was also grateful for his 64
was also grateful that she 74
was also indebted for his 86
was also infamous for his 46
was also informed that all 76
was also informed that her 56
was also informed that his 243
was also informed that one 102
was also informed that she 155
was also informed that they 231
was also informed that this 119
was also informed that two 42
was also intended for him 50
was also intended for use 133
was also intended that they 43
was also intended that this 110
was also intimate with him 41
was also involved with her 55
was also involved with him 44
was also involved with his 68
was also involved with this 72
was also knighted for his 53
was also mentioned that they 42
was also mentioned that this 105
was also notorious for being 45
was also notorious for her 67
was also notorious for his 333
was also notorious for its 198
was also numbered with them 48
was also observed and was 72
was also observed for all 173
was also observed for both 53
was also observed for this 43
was also observed for two 83
was also observed that all 303
was also observed that both 104
was also observed that for 181
was also observed that not 58
was also observed that one 153
was also observed that she 57
was also observed that they 131
was also observed that this 279
was also observed that two 42
was also observed that with 132
was also observed with this 44
was also obsessed with his 41
was also obtained for each 152
was also obtained for this 53
was also occupied with his 108
was also ordained that all 68
was also possible for her 46
was also possible for him 245
was also possible for men 51
was also possible for one 156
was also possible for them 222
was also possible that her 54
was also possible that his 133
was also possible that one 148
was also possible that she 370
was also possible that they 530
was also possible that this 121
was also possible with this 40
was also pregnant with her 61
was also prepared for each 66
was also prepared for this 68
was also prepared for use 48
was also proposed that all 128
was also proposed that they 82
was also proposed that this 122
was also provided for all 57
was also provided for and 65
was also provided for each 78
was also provided for our 40
was also provided for them 107
was also provided that all 380
was also provided that any 424
was also provided that each 100
was also provided that for 79
was also provided that one 80
was also provided that they 82
was also provided that this 87
was also provided that two 49
was also provided with two 145
was also punished for his 56
was also punished with death 163
was also received and read 41
was also recorded for each 195
was also relieved that his 42
was also relieved that she 126
was also reminded that his 70
was also renowned for her 181
was also renowned for his 1005
was also renowned for its 469
was also reported that all 67
was also reported that both 61
was also reported that for 57
was also reported that his 75
was also reported that one 308
was also reported that she 168
was also reported that they 253
was also reported that this 174
was also reported that two 267
was also required for all 72
was also required for any 73
was also required that all 84
was also required that they 48
was also resolved that all 101
was also resolved that this 43
was also reunited with his 76
was also rewarded for his 112
was also selected for its 52
was also stressed that this 68
was also struggling with her 50
was also struggling with his 72
was also suitable for use 48
was also supposed that his 47
was also threatened with death 52
was also unlikely that they 71
was also utilized for this 45
was clear evidence that both 41
was clear evidence that his 41
was clear evidence that she 69
was clear evidence that they 212
was clear evidence that this 135
was coming straight for her 94
was coming straight for him 207
was coming straight for them 147
was crying bitterly and did 50
was done decently and with 40
was done properly and that 120
was duly executed and that 42
was duly grateful for this 83
was duly informed that this 48
was duly punished for his 87
was duly received and read 86
was duly received and was 43
was duly rewarded for his 249
was duly summoned and that 271
was early attacked and long 45
was early prepared for his 249
was early supplied with them 43
was even asserted that she 44
was even asserted that they 66
was even asserted that this 74
was even believed that his 41
was even believed that they 61
was even believed that this 45
was even examined with two 72
was even ignorant that his 82
was even lovelier than she 82
was even narrower than that 73
was even possible for her 49
was even possible for him 190
was even possible for one 72
was even possible for them 107
was even possible that her 55
was even possible that his 105
was even possible that one 118
was even possible that she 342
was even possible that they 280
was even possible that this 107
was even prettier than her 142
was even prettier than she 169
was even reported that his 68
was even reported that one 189
was even reported that she 85
was even reported that they 84
was even rewarded for his 58
was even slighter than that 48
was even stricter than that 77
was even supposed that his 52
was even supposed that they 52
was even threatened with being 123
was even threatened with death 82
was ever arrested for this 52
was ever burdened with this 53
was ever generous with his 47
was ever intended and that 45
was ever possible for him 80
was ever punished for his 44
was ever punished for this 98
was ever somewhat that was 75
was from kentucky and had 44
was from louisiana and had 47
was from missouri and had 45
was from oklahoma and had 46
was from scotland and had 45
was full daylight now and 60
was gone northward with his 45
was good business for him 73
was good business for them 73
was good evidence that they 84
was good evidence that this 63
was good execution for ten 46
was good medicine for her 42
was good medicine for him 42
was good practice for her 72
was good practice for him 83
was good practice for his 45
was good practice for them 44
was great enthusiasm for this 66
was half conscious that this 131
was half contempt for this 76
was half finished with his 63
was having breakfast with her 129
was having breakfast with him 65
was having breakfast with his 222
was having problems and was 52
was having problems with her 1119
was having problems with him 52
was having problems with his 1459
was having problems with its 225
was having problems with one 132
was having troubles with her 57
was having troubles with his 102
was heading directly for him 51
was heading directly for them 67
was heading straight for her 287
was heading straight for him 314
was heading straight for his 83
was heading straight for our 72
was heading straight for them 323
was heading straight for war 44
was held constant and was 42
was held constant for all 334
was held constant for both 62
was held constant for each 141
was held prisoner for six 46
was held prisoner for two 173
was high compared with that 234
was just commencing his song 54
was just eighteen and had 56
was just grateful that she 146
was just grateful that they 63
was just opposite him and 49
was just possible for her 49
was just possible for him 72
was just possible she had 55
was just possible she was 56
was just possible that her 80
was just possible that his 129
was just possible that one 400
was just possible that she 774
was just possible that they 472
was just possible that this 278
was just possible that you 127
was just relieved that she 84
was just relieved that they 42
was just somebody who had 42
was just somebody who was 92
was just stretching out her 76
was just stretching out his 92
was kept constant and that 50
was kept constant and was 72
was kept constant for all 471
was kept constant for each 222
was kept prisoner for two 55
was kept separate and had 60
was least prepared for them 43
was leaving washington for his 49
was left entirely with him 60
was left scratching his head 72
was less absolute than that 43
was less abundant and its 95
was less accurate than that 164
was less adequate than that 72
was less advanced than his 47
was less advanced than that 308
was less affected than any 62
was less affected than that 67
was less ambitious than his 56
was less ambitious than that 191
was less animated than that 73
was less apparent than had 50
was less apparent than that 74
was less beautiful than her 51
was less brilliant than that 127
was less complete than had 83
was less complete than that 290
was less critical than that 109
was less culpable than his 77
was less dangerous than his 64
was less dangerous than one 52
was less dangerous than that 105
was less definite than that 45
was less desirous for all 64
was less detailed than that 57
was less disposed than any 41
was less distinct than that 50
was less dramatic than for 48
was less dramatic than his 45
was less dramatic than that 333
was less elevated than that 48
was less essential for them 67
was less expected than any 71
was less expected was that 119
was less flexible than that 41
was less frequent and her 84
was less frequent than that 129
was less generous than that 105
was less grievous than that 41
was less handsome than her 162
was less horrible than that 208
was less inclined for any 73
was less inclined than his 144
was less indebted for her 107
was less intimate with his 40
was less negative than that 74
was less numerous than that 69
was less original than his 48
was less personal than that 49
was less positive than that 121
was less powerful than her 45
was less powerful than his 99
was less powerful than its 65
was less powerful than that 126
was less prepared for war 114
was less probable than that 90
was less profound than that 87
was less provided with any 102
was less regarded than that 41
was less resolute than his 104
was less rigorous than that 150
was less romantic than that 40
was less surprising than that 194
was less talented than his 43
was less valuable than that 110
was less vigorous than that 83
was less virulent than that 43
was like somebody had hit 42
was like somebody who had 52
was losing patience with her 253
was losing patience with him 156
was losing patience with his 179
was losing patience with this 103
was made dictator for ten 80
was made manifest that they 54
was made minister for war 83
was made possible and easy 59
was made possible and was 133
was made possible for all 105
was made possible for any 85
was made possible for her 91
was made possible for him 306
was made possible for them 158
was made prisoner and his 113
was made prisoner and put 309
was made prisoner and was 63
was made prisoner with all 56
was made prisoner with him 62
was made prisoner with his 139
was made specially for him 64
was made specially for this 71
was made unlawful for any 433
was making directly for her 52
was making headlines with his 49
was making progress and that 268
was making progress and was 74
was making progress with her 144
was making progress with his 274
was making straight for her 79
was making straight for him 85
was making straight for his 61
was making straight for our 40
was making straight for them 69
was mild compared with his 57
was mild compared with that 1102
was mild compared with this 94
was more absolute than any 64
was more absolute than that 554
was more abstract than that 54
was more abundant than any 223
was more abundant than now 45
was more abundant than that 140
was more academic than real 131
was more accurate and had 57
was more accurate than any 399
was more accurate than his 209
was more accurate than its 53
was more accurate than our 50
was more accurate than she 56
was more accurate than that 768
was more accurate than was 42
was more adequate than that 40
was more advanced than any 349
was more advanced than her 59
was more advanced than his 182
was more advanced than its 121
was more advanced than that 1303
was more advanced than was 63
was more affected than any 128
was more affected than his 146
was more affected than real 140
was more affected than that 98
was more agitated than she 66
was more agreeable than any 130
was more agreeable than her 167
was more agreeable than his 67
was more agreeable than she 63
was more agreeable than that 247
was more ambitious and was 59
was more ambitious for him 44
was more ambitious for his 40
was more ambitious than any 128
was more ambitious than his 149
was more ambitious than its 62
was more ambitious than she 46
was more ambitious than that 523
was more ambitious than this 47
was more animated than she 90
was more apparent than any 47
was more apparent than his 130
was more apparent than its 85
was more apparent than real 35496
was more apparent than that 202
was more apparent then real 40
was more authentic than that 56
was more backward than any 64
was more backward than her 48
was more backward than that 54
was more balanced than that 118
was more beautiful now than 230
was more beautiful than all 537
was more beautiful than any 2549
was more beautiful than can 71
was more beautiful than her 413
was more beautiful than his 271
was more beautiful than she 813
was more beautiful than that 734
was more beautiful than they 160
was more beautiful than this 131
was more beautiful than you 243
was more beautiful then than 46
was more brightly lit than 70
was more brilliant than any 182
was more brilliant than his 95
was more brilliant than that 254
was more brilliant than this 43
was more cheerful now that 62
was more cheerful than any 62
was more cheerful than she 154
was more cheerful than that 152
was more comforting than any 46
was more commanding than his 65
was more compelling than any 118
was more compelling than his 75
was more compelling than that 164
was more complete than any 277
was more complete than for 44
was more complete than had 47
was more complete than that 1765
was more complete than was 47
was more confused now than 115
was more confused than she 100
was more conscious than any 67
was more conscious than his 55
was more conscious than she 100
was more constant than that 61
was more convincing than any 197
was more convincing than his 136
was more convincing than that 146
was more cosmetic than real 271
was more credible than his 90
was more credible than that 184
was more criminal than any 42
was more critical than any 71
was more critical than his 41
was more critical than that 413
was more culpable than any 129
was more dangerous for him 69
was more dangerous for them 53
was more dangerous now than 73
was more dangerous than all 164
was more dangerous than any 494
was more dangerous than being 82
was more dangerous than going 44
was more dangerous than her 58
was more dangerous than his 155
was more dangerous than man 46
was more dangerous than one 211
was more dangerous than she 121
was more dangerous than that 879
was more dangerous than they 73
was more dangerous than war 55
was more decisive than any 105
was more decisive than that 120
was more definite than any 43
was more definite than that 120
was more delicate than her 43
was more delicate than that 207
was more delicious than any 146
was more despotic than that 59
was more detailed than any 131
was more detailed than his 50
was more detailed than that 421
was more discreet than that 43
was more disposed than his 49
was more distinct than that 84
was more disturbing than any 95
was more disturbing than his 73
was more disturbing than she 51
was more disturbing was that 312
was more dominant than that 60
was more dramatic than any 79
was more dramatic than his 40
was more dramatic than that 248
was more eclectic than that 52
was more elevated and dry 50
was more elevated than any 116
was more elevated than now 65
was more elevated than that 102
was more eloquent than all 215
was more eloquent than any 935
was more eloquent than her 54
was more eloquent than his 268
was more eloquent than that 137
was more emphatic than any 42
was more emphatic than its 41
was more emphatic than that 172
was more enriched than with 67
was more essential than that 123
was more esteemed for his 51
was more esteemed than all 88
was more explicit than any 96
was more explicit than his 52
was more explicit than that 103
was more extended than that 164
was more fanciful than real 116
was more flexible than his 136
was more flexible than its 44
was more flexible than that 655
was more forceful than his 40
was more forceful than that 60
was more frequent than any 93
was more frequent than can 40
was more frequent than for 658
was more frequent than had 55
was more frequent than that 551
was more frequent than with 69
was more frequent then than 45
was more friendly than his 41
was more fruitful than any 89
was more fruitful than that 97
was more generous than any 91
was more generous than his 184
was more generous than that 687
was more generous than was 51
was more generous with her 57
was more generous with his 114
was more graceful than any 59
was more graceful than that 44
was more graceful than they 79
was more grateful for that 40
was more grateful for this 69
was more grateful than she 124
was more grievous than any 52
was more handsome than any 172
was more handsome than her 42
was more handsome than his 109
was more handsome than she 241
was more helpless than any 66
was more hopeless than that 53
was more horrible than all 45
was more horrible than any 93
was more horrible than that 60
was more illusory than real 992
was more imagined than real 1096
was more immediate and real 94
was more immediate than that 326
was more impaired than that 43
was more inclined than his 125
was more inclined than its 42
was more indebted for his 153
was more indebted for its 60
was more indirect than that 50
was more informal than that 41
was more insecure than that 163
was more insidious than that 44
was more intimate than any 80
was more intimate than sex 42
was more intimate than she 43
was more intimate than that 503
was more intimate than with 205
was more intimate with her 106
was more intimate with him 242
was more intimate with his 57
was more involved than she 61
was more involved than that 289
was more involved than this 40
was more involved with her 98
was more involved with his 104
was more isolated than any 44
was more luxurious than any 76
was more merciful than his 80
was more merciful than man 48
was more merciful than one 119
was more merciful than that 74
was more moderate than had 40
was more moderate than his 210
was more moderate than its 76
was more moderate than that 542
was more moderate than was 40
was more muscular than she 53
was more negative than that 176
was more notorious than that 168
was more numerous and far 42
was more numerous than any 222
was more numerous than had 102
was more numerous than his 100
was more numerous than that 420
was more obedient than his 40
was more occupied with her 80
was more occupied with his 147
was more original than any 95
was more original than his 211
was more original than that 82
was more patriotic than his 45
was more perplexing than that 56
was more personal than that 556
was more poignant than that 83
was more populous than any 96
was more positive than any 53
was more positive than his 43
was more positive than that 861
was more possible than that 56
was more possible then than 40
was more potential than real 247
was more powerful and had 89
was more powerful now than 44
was more powerful than all 931
was more powerful than any 2545
was more powerful than fear 231
was more powerful than god 137
was more powerful than her 382
was more powerful than him 58
was more powerful than his 1125
was more powerful than its 318
was more powerful than man 41
was more powerful than one 44
was more powerful than our 47
was more powerful than she 323
was more powerful than that 1064
was more powerful than they 412
was more powerful than this 108
was more powerful than was 59
was more powerful than you 58
was more prepared for this 44
was more prepared than his 45
was more probable than any 74
was more probable than not 742
was more probable than that 1954
was more probable that she 108
was more probable that they 261
was more probably his own 57
was more probably than not 240
was more profound and far 118
was more profound than any 189
was more profound than his 157
was more profound than that 1361
was more profound than they 43
was more profound than this 75
was more prolific than any 62
was more prolific than his 41
was more prolonged than that 104
was more realistic than any 80
was more realistic than his 134
was more realistic than its 44
was more realistic than that 691
was more relieved than she 125
was more religious than any 55
