war adventure as we have 44
war conditions of the time 110
war conditions on the teeth 236
war conducted by an able 93
war conducted in the name 103
war consisted in the fact 52
war continued in the north 67
war continued in the south 53
war continued to be felt 51
war continued to go well 48
war criminals of the axis 116
war delivered to the other 60
war dependent on the same 56
war described in the great 42
war desperate on the part 62
war discussed by the duke 54
war indemnity to be paid 253
war movements of the late 41
war production in the early 90
war sentiment in the north 44
was abandoned at an early 467
was abandoned at the last 267
was abandoned at the same 232
was abandoned at the time 632
was abandoned at the trial 80
was abandoned at the turn 66
was abandoned at the very 276
was abandoned by the army 250
was abandoned by the boers 45
was abandoned by the crew 210
was abandoned by the diet 44
was abandoned by the early 161
was abandoned by the gods 64
was abandoned by the great 40
was abandoned by the jews 75
was abandoned by the late 116
was abandoned by the most 111
was abandoned by the only 54
was abandoned by the rest 101
was abandoned by the same 49
was abandoned by the time 230
was abandoned by the union 45
was abandoned by the very 258
was abandoned in the case 107
was abandoned in the early 1744
was abandoned in the face 994
was abandoned in the fall 278
was abandoned in the fifth 51
was abandoned in the hope 55
was abandoned in the last 101
was abandoned in the late 1014
was abandoned in the most 40
was abandoned in the next 68
was abandoned in the ninth 68
was abandoned in the north 82
was abandoned in the same 122
was abandoned in the sixth 60
was abandoned in the south 94
was abandoned in the spring 268
was abandoned in the tenth 122
was abandoned in the third 161
was abandoned in the time 60
was abandoned in the wake 170
was abandoned in the west 86
was abandoned in the years 40
was abandoned on the beach 85
was abandoned on the great 40
was abandoned on the road 229
was abandoned to the care 201
was abandoned to the dogs 91
was abandoned to the fury 230
was abandoned to the goths 40
was abandoned to the great 56
was abandoned to the lust 47
was abandoned to the most 135
was abandoned to the rude 73
was abandoned to the wild 109
was abhorrent to the nice 73
was abolished at an early 61
was abolished at the same 329
was abolished at the time 266
was abolished by the code 63
was abolished by the coming 70
was abolished by the hand 42
was abolished by the last 46
was abolished by the late 77
was abolished by the laws 77
was abolished by the pope 128
was abolished by the same 120
was abolished by the whig 51
was abolished in the army 109
was abolished in the cape 46
was abolished in the case 123
was abolished in the early 645
was abolished in the fall 47
was abolished in the last 92
was abolished in the late 258
was abolished in the name 50
was abolished in the navy 44
was abolished in the north 350
was abolished in the same 206
was abolished in the sixth 45
was abolished in the south 107
was abolished in the spring 53
was abolished in the time 68
was abolished in the town 59
was abolished in the wake 75
was abolished in the west 437
was abolished on the same 43
was abrogated by the coming 56
was accessory to the fact 52
was accessory to the said 46
was acclaimed as the best 526
was acclaimed as the great 69
was acclaimed as the hero 83
was acclaimed as the leading 103
was acclaimed as the most 597
was acclaimed as the only 76
was acclaimed at the time 180
was acclaimed by the army 52
was acclaimed by the great 42
was acclaimed in the west 50
was accordingly by no means 57
was accordingly to be sent 54
was accounted as the most 45
was accounted at the time 68
was accounted to be their 147
was accounted to be very 44
was acquitted at the trial 409
was acquitted by the high 278
was acquitted by the jury 2593
was acquitted by the same 47
was acquitted by the trial 105
was acquitted in the trial 71
was acquitted of the main 50
was acquitted of the more 200
was acquitted of the most 89
was acquitted of the other 48
was acquitted of the rape 96
was acquitted of the same 57
was acquitted on the same 51
was acquitted on the trial 52
was activated at the same 52
was activated by the same 69
was activated in the same 57
was addressed at the time 70
was addressed by the aged 53
was addressed by the duke 90
was addressed by the late 117
was addressed by the leading 45
was addressed by the lord 144
was addressed by the most 45
was addressed by the name 179
was addressed by the other 49
was addressed by the pope 63
was addressed by the same 110
was addressed in at least 41
was addressed in the case 154
was addressed in the duke 115
was addressed in the early 130
was addressed in the form 83
was addressed in the hand 142
was addressed in the last 77
was addressed in the main 61
was addressed in the most 106
was addressed in the name 159
was addressed in the next 51
was addressed in the same 351
was addressed in the third 171
was addressed in the work 43
was addressed on the back 81
was addressed on the same 57
was addressed to me from 178
was addressed to my wife 116
was addressed to no less 269
was addressed to no other 111
was addressed to the army 204
was addressed to the baby 169
was addressed to the bank 97
was addressed to the body 61
was addressed to the care 58
was addressed to the city 133
was addressed to the diet 58
was addressed to the duke 462
was addressed to the fact 41
was addressed to the firm 117
was addressed to the four 48
was addressed to the free 46
was addressed to the girl 76
was addressed to the gods 65
was addressed to the goths 73
was addressed to the great 97
was addressed to the heads 95
was addressed to the heart 72
was addressed to the high 119
was addressed to the holy 220
was addressed to the home 123
was addressed to the jews 337
was addressed to the jury 117
was addressed to the lady 158
was addressed to the late 283
was addressed to the lord 715
was addressed to the more 83
was addressed to the most 86
was addressed to the north 114
was addressed to the other 164
was addressed to the poor 94
was addressed to the pope 541
was addressed to the said 47
was addressed to the same 503
was addressed to the south 102
was addressed to the three 234
was addressed to the town 52
was addressed to the very 220
was addressed to the vice 147
was addressed to the wife 110
was addressed to the wood 246
was addressed to the wrong 134
was addressed to the young 362
was addressed to the youth 61
was adjourned to be heard 55
was adjourned to the last 70
was adjourned to the next 1398
was adjourned to the said 45
was adjourned to the third 138
was admirable at the time 54
was advisable at the same 53
was advisable at the time 46
was advisable to be true 45
was advocated as the best 330
was advocated as the most 93
was advocated as the only 121
was advocated at the same 96
was advocated at the time 73
was advocated by the early 53
was advocated by the great 60
was advocated by the late 206
was advocated by the more 42
was advocated by the most 125
was advocated in the early 134
was advocated in the late 51
was advocated in the name 66
was advocated in the past 222
was affiliated at the time 112
was affiliated to the third 157
was afflicted at the news 67
was afflicted at the same 47
was afflicted at the time 94
was afflicted by the loss 193
was afflicted by the most 110
was afflicted by the same 187
was afflicted in the same 139
was affronted by the fact 56
was afternoon by the time 384
was afternoon in the same 56
was afternoon of the next 101
was afterward to be made 50
was aggression on the part 46
was aggrieved by the lord 66
was agreement as to what 54
was agreement on the fact 53
was agreement on the main 53
was agreement on the need 587
was agreement on the part 107
was alleviated by the fact 170
was alleviated by the gift 73
was allocated in the form 53
was allocated in the ratio 41
was allocated in the same 59
was allocated to the army 54
was allocated to the cost 60
was allocated to the fund 109
was allocated to the health 60
was allocated to the land 463
was allocated to the most 67
was allocated to the navy 51
was allocated to the other 89
was allocated to the same 42
was allocated to the south 41
was allocated to the task 54
was allocated to the three 205
was allocated to the union 47
was allowable by the laws 91
was altogether in the dark 554
was altogether in the same 93
was altogether in the wrong 526
was altogether of the most 42
was altogether on my side 43
was altogether on the other 54
was altogether on the side 502
was altogether on the wrong 67
was ambiguous as to what 78
was ambiguous as to when 44
was amortized at the rate 42
was amplified by the fact 544
was amplified by the media 41
was amputated at the knee 257
was amputated at the thigh 115
was amputation of the hand 44
was analogous to the case 100
was analogous to the early 42
was analogous to the role 55
was analogous to the work 53
was ancillary to the main 159
was ancillary to the sale 61
was announced as at hand 60
was announced as the date 104
was announced as the last 125
was announced as the most 43
was announced as the next 164
was announced as the only 140
was announced as the site 48
was announced as the test 45
was announced as the work 71
was announced as to take 47
was announced at the door 212
was announced at the june 45
was announced at the last 157
was announced at the next 90
was announced at the same 1076
was announced at the third 40
was announced at the time 654
was announced at the very 216
was announced by an angel 323
was announced by the angel 213
was announced by the band 40
was announced by the bank 53
was announced by the beating 192
was announced by the clear 62
was announced by the door 266
was announced by the duke 44
was announced by the firing 1310
was announced by the great 96
was announced by the heavy 46
was announced by the home 78
was announced by the inca 52
was announced by the late 44
was announced by the lord 120
was announced by the loud 107
was announced by the maid 48
was announced by the most 40
was announced by the name 73
was announced by the roar 78
was announced by the same 123
was announced by the sign 45
was announced by the tears 169
was announced by the town 103
was announced by the union 44
was announced by the yell 51
was announced in the bill 60
was announced in the camp 85
was announced in the case 129
was announced in the city 222
was announced in the early 303
was announced in the fall 283
was announced in the form 221
was announced in the july 112
was announced in the june 151
was announced in the last 382
was announced in the late 167
was announced in the list 49
was announced in the media 106
was announced in the month 52
was announced in the most 134
was announced in the name 130
was announced in the news 196
was announced in the next 70
was announced in the play 69
was announced in the same 506
was announced in the south 46
was announced in the spring 597
was announced in the third 43
was announced in the very 119
was announced in the wake 52
was announced of the firing 54
was announced on the last 92
was announced on the news 103
was announced on the part 104
was announced on the radio 1122
was announced on the same 476
was announced on the very 153
was announced to be held 792
was announced to be only 109
was announced to be ready 147
was announced to me during 45
was announced to the army 331
was announced to the city 83
was announced to the media 76
was announced to the other 55
was announced to the pope 136
was announced to the rest 52
was announced to the town 130
was announced to us only 47
was applauded at the time 183
was applauded by the great 69
was applauded by the most 50
was applauded by the other 101
was applauded by the rest 63
was applauded by the same 145
was applauded by the very 41
was applauded in the west 46
was applauded to the echo 1107
was applauded to the very 111
was appointed as an aide 75
was appointed as the acting 330
was appointed as the city 66
was appointed as the date 80
was appointed as the fifth 51
was appointed as the last 74
was appointed as the next 189
was appointed as the only 71
was appointed as the sole 446
was appointed as the third 383
was appointed as the time 423
was appointed as the vice 309
was appointed at an early 111
was appointed at the early 47
was appointed at the last 215
was appointed at the mouth 41
was appointed at the next 41
was appointed at the same 802
was appointed at the time 253
was appointed by my lord 47
was appointed by the army 66
was appointed by the bank 55
was appointed by the cape 47
was appointed by the city 880
was appointed by the club 40
was appointed by the czar 178
was appointed by the diet 76
was appointed by the duke 833
was appointed by the food 40
was appointed by the free 114
was appointed by the gods 127
was appointed by the govt 74
was appointed by the great 268
was appointed by the heads 47
was appointed by the high 508
was appointed by the holy 595
was appointed by the home 623
was appointed by the imam 49
was appointed by the last 140
was appointed by the late 518
was appointed by the lord 1163
was appointed by the most 45
was appointed by the navy 44
was appointed by the north 144
was appointed by the other 155
was appointed by the pope 2241
was appointed by the ruling 91
was appointed by the said 157
was appointed by the same 289
was appointed by the shah 84
was appointed by the south 352
was appointed by the three 99
was appointed by the town 1710
was appointed by the union 277
was appointed by the vice 145
was appointed by the west 125
was appointed by the will 174
was appointed by the young 44
was appointed in the case 77
was appointed in the city 58
was appointed in the early 251
was appointed in the fall 269
was appointed in the hall 63
was appointed in the hope 73
was appointed in the last 72
was appointed in the late 112
was appointed in the month 140
was appointed in the next 65
was appointed in the room 198
was appointed in the same 876
was appointed in the spring 540
was appointed in the wake 65
was appointed is of less 66
was appointed king of judea 192
was appointed on the next 55
was appointed on the part 246
was appointed on the same 311
was appointed on the spot 86
was appointed on the ways 43
was appointed to be done 258
was appointed to be heard 144
was appointed to be held 4421
was appointed to be kept 593
was appointed to be made 257
was appointed to be paid 167
was appointed to be ready 51
was appointed to be said 131
was appointed to be sent 52
was appointed to be sold 53
was appointed to be their 431
was appointed to be there 42
was appointed to be upon 41
was appointed to be used 392
was appointed to do duty 161
was appointed to do what 44
was appointed to go along 40
was appointed to go down 149
was appointed to go into 1640
was appointed to go over 244
was appointed to go there 41
was appointed to the arab 40
was appointed to the army 473
was appointed to the cape 146
was appointed to the care 202
was appointed to the case 51
was appointed to the city 840
was appointed to the cure 174
was appointed to the dual 122
was appointed to the duke 61
was appointed to the duty 105
was appointed to the farm 61
was appointed to the fifth 151
was appointed to the five 164
was appointed to the full 205
was appointed to the gold 99
was appointed to the great 153
was appointed to the health 93
was appointed to the high 2838
was appointed to the home 175
was appointed to the india 111
was appointed to the john 48
was appointed to the jury 46
was appointed to the kent 66
was appointed to the land 53
was appointed to the less 105
was appointed to the like 84
was appointed to the living 2381
was appointed to the lord 246
was appointed to the main 79
was appointed to the mary 53
was appointed to the miami 221
was appointed to the more 327
was appointed to the most 561
was appointed to the navy 354
was appointed to the ninth 53
was appointed to the north 303
was appointed to the orion 57
was appointed to the other 61
was appointed to the part 42
was appointed to the peace 45
was appointed to the post 22147
was appointed to the rank 1198
was appointed to the rich 53
was appointed to the role 107
was appointed to the said 90
was appointed to the same 2318
was appointed to the ship 175
was appointed to the sixth 89
was appointed to the sole 104
was appointed to the south 310
was appointed to the task 425
was appointed to the third 298
was appointed to the three 192
was appointed to the town 96
was appointed to the union 93
was appointed to the very 219
was appointed to the vice 213
was appointed to the west 470
was appointed to the work 303
was appointed to the yale 67
was appraised at the time 61
was appraised of the fact 43
was approaching at the other 253
was approaching at the same 43
was approaching at the time 85
was approaching by the time 93
was approaching in the form 73
was approaching on the left 48
was approaching on the other 97
was approaching on the road 44
was approaching to the camp 75
was architect to the pope 42
was arraigned at the same 83
was arraigned on the same 50
was ascendant in the mind 49
was assaulted at the same 50
was assaulted by an angry 53
was assaulted by the arms 82
was assaulted by the most 107
was assaulted by the other 50
was assaulted by the same 42
was assaulted by the wind 108
was assaulted on the road 41
was assembled at the city 40
was assembled at the door 109
was assembled at the foot 63
was assembled at the mouth 67
was assembled at the port 40
was assembled at the same 69
was assembled at the time 148
was assembled by the late 55
was assembled in the city 112
was assembled in the dining 192
was assembled in the early 92
was assembled in the form 48
was assembled in the great 138
was assembled in the hall 146
was assembled in the late 82
was assembled in the living 110
was assembled in the main 58
was assembled in the month 56
was assembled in the open 72
was assembled in the port 165
was assembled in the room 45
was assembled in the same 113
was assembled in the spring 51
was assembled in the town 87
was assembled in the yard 159
was assembled of the most 43
was assembled on the beach 137
was assembled on the lawn 43
was assembled on the left 87
was assembled on the ninth 44
was assembled on the other 54
was assembled on the site 58
was assembled on the spot 59
was assembled to be told 51
was assistant to the late 71
was assistant to the vice 146
was associated at an early 81
was associated at the same 42
was associated at the time 320
was associated in my mind 1827
was associated in my work 42
was associated in the case 50
was associated in the early 216
was associated in the eyes 44
was associated in the late 61
was associated in the mind 412
was associated in the past 277
was associated in the same 160
was associated in the work 170
was assuredly by no means 53
was assuredly of the feast 40
was astonishing at the time 55
was astounded at the depth 61
was astounded at the fact 47
was astounded at the great 47
was astounded at the high 47
was astounded at the lack 59
was astounded at the news 202
was astounded at the size 133
was astounded at the work 51
was astounded by the depth 47
was astounded by the fact 121
was astounded by the great 52
was astounded by the lack 82
was astounded by the news 1065
was astounded by the size 112
was astounded to be told 112
was astraddle of the main 100
was attempted at an early 51
was attempted at the same 62
was attempted at the time 167
was attempted by the early 51
was attempted by the late 71
was attempted by the main 64
was attempted by the same 84
was attempted in the case 324
was attempted in the early 391
was attempted in the face 62
was attempted in the form 92
was attempted in the hope 82
was attempted in the last 122
was attempted in the late 105
was attempted in the most 52
was attempted in the name 46
was attempted in the past 264
was attempted in the same 118
was attempted in the spring 63
was attempted in the time 45
was attempted in the town 40
was attempted of the other 52
was attempted on the part 219
was attempted on the side 60
was attempted to be cast 119
was attempted to be done 679
was attempted to be held 66
was attempted to be kept 74
was attempted to be laid 90
was attempted to be made 1237
was attempted to be used 133
was attentive to the fact 42
was attentive to the most 57
was attracted at an early 65
was attracted by an open 117
was attracted by the call 88
was attracted by the cheap 114
was attracted by the deep 46
was attracted by the door 56
was attracted by the fact 543
was attracted by the fair 40
was attracted by the fame 248
was attracted by the fine 227
was attracted by the fire 89
was attracted by the firing 110
was attracted by the girl 91
was attracted by the gold 129
was attracted by the good 153
was attracted by the great 334
was attracted by the high 371
was attracted by the hope 83
was attracted by the huge 47
was attracted by the ideal 105
was attracted by the ideas 109
was attracted by the iron 92
was attracted by the life 155
was attracted by the loud 191
was attracted by the lure 102
was attracted by the many 64
was attracted by the more 255
was attracted by the most 93
was attracted by the name 173
was attracted by the news 52
was attracted by the odor 50
was attracted by the open 50
was attracted by the other 99
was attracted by the part 117
was attracted by the play 59
was attracted by the rich 81
was attracted by the rising 107
was attracted by the same 125
was attracted by the sign 60
was attracted by the size 46
was attracted by the tall 42
was attracted by the theme 60
was attracted by the three 90
was attracted by the tone 42
was attracted by the very 386
was attracted by the wealth 57
was attracted by the well 331
was attracted by the wild 63
was attracted by the word 42
was attracted by the work 247
was attracted by the young 236
was attracted by the youth 41
was attracted to it from 41
was attracted to the arts 48
was attracted to the book 99
was attracted to the case 85
was attracted to the city 157
was attracted to the door 103
was attracted to the early 48
was attracted to the fact 248
was attracted to the fair 49
was attracted to the film 43
was attracted to the form 92
was attracted to the girl 173
was attracted to the great 170
was attracted to the high 111
was attracted to the ideal 88
was attracted to the ideas 244
was attracted to the kind 58
was attracted to the lake 113
was attracted to the land 49
was attracted to the life 321
was attracted to the many 50
was attracted to the more 374
was attracted to the most 189
was attracted to the name 63
was attracted to the open 41
was attracted to the other 198
was attracted to the part 46
was attracted to the plan 42
was attracted to the play 62
was attracted to the rich 60
was attracted to the role 96
was attracted to the room 53
was attracted to the same 153
was attracted to the side 179
was attracted to the site 110
was attracted to the south 164
was attracted to the spot 471
was attracted to the tall 53
was attracted to the theme 115
was attracted to the theory 80
was attracted to the third 46
was attracted to the town 207
was attracted to the very 64
was attracted to the view 49
was attracted to the west 254
was attracted to the work 470
was attracted to the wrong 40
was attracted to the young 414
was augmented by at least 55
was augmented by the birth 57
was augmented by the coming 53
was augmented by the fact 1166
was augmented by the great 57
was augmented by the lack 47
was augmented by the loss 47
was augmented by the sale 50
was augmented by the very 57
was augmented by the want 90
was augmented by the work 66
was augmented in the early 59
was augmented in the last 42
was augmented in the late 53
was authorized at the same 191
was authorized at the time 151
was authorized by the bank 59
was authorized by the bill 73
was authorized by the city 529
was authorized by the last 94
was authorized by the laws 338
was authorized by the other 286
was authorized by the pope 295
was authorized by the same 142
was authorized by the town 54
was authorized by the will 56
was authorized in the case 43
was authorized in the early 60
was authorized in the name 56
was authorized in the same 78
was authorized in the spring 41
was authorized on the part 96
was authorized to be done 55
was authorized to be held 78
was authorized to be made 460
was authorized to be paid 342
was authorized to be sold 122
was authorized to be used 92
was authorized to do what 100
was authorized to go ahead 272
was authorized to go back 54
was authorized to go into 88
was available as to their 42
was available as to what 203
was available at an early 43
was available at no cost 310
was available at the date 63
was available at the rate 66
was available at the same 179
was available at the site 120
was available at the time 18006
was available at the trial 67
was available at the turn 56
was available by the early 61
was available by the late 53
was available by the time 113
was available in at least 101
was available in no other 48
was available in the areas 42
was available in the camp 74
was available in the case 367
was available in the city 256
was available in the data 108
was available in the days 48
was available in the early 680
was available in the fall 42
was available in the form 1315
was available in the home 377
was available in the last 66
was available in the late 267
was available in the main 57
was available in the most 40
was available in the north 162
was available in the open 95
was available in the other 102
was available in the past 954
was available in the room 91
was available in the same 198
was available in the soil 69
was available in the south 271
was available in the spring 82
was available in the time 89
was available in the town 177
was available in the west 750
was available in the work 50
was available on the boat 60
was available on the date 45
was available on the farm 67
was available on the open 117
was available on the other 147
was available on the same 91
was available on the site 116
was available on the size 41
was available on the spot 260
was available to at least 86
was available to be seen 59
was available to be used 297
was available to me from 63
was available to me only 124
was available to me when 91
was available to the army 58
was available to the body 46
was available to the city 115
was available to the early 136
was available to the media 47
was available to the more 44
was available to the most 81
was available to the other 123
was available to the poor 391
was available to the reading 45
was available to the rest 56
was available to the trial 47
was available to the user 65
was available to the west 84
was available to the wife 52
was available to the young 81
was available to us from 69
was available to us only 67
was available to us when 41
was awareness of the need 80
was awestruck by the size 80
was basically in the form 44
was basically in the same 79
was basically of the same 141
was basically on the side 46
was basically to be left 73
was bayoneted in the back 159
was bayoneted on the spot 49
was bedridden at the time 170
was beneficial to my health 63
was beneficial to the city 79
was beneficial to the health 243
was beneficial to the poor 45
was blackened by the exit 46
was blackened by the fire 100
was blockaded by the union 60
was blockaded in the port 128
was blockaded on the left 81
was bolstered by the fact 942
was bountiful to the poor 147
was boycotted by the main 67
was bracketed to the wall 52
was breakfasting at the same 71
was breakfasting at the sign 92
was brevetted to the rank 57
was brightest in the south 117
was broadcast at the same 55
was broadcast at the time 44
was broadcast by the radio 77
was broadcast in the early 86
was broadcast on the home 60
was broadcast on the news 54
was broadcast on the radio 990
was broadcast on the same 74
was broadcast on the third 211
was broadened in the early 40
was broadside to the wind 40
was butchered on the spot 99
was campaigning at the time 87
was campaigning in the north 142
was campaigning in the south 113
was canonized by the pope 468
was celebrant of the mass 86
was centuries in the making 354
was ceremonial in the land 86
was certainly at an early 41
was certainly at no great 138
was certainly at the back 125
was certainly at the core 50
was certainly at the heart 121
was certainly at the root 71
was certainly at the same 64
was certainly at the time 134
was certainly at the very 43
was certainly by no means 1630
was certainly in my mind 89
was certainly in no mood 600
was certainly in no wise 40
was certainly in the back 42
was certainly in the ball 113
was certainly in the best 619
was certainly in the city 87
was certainly in the early 77
was certainly in the line 98
was certainly in the making 41
was certainly in the mind 221
was certainly in the mood 45
was certainly in the most 113
was certainly in the room 62
was certainly in the same 113
was certainly in the wrong 892
was certainly of as much 48
was certainly of the most 316
was certainly of the same 251
was certainly of the type 41
was certainly on my mind 61
was certainly on my side 67
was certainly on the edge 92
was certainly on the left 54
was certainly on the mark 57
was certainly on the mind 65
was certainly on the other 70
was certainly on the rise 70
was certainly on the road 79
was certainly on the same 46
was certainly on the side 360
was certainly on the wane 52
was certainly on the wrong 61
was certainly to be done 85
was certainly to be heard 45
was certainly to be made 86
was certainly to be seen 86
was certainly to be very 103
was certainly to the fore 43
was certainly to the good 41
was certainly up to date 42
was certified by the nlrb 213
was chagrined at the loss 51
was challenged at the time 516
was challenged by at least 57
was challenged by the duke 43
was challenged by the fact 299
was challenged by the great 42
was challenged by the late 60
was challenged by the more 483
was challenged by the most 45
was challenged by the need 179
was challenged by the other 124
was challenged by the rise 506
was challenged by the rising 337
was challenged by the same 79
was challenged by the theory 42
was challenged by the union 78
was challenged by the very 134
was challenged by the work 94
was challenged by the young 69
was challenged in the case 388
was challenged in the early 393
was challenged in the high 1059
was challenged in the last 57
was challenged in the late 388
was challenged in the name 190
was challenged in the same 54
was challenged in the years 48
was championed by no less 40
was championed by the great 41
was championed by the late 70
was chartered at the same 49
was chartered in the same 70
was chartered in the spring 55
was chastised by the loss 74
was cherished as an ideal 41
was cherished as the last 110
was cherished as the most 81
was cherished by the great 41
was cherished by the leading 79
was cherished by the pope 55
was cherished in my heart 258
was cherished in my youth 41
was cherished to the last 55
was childless at the time 83
was circulating at the time 224
was circulating in the city 115
was circulating in the town 62
was clarified by the work 64
was clarified in the case 48
was clarified in the early 42
