wading birds with long legs 83
wage earner and his wife 91
wage lower than that paid 64
wage rates and all other 78
wage rates are too high 308
wage rates did not fall 69
wage rates did not rise 59
wage rates for all jobs 42
wage rates had not been 66
wait daily for his coming 421
wait until all are ready 177
wait until our own time 52
wait until she got back 350
wait until she got home 1103
wait until she got there 73
wait until she had been 96
wait until she had gone 108
wait until she had heard 51
wait until she had left 125
wait until she had made 54
wait until she had more 167
wait until she had seen 176
wait until she had some 47
wait until she had time 86
wait until she has been 53
wait until she has gone 62
wait until she has left 45
wait until she was able 87
wait until she was back 215
wait until she was done 180
wait until she was free 199
wait until she was gone 98
wait until she was home 91
wait until she was more 153
wait until she was ready 2122
wait until she was sure 461
wait until she was well 175
wait until that day when 52
wait until that was over 41
wait until they are able 126
wait until they are back 90
wait until they are done 125
wait until they are full 70
wait until they are gone 172
wait until they are just 40
wait until they are made 43
wait until they are more 329
wait until they are much 41
wait until they are over 124
wait until they are past 42
wait until they are ready 911
wait until they are sick 131
wait until they are sure 337
wait until they are told 55
wait until they are very 142
wait until they are well 342
wait until they can find 62
wait until they can make 65
wait until they get back 395
wait until they get here 315
wait until they get home 526
wait until they get into 210
wait until they get sick 83
wait until they get their 109
wait until they got back 695
wait until they got home 767
wait until they got into 137
wait until they got more 106
wait until they got their 55
wait until they got there 151
wait until they had been 543
wait until they had come 45
wait until they had done 59
wait until they had eaten 55
wait until they had gone 324
wait until they had heard 105
wait until they had left 73
wait until they had made 60
wait until they had more 210
wait until they had seen 144
wait until they had some 167
wait until they had their 64
wait until they hear from 51
wait until they saw what 54
wait until they see what 163
wait until things are more 53
wait until this has been 126
wait until this was over 107
wait until you and your 244
wait until you are able 161
wait until you are back 195
wait until you are calm 78
wait until you are done 241
wait until you are free 81
wait until you are gone 47
wait until you are here 52
wait until you are home 59
wait until you are more 401
wait until you are past 48
wait until you are ready 2313
wait until you are sick 136
wait until you are sure 889
wait until you are told 96
wait until you are very 47
wait until you are well 317
wait until you can come 179
wait until you can find 105
wait until you can give 50
wait until you can make 185
wait until you can pack 49
wait until you can take 100
wait until you can talk 190
wait until you can tell 45
wait until you get back 2027
wait until you get down 94
wait until you get here 543
wait until you get home 2553
wait until you get into 727
wait until you get over 96
wait until you get sick 139
wait until you get some 158
wait until you get there 640
wait until you get well 44
wait until you get your 865
wait until you got back 489
wait until you got here 511
wait until you got home 559
wait until you hear from 1147
wait until you hear more 122
wait until you hear what 1074
wait until you see some 118
wait until you see what 2639
wait until you see your 329
wait until you sit down 45
wait where you are till 46
wait while you get ready 55
wait while you get your 133
waking hours than any other 56
waking hours that are past 58
waking woman with him sits 53
walk about and act like 107
walk about and lie down 45
walk about and see what 49
walk about with her papa 51
walk about with his eyes 108
walk right out that door 318
walk round and see what 40
walk running east and west 50
walk where they had made 42
wall running east and west 629
wall where she had been 149
wall where they had been 518
wall which does not reach 46
wall which had not been 111
wall which has not been 49
want action and they want 42
want after all this time 108
want anything you can give 52
want every boy and girl 189
want money for our work 89
want people who are able 55
want people who can think 203
want people who can work 59
want proof that you have 40
want which had long been 259
want which has long been 2211
ward where she had been 71
warm clown can not make 64
warm feeling for each other 55
warm feeling you get when 69
warm hearts and weak heads 68
warm place and let rise 351
warm place for one hour 185
warm place for two days 147
warm smile lit her face 65
warm tones with its blue 52
warm until you are ready 277
warm water and cut into 40
warm water and let soak 63
warm water and mix well 174
warm water and put into 40
warm water for one hour 90
warm water that had been 78
warm water that has been 113
warm weather for this time 62
warm weather you can dine 53
warn every man and teach 48
warn every one who hears 141
warn people that they were 106
wars breaking out all over 42
wars broke out all over 63
wars until they had lost 69
wars within each area have 63
wars women use but half 91
wary cunning did not fail 72
wash hands and any other 54
wasp which has got into 58
watt hours per ton mile 274
wave plate with its axis 45
wave which can not halt 229
wave which she let flow 47
waving motion with her hand 41
waving motion with his hand 257
ways rather than one best 61
ways which are far from 88
ways which are far more 48
ways which are not only 296
ways which are not open 153
ways which are not very 52
ways which are not well 47
ways which did not leave 47
ways which god had made 120
ways which had not been 178
ways which his own less 63
ways which may not have 62
ways which set one part 67
ways women and men have 48
ways would try all their 186
wealth about her had been 55
wealth alone does not give 47
wealth finds its way into 50
wealth found its way into 229
wealth shall bear its just 134
wealth spread far and wide 47
wealth which had now been 47
wealth which has not been 98
wealth which they had lost 99
wealth which was not only 49
wearing anything that had been 46
weary fingers and this worn 40
weary hands that had been 77
weary miles and not fall 40
weary people who are there 171
week after she got back 49
week after she had been 239
week after she had gone 67
week after she had left 161
week after she was born 227
week after that they were 42
week after they are born 53
week after they got back 54
week after they had been 335
week after they had come 51
week after they had gone 56
week after they had left 189
week after they had these 215
week after war had been 70
week later and this time 55
week later and was taking 42
week later she was able 55
week later she was back 379
week later she was gone 56
week later than had been 44
week later that they were 60
week longer than you have 53
week since his son died 59
week since she had been 158
week since she had come 42
week since she had last 134
week since she had left 62
week since she had seen 151
week since they had been 79
week since they had left 68
week since they had seen 55
week small and not well 55
week working out his plan 102
well above that for other 43
well after all this time 72
well after they had been 206
well after they had left 48
well agree with each other 84
well argue did not make 58
well argue that they have 42
well argue that they were 42
well aware that all eyes 46
well aware that all such 55
well aware that all their 41
well aware that all these 242
well aware that all those 57
well aware that any such 155
well aware that far from 52
well aware that for many 158
well aware that for most 93
well aware that for some 163
well aware that for years 75
well aware that her aunt 47
well aware that his army 76
well aware that his best 51
well aware that his book 47
well aware that his days 45
well aware that his great 60
well aware that his ideas 74
well aware that his legs 67
well aware that his life 201
well aware that his name 62
well aware that his only 66
well aware that his task 46
well aware that his theory 102
well aware that his view 41
well aware that his wife 183
well aware that his work 154
well aware that men love 61
well aware that new york 106
well aware that not even 56
well aware that not only 574
well aware that one must 59
well aware that she knew 67
well aware that she must 324
well aware that she will 111
well aware that that face 67
well aware that they have 1071
well aware that they held 44
well aware that they knew 46
well aware that they must 560
well aware that they need 134
well aware that they only 99
well aware that they owed 58
well aware that they were 3807
well aware that they will 539
well aware that things were 71
well aware that this book 324
well aware that this fact 40
well aware that this kind 167
well aware that this last 76
well aware that this meant 50
well aware that this must 55
well aware that this peace 87
well aware that this plan 66
well aware that this sort 92
well aware that this term 87
well aware that this time 99
well aware that this type 84
well aware that this view 164
well aware that this will 597
well aware that this work 77
well aware that too much 98
well aware that with such 49
well aware that you have 791
well aware that you know 98
well aware that you must 54
well aware that you were 173
well aware that you will 320
well below one per cent 306
well below ten per cent 83
well blame them for taking 67
well bound that they open 61
well cared for and clean 191
well cared for and even 81
well cared for and free 43
well cared for and have 149
well cared for and kept 162
well cared for and made 63
well cared for and much 117
well cared for and safe 151
well cared for and their 107
well cared for and there 68
well cared for and used 81
well cared for and very 93
well cared for and well 1543
well cared for and were 148
well cared for and will 74
well cared for they will 58
well claim that they have 40
well claim that they were 41
well could act his part 75
well either that kings were 53
well grown for her years 87
well grown for his years 49
well grown rat was sold 58
well judge that they were 85
well knowing its own meaning 105
well knowing that his life 40
well knowing that they have 108
well knowing that they must 101
well knowing that they were 416
well knowing that they will 206
well knowing that you have 44
well knowing that you will 64
well knowing who they were 57
well known and are made 40
well known and are used 130
well known and are well 43
well known and far more 81
well known and had been 691
well known and had many 130
well known and has been 4914
well known and has many 67
well known and may have 82
well known and not great 54
well known and not very 58
well known and not well 88
well known and that there 54
well known and they have 136
well known and they were 104
well known and too much 304
well known and too well 238
well known and was used 62
well known both for their 46
well known but far more 86
well known but has been 71
well known but not less 127
well known but not well 252
well known far and wide 289
well known for being able 163
well known for being very 76
well known for being well 301
well known for both their 43
well known for her book 91
well known for her fine 62
well known for her good 201
well known for her great 101
well known for her love 85
well known for her many 166
well known for her role 112
well known for her work 1286
well known for his able 67
well known for his anti 1224
well known for his biting 49
well known for his bold 56
well known for his book 1053
well known for his care 49
well known for his cool 46
well known for his daring 136
well known for his deep 142
well known for his early 181
well known for his fine 235
well known for his firm 44
well known for his good 335
well known for his great 558
well known for his hard 85
well known for his high 428
well known for his ideas 68
well known for his keen 71
well known for his kind 221
well known for his lack 126
well known for his left 55
well known for his life 55
well known for his love 617
well known for his many 785
well known for his other 75
well known for his part 140
well known for his play 42
well known for his poems 98
well known for his radio 60
well known for his role 355
well known for his self 129
well known for his songs 46
well known for his theory 270
well known for his very 188
well known for his view 322
well known for his warm 64
well known for his wealth 75
well known for his well 118
well known for his wide 109
well known for his wish 40
well known for his work 5709
well known for its anti 471
well known for its beer 40
well known for its coal 45
well known for its deep 54
well known for its early 81
well known for its fine 712
well known for its fish 83
well known for its food 251
well known for its game 106
well known for its gold 112
well known for its good 719
well known for its great 335
well known for its hard 112
well known for its healing 61
well known for its heavy 75
well known for its high 2219
well known for its huge 100
well known for its iron 50
well known for its lack 96
well known for its love 59
well known for its many 445
well known for its mild 45
well known for its open 98
well known for its rich 314
well known for its role 366
well known for its salt 45
well known for its silk 60
well known for its size 49
well known for its vast 80
well known for its very 467
well known for its wealth 135
well known for its well 47
well known for its wide 139
well known for its wild 41
well known for its wine 144
well known for its wood 41
well known for its work 747
well known for not having 45
well known for this kind 103
well known for this type 136
well known for this work 43
well known how far more 44
well known how they were 92
well known she has been 52
well known than any other 76
well known than are those 78
well known that all other 68
well known that all over 87
well known that all such 137
well known that all these 480
well known that all those 113
well known that all three 69
well known that any kind 47
well known that any such 43
well known that both these 247
well known that for high 40
well known that for many 547
well known that for more 105
well known that for most 209
well known that for some 524
well known that for such 71
well known that for years 170
well known that hay will 67
well known that her heart 55
well known that his fair 97
well known that his great 74
well known that his heart 48
well known that his life 69
well known that his name 170
well known that his wife 120
well known that his work 68
well known that its name 52
well known that men have 126
well known that new york 82
well known that not even 129
well known that not more 52
well known that not only 1452
well known that one must 90
well known that one need 139
well known that our great 40
well known that our lord 43
well known that she made 42
well known that sir john 93
well known that they also 96
well known that they have 1654
well known that they made 51
well known that they make 41
well known that they must 71
well known that they need 1150
well known that they only 45
well known that they used 55
well known that they were 2179
well known that they will 534
well known that this bird 83
well known that this body 49
well known that this book 43
well known that this city 68
well known that this drug 73
well known that this fact 41
well known that this form 95
well known that this great 105
well known that this kind 189
well known that this last 120
well known that this mode 46
well known that this part 97
well known that this same 100
well known that this sort 45
well known that this term 80
well known that this theory 53
well known that this type 247
well known that this very 68
well known that this view 89
well known that this will 86
well known that this work 103
well known that too many 57
well known that too much 211
well known that with many 104
well known that you have 235
well known that you were 72
well known they all love 430
well known they had been 44
well known was this fact 68
well known who they were 60
well known with how much 56
well liked and had many 66
well mixed with one part 48
well oiled with that sort 88
well plied with them till 87
well point out that there 54
well reason with mad dogs 90
well repay you for your 56
well serve for any other 101
well since she had been 41
well since she has been 49
well since she was born 54
well since they had been 43
well tired out and went 109
well under his own name 71
well under one per cent 532
well under ten per cent 95
well under way and most 88
well under way and some 48
well under way and there 137
well under way and when 61
well under way and will 499
well under way for some 86
well under way with their 104
well until one day when 201
well water that had been 46
well water that has been 49
well where she had been 61
well where they had been 198
well which has not been 52
well while they are well 45
well while you are here 40
well within one per cent 132
well would you say your 71
went about doing his work 52
went about her own work 40
went about his own work 79
went about this all wrong 51
went about with her face 115
went about with him from 53
went about with his eyes 135
went about with his face 50
went about with his mouth 74
went about with his name 71
went about with his nose 47
went about with red eyes 42
went about with this great 72
went after her and took 71
went after him and laid 94
went after him and said 78
went after him and told 47
went after him and took 62
went again and this time 137
went alone with him into 40
went apart for one hour 45
went aside and sat down 169
went below and lay down 252
went calling low and soft 101
went hunting with his dogs 61
went looking for him there 109
went looking for him when 52
went looking for his wife 159
went missing for two days 56
went nearly mad with rage 62
went picking his way over 56
went quite red all over 66
went rather too far when 54
went right and not less 71
went right with this good 73
went rigid and her eyes 47
went rigid and his eyes 47
went round and got into 47
went round and sat down 43
went round her and drew 41
went round that they were 183
went round with his hair 75
went slack and her eyes 42
went slack and his eyes 111
went steady for two years 62
went thither with his wife 71
went until they had gone 81
went walking with each other 50
went where she was sent 44
went where she was told 56
went white and her eyes 55
went white and his eyes 70
were aaron and his sons 66
were about all that were 158
were about him saw what 399
were about one per cent 102
were about ten per cent 333
were about things that were 46
were about two and three 166
were about two per cent 55
were about you with their 61
were added and old ones 166
were added and they were 56
were added that this same 41
were after all not very 81
were after her own heart 45
were after him with their 48
were after his own heart 300
were after they had been 101
were again cut off from 92
were alert for any sign 51
were alike and they have 44
were alive and doing well 147
were alive and had been 77
were alive and how many 41
were alive and they were 164
were alive that they said 48
were alive who had been 46
were alive who had seen 90
were alone and had heard 58
were alone and not even 40
were alone and they were 51
were alone with each other 311
were apart for two years 41
were arguing that they were 76
were arguing with each other 843
were armed and they were 73
were armed with long bows 50
were armed with long guns 136
were asked for and sent 46
were asked for and were 53
were asked how they came 135
were asked how they feel 71
were asked how they felt 1557
were asked how they knew 246
were asked how they made 58
were asked how they used 70
were asked how they went 49
were asked how they were 281
were asked who had been 58
were asked who they felt 55
were asked who they were 232
were asked why they came 73
were asked why they felt 152
were asked why they left 84
were asked why they made 92
were asked why they took 56
were asked why they used 57
were asked why they went 56
were asked why they were 809
were aware that all these 43
were aware that any such 48
were aware that for many 49
were aware that for some 42
were aware that his book 53
were aware that new york 110
were aware that not only 207
were aware that they knew 47
were aware that they must 185
were aware that they owed 61
were aware that they were 7209
were aware that things were 105
were aware that you were 284
were aware they had been 67
were badly off for food 85
were based had not been 48
were beaten and had their 72
were beaten and our hero 58
were beaten and they knew 51
were beaten off with great 395
were beaten off with heavy 696
were beaten off with loss 432
were beaten off with much 40
were beaten off with some 125
were beaten off with very 42
were begging for his life 40
were black and his face 58
were black and his hair 60
were black and six were 46
were black and they were 172
were black and two were 113
were black and you were 50
were black men who were 78
were blowing hot and cold 102
were blown far and wide 41
were blunt and she knew 49
were books that had been 95
were bored and had nothing 81
were bored with each other 234
were borne far and wide 78
were bound and led away 70
were bound and put into 92
were bound and they were 133
were bound for and when 54
were bound for new york 647
were brave and they were 54
were brave men and good 119
were brave men and true 71
were brave men who were 51
were breaking out all over 1571
were brief and not very 54
were broad and his arms 99
were broad day and clear 82
were brown and her hair 45
were brown and his hair 42
were built and old ones 631
were built and put into 578
were built and they were 143
were built but they were 65
were built east and west 97
were built near each other 69
were built not far from 73
were built not for size 76
were built than any other 105
were bulging and his face 69
were bulging and his mouth 53
were burning and her eyes 96
were burning and her heart 47
were burnt and they were 56
were busting out all over 46
were caked with mud from 98
were calling out for help 96
were calling out for their 48
were calling out his name 62
were cared for and their 42
were cared for with great 47
were cases that had been 45
were casting far and wide 69
were civil with each other 51
were close and hot during 64
were cooking and eating their 83
were crazy for each other 85
were cross with each other 57
were cutting him off from 78
were cutting them off from 51
were dancing than she said 107
were dancing with each other 338
were denying that they were 52
were digging for dear life 41
were dirty and they were 66
were drawn and his eyes 47
were drawn and they were 74
were drawn for this book 60
were drawn out and over 66
were drawn out with great 43
were dried and put away 391
were dried for one hour 43
were driving with all fury 81
were drunk and they were 66
were drunk with new wine 102
were easier with each other 41
were echoed far and wide 68
were eight and six years 102
were eight and ten years 248
were eight men and four 85
were either men who were 63
were either not yet born 44
were either too far away 186
were either too far from 51
were empty and had been 50
were empty and that there 47
were empty and they were 77
were ended for all time 62
were ended with his life 111
were equal and all were 67
were faced with not only 106
were faced with this same 60
were faced with too many 68
were faced with two main 70
were faced with two sets 52
were faint and far away 67
were falling and new ones 51
were falling for each other 53
were false and had been 228
were false and that there 77
were famed far and wide 127
were fanning out all over 45
were fated for each other 151
were feeding not far from 53
were feeding off each other 133
were feeling for each other 125
were feeling his way along 45
were feeling his way among 95
were feeling our way along 110
were feeling that they were 111
were fencing with each other 41
were feuding with each other 84
were fewer and far less 41
were fewer than had been 145
were finding out that there 48
were finding out that these 80
were finding that they were 162
were fined for not coming 47
were fined for not having 61
were fired than had ever 45
were fixed and they were 56
were fixed for all time 299
were fixed for one hour 81
were fools who had more 46
were found and all were 49
were found and how many 44
were found and put into 40
were found and they were 222
were found but they were 142
were found dead near their 48
were found dead with their 141
were found fit for work 50
were found for all four 239
were found for all other 53
were found for all these 77
were found for all three 267
were found for two other 44
were found had not been 41
were found lying with their 40
were found near each other 162
were found near his body 46
were found not far away 90
were found not far from 464
were found out they were 48
were found that had been 587
were found that may have 67
were found that they were 109
were found who had been 439
were found who had seen 70
were found with all their 51
were frank with each other 113
were fresh and had been 73
were fresh and they were 41
were fringed with long dark 45
were fused with each other 68
were getting fat and lazy 115
were getting hot and heavy 167
were getting old and their 44
were getting old and were 56
were getting too far ahead 94
were getting too far away 96
were getting too far from 65
were girls and men were 112
were girls and they were 57
were girls and two were 68
were girls who had been 226
were girls who had come 63
were given and they were 113
were given far too much 134
were given for each word 51
were given for his good 219
were given for one week 91
were given him that nothing 56
were given out that there 53
were given that they were 208
were given them for their 123
were glowing and her eyes 102
were goods that had been 48
were grist for his mill 106
were groping for each other 110
were growing and they were 48
were growing old and their 46
were growing old and were 51
were grown and had left 220
were grown and had their 48
were grown for two days 60
were grown for two years 68
were hanged and cut down 175
were hanged and two were 54
were happy and doing well 76
were happy and they were 125
were happy for each other 54
were happy for two days 123
were happy that they were 387
were happy with each other 542
were happy with his work 43
were headed for new york 393
were healthy and doing well 43
were heated for one hour 125
were hired for this work 41
were hoary with age when 55
were holding out for more 161
were holding out his hand 40
were humid and his face 66
were hungry and had nothing 132
were hungry and they were 149
were hungry and you were 83
were hungry for each other 139
were irish and they were 48
were items that had been 64
were killing and eating their 47
were known and had been 309
were known and read during 82
were known and they were 103
were known and who were 62
were known both for their 83
were known far and wide 1811
were known for both their 54
were known not for their 40
were known that they were 363
were known that you were 102
were laden with this great 94
were lands that had been 81
were large and had been 42
were large and his eyes 61
were large and they were 102
