wait pay 40 wait say 45
walk and 160 walk get 492
walk see 96 walk saw 53
walk cow 41 walk this 49
wall any 48 wall two 501
wall two 504 want all 95
want her 44 want for 85
want for 79 want not 40
want end 54 warm his 55
warp his 57 wars kings 42
wars its 67 wary get 49
wash hot 51 ways god 64
ways god 141 ways his 55
ways use 44 ways not 45
wealth all 75 wealth his 74
wealth had 42 wealth its 125
wealth our 69 wealth this 74
wealth all 51 wealth her 46
wealth his 67 wealth its 72
wealth our 65 wealth his 50
wealth his 95 wealth had 49
wealth was 112 wealth his 175
wealth new 63 wealth that 118
wealth this 66 wealth both 57
wealth his 183 wealth its 159
wealth that 75 wealth this 122
wealth his 43 wealth his 43
wealth his 82 wealth this 88
wealth his 49 wealth its 94
wealth our 84 wealth that 57
wealth this 104 wealth all 45
wealth each 55 wealth his 151
wealth our 189 wealth that 87
wealth this 313 wealth being 59
week year 131 well see 58
well and 54 well all 268
well this 43 well they 59
well for 89 well for 94
well for 172 well for 62
well for 610 well they 280
well they 57 well this 65
well lay 47 well can 56
well was 434 well was 507
well was 68 well put 62
well this 65 well with 63
well use 52 well one 43
well our 42 went her 46
went head 71 went her 44
went get 54 went see 142
went see 82 went see 216
were her 114 were him 60
were his 46 were him 52
were this 44 were his 46
were one 234 were our 54
were this 52 were hear 109
were see 40 were one 43
were see 42 were him 49
were with 56 were its 69
were one 189 were see 42
were for 56 were one 46
were his 52 were wear 48
were one 50 were one 55
were them 41 were this 229
were death 781 were die 296
were his 118 were this 50
were one 105 were each 79
were one 85 were his 40
were one 208 were this 40
were this 78 were was 57
were was 66 were his 60
were his 70 were this 93
were this 50 were get 73
were hear 329 were see 843
were them 60 were each 65
were him 64 were one 46
were one 142 were being 83
were one 108 were this 70
were his 73 were that 88
were our 58 were that 60
were his 80 were this 43
were him 46 were get 55
were set 69 were this 54
were her 62 were him 92
were her 88 were his 230
were him 116 were each 45
were this 43 were see 144
were this 45 were her 46
were him 105 were war 225
were new 62 were his 100
were law 45 were new 61
were this 46 were was 62
were death 705 were die 78
were long 69 were six 48
were his 41 were this 40
were his 77 were how 156
were this 69 were his 40
were hear 217 were see 787
were being 126 were each 40
were her 108 were him 154
were him 52 were that 137
were this 93 were real 56
were his 93 were how 75
were all 52 were his 47
were her 128 were all 64
were her 47 were him 86
were this 41 were new 158
were all 41 were both 64
were his 74 were both 48
were pay 155 were death 331
were that 64 were this 78
were him 56 were them 41
were that 122 were this 97
were his 71 were this 87
were that 52 were that 55
were this 61 were his 53
were this 64 were new 114
were him 53 were them 40
were him 40 were his 151
were his 66 were him 52
were all 74 were new 51
were her 56 were him 142
were them 182 were that 54
were this 57 were all 45
were new 75 were this 40
were death 173 were all 155
were new 71 were this 130
were him 52 were him 50
were and 131 were each 96
were this 40 were death 689
were die 159 were this 59
were this 50 were hear 95
were see 159 were new 74
were our 105 were this 46
were her 40 were war 59
were and 66 were death 839
were die 50 were six 48
were two 68 were her 43
were how 142 were how 86
were hear 81 were see 422
were being 82 were that 42
were his 48 were one 41
were his 83 were two 63
were one 489 were pay 116
were six 424 were ten 287
were two 548 were his 263
were his 79 were any 46
were this 313 were that 62
were our 55 were old 55
were with 49 were war 72
were his 58 were his 95
were his 45 were this 46
were his 72 were long 66
were all 67 were being 50
were year 53 were death 61
were all 41 were all 42
were all 70 were all 477
were any 46 were our 40
were this 90 were any 125
were our 40 were this 583
were any 205 were her 185
were him 452 were his 83
were them 232 were you 64
were any 45 were any 317
were any 74 were they 75
were ease 98 were one 80
were his 69 were one 77
were her 66 were his 176
were all 218 were any 47
were god 58 were him 126
were any 87 were one 47
were any 190 were any 84
were this 74 were all 109
were any 58 were her 50
were his 94 were its 40
were this 100 were any 86
were each 150 were her 154
were him 208 were his 72
were one 42 were them 112
were this 153 were any 144
were him 51 were his 54
were law 348 were act 144
were bring 68 were buy 43
were deal 53 were use 190
were wear 50 were they 124
were this 114 were all 750
were any 255 were that 1396
were this 528 were all 489
were any 528 were her 70
were his 167 were new 69
were one 102 were our 218
were that 239 were this 703
were was 130 were all 190
were any 72 were that 48
were this 82 were did 88
were not 210 were that 138
were that 212 were aid 43
were all 1163 were any 244
were bring 56 were buy 49
were deal 42 were her 504
were him 1818 were his 161
were man 89 were men 75
were non 167 were our 188
were pay 236 were put 49
were run 61 were them 2470
were this 266 were use 52
were you 223 were all 49
were them 45 were all 55
were this 79 were this 91
were any 73 were any 44
were our 654 were all 467
were any 61 were any 48
were with 85 were any 78
were its 40 were this 73
were all 149 were him 55
were any 121 were one 56
were this 191 were this 52
were god 116 were rob 67
were him 52 were any 51
were any 622 were each 57
were him 47 were his 66
were its 78 were one 50
were that 44 were them 72
were this 111 were any 116
were law 223 were act 109
were bear 42 were buy 79
were pay 475 were put 69
were read 50 were see 45
were sit 45 were use 187
were wear 142 were act 136
were deal 478 were run 63
were try 143 were any 40
were all 42 were that 64
were that 43 were his 45
were one 47 were this 44
were being 84 were sin 62
were all 566 were this 50
were this 49 were any 139
were his 49 were that 217
were them 54 were this 295
were see 75 were any 45
were death 209 were die 57
were any 207 were easy 42
were her 42 were his 139
were its 130 were long 91
were new 42 were that 191
were this 97 were they 44
were all 82 were this 93
were him 44 were being 53
were his 43 were any 106
were our 57 were our 48
were this 91 were all 138
were any 306 were any 612
were our 93 were any 504
were each 297 were her 73
were his 82 were one 243
were this 42 were his 132
were all 1299 were any 58
were any 197 were its 87
were this 220 were this 177
were all 108 were any 199
were his 110 were that 78
were them 64 were this 97
were his 47 were with 42
were all 50 were him 43
were this 46 were any 226
were all 64 were all 45
were her 67 were his 521
were them 71 were this 387
were had 147 were was 66
were was 229 were any 66
were her 51 were his 270
were its 549 were our 113
were that 209 were this 331
were all 104 were any 43
were all 62 were any 51
were any 51 were that 54
were this 76 were zeal 124
were all 46 were all 144
were her 55 were him 418
were his 138 were them 198
were you 53 were any 416
were each 106 were her 83
were him 99 were his 72
were men 86 were one 190
were them 156 were this 66
were being 88 were all 70
were any 197 were this 166
were they 50 were all 50
were his 45 were man 77
were this 94 were this 43
were they 62 were all 259
were that 71 were him 40
were any 125 were this 87
were any 165 were all 201
were any 153 were both 45
were this 154 were all 54
were deal 89 were get 196
were read 70 were see 127
were him 130 were them 101
were all 1199 were any 102
were that 45 were this 73
were any 279 were his 45
were our 54 were that 124
were this 731 were this 72
were being 99 were his 45
were this 92 were this 41
were see 580 were all 490
were this 46 were any 466
were his 165 were its 119
were our 108 were them 128
were this 368 were any 156
were this 48 were any 181
were one 66 were them 41
were all 105 were that 43
were this 122 were law 45
were act 113 were deal 74
were try 68 were use 60
were all 56 were him 68
were this 52 were all 41
were this 339 were this 189
were each 64 were one 65
were any 79 were one 65
were all 73 were any 77
were his 84 were all 57
were any 51 were her 54
were him 162 were them 116
were all 58 were any 57
were his 42 were this 42
were any 80 were her 41
were him 127 were his 249
were its 132 were that 45
were them 122 were this 79
were any 86 were law 179
were use 54 were read 58
were them 90 were use 54
were this 61 were her 71
were him 160 were his 150
were our 57 were them 66
were his 156 were this 137
were this 66 were this 104
were our 79 were him 64
were all 42 were any 41
were his 87 were this 81
were them 61 were use 109
were his 111 were any 53
were any 73 were any 46
were this 69 were all 40
were him 75 were all 64
were all 345 were both 47
were each 64 were each 41
were his 41 were them 48
were long 58 were all 491
were this 41 were his 46
were this 142 were her 324
were him 802 were his 59
were them 268 were you 106
were all 105 were all 40
were any 113 were her 124
were him 106 were his 707
were its 111 were our 57
were that 74 were them 97
were this 693 were his 90
were being 68 were doing 49
were all 85 were any 43
were this 44 were all 43
were any 40 were his 42
were any 149 were this 42
were any 40 were all 67
were all 43 were him 93
were them 40 were all 51
were any 215 were his 63
were its 68 were doing 187
were our 56 were this 42
were using 99 were any 56
were them 78 were god 69
were this 49 were this 75
were any 745 were fear 44
were use 64 were all 63
were him 47 were all 220
were this 55 were any 47
were that 59 were this 187
were add 106 were bring 95
were each 55 were get 51
were her 88 were him 166
were his 340 were its 79
were our 43 were see 49
were that 60 were them 71
were him 126 were his 65
were this 136 were buy 60
were pay 348 were any 359
were war 652 were all 211
were any 47 were any 248
were this 61 were deal 45
were any 40 were see 92
were being 568 were all 65
were him 50 were them 68
were they 42 were all 231
were any 72 were him 47
were all 76 were any 46
were his 54 were this 260
were all 50 were all 173
were law 369 were any 101
were his 41 were that 175
were this 89 were use 191
were act 403 were add 61
were aid 43 were arm 115
were ask 234 were bear 512
were bid 98 were bring 843
were buy 736 were cut 140
were dam 55 were deal 215
were die 158 were dry 105
were earn 93 were fly 260
were get 360 were hang 44
were hear 379 were him 41
were lay 55 were lead 114
were let 62 were lie 114
were mix 231 were own 2978
were pay 300 were put 290
were read 803 were reap 102
were run 386 were say 366
were see 2765 were set 375
were sit 1058 were sue 87
were tax 88 were try 147
were use 2811 were wear 1595
were win 108 were his 133
were this 142 were this 43
were his 62 were this 66
were this 78 were this 47
were all 327 were any 65
were any 321 were any 392
were that 137 were this 68
were any 67 were all 185
were any 105 were this 284
were her 40 were him 145
were our 47 were them 122
were you 52 were all 49
were any 87 were this 44
were any 106 were law 97
were this 69 were his 44
were all 45 were war 980
were they 41 were his 45
were this 67 were his 46
were they 58 were all 226
were any 477 were his 56
were law 340 were that 84
were them 46 were this 143
were any 118 were this 95
were all 827 were that 169
were this 113 were him 166
were any 247 were her 66
were his 724 were that 56
were this 137 were law 64
were act 136 were deal 99
were lead 61 were run 110
were say 45 were sit 102
were use 53 were all 171
were any 51 were any 70
were her 43 were his 175
were new 54 were this 151
were any 67 were any 61
were all 67 were any 186
were her 76 were his 268
were its 86 were our 58
were this 62 were all 146
were any 222 were law 193
were any 53 were all 44
were let 45 were see 84
were use 357 were his 50
were any 105 were new 195
were that 68 were all 40
were his 43 were with 101
were any 53 were any 103
were his 129 were law 124
were all 184 were his 97
were this 224 were his 58
were this 190 were this 72
were let 271 were see 135
were sit 44 were fly 106
were any 55 were red 40
were this 154 were death 699
were they 85 were all 125
were any 507 were sex 69
were this 43 were death 78
were this 138 were all 252
were this 41 were any 74
were this 93 were any 49
were all 62 were any 2410
were heat 94 were his 43
were its 52 were that 241
were this 530 were any 225
were her 46 were him 73
were them 84 were any 74
were his 51 were him 42
were his 113 were they 71
were all 60 were all 120
were any 1322 were his 167
were its 46 were law 42
were men 54 were our 103
were that 43 were this 97
were any 84 were this 138
were any 569 were his 47
were any 54 were all 375
were being 106 were her 75
were his 255 were our 95
were that 53 were this 483
were any 211 were her 85
were his 228 were that 55
were this 326 were get 49
were hear 1269 were read 103
were see 2092 were all 63
were any 125 were being 248
were her 51 were him 41
were any 213 were one 40
were all 76 were any 56
were all 67 were any 41
were any 83 were this 141
were this 220 were her 126
were him 226 were them 55
were him 46 were him 42
were his 204 were its 64
were this 243 were him 59
were her 51 were you 115
were each 46 were his 112
were this 82 were this 57
were her 82 were her 79
were his 191 were our 46
were any 250 were law 148
were doing 44 were him 56
were both 89 were end 243
were all 56 were that 42
were all 115 were him 97
were them 144 were law 49
were bow 46 were pay 205
were sue 62 were was 169
were his 108 were him 55
were wear 116 were and 87
were get 47 were each 54
were him 157 were war 42
were war 42 were being 65
were see 78 were use 48
were our 42 were her 43
were him 184 were war 389
were law 50 were law 50
were him 87 were them 42
were being 43 were his 60
were this 58 were any 105
were this 68 were its 84
were new 85 were die 93
were each 67 were one 46
were him 156 were them 61
were pay 114 were death 146
were our 45 were each 55
were him 54 were sir 56
were being 64 were read 41
were ice 52 were each 60
were see 51 were all 45
were each 53 were her 122
were him 261 were his 93
were war 70 were set 92
were death 131 were two 41
were gel 42 were heat 115
were one 128 were two 159
were him 51 were two 42
were see 41 were her 55
were his 49 were its 44
were being 44 were law 41
were its 42 were his 42
were doing 42 were see 101
were use 85 were wear 76
were this 66 were any 123
were see 79 were both 81
were act 64 were buy 41
were lie 46 were pay 68
were use 74 were him 57
were his 67 were his 74
were each 57 were too 189
were deal 53 were get 58
were read 68 were use 85
were get 50 were run 53
were see 43 were not 40
were too 113 were buy 228
were run 62 were use 126
were get 92 were her 78
were him 134 were let 78
were bear 78 were say 144
were each 154 were one 43
were this 52 were one 115
were this 49 were this 123
were this 77 were this 76
were this 1157 were this 71
were this 223 were his 82
were his 81 were this 60
were this 77 were this 54
were this 93 were this 42
were all 43 were his 93
were sin 44 were see 82
what its 40 what this 75
what two 85 what this 42
what any 96 what being 45
what its 43 what doing 69
what all 44 what that 110
what with 73 what him 43
what her 45 what his 69
what with 64 what not 45
what with 54 what with 51
what that 57 what one 60
what not 46 what all 45
what all 43 what fear 230
what her 746 what his 158
what one 111 what her 160
what her 101 what her 358
what his 72 what her 85
what that 40 what her 718
what his 356 what its 93
what her 499 what his 170
what its 54 what her 50
what her 85 what doing 62
what was 64 what doing 64
what him 141 what not 66
what ill 83 what and 54
what her 55 what his 189
what its 107 what being 239
what god 87 what her 172
what his 588 what its 403
what one 40 what too 48
what him 45 what see 68
what our 47 what not 163
what him 46 what you 76
what doing 249 what him 50
what his 58 what and 128
what not 892 what all 69
what that 233 what and 47
what for 42 what all 40
what that 136 what win 164
what her 166 what him 133
what them 122 what them 43
what this 102 what that 104
what each 49 what his 79
what this 65 what her 165
what him 695 what our 49
what them 934 what his 44
what them 46 what god 75
what him 40 what her 59
what him 287 what his 97
what them 156 what her 47
what his 46 what each 67
what her 49 what his 378
what its 57 what our 61
what that 381 what them 325
what this 224 what his 86
what god 52 what any 110
what his 73 what him 167
what them 117 what his 85
what being 63 what her 80
what his 256 what its 121
what one 186 what his 70
what one 262 what his 47
what one 50 what this 63
what him 116 what them 99
what that 124 what this 127
what that 60 what this 194
what her 45 what him 461
what his 44 what them 235
what old 107 what real 40
what art 114 what each 107
what her 58 what them 61
what him 65 what them 68
what his 49 what him 61
what them 71 what them 65
what her 160 what his 268
what our 57 what that 97
what this 140 what that 163
what each 147 what her 1499
what him 2113 what his 107
what one 47 what our 55
what them 2656 what this 46
what you 428 what him 337
what them 69 what them 48
what his 52 what that 121
what him 41 what them 48
what him 77 what them 46
what poet 54 what that 58
what his 86 what that 91
what this 93 what that 131
what bring 524 what buy 60
what deal 58 what end 96
what fit 69 what get 1328
what her 148 what him 42
what his 270 what its 175
what our 63 what pay 287
what put 323 what run 65
what say 72 what see 83
what set 81 what that 85
what them 63 what this 46
what win 439 what them 71
what being 148 what her 70
what his 227 what its 271
what them 59 what law 52
what him 44 what this 40
what this 175 what her 99
what him 568 what his 81
what them 691 what each 45
what his 79 what him 45
what her 50 what him 266
what them 162 what them 42
what her 57 what them 77
what this 49 what him 78
what them 65 what his 49
what her 47 what him 193
what them 176 what being 41
what his 53 what her 47
what his 144 what that 100
what all 67 what both 63
what her 731 what his 1882
what our 142 what her 56
what his 79 what act 42
what his 51 what him 51
what man 80 what him 66
what not 57 what our 42
what them 65 what this 46
wheat with 51 when not 68
when not 77 when men 53
when due 53 when his 91
when not 41 when being 116
when not 103 when one 82
when that 78 when being 84
when bad 160 when any 74
when any 52 when all 64
when was 74 when age 386
when ease 121 when far 125
when few 41 when long 1041
when low 687 when man 111
when new 81 when non 42
when real 96 when two 504
when use 295 when way 1087
when and 55 when with 300
when long 393 when two 50
when way 58 when god 44
when them 66 when her 175
when him 88 when she 48
when bring 46 when cut 126
when get 209 when put 113
when read 81 when run 123
when sit 58 when use 109
when his 67 when how 71
when this 52 when act 85
when her 43 when her 45
when idea 169 when being 66
when her 116 when him 152
when her 77 when him 58
when his 49 when see 45
when was 41 when sit 46
when nub 68 when earth 81
when way 68 when him 47
when way 53 when has 134
when with 183 when her 117
when him 258 when them 43
when was 60 when was 74
when her 209 when with 219
when him 54 when pat 71
when her 44 when read 47
when was 56 when use 98
when her 241 when how 49
when its 69 when this 52
when see 48 when her 73
when him 61 when his 197
when her 65 when get 85
when her 73 when her 76
when her 45 when her 69
when him 108 when with 62
when was 81 when his 90
when her 42 when him 188
when him 47 when him 57
when hear 40 when act 49
when bring 145 when buy 65
when cut 67 when deal 65
