war drew towards its close 226
was also arranged that every 41
was also carried out after 74
was also carried out under 319
was also carried out within 98
was also charged with creating 47
was also charged with failing 108
was also charged with finding 63
was also charged with helping 41
was also charged with holding 41
was also charged with keeping 110
was also charged with killing 42
was also charged with looking 61
was also charged with setting 45
was also charged with stealing 78
was also covered with black 69
was also covered with blood 134
was also covered with ruins 48
was also crowded with people 82
was also decided that after 83
was also decided that every 59
was also decided that since 61
was also decided that while 101
was also eminent for skill 54
was also enacted that every 93
was also evident that while 42
was also founder and first 57
was also fraught with danger 194
was also fraught with peril 129
was also measured and found 216
was also merrier and surer 44
was also natural that march 47
was also ordered that every 64
was also pointed out above 216
was also present and spoke 74
was also present that evening 51
was also present that night 51
was also stained with blood 495
was also studied and found 107
was also wounded and taken 60
was also written long after 60
was angry because her mother 153
was angry because his father 63
was angry because his mother 52
was angry because she could 131
was angry because she would 86
was angry because they would 45
was cold against his cheek 45
was coming towards this place 60
was cool against her cheek 68
was cool against his cheek 44
was crying because her mother 91
was crying because she could 147
was dull outside you might 40
was duly elected and ought 175
was even happier than usual 56
was even herself who spoke 62
was even huskier than usual 61
was even quieter than usual 373
was even shorter than usual 52
was even smaller than usual 69
was even stronger than usual 129
was ever churned that would 58
was ever humbler than jesus 70
was ever painted with loves 43
was ever thrilled with light 66
was five hundred and eight 72
was five hundred and fifty 1552
was five hundred and forty 383
was five hundred and sixty 690
was five hundred and thirty 1128
was five minutes and thirty 84
was four dollars and fifty 285
was four hundred and eight 94
was four hundred and fifty 3366
was four hundred and forty 444
was four hundred and seven 53
was four hundred and sixty 1326
was four hundred and thirty 6420
was glad because she could 40
was good because she could 51
was good because they could 47
was great because you could 49
was great rejoicing and feasting 48
was great rejoicing that night 49
was half covered with water 91
was half frantic with grief 71
was hard against her belly 44
was hard pressed for funds 329
was hard pressed for money 1177
was having affairs with women 43
was heard summoning all hands 58
was hoping perhaps you could 42
was just because she could 61
was just because she liked 42
was just because she loved 54
was just beginning and would 103
was just beginning his first 99
was just beginning its first 48
was just beginning its rapid 42
was just covered with blood 51
was just expecting they would 84
was just finishing her first 118
was just finishing his first 170
was just finishing his lunch 97
was just finishing his morning 63
was leaning against her bosom 41
was leaning against her father 62
was leaning against her mother 59
was leaning against his chair 55
was leaning against his chest 97
was leaning against his father 41
was leaning against his horse 58
was leaning against his truck 54
was leaning forward and looking 142
was leaning forward and smiling 66
was leaning forward and speaking 53
was leaning forward and staring 67
was leaning forward and talking 48
was leaning forward and telling 42
was left between them would 42
was left unaided and alone 45
was less audible than below 87
was less crowded than usual 128
was less fraught with danger 40
was less perfect than might 42
was less sanguine than others 40
was less swollen and rigid 46
was lily herself who broke 65
was made against his father 131
was made against this woman 47
was made between two kinds 137
was made between two types 178
was made welcome and given 59
was more admired than loved 64
was more affable than usual 52
was more ancient than moses 56
was more annoyed than anything 69
was more annoyed than wayne 72
was more baggage than could 51
was more careful than usual 148
was more complex than anything 82
was more complex than either 365
was more complex than first 57
was more complex than might 162
was more complex than would 43
was more crowded than usual 644
was more drastic than anything 43
was more dreadful than anything 121
was more elegant than anything 44
was more excited than usual 190
was more extreme than anything 88
was more familiar and older 48
was more flushed than usual 96
was more fraught with danger 70
was more intense than anything 290
was more intense than usual 283
was more irksome than usual 58
was more liberal than either 63
was more limited than would 54
was more musical than sound 58
was more nervous than usual 324
was more opposed than count 58
was more painful than anything 183
was more painful than pleasing 55
was more painful than usual 55
was more pensive than usual 65
was more perfect than anything 97
was more pleasant than usual 77
was more popular than either 216
was more popular than jesus 97
was more popular with women 40
was more precious than anything 175
was more precious than money 81
was more puzzled than anything 67
was more radical than anything 131
was more radical than either 158
was more radical than luther 127
was more radical than theirs 85
was more rampant than usual 66
was more reassuring than anything 40
was more relaxed than usual 97
was more shallow than usual 76
was more shocked than anything 63
was more sincere and steady 63
was more specious than solid 186
was more specious than sound 88
was more subdued than usual 345
was more symptom than cause 51
was more traffic than usual 61
was more worried than usual 88
was most familiar and which 45
was most intense and where 48
was most thorough and exact 45
was moving eastward and might 41
was moving forward with plans 53
was moving towards its close 130
was moving towards its final 44
was much account for anything 79
was much admired and loved 76
was much admired and often 49
was much company and popping 41
was much lighter and easier 61
was much lighter than usual 63
was much pressed for money 80
was much quicker and easier 105
was much quieter than usual 229
was much shorter and easier 56
was much shorter than either 102
was much shorter than usual 151
was much sillier than dreams 51
was much simpler and easier 136
was much simpler than theirs 61
was much smaller and could 50
was much smaller and weaker 130
