yams were domesticated 46
years also demonstrated 120
years also demonstrates 66
years been accomplished 110
years been acknowledged 252
years been administered 230
years been concentrated 319
years been considerable 208
years been considerably 755
years been consistently 184
years been contemplated 59
years been continuously 100
years been deliberately 95
years been demonstrated 160
years been discontinued 284
years been dissatisfied 72
years been inaccessible 41
years been incorporated 223
years been industriously 182
years been instrumental 114
years been insufficient 47
years been investigated 140
years been manufactured 167
years been overshadowed 82
years been particularly 331
years been persistently 93
years been rediscovered 50
years been substantially 102
years been successfully 753
years been successively 83
years been sufficiently 112
years been supplemented 256
years been triumphantly 48
years been unsuccessful 51
years done considerable 94
years ending respectively 337
years from commencement 1478
years from complications 55
years from confederation 72
years from conversations 71
years from determination 42
years from experimental 61
years from incorporation 104
years from independence 444
years from intermittent 56
years from international 88
years from kindergarten 625
years from matriculation 215
years from participation 104
years from tuberculosis 177
years gave considerable 43
years great developments 65
years great improvements 589
years hard imprisonment 85
years have accomplished 455
years have acknowledged 116
years have approximated 41
years have concentrated 625
years have conclusively 127
years have considerable 91
years have considerably 468
years have consistently 1069
years have consolidated 83
years have continuously 50
years have corroborated 105
years have crystallized 55
years have deliberately 116
years have demonstrated 5670
years have disappointed 82
years have dramatically 409
years have experimental 41
years have experimented 122
years have incorporated 172
years have investigated 244
years have necessitated 305
years have overshadowed 48
years have participated 207
years have particularly 57
years have persistently 74
years have precipitated 48
years have proliferated 45
years have subsequently 55
years have substantially 340
years have substantiated 82
years have successfully 368
years have successively 42
years have sufficiently 65
years have traditionally 111
years health professionals 53
years into consideration 319
years into independence 165
years just apprehensions 115
years made considerable 388
years made contributions 61
years many commentators 117
years many contributions 65
years many developments 112
years many difficulties 61
years many experimental 129
years many improvements 648
years many international 87
years many jurisdictions 69
years many laboratories 94
years many modifications 90
years many organizations 349
years many philosophers 117
years many practitioners 41
years many professionals 50
years many universities 104
years mass spectrometry 59
years more particularly 166
years more scrupulously 70
years more successfully 61
years most organizations 40
years most successfully 228
years much consideration 58
years much experimental 198
years other organizations 104
years paid considerable 81
years past condescended 56
years past considerable 66
years past deliberately 42
years post qualification 785
years seem particularly 57
years show conclusively 100
years show considerable 171
years some commentators 74
years some considerable 73
years some experimental 44
years some improvements 99
years some modifications 78
years some organizations 77
years some philosophers 77
years some universities 49
years such organizations 76
years their contributions 100
years their difficulties 41
years their participation 44
years their significance 49
years these contributions 77
years these developments 124
years these difficulties 185
years these expenditures 81
years these impenetrable 69
years these organizations 289
years these relationships 88
years these requirements 81
years vary considerably 103
years vast improvements 60
years very considerable 258
years very considerably 92
years very impersonally 49
years very successfully 317
years were accommodated 42
years were accomplished 332
years were administered 204
years were attributable 150
years were concentrated 783
years were consequently 68
years were considerable 172
years were considerably 361
years were consistently 147
years were consolidated 74
years were contemporary 44
years were conveniently 41
years were deliberately 64
years were demonstrated 40
years were disappointed 55
years were discontinued 83
years were economically 168
years were exceptionally 260
years were experimental 44
years were extemporized 71
years were extrapolated 87
years were foreshadowed 49
years were hospitalized 41
