pacify them and bring them 66
packed all her things and 65
packed all his things and 68
packed her few things and 56
packed his bag and set 82
packed his bag and was 79
packed his bag for him 73
packed his few things and 65
packed his things and was 75
packed that they can not 291
packed that you can not 129
packed with dead and dying 79
packed with dry ice and 51
packed with men who had 179
pained her that she had 41
pained him with its dim 70
pained that you did not 41
painting did not lie with 65
painting does not mean that 119
painting has its own way 45
painting real men and did 67
painting that has not yet 41
painting that she did not 42
paints earth and sky for 47
palace but this man and 44
palace can get you one 45
palace fit for you and 180
palace for him and his 40
palace for his own use 133
paltry for any man who 104
panacea for all our woes 102
panacea for all that goes 55
panacea for any and all 76
papers and pen and ink 41
papers and read them all 41
papers and saw that they 48
papers and see that they 52
papers but they can not 53
papers does not mean that 88
papers out and put them 41
papers say that they are 65
papers say that you are 65
papers that are with this 58
papers that deal with this 71
papers that had not yet 47
papers that our son has 43
papers that she did not 113
papers that she was dead 41
papers that they did not 102
papers that you are going 103
papers that you are not 65
papers they had with them 46
papers this way and that 88
parcel out and now you 103
pardon for all she had 101
pardon for all that had 444
pardon for all that has 47
pardon for all that was 493
pardon for all who had 141
pardon for any and all 87
pardon for him and for 104
pardon for him and his 125
pardon for this long and 125
pardon him and let him 154
pardon him for all his 63
pardon him for its being 61
pardon that sin and all 419
parent and you can not 65
parent being both weak and 76
parent but she does not 55
parent did not put his 69
parent does not mean that 352
parent does not mean you 104
parent who can not get 43
parent who can not let 44
parent who does not get 55
parent who does not see 58
parent who has not had 78
parent who has not yet 47
parity with cbs and nbc 57
parked and got out and 144
parked and they got out 176
parked her car and got 137
parked her car and ran 64
parked her car and was 79
parked his car and got 176
parked his car and ran 60
parked his car and sat 45
parked his car and then 47
parked his car and they 41
parked his car and was 162
parked his own car and 80
parlor was hung with red 94
parted but she did not 66
parted this way and that 134
parted with all they had 82
parted with this dear son 82
partly for his own use 93
partly for its own use 54
partly for that she hath 67
partly that they are not 62
partly that they may not 93
passed all that day and 89
passed and all that was 52
passed and one day they 43
passed and she did not 1289
passed and she had not 588
passed and she has not 81
passed and she saw that 45
passed and she was not 90
passed and that she was 52
passed and that they had 47
passed and then one day 138
passed and they did not 580
passed and they had not 620
passed and you did not 169
passed but she did not 62
passed but they did not 70
passed does not mean that 120
passed for one who had 83
passed going out was now 40
passed her and she had 66
passed her old age with 42
passed her she was dead 62
passed his cup for his 42
passed its peak and had 52
passed its peak and has 50
passed its peak and that 223
passed its peak and was 320
passed near but did not 41
passed now and then with 58
passed out and did not 454
passed out and hit his 60
passed out and was lying 101
passed out with his head 152
passed that any one who 43
passed that day and that 84
passed that did not bring 415
passed that did not see 270
passed that she did not 1170
passed that she had not 107
passed that she was not 109
passed that they did not 523
passed that they had not 56
passed that way and had 109
passed that way and saw 115
passed that way and was 53
passed that way not long 192
passed that way one day 40
passed that way with his 103
passed that you see that 145
passed this way and that 392
passed this way not long 175
passed this way with his 100
passed with him and his 66
passed with them for wit 51
passes and she does not 96
passes but you may see 56
passes one who does not 52
passes that does not add 147
passes that does not bring 390
passes that does not see 283
passes that one does not 249
passes that she does not 174
passes that they are not 128
passion and new joy that 89
passion and that she was 41
passion and zeal for his 159
passion and zeal for this 65
passion does not mean that 64
passion for all that was 353
passion for art and for 58
passion for art and his 51
passion for art had got 94
passion for god and for 127
passion for god and his 199
passion for her and her 70
passion for her and his 104
passion for her and she 75
passion for her had not 132
passion for her that had 40
passion for her was not 89
passion for her was too 45
passion for him and her 46
passion for him and his 53
passion for him had not 42
passion for him that she 93
passion for him was not 128
passion for his art and 72
passion for his art was 49
passion for his own sex 83
passion for one man out 43
passion for one who was 55
passion for things that are 41
passion for war and his 41
passion for yes that had 151
passion for you and that 46
passion for you with too 64
passion she had for her 65
passion she had for him 62
passion she had for ten 46
passion she had had for 109
passion that art can not 86
passion that had all but 46
passion that may rear its 69
passion that she can not 62
passion that she did not 176
passion that she had for 46
passion that she had not 103
passion that she has for 47
passion that she met him 81
passion that they can not 50
passion that they did not 44
passion that you can not 56
passion they had for each 40
passion with them than with 43
passion yet with all its 88
pastor who had met him 54
patent does not mean that 222
patent that they can not 126
patent they had being for 139
patent with one that was 175
patrol car and got out 126
patted her arm with his 60
patted her head with his 50
patted him and fed him 43
patted his arm with her 92
paused and bit her lip 831
paused and bit his lip 153
paused but she did not 70
paused now and then and 51
paused now and then for 52
pauses now and then for 41
pawned for any sum not 49
peasant did not own his 44
peasant does for his own 65
peasant who can not read 165
peasant who can read and 120
peeked out and saw that 141
peeled off her bra and 41
peeped out and saw him 47
peeped out and saw that 81
peeped out now and then 131
peered out and saw that 206
peered out with one eye 45
peered this way and that 1038
pelted her with mud and 45
pelted him with dung and 45
pelted him with mud and 163
pelted them with mud and 77
pencil and pen and ink 776
pencil and then cut out 66
pension age for men and 76
pension for his old age 176
peopled air and earth and 68
peoples and has not yet 50
peoples that are with him 147
peoples who are not yet 193
peoples who are with him 104
peoples who are with you 77
peoples who can not read 48
peoples who did not use 65
peoples who did not yet 72
peoples who had not had 42
peoples who had not yet 480
periods and that they are 52
periods are not too long 140
periods are too long and 50
periods are too long for 51
periods does not mean that 227
periods each with its own 48
periods that are not too 45
periods that are too long 260
periods that they can not 46
perish who does not say 133
permit any one that was 58
permit any one who had 44
permit does not mean that 95
permit its use for any 78
permit its use for this 44
permit one who has had 96
permit this man and two 242
person and ask for his 59
person and cut him off 64
person and does not die 88
person and for his own 60
person and how they are 84
person and not that one 119
person and one age has 286
person and one who can 55
person and one who has 168
person and one who was 84
person and she did not 190
person and she does not 90
person and she was not 73
person and that does not 72
person and that she had 105
person and that she has 43
person and that she was 146
person and that they are 125
person and that they can 49
person and that this was 52
person and that you are 176
person and that you can 82
person and they are not 50
person and they can not 133
person and they did not 46
person and thus can not 74
person and with his own 81
person and you are not 93
person and you can not 189
person and you did not 56
person are you that you 46
person both god and man 73
person but his head was 54
person but one who has 65
person but one who was 51
person but she did not 43
person but that does not 58
person but you are one 44
person but you can not 56
person can and can not 484
person can deal with them 60
person can not act for 61
person can not and does 45
person can not ask for 48
person can not deal with 243
person can not get any 113
person can not get his 63
person can not get out 304
person can not get rid 105
person can not hear you 66
person can not pay for 52
person can not pay his 58
person can not put his 59
person can not read and 72
person can not say that 174
person can not see and 60
person can not see any 58
person can not see his 77
person can not see that 121
person can not see them 68
person can not see things 40
person can not see you 114
person can not sue for 106
person can not use his 148
person can see and hear 114
person can see that they 44
person can see that this 84
person does and does not 118
person does not act out 45
person does not and can 76
person does not ask for 172
person does not deal with 63
person does not end with 49
person does not get any 67
person does not get his 65
person does not mean being 53
person does not mean that 1866
person does not mean you 185
person does not owe any 57
person does not own any 44
person does not pay his 113
person does not see any 102
person does not see his 78
person does not see that 241
person does not see them 48
person does not see things 43
person does not see this 42
person does not use any 49
person does not use his 161
person does things that are 52
person for each job and 45
person for him with his 94
person for his own use 344
person for this job and 44
person for who they are 283
person goes his own way 70
person had had sex with 95
person has for his own 105
person has had sex with 51
person has his own idea 133
person has his own set 107
person has his own way 362
person has not had any 68
person has not yet got 112
person has not yet had 42
person his own son and 89
person hung his head and 49
person may and may not 49
person may not use his 42
person may run his head 98
person may say that they 44
person may sue for and 71
person may use for his 81
person may use his own 63
person now that she was 42
person per day for all 240
person per day for each 51
person per year for all 79
person per year for each 43
person she had met who 63
person she met was her 70
person she saw was her 157
person she was and how 159
person than one who has 69
person than that she not 46
person than you are now 62
person that can not get 107
person that does not mean 41
person that had put his 51
person that has not yet 43
person that hath got our 56
person that one can not 55
person that one does not 63
person that she can not 114
person that she did not 147
person that she does not 73
person that she was and 41
person that she was not 88
person that they are not 173
person that they can not 144
person that they did not 116
person that was with him 101
person that you are and 162
person that you are going 186
person that you are not 262
person that you are now 73
person that you are with 66
person that you can not 335
person that you did not 190
person was all that was 43
person was one who had 155
person was one who was 232
person was she that she 44
person who are not going 55
person who but for this 212
person who can and does 174
person who can both read 69
person who can deal with 371
person who can get all 52
person who can get his 51
person who can get things 109
person who can get you 94
person who can lead them 51
person who can not act 207
person who can not and 55
person who can not bear 407
person who can not bring 75
person who can not deal 57
person who can not earn 91
person who can not get 740
person who can not hear 598
person who can not let 59
person who can not pay 558
person who can not put 66
person who can not read 3843
person who can not say 337
person who can not see 1420
person who can not sit 125
person who can not use 313
person who can pay for 53
person who can pay him 63
person who can read and 633
person who can read but 54
person who can reap any 133
person who can say that 338
person who can say yes 78
person who can see and 98
person who can see that 49
person who can see them 53
person who can see things 50
person who can sue for 95
person who can use his 146
person who can use them 49
person who can use this 45
person who cut you off 49
person who did all this 46
person who did and who 44
person who did not act 86
person who did not ask 160
person who did not bear 53
person who did not bring 42
person who did not buy 84
person who did not die 62
person who did not fear 100
person who did not fit 417
person who did not get 544
person who did not hear 129
person who did not let 81
person who did not own 306
person who did not pay 165
person who did not put 53
person who did not read 246
person who did not say 140
person who did not see 407
person who did not sum 63
person who did not try 78
person who did not use 103
person who did not was 79
person who did not wear 40
person who did not yet 48
person who did that was 66
person who did this and 72
person who did this was 226
person who does all this 42
person who does any act 485
person who does bad things 43
person who does his job 63
person who does his own 93
person who does not act 379
person who does not and 40
person who does not ask 237
person who does not bear 185
person who does not bow 45
person who does not bring 57
person who does not buy 134
person who does not cry 69
person who does not deal 142
person who does not die 78
person who does not earn 61
person who does not fear 139
person who does not fit 582
person who does not get 1027
person who does not hear 217
person who does not let 228
person who does not lie 70
person who does not now 56
person who does not owe 90
person who does not own 1788
person who does not pay 622
person who does not put 112
person who does not read 540
person who does not run 51
person who does not say 184
person who does not see 960
person who does not set 54
person who does not sin 125
person who does not thus 42
person who does not try 234
person who does not use 723
person who does not wear 217
person who does not yet 629
person who does things for 80
person who does things that 52
person who does this and 50
person who does this can 44
person who does this has 50
person who does this job 47
person who does this may 72
person who for his own 880
person who goes out and 97
person who goes too far 47
person who got out was 105
person who had any idea 104
person who had any real 205
person who had but too 71
person who had cut off 57
person who had had any 110
person who had had his 46
person who had her own 66
person who had him thus 71
person who had his own 77
person who had hit him 54
person who had led him 57
person who had let them 88
person who had met with 104
person who had not had 327
person who had not read 166
person who had not yet 1411
person who had put her 107
person who had put him 53
person who had put his 40
person who had set out 71
person who had sex with 45
person who had this job 72
person who had won his 57
person who has all his 212
person who has any real 42
person who has but one 104
person who has got his 42
person who has got out 115
person who has had all 50
person who has had any 301
person who has had her 51
person who has had his 654
person who has had long 161
person who has had one 745
person who has had sex 93
person who has had that 107
person who has had this 241
person who has had too 178
person who has had two 111
person who has her own 76
person who has his own 324
person who has let his 50
person who has long ago 41
person who has met all 69
person who has met with 312
person who has not and 48
person who has not any 59
person who has not got 378
person who has not had 2410
person who has not his 43
person who has not met 59
person who has not read 412
person who has not that 109
person who has not this 41
person who has not yet 2960
person who has put him 87
person who has put his 148
person who has put that 52
person who has read all 76
person who has read and 123
person who has read any 42
person who has read her 44
person who has read his 77
person who has read them 65
person who has read this 167
person who has set his 107
person who has set out 80
person who has sex with 484
person who has them and 150
person who hath any idea 75
person who long ago was 41
person who may one day 45
person who may read this 63
person who may sue for 356
person who sat near him 64
person who saw her for 42
person who saw her was 66
person who saw him was 80
person who set all this 47
person who was both god 40
person who was but too 55
person who was cut off 57
person who was deaf and 99
person who was doing this 59
person who was going out 91
person who was ill and 79
person who was ill with 40
person who was near him 89
person who was not being 66
person who was not doing 56
person who was not fit 67
person who was not going 184
person who was not his 147
person who was not its 46
person who was not mad 51
person who was not one 209
person who was not too 75
person who was not yet 107
person who was then his 48
person who was with her 194
person who was with him 558
person who was with his 44
person who was with them 129
person who was with you 132
person who you are and 83
person with but one eye 51
person with him who did 41
person with him who was 312
person with one eye can 47
person yet who did not 41
person you are and how 403
person you are and that 59
person you are now and 100
person you are with and 58
person you can not get 45
person you had sex with 75
person you saw that day 40
person you say you are 165
person you you you you 50
pester one with all this 64
petrol and wear and tear 55
petted him and fed him 42
phaeton one day with one 93
phases each with its own 66
phases one and two and 65
phases one and two are 114
phoned and that she had 69
phrase did not mean that 135
phrase does not mean for 43
phrase does not mean that 1308
phrase that does not fit 75
phrase that may mean too 42
phrase that one does not 62
phrase that she did not 58
phrase that she was his 48
phrase that was easy and 44
phrase that you can not 41
phrase that you can use 94
phrase was all that was 40
phrase was new and odd 50
phrase was not his own 58
picked him out for his 80
picked him out with her 52
picked one out and put 53
picked out for her and 167
picked out for her was 45
picked out for him and 109
picked out for his new 48
picked out his man and 45
picked out one for his 40
picked out one that was 80
picked out one who has 56
picked out this and that 159
picked out with red and 151
picked them and ate them 56
picked them and put them 125
picked them off with his 53
picked them out for you 44
picked them out with his 40
picked you for this job 127
picked you out for this 53
pieces and cut them out 70
pieces and how they are 48
pieces and how they fit 103
pieces and lay them out 101
pieces and let them dry 81
pieces and mix them with 86
pieces and pat dry with 148
pieces and pat them dry 79
pieces and put him with 61
pieces and put them all 55
pieces and see how they 77
pieces and then put them 84
pieces any man who had 69
pieces are and how they 66
pieces are cut off and 77
pieces are cut out and 120
pieces are then cut out 108
pieces does not mean that 118
pieces for his own use 127
pieces for our own use 56
pieces for use are near 93
pieces that are cut off 95
pieces that are cut out 44
pieces that are not too 113
pieces that are too big 62
pieces that did not fit 817
pieces that they can not 71
pieces that you can not 109
pieces that you can use 69
pieces this way and that 289
pierce them that did hear 73
piercing than any that had 44
pillow and put his head 40
pillow for her head and 123
pillow for him with our 83
pillow for his head and 163
pillow off her head and 60
pillow off his head and 121
pillow was wet with her 99
pillow was wet with his 46
pilots did not see each 57
pilots who had not yet 46
piqued that she had not 71
piqued that they had not 49
pirate who had cut off 45
pissed her off and she 44
pissed him off that she 56
pissed him off was that 100
pissed off and did not 57
pissed off that she had 51
pissed off that she was 51
pissed off that they did 46
pissed off that they had 42
pissed off that you did 43
pissed off with him for 80
pissed off with you for 47
pissed that you did not 58
pistol and bid him lay 70
pitching this way and that 45
pitied her with all her 66
pitied her with all his 42
pitied him and did not 49
pitied him with all her 188
pitied him with all his 42
pitied them with all her 47
pitied them with all his 42
pities that she had not 62
pities that they are not 41
pities that you are not 50
pities that you can not 76
pities that you did not 82
pities them that fear him 394
pities you did not see 58
placed and how they are 102
placed and one that was 180
placed him with his own 79
placed his own and his 57
placed that she can not 47
placed that they are not 189
placed that they can all 43
placed that they can not 707
placed that they can see 43
placed that they did not 56
placed that you can not 62
placed that you can see 70
placed them with his own 109
places and did things that 44
places and doing new things 52
places and doing things that 200
places and doing things with 111
places and see new things 55
places and see things that 65
places and that one may 87
places and that they are 99
places and they are not 53
places and they did not 70
places and things are not 42
places and things that are 697
places and things that can 56
places and things that had 50
places and things that they 103
places and things that you 95
places and things they had 55
places and try new things 57
places and you can not 69
places are few and far 253
places are not fit for 51
places both near and far 178
places but they are not 54
places but they did not 44
places does not mean that 394
places for both men and 50
places for him and his 40
places for men who are 60
places for this and that 91
places she had not yet 74
places than they are now 45
places that are dry and 54
places that are not near 45
places that are not too 115
places that are not yet 263
places that are now dry 40
places that are too dry 105
places that are too hot 44
places that had not yet 111
places that one can not 124
places that one does not 81
places that she and her 41
places that she did not 210
places that she had not 167
places that they are not 120
places that they can not 413
places that they did not 267
places that they had not 122
places that they may not 247
places that you can get 169
places that you can not 675
places that you did not 169
places that you may not 97
places them near him and 111
places them with his own 41
places they are not fit 89
places they can not get 40
places they had not yet 120
places with him for all 65
places with you any day 188
places with you for all 49
places you can get new 41
places you can not get 426
places you can not see 590
planet earth and all its 64
planet earth with all its 63
planet that has not yet 58
planning all day and all 43
planning does not deal with 246
planning does not end with 115
planning does not mean that 732
planning for this day for 60
planning how she was going 178
planning how they are going 71
planning how you are going 261
planning this and that for 63
plants all day and was 59
plants and how they are 135
plants and how they can 58
plants and set them out 202
plants and that they are 108
plants and use them for 59
plants are and how they 41
plants are cut off and 44
plants are few and far 168
plants are one year old 70
plants are set out and 106
plants are set out for 40
plants are set out they 44
plants are that they are 94
plants are then set out 66
plants are wet with dew 522
plants but they are not 53
plants can not use them 86
plants can not use this 60
plants does not mean that 123
plants for his own use 147
plants that are not too 86
plants that are not yet 77
plants that are now being 71
plants that are set out 115
plants that bear them are 159
plants that had not yet 99
plants that they can not 78
plants that you can not 54
plants that you can use 76
plants with her hat pin 74
plaque but does not wear 209
plates and top each with 313
plates she may use for 49
played all day and all 79
played all day long and 79
played all day long with 77
played and for how long 44
played and sang and she 66
played and sang for her 115
played and sang for him 262
played and sang for his 48
played and sang for them 183
played and sang his own 53
played and sang with his 110
played and sang with them 49
played and they all sang 46
played for all they are 40
played for that jaw and 40
played now and then with 44
played out long and long 57
played them for all they 90
played too long and too 48
played too long for her 68
played with all her old 55
played with all his old 40
played with her all day 52
played with her and her 68
played with her and she 69
played with him all day 82
played with him all this 52
played with him and his 103
played with him and with 61
played with his bow and 57
played with his new toy 45
played with his own and 45
played with that dead boy 62
played with them all day 100
played with them and then 59
played with them and they 58
played with them and was 45
played with them for two 54
player can and can not 72
player can not add one 56
player can not run with 128
player does not mean that 92
player does not mean you 49
player may now and then 41
player who can use his 44
player who did not get 68
player who does not get 111
player who had not yet 45
player who has not had 52
player who has not yet 153
pleaded for him with his 54
pleaded for them and for 60
pleaded for them that they 53
pleaded that his son was 84
pleaded that she did not 147
pleaded that she had not 138
pleaded that she was not 149
pleaded that she was too 91
pleaded that they did not 277
pleaded that they had not 181
pleaded that this was not 100
pleaded with god for his 67
pleaded with her and she 52
pleaded with her but she 64
pleaded with her that she 54
pleaded with him and his 44
pleaded with him for her 67
pleaded with him for his 101
pleaded with him long and 40
pleaded with him that she 56
pleaded with him that they 83
pleaded with him with her 79
pleaded with them and they 57
pleaded with them but they 44
pleaded with them that they 103
pleased and you can not 79
pleased god that they had 51
pleased god that you are 76
pleased her and that she 46
pleased her that she had 117
pleased her that she was 72
pleased him and led him 98
pleased him and won his 79
pleased him for its use 59
pleased him now and then 41
pleased him that she did 95
pleased him that she had 146
pleased him that she was 178
pleased him with his own 103
pleased now that she had 53
pleased she was that her 137
pleased she was that she 243
pleased she was that they 72
pleased she was with her 355
pleased she was with his 143
pleased she was with them 113
pleased that both you and 89
pleased that her son had 208
pleased that her son was 144
pleased that his men had 47
pleased that his son had 454
pleased that his son was 382
pleased that one who had 184
pleased that she and her 50
pleased that she did not 1370
pleased that she had had 113
pleased that she had met 45
pleased that she had not 1238
pleased that she had won 51
pleased that she was being 111
pleased that she was doing 61
pleased that she was going 396
pleased that she was not 696
pleased that she was now 51
pleased that they are not 112
pleased that they can not 59
pleased that they did not 580
pleased that they had got 42
pleased that they had had 53
pleased that they had not 668
pleased that they now had 47
pleased that things are going 107
pleased that you are all 85
pleased that you are doing 120
pleased that you are going 588
pleased that you are not 298
pleased that you are now 47
pleased that you can not 218
pleased that you can say 332
pleased that you did not 532
pleased was she that she 100
pleased was she with her 244
pleased with all she had 115
pleased with all she saw 229
pleased with all that god 105
pleased with all that had 419
pleased with all that has 143
pleased with all that she 293
pleased with all that they 118
pleased with all that was 245
pleased with all that you 220
pleased with all they had 150
pleased with all they saw 256
pleased with all this and 47
pleased with any one who 498
pleased with her and her 176
pleased with her and she 129
pleased with her and that 46
pleased with her and with 199
pleased with her for being 48
pleased with her that she 194
pleased with her that they 116
pleased with him and all 109
pleased with him and had 92
pleased with him and his 978
pleased with him and that 150
pleased with him and with 462
pleased with him for being 54
pleased with him for doing 96
pleased with him for his 428
pleased with him for not 292
pleased with him for that 141
pleased with him for this 111
pleased with him than with 74
pleased with him that she 320
pleased with him that they 424
pleased with him who does 49
pleased with his idea that 85
pleased with his job and 91
pleased with his new job 150
pleased with his new son 281
pleased with his new toy 128
pleased with his own idea 109
pleased with his own wit 514
pleased with his wit and 151
pleased with his zeal and 141
pleased with how she had 46
pleased with how things are 168
pleased with how things had 242
pleased with one that was 509
pleased with them and that 85
pleased with them and they 896
pleased with them and with 213
pleased with them than any 40
pleased with them than she 58
pleased with them than with 203
pleased with them that she 193
pleased with them that they 151
pleased with things that are 294
pleased with this his new 200
pleased with this idea and 242
pleased with this idea that 52
pleased with this new idea 42
pleased with this song that 49
pleased with this than with 41
pleased with this that they 66
pleased with who you are 49
pleased with you and with 142
pleased with you and you 105
pleased with you for not 151
pleased you are with his 52
pleases for his own use 48
pleases you and does not 40
pledge does not mean that 42
pledge that they did not 52
pledge them for his own 70
plenty elk and get you 43
plenty for them and for 312
plenty that they can not 164
plugging his ears with his 51
plunged this way and that 252
plural and does not end 74
plural but does not end 68
plural that does not end 123
pocket and got out his 115
pocket and his hat was 54
pocket and lit one with 87
pocket and set off for 101
pocket and set out for 95
pocket and was tying his 40
pocket and with his own 44
pocket but has not yet 59
pocket for his key and 41
pocket for his own use 132
pocket for his pen and 42
pocket that they can not 95
pointing him out with his 89
pointing out all that was 56
pointing out how and why 123
pointing out how far they 44
pointing out how she had 43
pointing out how they are 147
pointing out how they can 65
pointing out how they had 72
pointing out how they may 66
pointing out that all but 46
pointing out that all his 93
pointing out that all men 64
pointing out that all our 56
pointing out that all that 165
pointing out that all things 42
pointing out that all this 111
pointing out that both are 90
pointing out that both men 47
pointing out that for all 107
pointing out that for each 45
pointing out that for him 65
pointing out that for this 55
pointing out that god can 44
pointing out that god does 40
pointing out that god had 102
pointing out that god has 69
pointing out that god was 76
pointing out that her own 41
pointing out that his men 43
pointing out that his own 375
pointing out that his son 52
pointing out that his was 45
pointing out that man has 59
pointing out that men and 49
pointing out that men are 66
pointing out that men can 42
pointing out that men who 41
pointing out that not all 1623
pointing out that not one 236
pointing out that now that 43
pointing out that one can 415
pointing out that one does 64
pointing out that one has 58
pointing out that one may 49
pointing out that one way 45
pointing out that one who 48
pointing out that our own 57
pointing out that she and 129
pointing out that she can 62
pointing out that she did 238
pointing out that she does 64
pointing out that she had 1584
pointing out that she has 230
pointing out that she too 63
pointing out that she was 1477
pointing out that that was 136
pointing out that they all 122
pointing out that they and 47
pointing out that they are 2764
pointing out that they both 58
pointing out that they can 311
pointing out that they did 421
pointing out that they had 2607
pointing out that they may 105
pointing out that they too 81
pointing out that things are 49
pointing out that this can 62
pointing out that this did 65
pointing out that this does 126
pointing out that this had 239
pointing out that this has 100
pointing out that this idea 52
pointing out that this may 62
pointing out that this new 83
pointing out that this was 2868
pointing out that with all 56
pointing out that with this 55
pointing out that you are 304
pointing out that you can 334
pointing out that you had 126
pointing out things that are 104
pointing out things that had 51
pointing out this and that 986
pointing out who was who 41
pointing out why and how 44
pointing them out with his 167
pointing this out and for 65
pointing this out does not 48
pointing this way and that 1595
points and how they are 98
points and see how they 56
points and that they are 90
points and they are not 56
points are all that are 74
points are and how they 64
points are few and far 133
points are not too far 261
points are that they are 64
points but they are not 47
points does not mean that 276
points for both men and 53
points for each job are 53
points for each one you 72
points one and two are 116
points out but does not 51
points out how and why 182
points out how she has 44
points out how they are 268
points out how they can 59
points out how they may 48
points out how this can 52
points out how this may 44
points out how you can 52
points out that all but 61
points out that all his 149
points out that all men 146
points out that all our 203
points out that all that 160
points out that all things 153
points out that all this 370
points out that all too 196
points out that any one 145
points out that both are 266
points out that both men 153
points out that each one 52
points out that for all 498
points out that for any 250
points out that for both 70
points out that for each 131
points out that for him 126
points out that for his 48
points out that for men 40
points out that for one 56
points out that for this 392
points out that for two 85
points out that god can 61
points out that god does 114
points out that god has 418
points out that her own 54
points out that his own 866
points out that his son 56
points out that his use 155
points out that its use 59
points out that man can 248
points out that man has 292
points out that men and 328
points out that men are 514
points out that men use 63
points out that men who 294
points out that not all 3611
points out that not one 284
points out that old age 43
points out that one can 2745
points out that one does 320
points out that one has 380
points out that one may 590
points out that one way 536
points out that one who 318
points out that our own 47
points out that she and 232
points out that she can 290
points out that she did 229
points out that she does 295
points out that she had 486
points out that she has 1358
points out that she was 942
