ideas a local habitation 44
into a basic assumption 46
into a basic carbonate 82
into a basic component 47
into a basic encounter 46
into a basic framework 74
into a basic principle 201
into a basic structure 59
into a binding agreement 3254
into a binding engagement 161
into a binding obligation 341
into a black community 266
into a black depression 412
into a black limousine 527
into a black substance 277
into a black whirlpool 67
into a bland expression 67
into a blank expression 69
into a blank worksheet 99
into a blind mechanism 41
into a blind obedience 47
into a blind submission 148
into a block structure 58
into a blood capillary 58
into a boiling saturated 41
into a booming industrial 123
into a brain structure 91
into a brass container 50
into a brick courtyard 62
into a brick structure 54
into a brief appraisal 75
into a brief convulsion 52
into a brief depression 47
into a brief discourse 55
into a brief discussion 826
into a brief encounter 46
into a brief existence 79
into a brief exposition 66
into a brief flirtation 42
into a brief narrative 367
into a brief paragraph 152
into a brief statement 378
into a broad anticline 191
into a broad boulevard 90
into a broad community 40
into a broad conception 81
into a broad consensus 47
into a broad courtyard 69
into a broad definition 74
into a broad depression 107
into a broad discussion 156
into a broad flattened 42
into a broad framework 258
into a broad landscape 47
into a broad narrative 81
into a broad political 254
into a broad principle 102
into a broad statement 58
into a broad strategic 43
into a broad theoretical 107
into a brown amorphous 41
into a brown chrysalis 103
into a brown earthenware 40
into a brown substance 221
into a burning apartment 42
into a burning political 47
into a cable television 42
into a cargo container 60
into a caste hierarchy 59
into a caste structure 45
into a chain structure 45
into a chair exhausted 255
into a chief executive 131
into a civic community 66
into a civil agreement 41
into a civil community 495
into a civil liberties 55
into a civil obligation 81
into a class definition 111
into a class dependent 88
into a class different 60
into a class discussion 252
into a class hierarchy 814
into a class newspaper 51
into a class structure 235
into a cliff overlooking 68
into a close agreement 41
into a close alignment 44
into a close association 578
into a close capillary 114
into a close community 178
into a close connection 588
into a close defensive 84
into a close discussion 43
into a close encounter 72
into a close engagement 74
into a close federation 61
into a close offensive 40
into a close political 323
into a close proximity 101
into a closing agreement 1403
into a comic character 204
into a comic nightmare 60
into a comic spectacle 47
into a cooling apparatus 47
into a crazy patchwork 60
into a creamy substance 58
into a crime committed 98
into a cruel captivity 61
into a cubic structure 57
into a daily allowance 128
into a daily newspaper 575
into a deathly stillness 44
into a deity controlling 46
into a dense capillary 132
into a dense structure 108
into a devil incarnate 116
into a dirty yellowish 69
into a ditch somewhere 118
into a dozen different 1199
into a dozen districts 67
into a dozen fragments 813
into a dozen provinces 41
into a dozen sentences 52
into a dozen turbulent 48
into a draft agreement 58
into a draft convention 57
into a draft resolution 78
into a drain connected 67
into a driving rainstorm 83
into a driving snowstorm 41
into a ducal residence 55
into a dusty courtyard 45
into a facial expression 58
into a faint aggregate 177
into a false accusation 84
into a false antithesis 82
into a false appearance 46
into a false assumption 63
into a false assurance 61
into a false conception 185
into a false conclusion 169
into a false confession 337
into a false conviction 47
into a false dichotomy 153
into a false estimation 46
into a false impression 122
into a false inference 41
into a false opposition 45
into a false perception 154
into a false statement 121
into a farming community 209
into a fatal ambuscade 48
into a fatal encounter 69
into a fatal septicemia 60
into a fatty substance 303
into a field ambulance 71
into a field dominated 118
into a field previously 182
into a field somewhere 53
into a field telephone 142
into a fiend incarnate 49
into a fiery utterance 48
into a fight somewhere 50
into a final agreement 252
into a final composite 128
into a final conclusion 93
into a final evaluation 53
into a final resolution 50
into a final statement 196
into a final structure 66
into a first amendment 195
into a first generation 72
into a first principle 233
into a fishing expedition 105
into a fixed component 107
into a fixed conviction 55
into a fixed expression 74
into a fixed framework 74
into a fixed hierarchy 165
into a fixed obligation 47
into a fixed political 43
into a fixed principle 181
into a fixed resolution 92
into a fixed structure 139
into a flask connected 82
into a flask furnished 47
into a flask graduated 81
into a flowing narrative 194
into a fluid substance 50
into a force structure 48
into a fourth amendment 59
into a fourth generation 100
into a frame structure 102
into a frank discussion 186
into a fresh adventure 56
into a fresh agreement 424
into a fresh awareness 119
into a fresh container 85
into a fresh discussion 58
into a fresh engagement 140
into a fresh existence 67
into a fresh negotiation 45
into a fresh nightgown 135
into a fresh onslaught 41
into a fresh perception 44
into a fresh realization 49
into a fully adversary 166
into a fully automated 400
into a fully automatic 227
into a fully commercial 70
into a fully committed 150
into a fully competent 54
into a fully connected 50
into a fully developed 5804
into a fully effective 90
into a fully functional 781
into a fully furnished 115
into a fully malignant 45
into a fully operative 41
into a fully organized 393
into a fully qualified 233
into a fully sovereign 54
into a fully specified 114
into a fully steerable 59
into a fully turbulent 60
into a gaily decorated 268
into a gated community 164
into a given community 199
into a given container 62
into a given framework 69
into a given frequency 63
into a given occupation 151
into a given political 55
into a given population 66
into a given profession 42
into a given structure 182
into a given substance 84
into a given territory 136
into a glass apparatus 40
into a glass capillary 1133
into a glass casserole 44
into a glass container 1360
into a glass evaporating 59
into a glass reservoir 53
into a glass stoppered 227
into a glass substrate 128
into a gothic structure 48
into a grand adventure 85
into a grand apartment 287
into a grand committee 1802
into a grand composure 60
into a grand harmonious 43
into a grand narrative 455
into a grand political 55
into a grand procession 46
into a grand spectacle 75
into a grand staircase 43
into a grand statement 47
into a grand universal 54
into a graph structure 137
into a grave discourse 45
into a grave discussion 112
into a grave expression 49
into a grave political 196
into a green enclosure 71
into a green persimmon 141
into a green substance 49
into a gross absurdity 61
into a group consensus 59
into a group dedicated 41
into a group discussion 364
into a group insurance 49
into a group structure 67
into a growing awareness 130
into a growing community 93
into a growing industrial 111
into a growing knowledge 47
into a growing political 69
into a growth component 57
into a guiding principle 325
into a gummy substance 154
into a handy reference 53
into a happy household 91
into a hasty conclusion 40
into a hasty expression 49
into a hasty withdrawal 53
into a healthy community 109
into a healthy granulating 132
into a healthy lifestyle 429
into a heated discussion 1788
into a heated political 172
into a helping profession 113
into a hilly landscape 56
into a holding container 55
into a holding reservoir 43
into a horny substance 188
into a hotel somewhere 103
into a hotly contested 321
into a house inhabited 60
into a house overlooking 52
into a house previously 48
into a house somewhere 55
into a house uninvited 43
into a house yesterday 51
into a human character 47
into a human community 357
into a human existence 62
into a human framework 76
into a human habitation 155
into a human landscape 88
into a human pincushion 69
into a human population 112
into a human recipient 252
into a human resources 82
into a human sacrifice 99
into a human slaughter 107
into a human vegetable 117
into a human volunteer 76
into a hunting expedition 47
into a joint adventure 146
into a joint agreement 792
into a joint committee 207
into a joint convention 85
into a joint discussion 60
into a joint engagement 65
into a joint guarantee 71
into a joint household 83
into a joint obligation 52
into a joint ownership 62
into a joint production 175
into a joint resolution 431
into a joint statement 41
into a joint undertaking 128
into a juicy hamburger 88
into a kingdom inhabited 56
into a labor agreement 161
into a large abandoned 41
into a large aggregate 44
into a large amplitude 100
into a large apartment 1972
into a large artificial 156
into a large bookstore 153
into a large briefcase 69
into a large cardboard 954
into a large casserole 510
into a large cavernous 62
into a large classroom 137
into a large collection 321
into a large combustion 54
into a large commercial 304
into a large community 470
into a large composite 90
into a large container 1784
into a large cornfield 45
into a large corporate 106
into a large courtroom 45
into a large courtyard 1536
into a large depression 96
into a large digestive 55
into a large discourse 153
into a large discussion 61
into a large dormitory 279
into a large earthenware 432
into a large enclosure 1093
into a large evacuated 93
into a large evaporating 376
into a large excavation 84
into a large exhibition 53
into a large farmhouse 59
into a large flattened 64
into a large fortified 52
into a large framework 67
into a large furniture 58
into a large graduated 56
into a large gymnasium 112
into a large household 62
into a large inclosure 71
into a large industrial 666
into a large insulated 44
into a large intestine 40
into a large irregular 177
into a large irrigation 41
into a large knowledge 54
into a large lymphatic 54
into a large microwave 58
into a large monastery 51
into a large octagonal 61
into a large ovenproof 312
into a large plantation 76
into a large political 150
into a large population 281
into a large porcelain 516
into a large precursor 87
into a large production 67
into a large proportion 377
into a large pulmonary 143
into a large quadrangle 125
into a large resealable 78
into a large reservoir 3408
into a large scrapbook 117
into a large secondary 51
into a large spherical 148
into a large stainless 587
into a large stoneware 78
into a large storeroom 88
into a large structure 197
into a large undertaking 125
into a large vegetable 69
into a large vestibule 302
into a large warehouse 329
into a large wholesale 72
into a lasting impression 55
into a lasting political 153
into a later discussion 44
into a later generation 163
into a later structure 49
into a league offensive 610
into a learning community 490
into a learning framework 44
into a learning objective 49
into a leather briefcase 147
into a legal agreement 544
into a legal association 61
into a legal community 46
into a legal definition 41
into a legal discussion 102
into a legal engagement 80
into a legal framework 490
into a legal nightmare 56
into a legal obligation 979
into a legal political 141
into a legal principle 172
into a legal procedure 76
into a legal separation 183
into a legal structure 76
into a legal undertaking 51
into a lengthy criticism 47
into a lengthy digression 110
into a lengthy discourse 584
into a lengthy discussion 3626
into a lengthy exposition 147
into a lengthy monologue 265
into a lengthy narrative 159
into a lengthy negotiation 46
into a lengthy recitation 42
into a lengthy refutation 42
into a lengthy statement 76
into a lengthy technical 43
into a lengthy theological 41
into a lethal automaton 122
into a light industrial 97
into a light yellowish 55
into a linear algebraic 107
into a linear amplifier 53
into a linear component 89
into a linear expression 78
into a linear framework 79
into a linear hierarchy 54
into a linear narrative 491
into a linear programming 908
into a linear regression 255
into a linear structure 238
into a linear succession 69
into a lingering distemper 45
into a listing agreement 599
into a local association 63
into a local bookstore 74
into a local celebrity 89
into a local community 539
into a local directory 69
into a local habitation 48
into a local newspaper 115
into a local political 136
into a local population 92
into a lofty apartment 88
into a lofty criticism 50
into a lofty panegyric 47
into a logic programming 213
into a longer discourse 54
into a longer discussion 113
into a longer narrative 350
into a loose affiliation 45
into a loose aggregate 67
into a loose association 464
into a loose collection 172
into a loose community 51
into a loose federation 1024
into a loose framework 42
into a loose narrative 83
into a loose political 167
into a loose structure 73
into a lower apartment 53
into a lower extremity 64
into a lower frequency 177
into a lower incidence 62
into a lower reservoir 67
into a lower resolution 54
into a loyal opposition 73
into a loyal supporter 65
into a lunar landscape 204
into a lurid nightmare 54
into a major advantage 80
into a major attraction 129
into a major ceremonial 43
into a major character 164
into a major collection 58
into a major commercial 915
into a major community 103
into a major component 356
into a major contender 62
into a major corporate 116
into a major depression 1035
into a major discovery 56
into a major discussion 119
into a major electoral 41
into a major engagement 241
into a major exhibition 40
into a major expedition 48
into a major hollywood 137
into a major hurricane 109
into a major industrial 4641
into a major influence 134
into a major initiative 71
into a major nationwide 40
into a major newspaper 75
into a major occupation 41
into a major offensive 562
into a major petroleum 81
into a major political 3504
into a major population 49
into a major principle 80
into a major production 693
into a major profession 50
into a major revolution 52
into a major roadblock 70
into a major spectator 60
into a major statement 85
into a major strategic 357
into a major stronghold 49
into a major television 71
into a major theological 60
into a major theoretical 92
into a major transport 47
into a major undertaking 249
into a major worldwide 63
into a metal container 848
into a metal framework 46
into a milky substance 99
into a mimic semblance 149
into a minor celebrity 128
into a minor character 47
into a minor depression 48
into a minor political 48
into a misty vagueness 69
into a mixed community 85
