id which would otherwise 141
if added after sentence 72
if anything could astonish 101
if anything could convince 73
if anything could persuade 60
if anything could possibly 299
if anything could surprise 83
if anything funny happened 44
if anything really happened 115
if either party believes 68
if either party defaults 86
if either party disposes 97
if either party neglects 127
if either party presents 43
if either party requests 461
if either party requires 168
if every crazy aperture 40
if every major category 61
if every motion resulted 66
if every sound argument 87
if found again anywhere 90
if given after exposure 64
if grown under ordinary 41
if heated under pressure 79
if hernia would protrude 66
if major league baseball 107
if money could purchase 139
if others might possibly 83
if people could actually 74
if people could identify 40
if people really believed 182
if people really mattered 197
if people would actually 51
if people would consider 111
if people would remember 110
if really under suspicion 41
if right atrial pressure 102
if scott could describe 47
if water under pressure 73
in about equal quantity 428
in about every possible 42
in about fifty languages 45
in about fifty villages 43
in about forty languages 90
in about thirty languages 180
in about thirty villages 134
in action since december 46
in action since february 46
in action while commanding 77
in acute ankle injuries 311
in acute brain syndrome 52
in acute chest syndrome 244
in acute fetal distress 52
in acute focal cerebral 265
in acute gouty arthritis 1136
in acute graft rejection 93
in acute lobar pneumonia 1056
in acute manic episodes 53
in acute optic neuritis 851
in acute phase proteins 404
in acute phase reactants 204
in acute phase response 275
in acute renal infection 99
in acute serum sickness 587
in adult basic education 5735
in adult civic education 75
in adult human nutrition 121
in adult human skeletal 127
in adult human subjects 734
in adult human vascular 209
in adult learning programs 63
in adult onset diabetics 44
in adult social relations 47
in after times lamented 50
in again calling attention 41
in ample white trousers 74
in ankle blood pressure 62
in anything which affected 52
in anything which concerns 284
in anything which involves 41
in anything which pertains 49
in anything which required 103
in anything which requires 111
in argon laser treatment 84
in arrow cross uniforms 48
in aspen grove cemetery 82
in asset price inflation 47
in athens under pericles 185
in atrial filling pressure 46
in awake human subjects 390
in baggy black trousers 253
in baggy white trousers 135
in basal blood pressure 62
in basal ganglia circuits 62
in basal reader programs 50
in basal skull fracture 106
in basal water pressure 92
in basic adult education 115
in basic human equality 42
in basic human goodness 107
in basic human relations 162
in basic needs provision 72
in basic nursing education 986
in basic nursing programs 201
in basic skill subjects 196
in basic social programs 46
in basic social relations 80
in basic social services 508
in basic urban services 48
in black books bulletin 147
in black drama anthology 152
in black leather trousers 122
in black leather uniforms 63
in black power movement 68
in black satin breeches 197
in black satin slippers 70
in black satin trousers 89
in black women compared 77
in blank verse entitled 235
in block grant programs 54
in blood after injection 51
in blood amino nitrogen 159
in blood group antigens 210
in blood group genetics 45
in blood group serology 770
in blood lipid profiles 95
in blood serum proteins 50
in blood sugar followed 109
in blood sugar occurred 65
in blood sugar produced 97
in blood sugar triggers 65
in blood which contains 75
in boiling point produced 54
in boiling water containing 467
in boiling water followed 80
in books about american 142
in books about children 90
in books which describe 41
in books which probably 46
in brain tumor diagnosis 165
in brain tumor patients 995
in brain tumor treatment 129
in breaking racial barriers 41
in broad social problems 44
in brown paper packages 67
in brown paper wrappers 429
in brown shining crystals 47
in calling every disliked 52
in camps under military 67
in carey twice asserted 141
in cases raising questions 83
in cases showing evidence 45
in cases still unproved 58
in cases under chapters 397
in cases under treatment 133
in cases where abnormal 103
in cases where absolute 186
in cases where accident 50
in cases where accounts 64
in cases where accuracy 142
in cases where accurate 148
in cases where activity 63
in cases where adequate 333
in cases where adjacent 43
in cases where admission 73
in cases where adultery 65
in cases where advanced 91
in cases where advances 44
in cases where africans 43
in cases where agencies 70
in cases where american 152
in cases where analysis 79
in cases where analytic 40
in cases where approval 65
in cases where articles 125
in cases where attempts 343
in cases where attention 80
in cases where authority 111
in cases where bacterial 51
in cases where battered 90
in cases where benefits 143
in cases where business 190
in cases where capacity 47
in cases where carriers 40
in cases where cerebral 65
in cases where chemical 465
in cases where children 1861
in cases where citizens 140
in cases where clinical 182
in cases where collusion 45
in cases where combined 45
in cases where complete 484
in cases where computer 105
in cases where concrete 96
in cases where conflict 164
in cases where confusion 229
in cases where congestion 48
in cases where constant 84
in cases where consumer 63
in cases where corrosion 119
in cases where coverage 44
in cases where criminal 192
in cases where critical 72
in cases where cultural 100
in cases where deception 46
in cases where decisions 210
in cases where definite 190
in cases where delivery 135
in cases where deposits 61
in cases where detailed 136
in cases where deviations 52
in cases where diagnosis 111
in cases where diffusion 57
in cases where disputes 302
in cases where distance 49
in cases where distinct 92
in cases where domestic 395
in cases where drainage 81
in cases where economic 363
in cases where education 76
in cases where electric 46
in cases where elements 44
in cases where emotional 105
in cases where emphasis 47
in cases where employee 93
in cases where employer 47
in cases where essential 113
in cases where europeans 114
in cases where everyone 93
in cases where evidence 701
in cases where exclusion 59
in cases where execution 122
in cases where exemption 58
in cases where expansion 42
in cases where expected 57
in cases where explicit 119
in cases where exposure 174
in cases where extended 98
in cases where extension 49
in cases where external 242
in cases where families 403
in cases where financial 224
in cases where formerly 154
in cases where fracture 103
in cases where freedmen 41
in cases where frequent 155
in cases where hardship 51
in cases where homicide 58
in cases where hospital 54
in cases where humanity 52
in cases where husbands 267
in cases where hydrogen 79
in cases where identity 82
in cases where immediate 427
in cases where immunity 79
in cases where improved 49
in cases where increased 128
in cases where indirect 59
in cases where industry 155
in cases where infection 251
in cases where injuries 145
in cases where insanity 241
in cases where interest 591
in cases where internal 212
in cases where japanese 146
in cases where jaundice 41
in cases where judgment 245
in cases where liability 290
in cases where machines 60
in cases where majority 42
in cases where managers 129
in cases where manifest 42
in cases where marginal 94
in cases where marriages 64
in cases where materials 101
in cases where maternal 62
in cases where medicine 99
in cases where metallic 41
in cases where migration 60
in cases where military 342
in cases where minority 103
in cases where mistakes 62
in cases where moderate 45
in cases where monetary 87
in cases where monitoring 57
in cases where morality 92
in cases where movement 104
in cases where multiple 1960
in cases where muscular 63
in cases where negative 90
in cases where normally 52
in cases where numerous 161
in cases where objection 76
in cases where officers 351
in cases where officials 117
in cases where operation 165
in cases where ordinary 408
in cases where original 249
in cases where otherwise 452
in cases where parallel 48
in cases where parental 161
in cases where partners 153
in cases where patients 1056
in cases where payments 192
in cases where pecuniary 42
in cases where personal 1189
in cases where physical 550
in cases where policies 101
in cases where politics 54
in cases where pollution 98
in cases where positive 181
in cases where possible 104
in cases where potential 187
in cases where powerful 96
in cases where practice 48
in cases where precision 72
in cases where premises 51
in cases where pressure 332
in cases where probable 42
in cases where problems 225
in cases where processing 229
in cases where products 178
in cases where profound 57
in cases where programs 73
in cases where progress 50
in cases where projects 106
in cases where prolonged 358
in cases where promotion 41
in cases where property 2081
in cases where proposed 62
in cases where provision 158
in cases where punitive 80
in cases where quantity 49
in cases where questions 351
in cases where rapidity 53
in cases where recourse 54
in cases where recovery 258
in cases where reduction 94
in cases where refugees 46
in cases where relations 68
in cases where relative 105
in cases where relevant 116
in cases where religious 249
in cases where requests 49
in cases where required 115
in cases where residual 57
in cases where retention 46
in cases where sanctions 53
in cases where scholars 59
in cases where security 172
in cases where seizures 43
in cases where selection 89
in cases where sentence 92
in cases where separate 214
in cases where services 159
in cases where shippers 52
in cases where sickness 117
in cases where software 44
in cases where solutions 208
in cases where somebody 75
in cases where specific 1593
in cases where standard 340
in cases where statutes 77
in cases where strictly 41
in cases where students 647
in cases where subjects 245
in cases where suitable 143
in cases where supplies 42
in cases where surgical 200
in cases where suspects 167
in cases where suspicion 114
in cases where symptoms 323
in cases where syphilis 96
in cases where systemic 51
in cases where thousands 40
in cases where transfer 63
in cases where treatment 856
in cases where trustees 159
in cases where valuable 44
in cases where variations 49
in cases where vascular 109
in cases where vertical 60
in cases where violations 164
in cases where warrants 51
in cases which actually 43
in cases which affected 77
in cases which directly 63
in cases which exceeded 65
