dale had its battle 65
dame and her peacock 175
dame and her pupils 61
dame and two lovely 48
dame did not affect 46
dame has not changed 45
dame near our lodgings 86
dame that her eldest 49
dame who had taught 84
damn near got killed 387
damp air was filled 61
damp and wet places 69
damp but not dripping 380
damp but not soaked 161
damp but not sodden 41
damp earth and decaying 83
damp for long periods 386
damp out all errors 127
damp sod was almost 63
dams are not always 48
dare any one accuse 58
dare ask for another 62
dare for one moment 148
dare get any closer 234
dare let that happen 41
dare not act without 122
dare not add another 49
dare not ask myself 167
dare not ask whether 67
dare not but punish 77
dare not die without 106
dare not lag behind 71
dare not let anyone 137
dare not let myself 327
dare not say another 46
dare not say openly 80
dare not say sullen 115
dare not say whether 205
dare not say without 93
dare not set bounds 44
dare not set limits 56
dare say but little 48
dare say for myself 50
dare say her little 83
dare say her owners 55
dare say his french 45
dare say not without 90
dare say our friend 70
dare say our readers 113
dare say she looked 51
dare say she thought 420
dare say she valued 71
dare say she wanted 68
dare say that almost 42
dare say that before 203
dare say that fellow 49
dare say that neither 106
dare say that something 43
dare say that sounds 161
dare say that without 132
dare say that yonder 54
dare say they thought 196
dare say this letter 73
dare say this praise 60
dare say this prince 135
dare say you already 67
dare say you desire 196
dare say you expect 154
dare say you hardly 151
dare say you little 41
dare say you looked 44
dare say you repent 40
dare say you thought 645
dare say you walked 109
dare say you wonder 444
dare you say something 218
dare you thus insult 64
daring and bad models 48
daring and his genius 51
daring idea that addled 50
daring not too rashly 90
daring than any effort 172
dark age that lasted 62
dark air this object 41
dark and all around 135
dark and dingy building 49
dark and dingy enough 99
dark and dingy inside 41
dark and dingy little 62
dark and dingy places 44
dark and dingy street 65
dark and for tricks 499
dark and had fought 70
dark and her cheeks 40
dark and hot inside 53
dark and its bright 84
dark and lean amidst 42
dark and let myself 121
dark and long nights 42
dark and not bright 58
dark and one bright 115
dark and she looked 77
dark and she thought 82
dark and then bright 42
dark and then darker 121
dark and then turned 46
dark and they looked 57
dark and they seemed 58
dark and too deeply 54
dark and two bright 65
dark and was afraid 51
dark and with little 41
dark car was parked 44
dark day for england 48
dark day with clouds 73
dark ere they reached 43
dark eye that seemed 67
dark eye was glancing 55
dark eye was raised 44
dark fir and spruce 84
dark for her clothes 47
dark for his clothes 121
dark for long periods 259
dark head and bronze 109
dark head and kissed 203
dark head and looked 148
dark head and smiled 60
dark head and stared 49
dark head was lifted 49
dark head was shaken 82
dark head was tilted 77
dark head was tipped 75
dark head was turned 54
dark kings and queens 64
dark man was standing 67
dark man who looked 194
dark man who seemed 53
dark nor too bright 52
dark red and almost 50
dark red and bright 99
dark red and looked 58
dark red and opaque 109
dark red and purple 906
dark red and silver 50
dark red and violent 67
dark red and yellow 938
dark red with darker 43
dark red with little 46
dark red with yellow 93
dark sky and darker 148
dark sky was filled 72
dark than any critic 41
dark that but little 42
dark that lay beyond 103
dark that they looked 212
dark that they seemed 323
dark that you notice 61
dark they are almost 56
dark they dig through 289
dark they had reached 57
dark things that caused 58
dark with long lashes 55
dark year and walden 51
dark year for france 44
dark you can barely 43
dark you can hardly 90
dart out and snatch 104
dart that was beside 41
dash for each letter 133
dash for his office 59
dash out her brains 178
dash out his brains 2598
dash out its brains 225
dash out our brains 50
data and any changes 63
data and are called 92
data and are highly 97
data and are likely 69
data and are linked 42
data and are listed 96
data and are stored 81
data and are unable 59
data and are useful 165
data and are widely 57
data and ask whether 59
data and can handle 49
data and for advice 42
data and for checking 74
data and for further 53
data and for planning 92
data and for useful 48
data and for various 42
data and has become 60
data and his methods 43
data and its access 84
data and its effect 86
data and its format 69
data and its impact 123
data and its output 46
data and its source 71
data and may differ 56
data and may result 56
data and mean values 51
data and new findings 55
data and new methods 159
data and new points 58
data and new theories 104
data and not enough 564
data and not merely 340
data and not simply 122
data and our findings 67
data and our methods 62
data and see whether 470
data and then answer 89
data and then applying 192
data and then assign 44
data and then choose 129
data and then decide 265
data and then deciding 41
data and then divide 67
data and then dividing 137
data and then import 49
data and then output 87
data and then passes 115
data and then report 97
data and then return 118
data and then select 272
data and then simply 93
data and then stores 96
data and then tested 97
data and then update 99
data and then writes 55
data and they should 86
data and this should 47
data and thus allows 44
data and thus reduce 48
data and thus should 48
data and too little 220
data and you should 64
data are all stored 95
data are being created 59
data are being loaded 73
data are being passed 77
data are being shared 53
data are being sought 160
data are being stored 343
data are being tested 48
data are being treated 50
data are both stored 61
data are far better 42
data are fed through 70
data are for august 56
data are for england 51
data are for fiscal 361
data are for various 90
data are mean values 426
data are not already 593
data are not always 4885
data are not broken 550
data are not changed 148
data are not clearly 194
data are not common 129
data are not created 55
data are not enough 1235
data are not evenly 107
data are not extant 58
data are not fitted 65
data are not further 41
data are not greatly 46
data are not highly 157
data are not ideally 49
data are not immune 43
data are not likely 713
data are not linked 84
data are not listed 118
data are not merely 238
data are not needed 543
data are not normal 283
data are not obvious 45
data are not overly 42
data are not paired 55
data are not passed 47
data are not placed 71
data are not public 61
data are not random 217
data are not readily 4064
data are not recent 44
data are not robust 83
