sales revenue obtained from 42
salts closely resemble those 48
savings account interest rate 301
savings deposit interest rate 142
scale research projects have 194
scale research projects were 117
scale unknown anywhere else 69
scene differs markedly from 51
search results obtained from 61
season college football game 58
seated herself sideways upon 47
seeking certain forensic data 47
seeking medical attention early 41
seeking medical attention from 62
seeking medical attention when 173
seeking medical treatment from 69
seeking summary judgment bears 45
seeking summary judgment must 60
seems totally detached from 53
semen samples obtained from 45
sends national initiation fees 59
senior british officers were 197
senior british officials were 83
senior chinese officials have 51
senior chinese officials were 43
senior medical officers were 66
senior medical students from 72
senior medical students were 146
senior treasury officials were 61
sense subtler refrains dread 70
sense usually presides over 100
serial numbers separate from 229
serial sections prepared from 51
serial tensions received from 44
serum albumin injected into 132
serum protein fractions were 163
serum samples obtained during 69
serum samples obtained from 1137
serve recross questions upon 343
serve several purposes such 44
seven ancient etruscan gems 101
seven british soldiers were 93
seven general elections held 55
seven hundred children from 59
seven hundred children have 57
seven hundred children were 127
seven hundred families were 112
seven hundred soldiers from 75
seven hundred soldiers were 107
seven hundred students from 96
seven hundred students were 138
seven members selected from 72
seven minutes absorbed three 69
seven percent interest rate 78
seven percent reported having 41
seven species reported from 48
seven surviving children were 43
seven thousand austrians were 145
seven thousand children died 59
seven thousand children were 89
seven thousand nameless ones 43
seven thousand refugees from 44
seven thousand soldiers were 92
seven thousand students were 137
sever himself entirely from 173
shake himself entirely free 141
shall appoint officials from 48
shall blanket immunity from 41
shall blindly continue their 78
shall briefly consider four 57
shall briefly consider here 130
shall briefly consider only 230
shall briefly consider some 674
shall briefly consider their 74
shall briefly consider these 291
shall briefly consider three 392
shall briefly consider what 175
shall briefly describe four 57
shall briefly describe here 192
shall briefly describe only 159
shall briefly describe some 651
shall briefly describe their 119
shall briefly describe these 364
shall briefly describe those 54
shall briefly describe three 159
shall briefly describe what 104
shall briefly indicate here 57
shall briefly indicate some 148
shall briefly indicate what 136
shall confine attention here 75
shall forever continue free 124
shall forever hereafter have 129
shall forthwith consider such 41
shall forthwith transfer such 76
shall forthwith transmit such 379
shall forward payments from 164
shall include interest from 63
shall include relevant filing 45
shall inquire concerning such 99
