neap tides respectively 64
near boiling temperatures 246
near fatal consequences 306
near field approximation 249
near field communication 220
near forty communicants 56
near housing developments 129
near large hydroelectric 42
near large metropolitan 1274
near large universities 155
near lethal temperatures 70
near linear dependencies 195
near linear relationships 52
near major intersections 197
near major metropolitan 926
near major thoroughfares 202
near major universities 275
near melting temperatures 104
near mount independence 53
near shore environments 348
near total concentration 124
near total disappearance 284
near total extermination 42
near total independence 62
near total indifference 159
near water communication 41
neat white handkerchief 85
neon atoms spontaneously 256
net asset requirements 54
net donor concentration 678
net earnings attributable 160
net earnings differentials 77
net funding requirements 79
net growth efficiencies 218
net labor productivity 99
net plant productivity 60
net sales attributable 116
net social productivity 86
net total expenditures 56
net under consideration 251
net value productivity 207
net water requirements 87
new about contemporary 176
new about globalization 379
new about international 48
new action alternatives 66
new adult relationships 109
new banking organizations 50
new banking relationships 77
new banking technologies 65
new basic technologies 313
new black consciousness 1149
new black conservatism 71
new black conservative 65
new black intellectual 101
new black organizations 74
new black revolutionary 52
new black suburbanites 44
new board appointments 100
new brand introductions 217
new built environments 90
new cable installations 95
new cable technologies 45
new cells differentiate 97
new civic architecture 62
new civic consciousness 466
new civic functionaries 76
new civic organizations 227
new civic universities 326
new civil disobedience 311
new civil organizations 57
new class configuration 65
new class consciousness 937
new class relationships 228
new close relationships 137
new coating technologies 69
new color illustrations 120
new color relationships 40
new condo developments 80
new cooking technologies 47
new copying technologies 204
new court appointments 49
new cuban revolutionary 122
new drugs administered 41
new drugs specifically 43
new engine configuration 111
new engine developments 76
new engine technologies 165
new entry requirements 59
new ethnic consciousness 529
new ethnic organizations 123
new facts illustrative 49
new farming technologies 503
new field configuration 46
new field developments 151
new first congregational 144
new fishing technologies 184
new focal neurological 106
new forms differentiate 50
new forms spontaneously 66
new found acquaintance 162
new found consciousness 66
new found determination 56
new found independence 541
new fourth international 65
new front organizations 78
new funding requirements 145
new fungal opportunists 62
new glass architecture 62
new goods manufactured 186
new gothic architecture 224
new grand principality 51
new greek architecture 42
new green chrysanthemum 140
new green technologies 111
new group consciousness 312
new group intelligence 46
new group relationships 108
new group specifically 46
new hotel accommodation 47
new hotel developments 144
new housing accommodation 666
new housing alternatives 87
new housing constructions 57
new housing developments 10123
new housing requirements 137
new housing technologies 75
new human capabilities 72
new human consciousness 332
new human environments 92
new human polymorphism 145
new human relationships 996
new human solitariness 46
new hunting technologies 79
new image technologies 207
new imaging technologies 1010
new indian consciousness 90
new indian organizations 95
new inner consciousness 45
new input configuration 53
new input requirements 52
new input technologies 104
new issue prospectuses 54
new joint intelligence 42
new labor certification 332
new labor confederation 220
new labor international 46
new labor organizations 583
new labor requirements 108
new laser technologies 99
new latex agglutination 57
new layer configuration 49
new learning architecture 64
new learning capabilities 89
new learning environments 1641
new learning methodologies 49
new learning relationships 63
new learning requirements 103
new learning technologies 1466
new leaves continuously 76
new legal consciousness 88
new legal consequences 383
new legal developments 779
new legal difficulties 79
new legal justification 48
new legal prescriptions 52
new legal relationships 337
new legal requirements 1338
new legal significance 43
new level indefinitely 44
new linear approximation 60
new listing requirements 197
new local environments 52
new local governmental 137
new local legislatures 63
new local organizations 390
new local partnerships 65
new local universities 42
new lords commissioners 181
new major developments 187
new major international 96
new mapping technologies 74
new method demonstrated 43
new method successfully 58
new mills spectrograph 95
new model announcement 70
new model constructive 163
new model developments 74
new model incorporated 50
new model incorporates 146
new model introductions 407
new model specification 95
new money requirements 110
new moral consciousness 531
new moral justification 67
new moral perspectives 72
new moral philosophies 52
new moral significance 99
new music performances 46
new music technologies 140
new nation economically 45
new naval capabilities 46
new naval constructions 52
new naval technologies 83
new nurse practitioners 42
new nursing interventions 77
new party dictatorship 49
new party organizations 479
new people reincarnated 50
new phase precipitates 119
new plant biotechnology 54
new plant developments 43
new plant expenditures 129
new plant installations 100
new plant introductions 312
new plant technologies 44
new pleading requirements 72
new poetic consciousness 78
new poetic subjectivity 47
new power configuration 336
new power constellation 551
new power developments 108
new power distributions 43
new power installations 79
new power relationships 1257
new power requirements 78
new power technologies 64
new power unconsciously 64
new price relationships 210
new print technologies 211
new racial consciousness 483
new radar installations 47
new roles successfully 53
new route accomplished 65
new route certificates 48
new rules specifically 90
new rules substantially 47
new rural organizations 100
new sales organizations 43
new sales professionals 66
new search capabilities 111
new search technologies 57
new senior appointments 94
new sensing technologies 77
new share certificates 422
new skill requirements 861
new small organizations 69
new social alternatives 86
new social architecture 254
new social circumstance 58
new social collectivity 46
new social communication 51
new social competencies 67
new social complexities 57
new social configuration 444
new social consciousness 3888
new social consequences 44
new social conservatism 94
new social constellation 69
new social constituency 56
new social constructions 245
new social developments 1062
new social difficulties 74
new social entitlements 51
new social environments 757
new social expenditures 65
new social inequalities 331
new social intelligence 42
new social organizations 1493
new social partnerships 160
new social perspectives 175
new social philosophies 288
new social relationships 7072
new social requirements 493
new social revolutionary 89
new social significance 388
new social subjectivity 58
new social technologies 413
new social understandings 120
new solar technologies 146
new solid electrolytes 108
new sound technologies 185
new space relationships 49
new space requirements 141
new space technologies 171
new staff appointments 416
new stars successively 56
new state agricultural 152
new state bureaucracies 173
new state certification 70
new state consolidated 50
new state constitutions 17458
new state economically 41
new state expenditures 52
new state incorporated 63
new state interventions 83
new state legislatures 749
new state organizations 277
new state requirements 274
new state universities 972
new steel technologies 54
new stock certificates 895
new stock subscriptions 119
new stock transplanted 70
new swarm contemplates 48
new swiss confederation 81
new tasks successfully 65
new teaching appointments 72
new teaching methodologies 348
new teaching technologies 304
new teaching universities 51
new testing methodologies 44
new testing requirements 208
new testing technologies 139
new tokyo international 156
new tokyo metropolitan 111
new tonal relationships 66
new tools specifically 42
new towns incorporated 249
new tract developments 80
new trade developments 57
new trade organizations 79
new trade relationships 346
new trading organizations 46
new trading partnerships 55
new trading relationships 320
new trading technologies 54
new treaty relationships 58
new treaty specifically 41
new truck registrations 72
new trust relationships 160
new units specifically 45
new urban agglomeration 52
new urban architecture 239
new urban configuration 99
new urban consciousness 88
new urban constituency 48
new urban developments 1322
new urban environments 645
new urban industrialism 67
new urban neighborhood 112
new urban professionals 114
new urban technologies 110
new urban universities 84
new voter registrations 84
new waste incinerators 54
new water developments 72
new water technologies 76
new weapon developments 151
new weapon technologies 228
new white consciousness 152
new white handkerchief 92
new words appropriately 54
new words incidentally 87
new words phonetically 75
new working environments 310
new working partnerships 69
new working relationships 1767
new works specifically 42
new world architecture 150
