lad like yonder tumbling 77
lag even farther behind 193
lag even further behind 833
lag ever further behind 51
lag well behind whites 42
law also allows states 52
law firm before becoming 42
law firm neither grants 44
law have always walked 72
law having broken through 53
law having direct effect 162
law into closer accord 50
law into effect without 53
law must adjust itself 54
law must always remain 61
law must decide whether 169
law suit beyond almost 43
law upon public opinion 45
law when passed second 44
law will afford relief 41
law will almost always 60
law will always remain 89
law will assert itself 67
law will become clearer 61
law will decide whether 64
law will emerge instead 51
law will perish without 57
lay down memory traces 171
lay down without removing 61
lay eggs without shells 144
lay even greater stress 136
lay fast asleep beside 47
lay like molten silver 107
lay much greater stress 262
lay open without excuse 43
lay such duties should 79
lay such report before 78
lay their claims before 473
lay their crowns before 299
lay their griefs before 71
lay their report before 68
lay their wishes before 119
lay there without sleeping 43
lay there without stirring 83
lay these papers before 150
lay those papers before 72
lay very little stress 354
lay very little weight 59
lay your course toward 106
lay your letter before 238
lay your switch across 41
lead among likely voters 104
lead other nations toward 40
lead singer johnny rotten 94
lead some nassau troops 45
lead their flocks through 62
lead their horses across 53
lead their horses through 129
lead their readers astray 43
lead their readers through 50
lead your battle softly 142
lead your readers through 104
leaf ever wholly equals 42
leaf like something almost 62
leaf spot disease caused 153
lean dogs pursue through 48
lean more heavily toward 702
leap from barren winter 186
led away almost before 62
led down across swampy 100
led from female duties 83
led good honest english 70
led into another office 42
led into another street 40
led into another valley 67
led into serious errors 190
led into special fields 62
led many policy makers 81
led some policy makers 80
led their armies through 60
led their forces across 55
led their forces through 42
led their horses across 109
led their horses through 244
led their horses toward 77
led their troops across 55
led their troops through 66
led upon english ground 51
led your cousin astray 101
leg laid across another 45
let free market forces 71
let iraq itself rejoin 43
let pass without notice 177
let poor damned bodies 130
let poor nellie starve 70
let some sparks escape 328
let their bodies become 56
let their bodies follow 123
let their cattle wander 96
let their flames retire 57
let their liquid sittings 140
let their readers forget 52
let their sister lizzie 57
let their victim escape 102
let these crusty gentry 58
let these damaging delays 66
let young ladies meddle 90
let your clothes betray 86
let your doctor decide 116
let your errors secret 56
let your friend behave 56
let your guests choose 50
let your little brother 150
let your little sister 145
lie down awhile before 56
lie down before dinner 693
lie down before supper 97
lie down without touching 43
lie more deeply hidden 48
lie will travel around 46
lip grew something whiter 89
log file already exists 81
log into another system 89
long ages before christ 43
long ages should elapse 61
long arms folded across 68
long axis pointing toward 198
long bare wooden tables 49
long bark houses already 65
long beard almost touching 41
