lady either wanted power 70
lady named bright whose 218
lady seems almost sinking 63
lady whose memory comes 52
laid aside mourning since 70
laid awake nights thinking 59
laid below ground level 48
laid every native thereof 68
laid waste without mercy 60
laid within twelve months 92
lain awake nights thinking 139
lain awake worrying about 232
lake about twelve miles 144
lake about twenty miles 681
lake after eleven months 274
lake trout weighing about 42
lake which canada river 43
lake whose gloomy shore 412
lamp which burned under 61
land about twelve miles 381
land about twenty miles 623
land below market value 52
land force should enter 48
land route through burma 135
land route through persia 51
land route through russia 86
land route through which 45
land scrip issued under 166
land shall become burning 559
land shall become liable 66
land speed record getting 40
land still groaning under 90
land under annual crops 189
land under arable crops 60
land under export crops 78
land under fodder crops 147
land under forest cover 735
land under starry skies 168
land under various crops 130
land under various forms 43
land where almost every 144
land where anyone could 97
land where christ lived 64
land where summer never 44
land where summer skies 98
land where winter never 98
land which another owned 55
land which became known 189
land which changed hands 121
land which should never 114
land which yahweh swore 86
land whose market value 120
land within existing urban 66
land within twelve months 270
land within twenty miles 470
land would become theirs 93
land would indeed first 305
land would remain under 85
last about twelve hours 210
last about twelve months 74
last chart wizard dialog 53
last class before lunch 110
last class without mercy 95
last drink before closing 47
last evening before sailing 83
last found myself alone 52
last found something which 69
last glass filled would 72
last honor proved fatal 47
last house before reaching 44
last human nature could 91
last lines quoted above 107
last lingering doubts about 113
last major glacial period 142
last night around eight 117
last night around seven 117
last night becoming earthly 65
last night before falling 76
last night before reaching 325
last night before sailing 204
last night someone broke 48
last night without cause 44
last night without knowing 56
last night without telling 63
last night worrying about 171
last people anyone would 45
last period before lunch 89
last phase through which 87
last place anyone would 1012
last stage before final 50
last stage before reaching 181
last stage through which 82
last state became worse 71
last stock market crash 47
last trump should sound 43
last until modern times 110
last until monday morning 53
last verse quoted above 122
last words anyone would 41
last words bawled after 93
last words before falling 47
last words spoken about 44
last words struck miriam 129
last wound proved fatal 44
late after aortic valve 190
late civil rights leader 297
late david dudley field 52
late every friday night 53
late first temple period 153
late george edward lynch 165
late harry dexter white 331
late henry winter davis 60
late judge jerome frank 294
late march through april 299
late model pickup truck 54
late model station wagon 92
late night comedy shows 153
late night horror movie 138
late rabbi morris adler 58
late roman silver plate 47
late slave should begin 43
late warring states period 2598
lava cooling slowly under 42
lava which glided about 40
laws above stated apply 51
laws given through moses 105
laws which affect women 71
laws which already exist 179
laws which became known 71
laws which common usage 220
laws which govern alike 89
laws which govern change 87
laws which govern every 179
laws which govern falling 47
laws which govern growth 45
laws which govern human 3175
laws which govern labor 105
laws which govern learning 48
laws which govern light 53
laws which govern lives 116
laws which govern motion 45
laws which govern social 387
laws which govern trade 197
laws which govern wages 107
laws which govern white 80
laws which impose civil 255
laws which nature never 40
laws which nature obeys 153
laws which placed women 102
laws which should apply 44
laws which should guide 101
laws which spirit never 42
laying aside common sense 68
laying aside sundry parts 48
leading civil rights group 66
leading civil rights leader 49
leading human rights group 134
leading money winner eight 43
leading power factor loads 242
leading power factor which 98
learn about almost anything 41
learn about famous people 81
learn about gender roles 175
learn about global warming 46
learn about handling money 66
learn about managing money 45
learn about martin luther 50
learn about mutual funds 56
learn about public speaking 151
learn about sexual abuse 52
learn about various forms 66
learn about various kinds 77
learn about various types 179
learn about visual basic 102
learn anything further about 238
learn anything useful about 238
learn every detail about 117
learn motor skills easily 66
least casts serious doubt 45
least eight carbon atoms 148
least eight inches above 348
least eight inches apart 85
least eight inches below 94
least eight million people 133
least every sunday morning 73
least every twelve hours 116
least every twelve months 295
least fifty million people 117
least fifty million souls 44
least fifty million times 52
least fifty square miles 111
least first degree level 46
least forty million people 88
least forty pounds since 52
least forty square miles 57
least knows something about 72
least likes courting favor 45
least lower middle class 173
least lurking thought appear 43
least raise doubts about 79
least seven carbon atoms 47
least seven million people 133
least sixty million people 46
least teaching common reason 41
least thirty million people 123
least thirty pounds since 46
least thirty square miles 49
least twice before reaching 40
least uneasy thought about 54
least until modern times 240
least until monday morning 67
least until recent times 912
least until someone comes 72
least upper middle class 80
least write something about 98
leave after twelve months 98
leave alive without danger 60
leave anything behind which 42
leave anything undone which 129
leave blank spaces where 86
leave feeling better about 44
leave feeling pretty smart 92
leave holes through which 45
leave lethal weapons where 43
leave paris without delay 160
leave until monday morning 204
leave until sunday night 89
leave within twelve hours 121
leave within twelve months 123
leaving blank spaces where 129
leaving holes through which 120
leaving judith standing alone 58
leaving sharp jagged edges 49
left about twenty yards 114
left after income taxes 68
left after partial melting 46
left align center align 133
left alone without adult 102
left anything undone which 143
left blank spaces where 97
left brain versus right 145
left feeling better about 98
left leaves little river 59
left lingering doubts about 56
left lower second molar 260
left mouse button after 80
left mouse button again 564
left mouse button click 327
left mouse button twice 4671
left mouse button until 415
left mouse button where 74
left mouse button while 3962
left mouse button within 104
left paris without warning 199
left renal artery shows 87
left renal portal veins 137
left under forest cover 40
left upper corner shows 94
left upper second molar 295
left where english minds 128
