made lieutenant 217 made
observation 49 made educational
95 made scientific 46
made traditional 151 made
applicable 88 made influences
85 made applicants 104
made candidates 70 made
categories 71 made government
46 made individual 126
made populations 40 made
yourselves 47 made complaints
95 made statements 55
made reconciled 113 made
innovations 96 made predictions
112 made statements 222
made preparation 74 made
appearances 1373 made affordable
124 made accessible 89
made withdrawals 84 made
government 213 made beforehand
540 made connections 100
made distinction 143 made
explicitly 43 made immediately
536 made predictions 56
made references 169 made
statements 442 made compresses
108 made references 57
made acquisition 45 made
excavations 42 made impressions
1696 made penetration 93
made reflections 52 made
predictions 1393 made prophecies
65 made acquainted 59
made acquisition 131 made
activities 95 made application
71 made assessment 109
made calibration 80 made
ceremonies 50 made collective
50 made compilation 54
made composition 63 made
compromise 283 made computation
46 made conciliation 51
made continuous 93 made
discussions 357 made employment
211 made examination 392
made excavations 264 made
expeditions 64 made exploration
92 made fabrication 63
made individual 90 made
inspections 80 made inspiration
270 made instruction 130
made interaction 88 made
interviews 751 made laboratory
132 made mechanical 45
made negotiations 1354 made
observation 132 made preparation
203 made prohibition 173
made prosecution 567 made
prosperous 83 made relatively
69 made replication 161
made respiration 58 made
restoration 76 made retirement
44 made settlement 704
made spontaneous 78 made
subsequent 369 made successive
259 made translation 88
made acquainted 52 made
appearances 223 made application
135 made impressions 41
made retirement 184 made
settlement 48 made acquainted
107 made immediately 115
made debauchery 182 made
moderately 54 made richardson
92 made professions 85
made impossible 106 made
implements 452 made collections
40 made conclusions 44
made resolutions 94 made
statements 61 made appearances
271 made assumptions 48
made expeditions 189 made
references 65 made revolutions
75 made statements 54
made successful 195 made
successive 245 made suggestions
99 made statements 54
made impossible 329 made
preparation 201 made appearances
217 made assumptions 129
made expeditions 404 made
predictions 90 made references
43 made revolutions 216
made sandwiches 42 made
statements 122 made subsequent
70 made successful 262
made successive 313 made
suggestions 228 made touchdowns
49 made enterprise 175
made absolutely 122 made
acceptable 53 made activities
69 made adjectives 362
made aggregates 154 made
analytical 187 made anatomical
64 made apparently 194
made appearances 110 made
applicants 53 made application
51 made appropriate 303
made artichokes 187 made
assessment 102 made assumptions
46 made attenuated 293
made attractive 49 made
automobile 394 made beautifully
278 made belladonna 124
made bituminous 4059 made
blackberry 220 made blueprints
88 made buttermilk 281
made byproducts 56 made
calabashes 311 made calculation
43 made camouflage 165
made candidates 151 made
capitalism 510 made carbonized
137 made cellophane 329
made chalcedony 209 made
chardonnay 2616 made charleston
95 made cheesecloth 205
made chemically 2556 made
chloroform 115 made cincinnati
227 made clothespins 80
made coagulated 121 made
collections 268 made combination
60 made commissions 59
made comparable 58 made
comparison 145 made completely
489 made components 1629
made composites 309 made
composition 149 made compressed
2110 made compression 48
made concentric 93 made
conductive 142 made coniferous
319 made continuous 1462
made controlled 157 made
cooperation 60 made cornstalks
217 made cornstarch 1247
made corrugated 3838 made
cottonseed 1064 made cottonwood
384 made cultivated 676
made cumberland 174 made
cuttlefish 66 made decomposed
448 made decorative 211
made dehydrated 922 made
delicately 40 made description
74 made desiccated 216
made dielectric 98 made
dimensional 57 made dismantled
40 made disposable 246
made dissections 110 made
dissimilar 136 made elderberry
200 made electrical 276
made electrodes 443 made
electronic 112 made elementary
130 made embroidery 47
