made apologies 136 made
confession 46 made submission
139 made surrender 49
made difficult 972 made
countries 227 made different
1086 made partakers 65
made purchases 87 made
altogether 151 made automatic
203 made certainly 142
made continual 45 made
countless 42 made desperate
212 made everybody 152
made exclusive 329 made
identical 690 made illegible
96 made impervious 59
made impromptu 76 made
inaudible 109 made instantly
797 made invariably 784
made invisible 743 made
literally 51 made ludicrous
186 made mandatory 102
made necessary 213 made
overnight 672 made painfully
78 made perfectly 117
made permanent 52 made
precisely 82 made routinely
44 made throughout 65
made unbearable 551 made
unbearably 92 made universal
339 made unlimited 65
made unreadable 51 made
untenable 62 made valueless
94 made different 43
made ourselves 106 made
themselves 1100 made husbandry
336 made accessions 64
made confession 140 made
contracts 58 made estimates
128 made excursions 143
made incursions 161 made
inspection 42 made migrations
96 made purchases 45
made accusation 53 made
adaptation 49 made adventure
134 made affidavit 111
made agreement 393 made
allegation 45 made alteration
130 made amendment 67
made amphibious 141 made
appearance 3173 made assumption
233 made astonishing 100
made broadcast 220 made
cigarette 130 made collection
272 made complaint 224
made concerted 127 made
concession 600 made conclusion
135 made confession 271
made connection 305 made
correction 141 made criticism
61 made departure 149
made desperate 1990 made
difficult 72 made discharge
43 made discovery 4483
made elaborate 142 made
emergency 50 made engagement
379 made excellent 154
made exhibition 70 made
expedition 1616 made extensive
103 made extremely 49
made fruitless 469 made
impatient 82 made important
4069 made impression 106
made innovation 253 made
inspection 470 made interesting
1049 made memorable 102
made missionary 177 made
momentous 132 made murderous
45 made necessary 62
made nomination 61 made
noteworthy 87 made obeisance
194 made offensive 65
made onslaught 138 made
ordinance 55 made outstanding
106 made pertinent 51
made political 145 made
prediction 253 made profession
42 made prophetic 70
made reference 463 made
resolution 153 made revelation
70 made reverence 111
made revolution 394 made
sacrifice 226 made statement
1814 made strategic 155
made strenuous 90 made
submission 40 made suggestion
1490 made telephone 459
made television 66 made
tentative 69 made touchdown
233 made transition 87
made triumphal 65 made
unpleasant 42 made visitation
93 made witticism 44
made wonderful 117 made
inquiries 994 made christmas
59 made democracy 52
made difficult 99 made
habitable 48 made tolerable
59 made additional 52
made alexander 58 made
approaching 47 made augustine
57 made calculating 102
made christmas 848 made
competent 47 made completion
250 made conception 151
made conditions 47 made
considering 337 made conversion
46 made conviction 49
made defendant 93 made
departure 218 made determining
180 made different 42
made discharge 288 made
discovery 70 made discussion
45 made effective 102
made enactment 115 made
excavation 52 made expiration
7695 made extensive 88
made inspection 47 made
inspector 65 made instituting
88 made introducing 129
made invisible 56 made
knowledge 73 made litigation
72 made michaelmas 94
made nightfall 296 made
operations 49 made parliament
402 made placement 54
made plaintiff 50 made
political 41 made possession
113 made pregnancy 86
made prescribing 45 made
president 149 made proceedings
140 made production 928
made rehearsals 263 made
separation 57 made september
870 made submission 154
made television 64 made
undertaking 265 made withdrawal
147 made witnesses 1328
made arguments 62 made
christians 57 made political
91 made provisions 103
made selections 63 made
strategic 45 made reasonable
43 made themselves 43
made primarily 133 made
complaint 486 made reference
46 made corporate 256
made exemplary 47 made
untenable 112 made brigadier
414 made difficult 48
made miserable 102 made
inquiries 137 made reference
279 made necessary 353
made accordingly 109 made
difficult 48 made necessary
272 made throughout 193
made available 141 made
difficult 40 made available
42 made indicates 50
made difficult 128 made
inquiries 42 made available
105 made factories 104
made arguments 110 made
association 132 made knowledge
636 made political 51
made profession 56 made
inspector 46 made available
608 made quotations 278
made reference 92 made
production 632 made difficult
60 made reluctant 46
made portraits 105 made
available 706 made purchases
161 made difficult 58
made admissions 355 made
impression 158 made interesting
155 made assistant 44
made collector 66 made
commander 526 made inspector
46 made president 135
made secretary 515 made
connection 114 made democracy
80 made estimates 79
made inquiries 166 made
overtures 462 made political
80 made proposals 78
made purchases 236 made
reference 2014 made shipments
54 made desperate 72
made excursions 59 made
irregular 57 made objections
44 made beneficial 48
made difficult 3813 made
distressing 54 made effective
442 made efficient 40
made enjoyable 103 made
hazardous 85 made important
276 made interesting 762
made memorable 121 made
miserable 61 made necessary
241 made offensive 43
made precarious 45 made
sensitive 125 made unpleasant
54 made inquiries 64
made reference 158 made
entreaties 67 made inquiries
407 made overtures 52
made proposals 44 made
roosevelt 78 made different
65 made syllables 49
made available 86 made
efficient 89 made dependent
74 made powerless 81
made respected 166 made
character 45 made gentlemen
40 made interests 67
made merchants 44 made
allowance 416 made impression
339 made inquiries 63
made political 46 made
difficult 737 made difficult
161 made throughout 291
made agreement 70 made
effective 100 made efficient
71 made extensive 871
made objective 46 made
regularly 108 made limitation
220 made centuries 55
made especially 53 made
overnight 45 made throughout
814 made worldwide 46
made inquiries 118 made
slaughter 40 made movements
48 made figurines 50
made sexuality 52 made
accounted 101 made onslaught
43 made difficult 48
made movements 42 made
reference 96 made difficult
97 made difficult 50
made available 56 made
addresses 67 made apologies
52 made complaint 708
made confession 42 made
contracts 72 made inquiries
68 made obeisance 98
made objections 60 made
overtures 121 made profession
107 made proposals 416
made provisions 43 made
reference 41 made submission
1223 made surrender 237
made alienable 51 made
available 17127 made influence
95 made territory 44
made afternoon 46 made
campaigning 43 made complaint
55 made conquests 325
made deductions 66 made
difficult 90 made discussion
376 made economies 61
made estimates 46 made
excavation 97 made excursions
80 made exposition 67
made extensions 90 made
extensive 106 made important
463 made incursions 117
made inquiries 7253 made
inspection 42 made interesting
97 made memorable 64
made merriment 41 made
navigation 70 made negotiation
61 made objections 68
made operations 219 made
opposition 49 made overtures
243 made political 167
made proceedings 90 made
production 41 made proposals
382 made provisions 386
made purchases 347 made
reductions 291 made reference
396 made researches 295
made residence 48 made
selections 41 made sensitive
108 made rearmament 113
made available 901 made
allowance 119 made conquests
143 made impression 218
made political 62 made
production 79 made provisions
40 made reductions 88
made reference 49 made
sacrifice 45 made slaughter
78 made technical 59
made sometimes 55 made
cleveland 115 made recommend
69 made difficult 55
made elsewhere 71 made
throughout 61 made dependent
62 made medicines 109
made estimates 107 made
available 197 made beneficial
55 made conducive 253
made dependent 70 made
desirable 78 made effective
1055 made efficient 661
made favorable 66 made
important 263 made inductive
66 made interesting 259
made plausible 115 made
practical 60 made resistant
337 made selective 268
made sensitive 439 made
uncertain 42 made professor
72 made portraits 60
made different 71 made
apologies 129 made confession
189 made obeisance 297
made overtures 41 made
reverence 45 made submission
590 made surrender 73
made available 85 made
mortality 41 made estimates
49 made inquiries 100
made judgments 45 made
overtures 69 made reference
56 made available 916
made dependent 260 made
effective 251 made especially
377 made exceedingly 51
made exclusive 64 made
extremely 134 made generally
268 made gradually 113
made important 48 made
incapable 59 made increasingly
1154 made instantly 78
made invisible 299 made
memorable 100 made miserable
82 made necessary 65
made noticeable 869 made
painfully 411 made paramount
55 made peculiarly 59
made perceived 40 made
perfectly 97 made perpetual
94 made powerless 52
made prominent 271 made
redundant 62 made respected
372 made sovereign 200
made thoroughly 378 made
unpopular 471 made virtually
93 made existence 61
made bonaparte 68 made
dependent 5506 made inquiries
41 made commander 670
made difficult 62 made
purchases 96 made principle
43 made additional 272
made allowance 2133 made
alteration 1349 made appearance
90 made commercial 272
made complaint 447 made
concerted 111 made concession
399 made connection 315
made criticism 53 made
effective 624 made electoral
72 made excursions 731
made impression 75970 made
industrial 67 made innovation
40 made movements 191
made noticeable 228 made
opposition 395 made organized
150 made permanent 314
made political 443 made
practical 3943 made pretension
157 made profession 67
made purchases 42 made
reference 2826 made sacrifice
49 made stoppages 72
made strategic 170 made
sustained 63 made technical
112 made theoretical 72
made difficult 182 made
insurance 107 made difficult
96 made elsewhere 183
made previously 41 made
monstrous 40 made inquiries
1181 made researches 138
made chemistry 51 made
computers 101 made democracy
102 made furniture 65
made industrial 174 made
societies 53 made available
221 made apologies 40
made confession 62 made
inquiries 49 made available
1642 made contented 107
made dependent 45 made
different 41 made exceedingly
73 made extremely 148
made generally 323 made
invisible 428 made miserable
461 made necessary 72
made perfectly 1152 made
reasonably 50 made receptive
82 made thoroughly 689
made tolerably 545 made
unpleasant 74 made unpopular
404 made americans 451
made complaint 50 made
explosions 152 made reference
75 made throughout 50
made equipment 105 made
furniture 196 made purchases
129 made available 256
made difficult 71 made
atonement 41 made reparation
51 made dependent 79
made portraits 43 made
medicines 113 made entreaties
76 made available 50
made difficult 362 made
proposals 87 made inquiries
354 made overtures 50
made responses 48 made
excursions 92 made instances
232 made overtures 78
made extensive 125 made
generally 41 made alexander
61 made allowance 316
made apologies 58 made
atonement 57 made inquiries
289 made obeisance 82
