each balanced 49 each followed
49 each preceded 113 each
attention 158 each cognition 209
each kindness 272 each migration
91 each purchase 101 each
sabotage 50 each swallowing 326
each urination 231 each practice
113 each adjusted 93 each
audience 46 each children 42
each prepared 56 each therefore
43 each children 48 each
combined 46 each distance 102
each interest 57 each majority
43 each possible 45 each
problems 43 each relations 49
each relative 111 each smallest
45 each specific 50 each
standard 106 each identify 42
each minimize 40 each assigned
45 each conflict 148 each
affected 45 each assigned 69
each essential 56 each examined
68 each expected 69 each
included 47 each provided 82
each required 88 each reviewed
43 each academic 50 each
activity 781 each analysis 92
each business 146 each conflict
51 each economic 93 each
education 156 each emphasis 73
each functioning 752 each interest
1757 each ministry 65 each
operation 294 each potential 110
each practice 442 each specialty
68 each district 131 each
distinct 59 each indicate 58
each maintain 75 each prepared
42 each attached 62 each
required 98 each specially 116
each directly 45 each stanford
62 each increased 42 each
integral 126 each corporeal 49
each assigned 58 each received
91 each business 46 each
evidence 650 each progress 199
each numbered 59 each complete
81 each indicate 144 each
assigned 57 each expected 56
each initiated 52 each provided
52 each required 68 each
accepted 40 each accessed 139
each achieved 161 each acquired
42 each adjusted 196 each
affected 93 each analyzed 215
each answered 79 each assessed
199 each assigned 391 each
attached 40 each attained 46
each combined 303 each compared
417 each computed 184 each
defended 77 each designed 82
each detected 93 each directly
74 each employed 123 each
enhanced 54 each examined 308
each exchanged 43 each expanded
97 each expected 380 each
explored 68 each extended 64
each followed 90 each imagined
42 each improved 126 each
included 47 each increased 79
each inferred 76 each isolated
107 each modified 192 each
observed 169 each obtained 571
each occupied 86 each operated
103 each overcome 83 each
prepared 74 each produced 128
each properly 52 each provided
78 each recorded 85 each
referred 120 each regarded 383
each rendered 54 each replaced
123 each resolved 149 each
selected 119 each supplied 50
each uniquely 54 each utilized
143 each verified 42 each
assigned 40 each equipped 96
each provided 62 each lemonade
86 each molasses 64 each
employee 65 each compared 76
each directed 83 each possible
263 each required 90 each
breakfast 124 each midnight 117
each employed 82 each hundreds
69 each meditating 41 each
thousands 60 each attended 89
each expected 44 each received
76 each receives 75 each
remained 81 each returned 133
each possible 360 each collecting
191 each communion 41 each
december 79 each developing 46
each february 54 each hospital
64 each interest 83 each
military 81 each personal 58
each physical 66 each practice
116 each response 134 each
solitary 53 each solitude 45
each washington 47 each whatever
52 each actually 43 each
allotted 50 each assigned 57
each computed 45 each essential
192 each excreted 63 each
followed 50 each incurred 106
each normally 45 each obtained
47 each probably 134 each
reckoned 59 each recorded 141
each required 115 each activity
50 each analysis 148 each
business 79 each continuing 176
each december 70 each detention
337 each exercise 80 each
exposure 49 each gestation 55
each hanukkah 180 each hospital
158 each operation 558 each
