tag can 57 tag out 162
tap and 56 tax and 142
tax are 84 tax and 82
tax are 315 tax for 135
tax death 53 tax are 295
tax far 50 tax was 45
tax all 47 team and 89
tear and 136 tear out 42
tear and 91 tear him 58
ten old 246 ten now 47
ten old 86 ten ten 189
than all 226 than all 41
than all 70 than had 96
than can 84 than had 63
than has 44 than can 50
than thou 41 than had 59
than has 59 than now 44
than had 46 than can 53
than yet 157 than can 73
than has 59 than who 50
than can 86 than had 133
than had 119 than has 421
than who 52 than can 79
than now 101 than can 83
than has 120 than had 55
than has 86 than may 370
than had 48 than has 137
than are 173 than any 103
than his 57 than its 72
than this 40 than can 50
than two 61 than all 42
than old 93 than his 63
than did 46 than had 69
than has 59 than one 80
than own 42 than does 95
than had 46 than has 449
than was 40 than for 40
than that 115 than now 55
than for 57 than for 78
than her 47 than was 47
than her 55 than him 43
than had 49 than her 43
than had 41 than has 45
than and 44 than had 65
than his 142 than was 92
than had 52 than has 85
than was 57 than her 83
than his 107 than her 54
than has 40 than his 42
than his 41 than her 49
than his 50 than was 53
than his 47 than her 44
than and 85 than his 59
than had 58 than say 53
than him 61 than they 56
than new 88 than was 90
than each 279 than fit 41
than any 145 than one 47
than year 57 than has 52
than day 48 than not 205
than each 324 than day 1864
than head 117 than ton 148
than year 110 than lay 46
than air 47 than and 46
than each 75 than year 140
than each 43 than each 320
than per 49 than and 309
than year 160 than not 43
than each 78 than day 46
than are 43 than can 41
than may 47 than not 50
than one 77 than that 256
than they 62 than not 86
than use 312 than not 89
than each 190 than had 90
than year 50 than that 87
than has 42 than can 84
than had 299 than has 364
than may 56 than saw 55
than was 219 than each 109
than each 54 than day 79
than not 63 than each 49
than day 63 than head 68
than that 95 than each 53
than each 60 than that 73
than year 47 than each 87
than our 74 than for 52
than our 43 than his 40
than bear 72 than now 56
than and 49 than with 42
than her 188 than any 195
than she 65 than that 50
than did 182 than had 323
than was 421 than had 62
than his 52 than day 83
than per 64 than day 143
than and 193 than day 60
than and 119 than year 265
than and 77 than not 101
than each 68 than are 53
than can 95 than die 52
than get 53 than than 65
than his 44 than not 52
than any 76 than its 72
than one 126 than not 48
than est 137 than had 109
than and 103 than for 46
than and 44 than for 46
than that 88 than that 42
than they 46 than with 118
than are 42 than that 104
than that 190 than they 52
than did 381 than had 338
than fit 113 than this 49
than not 73 than too 51
than day 1202 than one 88
than being 147 than and 327
than year 51 than each 49
than and 244 than had 68
than day 62 than not 47
than head 43 than day 73
than men 56 than her 55
than him 214 than his 146
than his 135 than its 160
than one 123 than that 70
than this 64 than her 71
than him 118 than his 51
than that 42 than them 43
than his 88 than that 47
than use 40 than one 46
than does 83 than has 69
than are 58 than for 43
than you 41 than all 62
than not 308 than that 109
than you 87 than did 53
than did 424 than had 311
that not 117 that all 42
that being 40 that not 62
that are 63 that are 117
that not 158 that are 59
that and 202 that red 66
that was 111 that are 147
that was 172 that are 97
that was 217 that are 76
that not 63 that all 44
that but 51 that not 91
that are 43 that are 40
that not 75 that all 58
that due 71 that for 57
that not 130 that all 112
that not 47 that law 155
that had 41 that are 1731
that all 111 that all 41
that not 71 that its 69
that due 144 that and 47
that not 94 that cut 40
that not 40 that now 42
that ringing 50 that then 40
that all 147 that due 53
that not 55 that are 91
that are 101 that new 55
that are 951 that are 163
that all 42 that men 55
that all 45 that not 177
that are 59 that not 40
that god 51 that not 82
that his 90 that not 67
that had 65 that not 56
that had 105 that out 43
that are 152 that all 245
that can 46 that one 46
that not 42 that now 51
that all 308 that not 186
that now 42 that not 136
that see 133 that are 41
that all 157 that its 72
that going 60 that his 47
that not 109 that and 40
that are 75 that all 42
that all 199 that are 166
that not 113 that all 133
that not 53 that not 43
that not 57 that are 47
that thus 40 that are 54
that all 42 that not 119
that all 42 that are 191
that not 125 that not 55
that see 134 that are 45
that not 45 that are 46
that all 64 that all 90
that all 51 that cut 168
that all 42 that not 67
that are 126 that one 143
that one 50 that them 60
that and 46 that him 42
that and 42 that his 48
that that 120 that had 110
that all 78 that not 169
that not 42 that all 92
that long 77 that all 42
that not 67 that all 59
that its 159 that not 112
that are 127 that all 93
that not 63 that how 49
that you 40 that for 95
that are 42 that may 41
that can 43 that has 54
that was 42 that you 174
that had 48 that are 319
that may 152 that you 78
that can 145 that may 48
that can 48 that has 47
that being 46 that has 46
that may 193 that has 47
that has 44 that can 96
that may 50 that now 41
that did 65 that does 66
that had 135 that has 151
