tag players 143 tap forehead 48
tax history 124 tax increase 244
tax company 44 tax current 53
tax passive 40 tax profits 62
tax taxable 127 tax federal 43
tax imposed 126 tax imposed 75
tax subject 43 tax affects 149
tax applies 303 tax existed 76
tax relates 100 tax country 53
tax complex 46 tax country 283
tax foreign 88 tax imposed 57
tax subject 132 tax applied 145
tax charged 102 tax divided 46
tax imposed 806 tax reduced 162
tax repealed 54 tax withheld 44
tax election 268 tax foreign 121
tax partner 56 tax covered 149
tax natural 43 team patient 50
team following 153 team stables 93
team process 156 tear attempt 119
tear streets 42 tear unknown 58
ten company 60 ten country 157
ten hundred 47 ten village 46
ten company 41 ten council 45
ten village 59 ten highway 49
ten fifteen 475 ten hundred 74
ten preceding 61 ten seventy 42
ten sixteen 368 ten thirteen 439
than general 82 than friends 61
than answers 356 than british 136
than company 41 than country 60
than efforts 40 than european 162
than exports 43 than federal 41
than following 65 than foregoing 54
than fortune 47 than general 492
than material 143 than medical 41
than members 193 than numbers 40
than parties 400 than planets 58
than preceding 256 than previous 305
than remaining 153 than together 682
than country 51 than ancient 56
than british 248 than capital 47
than caravan 89 than company 63
than country 455 than deserts 189
than history 634 than interior 108
than preceding 248 than present 155
than previous 263 than question 49
than service 40 than village 94
than visible 82 than western 156
than history 57 than castile 78
than emperor 524 than brethren 90
than brothers 344 than cousins 45
than critics 86 than friends 799
than present 97 than previous 517
than sisters 114 than teachers 66
than adjoining 165 than african 247
than alleged 118 than ancient 1453
than animals 384 than answers 78
than artists 175 than aspects 42
than average 89 than battles 62
than beliefs 76 than bishops 100
than brethren 49 than british 1118
than brothers 117 than buildings 286
than cabinet 97 than catholic 103
than central 141 than charges 49
than chinese 310 than choices 138
than classes 264 than classic 105
than clovers 54 than cognate 60
than college 125 than colonial 43
than company 597 than competing 338
than complex 98 than control 184
than council 57 than country 148
than courses 52 than creations 78
than critics 206 than crossed 57
than current 516 than deities 45
than designs 65 than details 112
than devices 110 than dialects 42
than diseases 97 than doctors 204
than dwellings 59 than effects 86
than efforts 70 than egyptian 136
than emotions 86 than european 2383
than examining 50 than experts 77
than factors 242 than faculty 43
than familiar 52 than farmers 54
than features 65 than fellows 49
than females 63 than fifteen 151
than figures 337 than flowers 51
than following 1010 than foregoing 8636
than foreign 427 than friends 80
than general 229 than genuine 67
than germans 65 than gospels 158
than grasses 56 than greatest 74
than heavenly 48 than hundred 381
than imperial 48 than inferior 100
than interior 97 than islands 242
than italians 48 than largest 60
than lateral 89 than lawyers 58
than letters 136 than liberal 45
than maidens 46 than masters 167
than material 209 than matters 70
than measured 101 than measures 238
than medical 93 than members 639
than millions 62 than mineral 45
than missions 47 than moderns 779
than monkeys 40 than national 251
than natives 417 than natural 368
than northern 457 than numbers 218
than objects 146 than official 472
than organic 53 than orthodox 48
than overlying 111 than pacific 90
than painful 198 than painted 135
than paintings 114 than palaces 58
than parents 90 than parties 340
than persons 412 than plagues 45
than planets 782 than players 177
than poetical 40 than popular 143
than preceding 22370 than precious 54
than present 2011 than previous 7248
than priests 96 than primary 357
than princes 323 than printed 87
than private 215 than radical 86
than records 84 than reforms 48
than regimes 48 than regional 105
than regular 328 than related 182
than remaining 818 than research 48
than results 158 than romance 40
than samples 109 than schemes 232
than schools 120 than sections 42
than secular 76 than several 349
than shorter 87 than similar 162
than simpler 75 than sisters 45
than sixteen 55 than smaller 339
than sources 112 than southern 620
than spanish 388 than speakers 111
than species 540 than statues 42
than stories 261 than streets 124
than stuarts 61 than studies 134
than superior 47 than surface 72
than surviving 174 than systems 346
than teachers 211 than temples 106
than theorists 51 than thinkers 82
than thirteen 233 than thousand 299
than tissues 58 than typical 62
than tyrants 57 than variants 64
than versions 93 than vessels 89
than village 61 than visible 150
than volumes 53 than wandering 94
than western 1032 than wonders 105
than workers 90 than workmen 54
than writers 632 than written 126
than because 203 than believe 41
than deserve 72 than foresaw 60
than guessed 71 than imagine 197
than realized 624 than realizes 57
than suppose 55 than suspect 77
than written 129 than relieve 40
than derived 70 than present 93
than command 45 than command 96
than present 46 than country 69
than rainbow 42 than derived 44
than elected 385 than company 83
than country 41 than position 94
than service 46 than vanguard 47
than whirled 61 than outside 127
than receiving 141 than streets 92
than together 439 than present 258
than present 117 than gallows 47
than unhappy 50 than increase 59
than following 215 than numbers 58
than preceding 134 than previous 50
than remaining 80 than unknown 282
than acquire 45 than attempt 68
than explain 119 than express 192
than imagine 570 than imitate 89
than procure 54 than combine 59
than embrace 94 than justify 44
than receive 65 than undergo 99
than college 76 than bathroom 69
than dentist 253 than expense 278
than grocery 48 than library 151
than trouble 463 than unhappy 62
than settled 50 than written 41
than surface 173 than surface 67
than surface 40 than service 52
than stomach 76 than outdoor 46
than beginning 83 than control 86
than country 188 than general 343
than private 53 than process 62
than society 46 than village 42
than present 226 than average 616
than grounds 45 than covered 92
than exposed 66 than injured 92
than married 117 than members 67
than offered 50 than victims 310
than widowed 197 than effects 113
than expense 157 than company 64
than context 47 than history 49
than kitchen 55 than product 74
than applied 40 than because 235
than content 59 than correct 65
than married 104 than noticed 130
than realized 214 than revenged 196
than subject 72 than purpose 60
than beginning 94 than equator 120
than expense 69 than present 42
than diameter 74 than country 80
than following 122 than hundred 60
than interior 108 than present 44
than process 47 than damaged 139
than inferior 604 than brothers 46
than critics 49 than friends 498
than sections 49 than ancient 243
than animals 56 than answers 95
than artists 44 than aspects 69
than ballads 41 than biggest 45
than british 220 than brothers 47
than central 63 than chinese 126
than choices 499 than classes 248
than clauses 64 than colonial 41
than columns 43 than company 429
than competing 71 than control 48
than corpses 81 than country 77
than courses 42 than criteria 160
than critics 66 than current 91
than earliest 88 than effects 66
than european 241 than extreme 49
than factors 436 than features 105
than figures 102 than following 5946
than foregoing 460 than foreign 68
than friends 54 than gallant 67
than general 325 than generic 47
than gospels 142 than greatest 570
than grounds 97 than highest 126
than hundred 120 than hunters 74
than imperial 212 than inferior 130
than inmates 43 than islands 74
than jurymen 49 than largest 130
than letters 230 than lutheran 48
than maidens 77 than measures 43
than members 412 than minimum 638
than mohawks 46 than national 76
than natives 224 than natural 85
than noblest 90 than northern 51
than numbers 104 than objects 160
than offices 216 than official 171
than parents 179 than parties 535
than persons 248 than pioneers 48
than planets 93 than players 93
than pleasant 77 than popular 138
than preceding 604 than precious 57
than present 382 than previous 165
than primary 249 than princes 88
than profane 203 than regular 147
than remaining 117 than results 76
than reviews 51 than richest 47
than sailors 73 than scarlet 80
than schools 108 than sections 103
than servant 95 than seventy 177
than several 438 than simpler 47
than sixteen 48 than smaller 425
than sources 137 than southern 164
than speakers 127 than species 98
than spouses 57 than stories 105
than streets 58 than studies 65
than surgeons 108 than systems 80
than teachers 72 than thirteen 58
than thousand 96 than typical 50
than victims 115 than village 44
than virginia 103 than warriors 74
than workers 44 than writers 151
than weighty 52 than polishing 51
than happening 62 than elected 69
than success 50 than country 145
than streets 61 than country 64
than general 80 than present 42
than streets 203 than present 2006
than herself 70 than females 83
than members 50 than thousand 41
than sterile 45 than outside 45
than biggest 113 than fifteen 47
than members 45 than beginning 1688
than central 61 than command 53
than equator 356 than expense 43
than extreme 83 than maximum 135
than minimum 59 than national 166
than outside 180 than preceding 43
than present 543 than previous 80
than primary 71 than surface 1477
than upstream 57 than catholic 127
than allowed 68 than himself 70
than preparing 71 than present 40
than slavish 43 than average 149
than country 76 than absence 692
than adjoining 171 than alveolar 309
than ambient 198 than animals 54
than anterior 340 than arterial 430
than article 53 than ascending 144
than auricle 55 than average 654
than beginning 309 than bladder 41
than british 531 than capital 93
than carotid 129 than central 686
than chamber 112 than channel 73
than chinese 41 than circuit 59
than cistern 55 than coastal 84
than commons 94 than context 64
than control 2548 than country 625
than crystal 151 than culture 43
than current 175 than daytime 41
than economy 74 than emitter 108
than european 259 than example 101
than federal 125 than following 264
than foregoing 111 than foreign 103
than forward 82 than general 5577
than hepatic 74 than highest 52
than history 81 than inferior 60
than interior 894 than kidneys 49
than kitchen 63 than laminar 45
than largest 43 than lateral 178
than library 63 than material 202
than national 219 than natural 203
than neutral 91 than northeast 74
than northern 706 than nucleus 110
than official 61 than optical 52
than outside 222 than overall 193
than overlying 199 than pacific 181
than passage 78 than patient 44
than picture 53 than placebo 386
than polymer 42 than poorest 56
than preceding 2218 than present 1237
than previous 2029 than primary 1204
than printed 141 than private 987
than process 85 than regular 169
than remaining 286 than reverse 252
than samples 88 than schools 49
than service 119 than shallow 102
than shorter 141 than smaller 233
than solution 259 than southeast 45
than southern 568 than spirits 49
than stomach 145 than storage 48
than suburbs 72 than superior 53
than surface 226 than textile 41
than thoracic 175 than tissues 107
than tropics 53 than typical 106
than uniform 45 than upstream 73
than valleys 61 than vessels 48
than village 86 than visible 98
than western 805 than question 62
than settled 702 than sounded 62
than because 107 than capable 63
than certain 94 than derived 67
than evident 61 than founded 67
than haunted 96 than imposed 57
than natural 145 than pleasant 69
than present 347 than produce 104
than useless 96 than usually 61
than utterly 50 than written 65
than accused 234 than african 440
than amateur 196 than ancient 640
than annealed 51 than apology 47
than apostle 164 than approving 40
than artisan 148 than artless 58
than ascetic 44 than attempt 162
than average 3865 than earthworm 44
than economy 41 than egyptian 108
than elderly 110 than elected 43
than element 50 than eminent 50
than emperor 306 than engineer 188
than equally 293 than eternal 115
than european 279 than examining 96
than excited 97 than express 264
than hundred 42 than immense 66
than imperial 42 than impulse 64
than increase 92 than inferior 176
than inquiry 60 than insurer 86
than obscure 151 than officer 469
than official 318 than operating 43
than optical 255 than orderly 49
than organic 81 than orthodox 212
than ostrich 166 than outside 128
than overhead 137 than unhappy 62
than unknown 138 than upright 60
than usurper 41 than systems 132
than charles 84 than beloved 81
than brothers 45 than country 47
than differing 56 than eminent 43
than enemies 46 than fellows 42
than friends 117 than husband 60
than parents 207 than previous 62
than distant 41 than abdomen 576
than ability 83 than absence 89
than absorbing 64 than academy 193
than acanthus 44 than accused 318
than acetate 179 than acquiring 78
than actress 44 than addition 68
than adjoining 1564 than adoption 48
than adrenal 123 than advance 71
than advancing 50 than adverse 58
than aesthetic 69 than african 2058
than agrarian 67 than alabama 45
than alaskan 56 than albumin 60
than alcohol 196 than alleged 362
than alliance 45 than alluvial 44
than alumina 65 than alveolar 559
than amateur 176 than ambient 1730
than ammeter 57 than analyst 139
than ancient 6218 than anglican 316
than animals 1151 than annealed 327
than antenna 214 than anterior 2200
than antigen 110 than apostle 1282
than applied 540 than aquatic 43
than aquifer 125 than arabians 61
than archaic 73 than armenian 49
than arrival 61 than arterial 1418
than article 129 than artisan 314
than artists 199 than ascending 490
than ascetic 62 than asiatics 64
than assumed 221 than assyrian 204
than athenians 335 than attacking 42
than auricle 207 than auroral 44
than austere 54 than austrian 672
than average 40698 than bacteria 196
than bahamas 61 than bailiff 94
than balance 606 than balkans 46
than balloon 63 than bankers 60
than baptist 314 than baroque 198
than barrier 150 than bassoon 120
than battery 967 than bavarian 94
than bayonet 45 than beggars 41
than beginning 750 than behavior 61
than belgians 102 than beloved 108
than benefit 146 than benzene 136
than bereaved 55 than besieging 44
than biggest 170 than binomial 52
than bipolar 182 than bishops 369
than bladder 185 than blessed 249
than bombers 42 than bonfire 123
than bordeaux 79 than borough 96
than borrowing 41 than bourbon 44
than brahman 55 than brahmin 136
than bravest 49 than british 15966
than britons 59 than brittle 63
than broader 100 than bromide 146
than bronchi 42 than brothers 98
than buffalo 352 than builder 78
than buildings 212 than bullock 45
than burmese 126 than bushman 110
than bushmen 173 than butcher 122
than cabinet 269 than cadmium 89
than calcite 100 than calcium 486
than cambrian 150 than canadian 1216
than capital 1055 than capitol 105
than capsule 125 than captain 328
than captive 54 than capture 75
than carbide 60 than caribou 74
than carotid 314 than carrier 1154
than catheter 52 than cathodic 89
than catholic 2590 than cationic 101
than cavalry 92 than caveman 92
than central 8909 than century 47
than ceramic 172 than chaldean 40
than chamber 384 than chancel 149
than channel 363 than chapter 88
than charged 268 than chattel 120
than cheapest 69 than chemist 114
than chicago 412 than chicken 107
than chimney 168 than chinese 5182
than cholera 149 than choroid 154
than chronic 186 than circuit 851
than citizen 381 than civilian 885
than classes 199 than classic 547
than cleavage 105 than clients 66
than climate 62 than clinton 45
than closely 94 than closest 118
than cluster 162 than coarser 265
than coastal 497 than coconut 104
than coexisting 51 than cohesion 53
than coldest 92 than college 1250
than colonel 56 than colonial 1211
than colored 261 than columbia 113
than columns 170 than command 156
than commons 478 than commune 97
than compact 283 than company 1213
than compass 65 than competing 253
than complex 576 than concave 438
than concept 167 than concert 79
than conduct 168 than conduit 182
than congress 812 than conical 129
than consuls 81 than contact 171
than content 158 than context 62
than contour 108 than control 10317
than convent 46 than convict 205
than coolies 59 than copyist 67
than cornish 62 than corpora 93
than correct 115 than corrupt 67
than cottage 61 than coulomb 133
than council 720 than counter 330
than country 5526 than courtly 98
than covered 102 than cranium 151
than creative 158 than creature 162
than critics 200 than crowded 139
than crustal 47 than crystal 1900
than culture 223 than current 4971
than customs 195 than cyclone 61
