hack politicians from 99
hail originally from 540
hail overturned their 64
hair beautifully done 181
hair carelessly tied 55
hair completely gray 92
hair contrasted well 48
hair disappeared from 148
hair disappeared into 113
hair disheveled from 204
hair disheveled like 46
hair disordered from 123
hair eventually grew 55
hair everywhere else 46
hair hygrometer uses 49
hair mattresses were 135
hair originates from 60
hair perforation test 389
hair regulations were 41
half acceptance angle 88
half apologetic tone 342
half attributed their 45
half centimeter from 169
half centimeter thick 308
half centimeter wide 138
half consciously been 41
half consciously made 46
half considered their 144
half continuous years 52
half cultivated land 113
half determined upon 47
half disappeared into 223
half distracted from 41
half distracted wife 92
half evaporated milk 68
half extinguished fire 145
half extinguished lamp 134
half extricated from 237
half frightened into 168
half frightened lest 153
half frightened look 523
half frightened when 220
half hysterical from 172
half insensible from 112
half kilometers away 651
half kilometers from 1550
half kilometers north 484
half kilometers south 788
half kilometers west 257
half kilometers wide 207
half maintained their 85
half melancholy face 139
half millennium during 107
half millennium from 161
half millimeter thick 130
half originated from 196
half originates from 223
half quantities will 98
half reliability test 684
half reliability will 43
half remembered dream 157
half remembered from 667
half somersault dive 121
half sovereigns were 213
half suffocated from 211
half superficial feet 150
half suppressed sigh 808
half suppressed sobs 109
half teaspoonful salt 680
half teaspoonful soda 187
half teaspoonful three 180
half unconscious from 503
half unconscious into 42
half unconscious when 67
half understand their 54
half understand these 59
half understand what 803
half understand your 109
half understood even 157
half understood from 142
half understood their 140
half understood what 1137
half understood when 246
hall encourages union 46
hall performers were 80
halt immigration from 181
hand activities such 115
hand approached their 104
hand approached these 62
hand beseechingly upon 41
hand calculation will 43
hand calculator will 107
hand carelessly along 42
hand carelessly into 95
hand carelessly over 377
hand carelessly upon 222
hand comfortingly over 64
hand completely away 46
hand completely free 59
hand completely from 75
hand completely over 237
hand confusedly over 53
hand constantly upon 220
hand contracted into 72
hand corrugated iron 219
hand defendants facing 49
hand delicately over 124
hand dermatitis from 236
hand description from 92
hand determines what 90
hand disappeared back 50
hand disappeared from 201
hand disappeared into 884
hand electrodes will 76
hand eloquently over 57
hand emancipate free 42
hand embroidery work 41
hand encounters less 285
hand encounters took 252
hand encounters were 185
hand everywhere when 54
hand experience among 103
hand experience dealing 117
hand experience during 157
hand experience from 590
hand experience have 130
hand experience into 146
hand experience must 94
hand experience only 40
hand experience over 175
hand experience there 167
hand experience were 120
hand experience what 1484
hand experience when 300
hand experience will 284
hand flourishes over 69
hand gracefully over 98
hand gracefully waving 41
hand horizontal axis 554
hand immediately came 47
hand immediately fell 42
hand immediately flew 78
hand immediately from 86
hand immediately over 87
hand immediately shot 231
hand immediately upon 108
hand immediately went 319
hand immediately when 59
hand implements like 45
hand implements such 93
hand implements used 116
hand implements were 143
hand impressions from 157
hand industries were 45
hand inevitable ruin 80
hand infinitely more 103
hand information from 7404
hand information have 103
hand information must 97
hand information such 100
hand information upon 356
hand information were 103
hand information when 215
hand information will 207
hand instruction from 132
hand instrument such 53
hand instrument used 365
hand introduced into 2586
hand maintained their 56
hand microphone from 92
hand orientation during 349
hand originally held 653
hand originates from 59
hand paternally upon 76
hand preference among 176
hand preference during 182
hand preference from 128
hand preference have 45
hand preference were 230
hand preference when 57
hand preference will 96
hand relinquish what 47
hand restlessly over 119
hand reverently over 142
hand reverently upon 154
hand sensuously over 44
hand sentiments into 171
hand separately from 49
hand specialists were 97
hand statements from 106
hand sufficient cash 131
hand sufficient data 86
hand techniques such 132
hand techniques used 51
hand techniques were 170
hand translated into 121
hand translation from 113
hand vigorously over 48
hand vigorously upon 60
hand yourselves over 134
hanging breathlessly over 40
hanging breathlessly upon 61
hanging carelessly down 182
hanging carelessly from 165
hanging carelessly over 272
hanging completely over 127
hanging constantly over 143
hanging dangerously from 68
hanging dangerously over 96
hanging dejectedly down 41
hanging dejectedly from 131
hanging dejectedly over 61
hanging delicately from 52
hanging disheveled over 48
hanging everywhere from 73
hanging everywhere like 49
hanging everywhere over 54
hanging gracefully down 370
hanging gracefully from 308
hanging gracefully over 274
hanging helplessly down 199
hanging helplessly from 107
hanging helplessly over 124
hanging immediately over 305
hanging lifelessly down 51
hanging lifelessly from 75
hanging lifelessly over 48
hanging listlessly down 302
hanging listlessly from 184
hanging listlessly over 257
hanging lopsidedly from 41
hanging perilously from 124
hanging perilously over 361
hanging separately from 42
hanging vertically down 426
hanging vertically from 799
hanging vertically over 155
hangs carelessly over 42
hangs constantly over 204
hangs gracefully down 169
hangs gracefully from 145
hangs gracefully over 129
hangs immediately over 179
hangs perilously over 53
hangs vertically down 303
hangs vertically from 647
hangs vertically over 53
hard analytical work 439
hard application will 78
hard bituminous coal 343
hard characters among 53
hard collective work 50
hard competition among 86
hard competition from 203
hard conceptual work 140
hard conclusions from 172
hard consonants like 93
hard consonants were 43
hard continuous work 460
hard currencies from 312
hard currencies have 87
hard currencies into 64
hard currencies like 107
hard currencies other 43
hard currencies such 215
hard currencies were 200
hard currencies will 85
hard determined look 47
hard diplomatic work 65
hard discouraging life 40
hard educational work 44
hard experience during 131
hard experience from 106
hard experience have 141
hard experience into 76
hard experience over 77
hard experience were 40
hard experience what 678
hard experience when 82
hard experience will 111
hard historical data 263
hard historical fact 624
hard historical work 147
hard homogeneous rock 221
hard horizontal line 45
hard ideological line 82
hard individual work 47
hard information from 332
hard information such 114
hard mechanical work 81
hard moderately hard 200
hard monotonous work 171
hard negotiations over 47
hard negotiations were 42
hard persistent work 123
hard precambrian rock 118
hard productive work 221
hard protective case 57
hard protective coat 104
hard protective film 57
hard reflections from 56
hard resistance from 93
hard scientific data 1936
hard scientific fact 643
hard scientific truth 59
hard scientific work 206
hard scientists have 53
hard structures have 54
hard structures like 73
hard structures such 235
hard structures will 41
hard substances from 50
hard substances have 131
hard substances into 142
hard substances like 252
hard substances such 436
hard substances unto 43
hard substances upon 108
hard substances used 50
hard substances were 129
hard substances will 51
hard substrates such 227
hard substrates were 78
hard systematic work 49
hard taskmaster when 77
hard terrestrial mass 45
hard therapeutic work 137
hard unconscious heads 90
hard vegetables like 53
hard vegetables such 99
hare frequently been 111
hare heretofore been 47
hare immediately threw 89
hare populations have 48
harm competition among 248
harm consequent upon 54
harm unspeakable will 52
harm yourselves more 62
hast discovered some 47
hast everywhere been 72
hast frightened away 55
hast heretofore been 85
hast instructed many 669
hast manifested unto 236
hast multiplied thine 189
hast prophesied lies 71
hast vouchsafed such 206
hast vouchsafed unto 654
hate literature from 41
hate multiplies hate 134
hate propaganda from 152
hate propaganda have 120
hate propaganda laws 272
hate vehemently those 100
have abbreviated some 71
have abbreviated their 57
have abbreviated these 111
have abnormally heavy 76
have abnormally high 3179
have abnormally slow 96
have abnormally thick 74
have abnormally wide 48
have abominably used 42
have absolutely been 441
have absolutely clean 96
have absolutely clear 158
have absolutely come 40
have absolutely died 57
have absolutely done 192
have absolutely flat 41
have absolutely free 203
have absolutely full 43
have absolutely gone 174
have absolutely left 155
have absolutely lost 554
have absolutely made 649
have absolutely none 1011
have absolutely nothing 48731
have absolutely pure 112
have absolutely seen 100
have absolutely zero 715
have abstracted away 517
have abstracted from 4106
have abstracted here 44
have abstracted into 44
have abstracted many 40
have abstracted nothing 109
have abstracted only 48
have abstracted some 192
have abstracted their 153
have abstracted these 188
have abstracted those 96
have abstracted well 56
have abstracted what 77
have abundantly been 75
have abundantly felt 180
have abundantly less 89
have abundantly made 209
have abundantly more 467
have abundantly seen 1183
have acceptable data 49
have acceptable risk 111
have acceptable test 126
have acceptably high 68
have acceptance from 72
have accompanying text 50
have accredited their 42
have accurately been 187
have accurately heard 76
have accusative case 103
have accustomed from 97
have accustomed most 106
have accustomed their 479
have accustomed your 197
have acquainted many 48
have acquainted their 187
have acquainted these 72
have acquainted your 446
have acquiesced even 40
have acquiesced from 137
have acquiesced till 44
have acquiesced very 55
have acquiesced when 89
have activities like 142
have activities other 46
have activities such 113
have actualized their 171
have adaptations such 94
have adequately been 232
have adequately dealt 315
have adequately done 48
have adequately high 41
have adequately made 63
have adequately said 104
have adjectives like 44
have adjustable arms 46
have adjustable feet 56
have adjustable legs 128
have adjustable seats 87
have adjustable spring 40
have admittance into 182
have admittance only 243
have admittedly been 1328
have admittedly done 90
have admittedly made 128
have admittedly only 94
have admonished their 167
have adumbrated here 63
have adumbrated some 42
have advantages also 67
have advantages during 46
have advantages even 132
have advantages from 627
have advantages here 273
have advantages like 211
have advantages only 90
have advantages other 360
have advantages over 78932
have advantages such 1137
have advantages when 1605
have adventured into 165
have adventured much 94
have adventured their 364
have adventured three 90
have adventured upon 402
have adventured your 83
have adventures like 309
have advertised more 97
have advertised their 826
have advertised these 85
have advertised your 223
have affectedly made 106
have affidavits from 213
have affordable health 74
have afternoons free 117
have aggravated many 67
have aggravated some 95
have aggravated such 144
have aggravated their 546
have aggravated these 286
have aggravated those 93
have aggravated your 73
have aggregated data 93
have aggregated into 600
have aggregated more 300
have aggregated over 145
have aggregated some 86
have aggregated their 45
have aggregated these 96
have aggressive aims 55
have agreements among 67
have allowances from 41
have allowances made 159
have alterations done 54
have alterations made 297
have alternated during 92
have alternated from 114
have alternated over 203
have alternated their 56
have ameliorated many 51
have ameliorated some 275
have ameliorated their 193
have ameliorated these 82
have amendments made 69
have amplitudes less 90
have amplitudes ranging 65
have amusements from 90
have analytical data 51
have androgenic side 54
have antibodies from 53
have apartments here 86
have apartments ready 57
have apartments there 185
have apologized more 83
have apparently also 462
have apparently been 33764
have apparently come 1623
have apparently died 268
have apparently done 1114
have apparently even 185
have apparently ever 93
have apparently felt 566
have apparently four 44
have apparently gone 962
have apparently good 120
have apparently heard 77
have apparently held 454
have apparently just 338
have apparently kept 365
have apparently laid 111
have apparently lain 43
have apparently left 1281
have apparently less 185
have apparently lost 1743
have apparently made 2035
have apparently more 474
have apparently much 222
have apparently nothing 442
have apparently only 1054
have apparently paid 169
have apparently said 96
have apparently seen 355
have apparently some 203
have apparently sunk 57
have apparently their 53
have apparently three 146
have apparently told 44
have apparently used 720
have apparently very 220
have apparently well 41
have apparently worn 41
have applicants fill 64
have application also 116
have application even 186
have application fees 103
have application here 895
have application made 92
have application only 2214
have application over 168
have application well 41
have application when 407
have apportioned among 125
have apportioned their 101
have appraisals made 69
have appreciable depth 54
have appreciable ionic 60
have appreciable mass 168
have appreciable size 53
have appreciable width 114
have appreciably less 616
have appreciably more 850
have appreciated also 65
have appreciated during 172
have appreciated even 227
have appreciated from 360
have appreciated having 353
have appreciated hearing 315
have appreciated help 85
have appreciated just 177
have appreciated less 178
have appreciated many 117
have appreciated more 3226
have appreciated most 786
have appreciated much 273
have appreciated only 227
have appreciated over 215
have appreciated seeing 95
have appreciated some 825
have appreciated such 1926
have appreciated their 1991
have appreciated these 796
have appreciated those 224
have appreciated very 370
have appreciated well 122
have appreciated what 2241
have appreciated when 134
have appreciated your 3705
have approached during 50
have approached even 101
have approached five 52
have approached from 626
have approached full 80
have approached half 97
have approached have 100
have approached health 87
have approached john 47
have approached life 277
have approached many 353
have approached more 1743
have approached most 809
have approached much 450
have approached only 243
have approached other 221
have approached some 476
have approached such 1286
have approached their 3726
have approached these 2314
have approached those 626
have approached three 163
have approached union 47
have approached unto 98
have approached very 1102
have approached what 368
have approached your 661
have approached zero 353
have approbation from 40
have appropriate care 54
have appropriate data 383
have appropriate food 77
have appropriate health 57
have appropriate laws 45
have appropriate means 170
have appropriate peer 48
have appropriate prior 67
have appropriate reading 41
have appropriate risk 100
have appropriate role 112
have appropriate self 43
have appropriate size 40
have appropriate time 102
have appropriate uses 132
have appropriate ways 66
have appropriate work 129
have arbitration laws 48
have architects been 129
have architects sent 61
have ascendancy over 291
have ascendency over 354
have aspirations like 69
have assistance from 4722
have assistance when 168
have assurances from 832
have astonished even 1163
have astonished john 42
have astonished lord 81
have astonished many 460
have astonished marx 41
have astonished more 181
have astonished most 348
have astonished some 343
have astonished their 503
have astonished these 67
have astonished those 758
have attenuated some 61
have attenuated their 105
have attractions only 89
have attractive bark 45
have attractive eyes 41
have attractive young 41
have attributed even 67
have attributed great 520
have attributed high 74
have attributed less 265
have attributed many 400
have attributed meaning 50
have attributed more 1026
have attributed most 510
have attributed much 1930
have attributed nothing 52
have attributed only 199
have attributed other 83
have attributed part 133
have attributed poor 43
have attributed some 846
have attributed such 2898
have attributed their 2704
have attributed these 2225
have attributed those 216
have attributed three 100
have attributed very 92
have attributed what 207
have attributed your 101
have attributes from 55
have attributes like 1242
have attributes other 92
have attributes such 1503
have atypically high 115
have background data 47
have bankruptcy laws 215
have bankrupted many 91
have bankrupted most 94
have bankrupted some 45
have bankrupted their 63
have barbarized their 87
have barricaded their 99
have basketball teams 130
have beforehand been 123
have beforehand made 48
have befriended many 133
have befriended some 72
have befriended these 47
have besmirched their 62
have bewildered even 88
have bewildered many 188
have bewildered most 97
have bewildered some 53
have bewildered their 117
have bifurcated from 46
have bifurcated into 105
have bituminous coal 103
have blasphemed your 62
have borderline high 138
have brandished their 99
have breakfasted early 106
have breakfasted here 87
have breakfasted late 129
have breakfasted there 137
have breakfasted upon 67
have breakfasted well 107
have brightened into 123
have brightened many 206
have brightened their 145
have brightened your 77
have brutalized their 60
have businesses here 43
have businesses there 96
have buttressed their 354
have calculated also 101
have calculated back 47
have calculated four 45
have calculated from 1748
have calculated here 195
have calculated into 44
have calculated just 78
have calculated many 65
have calculated more 275
have calculated only 631
have calculated some 305
have calculated such 398
have calculated their 1017
have calculated these 1078
have calculated those 69
have calculated three 325
have calculated time 47
have calculated upon 1775
have calculated very 173
have calculated well 175
have calculated what 1642
have calculated when 85
have calculated will 130
have calculated wrong 90
have calculated your 749
have calibrated their 134
have calibrated your 218
have calumniated your 45
have campaigned hard 244
have campaigned more 123
have candidates from 83
have candidates ready 40
have capacities from 499
have capacities less 40
have capacities ranging 1207
have captivated even 90
have captivated many 189
have captivated most 41
have captivated some 62
have captivated such 44
have captivated their 138
have carelessly been 85
have carelessly left 420
have carelessly lost 119
have carelessly made 43
have carelessly said 46
have carelessly used 91
have castigated their 49
have casualties from 42
have catapulted into 90
have categories like 218
have categories such 365
have ceaselessly been 90
have celebrated here 57
have celebrated july 40
have celebrated life 55
have celebrated many 317
have celebrated mass 1324
have celebrated more 278
have celebrated some 116
have celebrated such 809
have celebrated their 2750
have celebrated these 237
have celebrated those 75
have celebrated three 55
have celebrated what 73
have celebrated your 275
have censorship laws 47
have characters from 359
have characters like 450
have characters speak 75
have characters such 76
have charitably been 43
have cheerfully been 70
have cheerfully cast 59
have cheerfully come 96
have cheerfully died 161
have cheerfully done 269
have cheerfully gone 360
have cheerfully laid 281
have cheerfully left 107
have cheerfully lent 160
have cheerfully lost 45
have cheerfully made 245
have cheerfully paid 284
have cheerfully sent 74
have cheerfully shot 98
have cheerfully wrung 61
have chieftains over 62
have childproof caps 118
have christened their 168
have christened these 115
have christened your 92
have chronicled here 98
have chronicled many 121
have chronicled some 71
have chronicled their 370
have chronicled these 146
have circulated along 84
have circulated among 1759
have circulated back 42
have circulated during 178
have circulated even 64
have circulated ever 95
have circulated from 268
have circulated here 53
have circulated many 89
have circulated more 626
have circulated most 44
have circulated much 147
have circulated only 444
have circulated over 498
have circulated side 115
have circulated some 91
have circulated such 230
have circulated their 153
have circulated there 236
have circulated these 153
have circulated very 128
have circulated your 76
have classified among 140
have classified data 44
have classified five 44
have classified four 105
have classified here 52
have classified into 237
have classified land 46
have classified living 40
have classified many 210
have classified more 220
have classified most 225
have classified only 180
have classified over 145
have classified poor 121
have classified some 363
have classified such 791
have classified their 709
have classified these 2851
have classified those 186
have classified three 294
have classified your 124
have clinically been 58
have clinically died 86
have coagulated into 169
have cognizance only 386
have cognizance over 1518
have collections from 156
have collections made 131
have collective meaning 49
have combination skin 493
have commanders like 77
have commissions from 1498
have commitment from 354
have committees dealing 52
have communists been 42
have comparable ages 43
have comparable areas 44
have comparable cost 86
have comparable data 2174
have comparable high 142
have comparable jobs 127
have comparable laws 86
have comparable life 153
have comparable mass 96
have comparable meaning 110
have comparable means 154
have comparable risk 86
have comparable size 158
have comparable time 100
have comparable work 49
have comparable worth 308
have comparably high 187
have compatible data 181
have competence only 49
have competence over 592
have competition among 187
have competition from 2338
have competition laws 339
have complained also 63
have complained during 56
have complained even 131
have complained ever 72
have complained from 167
have complained have 59
have complained less 186
have complained many 171
have complained more 589
have complained most 311
have complained much 423
have complained once 40
