id integer primary 313
if abortion becomes 82
if abraham lincoln 1520
if abusive language 53
if account numbers 49
if accused persons 90
if adduced against 79
if adhesion between 53
if adrenal function 45
if advance payment 62
if adverse comment 45
if adverse effects 2201
if adverse fortune 67
if adverse impacts 69
if adverse reactions 1363
if aesthetic effects 51
if aesthetic pleasure 48
if african culture 44
if african farmers 69
if african history 47
if african slavery 87
if african workers 65
if african writers 80
if against himself 80
if against several 102
if alleged against 52
if allowed freedom 245
if allowed liberty 42
if allowed outside 48
if ambition becomes 80
if america accepts 53
if america attacks 44
if america becomes 137
if america chooses 50
if america decided 79
if america decides 59
if america desired 54
if america entered 488
if america follows 40
if america groaned 48
if america herself 70
if america insists 46
if america recalls 51
if america refused 134
if america refuses 63
if america remains 156
if america stopped 57
if america withdrew 110
if ancient history 215
if ancient records 40
if ancient writers 71
if animals possess 85
if animals receive 57
if answering himself 57
if anterior chamber 65
if anxiety becomes 95
if anybody accepts 45
if anybody accuses 45
if anybody appeared 90
if anybody attacks 274
if anybody besides 244
if anybody bothered 182
if anybody brought 113
if anybody catches 245
if anybody chooses 187
if anybody claimed 42
if anybody commits 45
if anybody crossed 58
if anybody desired 75
if anybody desires 306
if anybody dislike 112
if anybody doubted 123
if anybody dropped 71
if anybody entered 78
if anybody expects 49
if anybody follows 62
if anybody happens 314
if anybody informs 86
if anybody insists 52
if anybody knocked 49
if anybody laughed 61
if anybody listens 47
if anybody meddles 87
if anybody mentions 100
if anybody noticed 567
if anybody notices 140
if anybody objects 309
if anybody offered 308
if anybody opposed 55
if anybody outside 322
if anybody prefers 105
if anybody present 435
if anybody pressed 51
if anybody refused 67
if anybody refuses 89
if anybody remarks 51
if anybody salutes 142
if anybody slights 95
if anybody sneezes 42
if anybody started 156
if anybody stopped 76
if anybody threatens 49
if anybody touched 228
if anybody touches 139
if anybody violated 41
if anybody violates 64
if anybody wonders 88
if appealed against 186
if applied according 593
if applied against 276
if applied between 111
if applied blindly 95
if applied broadly 91
if applied equally 244
if applied following 85
if applied lightly 72
if applied locally 334
if applied outside 603
if applied quickly 91
if applied rapidly 82
if applied research 83
if applied rightly 95
if applied rigidly 344
if applied science 88
if applied several 82
if applied shortly 73
if applied sparingly 149
if applied steadily 44
if applied together 307
if applied voltage 68
if arranged according 997
if arrayed against 91
if asphyxia threatens 119
if assumed rational 41
if attacks against 48
if attending college 58
if audibly repeated 66
if average incomes 175
if average product 75
if average profits 48
if average revenue 124
if average variable 174
if awarded against 48
if bacchus himself 62
if balance between 42
if battery voltage 129
if beatrice herself 45
if beginning teachers 95
if behavior becomes 58
if belated attempt 48
if belated efforts 53
if belated tribute 40
if bethinking himself 52
if between friends 42
if between persons 45
if biennial sessions 58
if bladder function 61
if blended together 179
if blessed spirits 48
if blindly applied 48
if breeder reactors 176
if britain adopted 136
if britain allowed 129
if britain becomes 88
if britain decided 234
if britain decides 88
if britain entered 387
if britain granted 92
if britain herself 117
if britain imposed 60
if britain offered 93
if britain opposed 48
if britain pursued 40
if britain refused 494
if britain refuses 60
if britain remains 101
if britain stopped 57
if britain withdrew 374
if britain yielded 44
if british airways 139
if british capital 207
if british colonial 57
if british columbia 596
if british control 109
if british dominion 53
if british exports 116
if british farmers 70
if british foreign 66
if british justice 41
if british society 92
if british support 109
if british traders 51
if british vessels 86
if british workers 79
if broadly applied 278
if broadly defined 565
if broadly similar 50
if brothers printed 53
if brought against 470
if brought forward 4782
if brought indoors 353
if brought together 4391
if brushed against 87
if bulgaria entered 48
if bullets started 53
if bunched together 57
if bundled together 53
if cabinet members 48
if calcium channel 49
if calcium oxalate 148
if calcium sulfate 89
if canadian culture 55
if canadian society 40
if canadian workers 48
if capital account 87
if capital becomes 122
if capital budgeting 48
if capital charges 43
if capital exports 84
if capital imports 80
if capital inflows 328
if capital letters 66
if capital markets 3031
if capital outlays 58
if capital yielded 137
if captain barnard 130
if captain johnson 41
if careful control 150
if careful inquiry 106
if careful records 182
if careful research 75
if careful studies 87
if carried against 137
if carried forward 1255
if catholic ireland 140
if catholic parents 68
if catholic priests 108
if catholic schools 229
if catholic writers 45
if central america 351
if central bankers 208
if central control 162
if central european 45
if central nervous 356
if certain adverse 53
if certain alleged 103
if certain amounts 81
if certain animals 208
if certain answers 53
if certain aspects 1334
if certain assumed 61
if certain bacteria 235
if certain behavior 159
if certain beliefs 134
if certain capital 46
if certain cautions 61
if certain charges 46
if certain choices 113
if certain classes 393
if certain clauses 102
if certain complex 103
if certain conduct 123
if certain control 54
if certain courses 151
if certain criteria 2733
if certain critics 110
if certain current 41
if certain customs 60
if certain defects 127
if certain defined 107
if certain demands 429
if certain desired 90
if certain details 373
if certain devices 43
if certain diseases 196
if certain effects 190
if certain emotions 53
if certain ermines 150
if certain european 59
if certain experts 48
if certain factions 47
if certain factors 1034
if certain factual 78
if certain features 743
if certain federal 42
if certain figures 88
if certain foreign 148
if certain friends 59
if certain general 386
if certain genetic 69
if certain language 96
if certain letters 97
if certain limited 41
if certain logical 49
if certain markets 48
if certain material 197
if certain matters 320
if certain measures 705
if certain medical 139
if certain members 1541
if certain minimal 277
if certain minimum 836
if certain muscles 151
if certain national 56
if certain natural 266
if certain numbers 96
if certain objects 346
if certain operating 111
if certain opinions 43
if certain organic 82
if certain outside 74
if certain parents 51
if certain parties 481
if certain persons 2722
if certain phrases 80
if certain popular 41
if certain portions 508
if certain present 59
if certain previous 45
if certain private 68
if certain quality 93
if certain records 64
if certain reforms 237
if certain related 45
if certain reports 119
if certain research 131
if certain results 308
if certain rituals 86
if certain schools 55
if certain sections 339
if certain sectors 117
if certain signals 47
if certain similar 43
if certain sources 52
if certain species 354
if certain stimuli 194
if certain stories 69
if certain strains 53
if certain stringent 114
if certain subject 44
if certain symbols 47
if certain systems 54
if certain tangible 55
if certain targets 143
if certain thoughts 117
if certain unusual 68
if certain virtues 47
if certain workers 77
if certain writers 113
if chained together 86
if channel members 66
if charged against 229
if charged therewith 52
if charges against 425
if charles dickens 222
if charles francis 50
if charles himself 117
if charles married 74
if charles refused 114
if charles withheld 88
if charlie chaplin 83
if charter schools 213
if chattel slavery 46
if chaucer himself 66
if checked against 167
if chinese culture 88
if chinese society 74
if chloral hydrate 191
if chronic illness 101
if circuit breakers 87
if civilian centers 40
if civilian control 78
if clashes between 47
if classed according 49
if clients believe 115
if clients express 42
if clients receive 58
if climate permits 56
if closely adhered 62
if closely covered 91
if closely planted 53
if closely pressed 355
if closely pursued 575
if closely related 2086
if closely scanned 67
if closely studied 246
if closely watched 224
if coercive measures 316
if college legends 46
if college teachers 56
if colonel fremont 40
if colonel johnson 66
if colonel mallory 54
if colonel sellers 40
if colonel williams 47
if colored persons 62
if columbia college 54
if command returns 212
if company profits 210
if competing against 52
if complex numbers 116
if complex organic 43
if complex systems 75
if composing herself 61
if composing himself 167
if congress accepts 54
if congress adopted 243
if congress allowed 99
if congress amended 77
if congress assumed 42
if congress becomes 44
if congress chooses 534
if congress decided 763
if congress decides 555
if congress declare 59
if congress demands 41
if congress desired 183
if congress desires 509
if congress elected 54
if congress enacted 510
if congress extends 48
if congress finally 54
if congress follows 42
if congress granted 85
if congress imposed 48
if congress imposes 89
if congress insists 109
if congress intends 300
if congress members 45
if congress permits 303
if congress possess 47
if congress refused 614
if congress refuses 476
if congress rejects 125
if congress remains 108
if congress repealed 89
if congress resolve 41
if contact between 1209
if control efforts 54
if control measures 1250
if control remains 44
if control signals 48
if control systems 88
if correct answers 108
if correct results 243
if council members 173
if counsel arrives 82
if counsel desires 106
if country curates 43
if coupled together 65
if covered tightly 145
if crowded together 123
if crushed between 131
if culture results 119
if cunningly planted 40
if current account 129
if current density 124
if current efforts 289
if current emission 74
if current exceeds 44
if current federal 58
if current members 51
if current national 45
if current operating 41
if current position 72
if current profits 104
if current reports 163
if current research 273
if current results 67
if current science 46
if current sources 41
if current studies 64
if current systems 59
if daytime sedation 64
if decided against 863
if decreasing returns 114
if defending against 73
if defending herself 230
if defending himself 376
if defense against 61
if defense budgets 54
if defense counsel 2855
if defense lawyers 81
if deficit financing 589
if deficit targets 46
if defined according 77
if defined benefit 47
if defined broadly 102
if delayed gastric 48
if derived largely 78
if desired because 138
if desired combine 389
if desired effects 41
if desired freshly 1280
if desired prepare 127
if desired results 334
if desired teaspoon 159
if despite everything 261
if despite herself 48
if despite himself 144
if destiny herself 88
if diabetic control 107
if dialogue between 114
if dickens himself 57
if dietary calcium 319
