sacerdotal sacramental 127 sacraments
instruments 219 sacraments unnecessary
44 sacraments administers 78
sacraments christianity 49 sacraments
independent 64 sacraments christianity
383 sacraments circumcision 109
sacraments confirmation 1022 sacraments
regeneration 72 sacraments sacramental
69 sacraments communicate 43
sacredness christianity 68 sacredness
corporations 61 sacredness established
81 sacredness hospitality 264
sacredness individuals 257 sacredness
institutions 63 sacredness personality
1448 sacredness professional 41
sacredness sovereignty 70 sacrificed
independent 41 sacrificed opportunity
302 sacrificed substitutes 45
sacrificed decapitation 4946 sacrificed
emancipation 45 sacrificed incompetent
55 sacrificed individuals 106
sacrificed intravenous 67 sacrificed
consequence 612 sacrificed enterprises
44 sacrificed experiments 41
sacrificed fulfillment 44 sacrificed
remembrance 64 sacrificed understanding
79 sacrificed compromised 717
sacrificed consecrated 209 sacrificed
disregarded 89 sacrificed obliterated
43 sacrificed slaughtered 177
sacrificed surrendered 41 sacrificed
elaborately 46 sacrificed consistency
43 sacrificed constitution 85
sacrificed convenience 47 sacrificed
development 117 sacrificed distinctive
58 sacrificed environment 59
sacrificed fundamental 55 sacrificed
independent 77 sacrificed opportunity
542 sacrificed possibility 441
sacrificed unfortunate 69 sacrificed
abstractions 40 sacrificed accommodate
344 sacrificed bureaucratic 64
sacrificed civilization 62 sacrificed
commemorate 78 sacrificed conciseness
379 sacrificed consistency 44
sacrificed convenience 608 sacrificed
conventional 82 sacrificed demonstrate
55 sacrificed development 113
sacrificed individuals 119 sacrificed
perspicuity 62 sacrificed picturesque
49 sacrificed professional 69
sacrificed superstition 222 sacrifices
opportunity 131 sacrifices unnecessary
74 sacrifices individuals 298
sacrifices anticipation 102 sacrifices
consequence 51 sacrifices performance
225 sacrifices alternative 47
sacrifices benevolence 42 sacrifices
convenience 113 sacrifices individuals
432 sacrifices innumerable 53
sacrifices missionaries 73 sacrifices
prerogative 145 sacrifices purification
286 sacrifices sovereignty 847
sacrifices supplication 58 sacrifices
adjustments 47 sacrifices compromises
325 sacrifices convenience 47
sacrifices development 179 sacrifices
environment 41 sacrifices flexibility
105 sacrifices fundamental 96
sacrifices opportunity 591 sacrifices
possibility 519 sacrifices sovereignty
40 sacrifices accommodate 281
sacrifices commemorate 102 sacrifices
demonstrate 44 sacrifices participate
