head sequence 944 hear concerning
90 hear extolled 41 hear
allusions 63 hear programs 47
hear thereupon 221 hear happened
83 heat condition 1809 heat
activity 145 her attention 61
her judgment 114 her begotten
1615 her slightly 59 her
violently 52 her slightly 71
her furrowed 108 her slightly
43 her situation 41 her
silences 49 her education 42
her whenever 44 her downcast
131 her downward 48 her
straight 41 her searchingly 41
her downcast 190 her slightly
240 her directed 48 her
downcast 105 her fastened 118
her unchanged 52 her downcast
49 her narrowed 167 her
suffused 43 her brightly 76
her joyfully 79 her joyously
40 her narrowed 58 her
sparkled 62 her suffused 47
her strangely 40 her concealed
71 her obscured 206 her
composed 43 her slightly 43
her immobile 67 her unchanged
119 her upturned 45 her
slightly 50 her animated 40
her crumpled 53 her regained
44 her softened 106 her
nauseated 85 her evidence 77
her children 40 her remained
79 her adultery 85 her
liability 50 her suspicion 66
her normally 40 her counsels
71 her liability 40 her
potential 92 her condition 53
her fortress 44 her slightly
361 her violently 138 her
impaired 45 her severely 42
her fearfully 73 her conflict
52 her relations 53 her
relations 91 her sparkled 44
her straight 129 her slightly
153 her slightly 296 her
slightly 43 her somewhat 64
her colonies 121 her concerning
135 her admirers 44 her
comments 48 her presents 99
her presence 122 her occupied
52 her appalled 56 her
relieved 41 her students 58
her neighbor 283 her operation
89 her acquired 70 her
projects 42 her daughter 42
her garments 89 her pictures
51 her military 41 her
triumphs 63 her recesses 112
her companion 159 her visitors
43 her argument 72 her
internal 80 her opponent 128
her companion 60 her visitors
146 her pleasures 65 her
advisers 50 her associate 52
her companion 117 her concerns
78 her personal 137 her
problems 56 her recesses 106
her relations 87 her treasures
56 her advocate 41 her
argument 46 her neighbor 69
her reception 84 her acquired
56 her memories 120 her
articles 97 her citizens 102
her colonies 216 her property
181 her resource 123 her
services 43 her subjects 114
her treasures 86 her slightly
67 her slightly 100 her
slightly 84 her kindness 41
her colonies 3257 her dominions
49 her subjects 119 her
aquiline 56 her companion 110
her response 56 her colonies
102 her whenever 63 her
property 49 her crusader 51
her condition 174 her heritage
165 her thereunto 83 her
pretexts 40 her presents 83
her questions 58 her concerning
87 her presents 55 her
colonies 1110 her dominions 46
her employer 122 her suddenly
56 her attention 44 her
children 139 her followed 42
her remained 59 her returned
50 her children 56 her
children 58 her constant 55
her business 141 her daughter
45 her presents 55 her
presence 52 her affected 94
her depended 64 her recorder
44 her produced 49 her
happened 71 her elizabeth 43
her attention 47 him cheerful
66 him inclined 43 him
children 50 him adultery 49
him burglary 61 him collapse
89 him disaster 64 him
liability 308 him lectures 56
him subverting 99 him disaster
103 him outrages 96 him
normally 49 him disgrace 55
him execution 52 him evidence
98 him pursuits 74 him
quarters 81 him liability 1212
him medicine 142 him evidence
75 him functions 54 him
expressing 114 him concerning 47
him relations 42 him confusion
43 him security 98 him
collision 54 him conflict 350
him collision 49 him collision
135 him conflict 431 him
relations 45 him relations 237
him collision 66 him conflict
198 him relations 55 him
commotion 69 him personal 71
him relations 616 him conflict
56 him relations 266 him
sinister 49 him presents 57
him presents 49 him questions
44 him concerning 552 him
relative 51 him respecting 97
him counsels 78 him presents
267 him punished 42 him
security 100 him presents 114
him attention 44 him questions
66 him concerning 603 him
relative 65 him respecting 167
him questions 60 him presents
42 him fatality 199 him
presents 158 him liniment 43
him questions 62 him attention
92 him problems 72 him
banquets 65 him children 52
him subjects 165 him accounts
48 him presents 73 him
officers 56 him departed 47
him commanding 75 him happened
124 him murdered 43 him
attention 74 his sideways 95
his straight 145 his listened
57 his encamped 87 his
inactive 65 his severely 111
his terribly 45 his judgment
44 his judgment 385 his
students 68 his concerning 64
his dictated 64 his dictates
119 his regulars 46 his
approved 69 his condition 89
his occurred 42 his exercise
60 his slightly 50 his
begotten 6698 his unburied 204
his inclined 252 his sideways
47 his violently 63 his
literacy 298 his american 46
his education 60 his humanism
134 his buddhism 45 his
addiction 62 his engineering 61
his happened 46 his slightly
57 his furrowed 204 his
slightly 48 his uplifted 108
his returned 82 his exploits
48 his reflecting 47 his
affection 47 his interest 825
his instinct 46 his opposite
51 his situation 117 his
heritage 65 his education 51
his ventures 128 his speeches
84 his relations 40 his
devolved 100 his included 44
his ambitions 70 his associate
45 his attempts 78 his
education 64 his ventures 53
his services 103 his education
312 his slightly 56 his
straight 118 his intently 48
his strangely 80 his fastened
75 his menacingly 56 his
shrewdly 73 his slightly 581
his suddenly 52 his deserted
54 his downcast 97 his
fastened 99 his unchanged 93
his watchful 69 his narrowed
267 his brightly 45 his
suddenly 43 his slightly 42
his suffused 135 his darkened
48 his narrowed 127 his
downward 51 his wickedly 49
his stealthily 202 his opposite
77 his concealed 88 his
surprise 52 his concealed 617
his obscured 207 his slightly
67 his immobile 101 his
unchanged 177 his reddened 53
his slightly 53 his somewhat
48 his animated 43 his
darkened 67 his hardened 72
his softened 40 his suffused
52 his vanished 48 his
slightly 40 his listened 103
his daughter 59 his unshaken
344 his judgment 42 his
condition 67 his presence 49
his divisions 50 his returned
58 his arrested 41 his
divisions 102 his citizens 89
his unjustly 60 his evidence
58 his potential 48 his
maturity 66 his potential 263
his attention 42 his downward
87 his straight 47 his
fastened 53 his fastened 51
his downward 44 his absently
55 his judgment 83 his
relations 191 his condition 184
his bristled 56 his capacity
77 his activity 69 his
capacity 121 his exploits 100
his services 168 his triumphs
49 his cardinal 51 his
triumphing 50 his services 56
his authority 115 his interest
130 his kindness 93 his
prestige 366 his ventures 45
his rendered 79 his grizzled
123 his powdered 113 his
suspicion 74 his slightly 522
his violently 247 his received
82 his epigrams 40 his
mistaken 44 his promises 85
his restored 63 his slightly
54 his somewhat 115 his
restored 42 his delicate 41
his severely 49 his declined
61 his affected 66 his
impaired 249 his impaired 49
his improved 148 his seriously
49 his severely 138 his
worsened 54 his withdrawn 64
his unchanged 42 his lightnings
750 his capacity 78 his
prestige 78 his ministry 58
his elevated 42 his regarded
52 his seriously 61 his
education 54 his instinct 56
his judgment 50 his judgment
55 his sagacity 41 his
interest 231 his followed 90
his speeches 46 his admission
64 his assertion 80 his
campaign 116 his reserves 46
his treatment 73 his slumbers
42 his advisers 56 his
concerning 77 his numerous 73
his abruptly 90 his slightly
112 his straight 186 his
laborious 73 his spindles 53
his companion 81 his medicine
76 his unchanged 97 his
beautiful 88 his threatened 46
his slightly 80 his slightly
165 his slightly 103 his
upstairs 45 his required 92
his concerning 75 his interest
53 his activity 43 his
interest 145 his centered 49
his remained 135 his activity
56 his students 47 his
insights 40 his contacts 45
his ventures 286 his articles
41 his speeches 41 his
students 88 his projects 60
his articles 86 his contacts
123 his problems 45 his
ailments 60 his wanderings 56
his students 43 his comments
213 his insights 70 his
services 165 his movement 73
his clumsily 56 his presence
97 his presence 402 his
inspired 55 his sufficed 48
his occupied 104 his engrossed
41 his fastened 67 his
occupied 99 his curiously 49
his detached 56 his strangely
46 his unchanged 74 his
upstairs 81 his vigorous 92
his conflict 65 his revolted
54 his languidly 79 his
education 108 his judgment 42
his progress 89 his students
240 his attempts 147 his
passages 69 his pictures 97
his projects 216 his colleague
58 his associate 76 his
analysis 193 his comments 44
his treatment 90 his passages
64 his dominions 61 his
treatment 98 his impulses 182
his ancestry 42 his attention
164 his concerns 112 his
forebears 45 his interest 48
his personal 89 his presence
415 his problems 81 his
relations 50 his servants 171
his subjects 48 his vicinity
139 his misdeeds 114 his
advisers 82 his personal 150
his relations 152 his companion
66 his advisers 72 his
advisers 98 his approach 52
his colleague 42 his commands
66 his relations 47 his
attitude 53 his colleague 86
his neighbor 221 his opponent
94 his subjects 217 his
approach 52 his acquired 134
his literary 45 his companion
79 his students 52 his
companion 63 his attitude 44
his positions 46 his students
144 his companion 41 his
artistic 40 his attempts 142
his campaign 61 his dramatic
40 his literary 355 his
pictures 65 his projects 412
his servants 52 his canvases
41 his daughter 188 his
melodies 83 his parables 71
his passages 283 his pictures
290 his religious 43 his
speeches 42 his animated 46
his articles 47 his campaign
139 his disciple 156 his
displays 104 his exploits 154
his generals 52 his insights
71 his literary 74 his
military 398 his officers 50
his passages 153 his speeches
373 his students 268 his
triumphs 200 his daughter 79
his argument 105 his analysis
65 his treatment 65 his
companion 481 his visitors 143
his argument 181 his evidence
68 his comments 62 his
opponent 754 his condition 53
his analysis 143 his treatment
80 his delivery 48 his
pictures 41 his passages 529
his speeches 598 his melodies
44 his treatment 77 his
analysis 53 his treatment 172
his positions 85 his argument
50 his passages 42 his
speeches 52 his companion 276
his response 43 his subjects
98 his visitors 342 his
impulses 61 his attention 59
his concerns 78 his problems
64 his subjects 55 his
passages 76 his advisers 625
his apostles 56 his associate
781 his business 45 his
colleague 68 his communion 42
his companion 687 his comrades
82 his concerns 142 his
contacts 68 his counsels 48
his disciple 102 his domestic
45 his literary 114 his
