had interest 73 had comments
50 had questions 88 had
interest 311 had whatever 859
had authority 41 had operation
56 had whatever 103 had
whatever 90 had business 73
had whatever 56 had whatever
541 had concerning 134 had
respecting 59 had whatever 717
had validity 44 had interest
114 had authority 74 had
interest 41 had prospect 184
had whatever 131 had education
46 had elegance 45 had
accepted 44 had believed 118
had demanded 51 had depended
100 had followed 79 had
governed 68 had occupied 289
had produced 88 had provided
324 had received 153 had
remained 209 had resisted 122
had suffered 108 had supplied
99 had purposes 463 had
involved 106 had relations 40
had relations 72 had contacts
43 had children 88 had
educated 73 had straight 300
had examined 48 had educated
185 had straight 780 had
probably 40 had entrance 58
had straight 94 had attention
158 had interest 70 had
concerning 77 had affected 959
had approved 164 had believed
51 had departed 279 had
deprived 57 had effected 92
had expected 60 had forsaken
152 had outgrown 124 had
perished 63 had provided 57
had rejected 58 had vanished
291 had attention 466 had
directly 61 had analyzed 42
had examined 184 had followed
49 had observed 206 had
prepared 84 had criminal 77
had questioning 235 had possible
47 had authority 78 had
actually 65 had everyone 59
had assessed 96 had authority
60 had yourself 73 had
adequate 156 had immunity 81
had normally 82 had properly
210 had specific 44 had
properly 63 had interest 95
had yourself 62 had exceeded
62 had observed 40 had
accepted 41 had hastened 44
had provided 47 had mastered
48 had miracles 83 had
properly 49 had adequate 56
had evidence 268 had accepted
339 had achieved 159 had
acquired 304 had admitted 71
had advanced 44 had affected
70 had approved 124 had
asserted 50 had assisted 44
had attached 95 had attacked
43 had attained 324 had
attended 501 had believed 450
had competed 50 had composed
40 had confided 57 had
consumed 62 had declared 138
had demanded 44 had deprived
40 had designed 60 had
detected 94 had directed 50
had disposed 86 had embraced
96 had examined 217 had
expected 73 had explored 267
had extended 128 had followed
68 had happened 53 had
imagined 345 had included 377
had incurred 47 had informed
364 had intended 166 had
involved 58 had mastered 62
had mentioned 528 had objected
110 had observed 2271 had
obtained 514 had occupied 517
had occurred 1995 had operated
220 had prepared 170 had
produced 225 had provided 278
had recalled 66 had received
5099 had recorded 170 had
remarked 128 had reported 209
had required 114 had suffered
476 had supplied 54 had
surfaced 64 had traveled 55
had troubled 102 had entirely
46 had directly 72 had
properly 66 had everyone 42
had evidence 100 had entirely
92 had actually 54 had
attained 58 had produced 45
had received 191 had suffered
89 had believed 71 had
examined 216 had explored 231
had mastered 211 had prepared
91 had evidence 47 had
complete 48 had treatment 146
had observed 84 had attention
56 had fourteen 48 had
somewhat 128 had straight 44
had entirely 46 had formally
69 had observed 84 had
received 142 had examined 60
had imparted 54 had occurred
63 had children 180 had
programs 45 had children 96
had functions 83 had problems
40 had purposes 41 had
benefits 46 had elements 64
had functions 217 had outcomes
92 had questions 61 had
concerns 129 had divisions 48
had elements 60 had functions
199 had passages 40 had
purposes 130 had children 273
has authority 52 has questions
126 has whatever 58 has
interest 980 has whatever 248
has separate 48 has whatever
66 has whatever 79 has
whatever 241 has whatever 155
has validity 182 has interest
155 has interest 46 has
objection 51 has validity 42
has interest 67 has prospect
86 has whatever 143 has
business 101 has accepted 55
has depended 63 has inspired
69 has obscured 85 has
occupied 200 has produced 93
has provided 277 has received
78 has remained 185 has
suffered 83 has supplied 75
has purposes 517 has relations
40 has relations 43 has
negative 61 has benefits 45
has cultural 54 has negative
46 has positive 73 has
episodes 40 has admirers 44
has children 49 has straight
198 has straight 376 has
problems 68 has problems 89
has entirely 48 has modified
50 has functions 46 has
increased 48 has business 348
has entrance 84 has straight
115 has attention 773 has
interest 100 has students 57
has visitors 105 has problems
67 has directly 86 has
questions 48 has affected 2592
has answered 51 has departed
100 has excluded 40 has
forsaken 47 has overcome 59
has perished 54 has vanished
278 has adequate 62 has
attention 307 has affected 42
has directly 46 has everyone
77 has analyzed 41 has
examined 162 has observed 96
has directly 40 has publicly
73 has criminal 80 has
eighteen 126 has execution 65
has payments 277 has processing
51 has everyone 150 has
authority 41 has adequate 292
has immunity 46 has normally
238 has properly 274 has
specific 104 has occurred 50
has interest 92 has accepted
65 has affected 47 has
extended 48 has followed 55
has happened 74 has improved
68 has included 51 has
increased 61 has involved 48
has occurred 154 has produced
96 has provided 51 has
received 327 has required 50
has resulted 134 has attained
53 has miracles 50 has
properly 47 has services 152
has evidence 328 has problems
60 has attempts 67 has
frequent 67 has numerous 116
has accepted 110 has acquired
122 has approved 58 has
assigned 143 has attended 93
has combined 47 has declared
122 has examined 676 has
explored 64 has followed 63
has included 44 has mastered
49 has mentioned 181 has
observed 101 has obtained 201
has occurred 456 has operated
102 has prepared 108 has
produced 105 has provided 150
has received 1153 has reported
128 has required 123 has
resigned 159 has retained 53
has suffered 169 has normally
113 has detailed 42 has
directly 41 has everyone 77
has occurred 42 has suffered
47 has evidence 71 has
anywhere 160 has entirely 79
has essential 42 has examined
140 has mastered 213 has
evidence 50 has complete 136
has treatment 41 has embarked
47 has vanished 48 has
replaced 107 has replaced 110
has vanished 85 has property
61 has contract 111 has
exception 133 has property 120
has property 48 has property
70 has interest 111 has
property 96 has property 72
has property 82 has rendered
