babies ambiguous 79 babies congenital
268 babies delivered 81 backed
continued 67 backed abandoned 75
backed announced 99 backed consented
41 backed permitted 63 backed
rescinded 118 backed apartment 63
baffling considers 115 ballet appearance
51 banana destroyed 44 banish
homelands 69 banish ignorance 589
banker francisco 71 banned political
161 banned political 42 banned
profession 57 banned television 63
banter instances 52 barbed ammunition
40 barbed fortified 40 barbed
patrolled 352 barbed pillboxes 69
barbed protected 172 barbed railroads
44 barbed telephone 41 barbed
windmills 151 barbed encircled 95
barbed protected 112 barbed separated
504 barbed separates 61 barbed
stretched 110 barbed surrounds 61
barbed stretched 122 barely stationary
40 barely appearance 172 barely
necessary 54 barely themselves 43
barely engagement 92 barely sentences
43 barely necessary 43 barged
apartment 46 barons assembled 55
barred political 118 barred occupation
44 barred political 80 barred
territory 57 barred associated 304
barred profession 43 barren boundless
47 barter association 63 basket
shoulders 46 basket appearance 74
basket shoulders 47 basket shoulders
53 batten imaginary 42 batter
opposition 44 battle multitude 48
battle stretched 80 battle nomination
67 bearers dismissed 57 became
attempted 64 became commanded 53
became defensive 439 became depressed
370 became destroyed 69 became
disgusted 47 became exclaimed 60
became expressed 48 became impatient
175 became indignant 80 became
irritable 45 became irritated 40
became protested 47 became rebellious
142 became resentful 281 became
suspicious 73 became courageous 48
became whispered 49 became collected
93 became confident 40 became
available 46 became plentiful 293
became different 47 became difficult
151 became important 162 became
additional 282 became agreement 134
became alexander 93 became americans
135 became annexation 42 became
argentina 73 became biological 47
became bonaparte 40 became california
42 became christians 43 became
churchill 105 became classical 55
became cleveland 43 became commercial
54 became communist 56 became
community 66 became companies 58
became computers 61 became conditions
119 became consumers 57 became
continued 326 became countries 50
became customers 43 became democracy
93 became different 436 became
diplomacy 40 became effective 109
became employers 74 became everybody
59 became extensive 48 became
frederick 71 became gladstone 56
became gorbachev 230 became important
118 became industrial 106 became
jefferson 42 became knowledge 115
became mcclellan 53 became milosevic
71 became mussolini 125 became
opposition 141 became parliament 116
became political 467 became population
68 became precisely 42 became
president 1084 became production 84
became professor 48 became railroads
54 became regulation 99 became
revolution 54 became roosevelt 230
became secretary 41 became sometimes
43 became technical 46 became
television 96 became throughout 56
became virtually 184 became voluntary
62 became yugoslavia 66 became
collected 83 became barbarous 45
became knowledge 53 became political
72 became habitable 76 became
sovereign 146 became universal 47
became goddesses 105 became flourishing
53 became surpassed 92 became
