sacking of some hostile city 62
sails of three vessels coming 159
saint of those suffering from 90
sales in north america were 59
saved on your student disk 69
savings in cost resulting from 58
scale is also divided into 42
scare the evil spirits away 70
scarf of rich foreign lace 78
scene he laid himself down 55
scene of many battles during 41
scene of saving private ryan 46
scene of their victory over 71
scope of their control over 49
scope of their decision making 156
score of idle useless curs 84
score of ocean voyages having 60
score of these beggars have 49
scream to make herself heard 47
scream to make himself heard 98
sealed up unto eternal life 351
seamen of great britain have 52
seamen of three hundred years 97
search of more fertile land 197
search of more fertile soil 44
search of some diviner home 45
search of some familiar face 40
search of some treasure great 43
seated in those orderly rows 51
sects in other sections were 56
seeds of these species have 42
seeds of these species were 45
seeds of wild grasses were 75
seeking the best medical care 51
seeking to draw lessons from 71
seeking to free herself from 131
seeking to free himself from 279
seeking to gain control over 753
seeking to gain dominion over 40
seeking to gain insight into 77
seeking to gain support from 55
seeking to hide himself from 55
seeking to learn lessons from 46
seeking to make himself more 315
seeking to make inroads into 66
seeking to save himself from 46
seeks to draw lessons from 83
seeks to draw together some 40
seeks to free herself from 86
seeks to free himself from 507
seeks to gain control over 268
seeks to gain insight into 110
seeks to gain mastery over 42
seeks to hide himself from 77
seeks to save himself from 60
seeks to warm himself only 215
seeming to have noticed what 174
seeming to know exactly what 145
seeming to push against their 54
seems at least equally fair 44
seems in arms against your 90
seems the most natural form 54
seems the next logical step 111
seems to cease against your 59
seems to come chiefly from 108
seems to come largely from 156
seems to draw support from 40
seems to fall between these 83
seems to fall roughly into 64
seems to feel himself more 55
seems to find support from 86
seems to free himself from 50
seems to gain support from 214
seems to give equally good 40
seems to grow equally well 65
seems to grow stronger when 52
seems to have accrued from 46
seems to have adapted from 56
seems to have adapted well 112
seems to have admired most 109
seems to have adopted from 254
seems to have adopted many 82
seems to have adopted more 43
seems to have adopted most 44
seems to have adopted much 49
seems to have adopted only 41
seems to have adopted pier 40
seems to have adopted some 322
seems to have adopted such 97
seems to have adopted their 65
seems to have adopted these 61
seems to have adopted what 43
seems to have alarmed some 75
seems to have allowed more 42
seems to have allowed some 71
seems to have altered very 59
seems to have appealed more 203
seems to have appealed most 225
seems to have appeared among 69
seems to have appeared during 99
seems to have appeared early 64
seems to have appeared from 131
seems to have appeared late 119
seems to have appeared more 60
seems to have appeared only 245
seems to have appeared there 52
seems to have appeared very 46
seems to have applied also 45
seems to have applied more 49
seems to have applied only 206
seems to have aroused more 205
seems to have aroused much 272
seems to have aroused some 198
seems to have aroused very 45
seems to have arrived early 118
seems to have arrived from 131
seems to have arrived here 53
seems to have arrived late 354
seems to have arrived only 46
seems to have arrived there 234
seems to have arrived when 688
seems to have assumed from 97
seems to have assumed more 63
seems to have assumed some 141
seems to have avoided giving 44
seems to have avoided many 41
seems to have avoided some 46
seems to have avoided such 58
seems to have avoided taking 79
seems to have avoided these 47
seems to have behaved like 324
seems to have behaved very 231
seems to have behaved well 177
seems to have blended into 51
seems to have blinded many 57
seems to have bothered much 43
seems to have bounced back 83
seems to have brooded over 499
seems to have brought along 80
seems to have brought back 662
seems to have brought down 268
seems to have brought forth 183
seems to have brought from 82
seems to have brought home 236
seems to have brought into 289
seems to have brought many 61
seems to have brought more 276
seems to have brought nothing 74
seems to have brought only 46
seems to have brought over 101
seems to have brought some 325
seems to have brought these 86
seems to have brought upon 83
seems to have carried away 419
seems to have carried back 45
seems to have carried great 54
seems to have carried into 107
seems to have carried more 142
seems to have carried much 41
seems to have carried over 1124
seems to have carried some 132
seems to have carried these 43
seems to have checked their 52
seems to have chiefly been 44
seems to have claimed more 60
seems to have claimed some 61
seems to have control over 139
seems to have counted more 50
seems to have counted upon 92
seems to have covered most 130
seems to have covered much 94
seems to have covered only 46
seems to have crossed from 41
seems to have crossed into 56
seems to have crossed over 252
seems to have crossed their 82
seems to have decided early 186
seems to have decided upon 234
seems to have decided very 62
seems to have deduced from 41
seems to have derived from 3527
seems to have derived great 71
seems to have derived less 44
seems to have derived many 68
seems to have derived more 324
seems to have derived most 197
seems to have derived much 604
seems to have derived some 243
seems to have deviated from 461
seems to have devoted less 91
seems to have devoted more 348
seems to have devoted most 232
seems to have devoted much 774
seems to have devoted some 289
seems to have divided into 156
seems to have drained away 197
seems to have drifted away 204
seems to have drifted from 105
seems to have drifted into 418
seems to have dropped away 121
seems to have dropped back 42
seems to have dropped down 194
seems to have dropped from 545
seems to have dropped into 190
seems to have emerged among 143
seems to have emerged during 193
seems to have emerged from 2214
seems to have emerged full 41
seems to have emerged into 80
seems to have emerged more 123
seems to have emerged only 166
seems to have emerged over 118
seems to have emerged very 47
seems to have enjoyed good 182
seems to have enjoyed great 351
seems to have enjoyed having 58
seems to have enjoyed high 41
seems to have enjoyed less 118
seems to have enjoyed life 102
seems to have enjoyed making 56
seems to have enjoyed many 44
seems to have enjoyed more 484
seems to have enjoyed most 153
seems to have enjoyed much 416
seems to have enjoyed only 78
seems to have enjoyed peace 46
seems to have enjoyed some 553
seems to have enjoyed such 110
seems to have enjoyed their 54
seems to have enjoyed these 114
seems to have enjoyed very 64
seems to have enjoyed wide 86
seems to have entered into 3463
seems to have entered more 242
seems to have entered most 175
seems to have entered their 231
seems to have entered upon 809
seems to have escaped early 43
seems to have escaped even 161
seems to have escaped from 829
seems to have escaped into 64
seems to have escaped many 287
seems to have escaped most 1222
seems to have escaped much 53
seems to have escaped other 44
seems to have escaped some 165
seems to have escaped such 127
seems to have escaped their 521
seems to have escaped these 98
seems to have escaped those 130
seems to have escaped your 242
seems to have evolved along 65
seems to have evolved during 80
seems to have evolved from 1528
seems to have evolved into 665
seems to have evolved more 117
seems to have evolved only 69
seems to have evolved over 351
seems to have evolved some 40
seems to have excited great 132
seems to have excited less 98
seems to have excited more 550
seems to have excited much 210
seems to have excited some 241
seems to have excited very 77
seems to have exerted more 87
seems to have exerted much 45
seems to have exerted over 141
seems to have exerted some 206
seems to have existed also 89
seems to have existed among 662
seems to have existed during 138
seems to have existed even 188
seems to have existed from 875
seems to have existed here 118
seems to have existed more 134
seems to have existed only 445
seems to have existed over 55
seems to have existed prior 65
seems to have existed some 157
seems to have existed there 263
seems to have existed till 40
seems to have existed very 40
seems to have existed when 58
seems to have figured more 87
seems to have finally been 75
seems to have finally come 58
seems to have flashed upon 64
seems to have focused more 213
seems to have focused upon 62
seems to have frowned upon 89
seems to have gathered from 112
seems to have gathered into 59
seems to have gathered some 44
seems to have gloated over 50
seems to have glossed over 156
seems to have grasped more 55
seems to have grasped their 61
seems to have grasped what 144
seems to have guessed what 128
seems to have hitherto been 60
seems to have hovered over 91
seems to have ignored such 51
seems to have ignored their 48
seems to have ignored these 99
seems to have imbibed from 116
seems to have imbibed much 65
seems to have imbibed some 164
seems to have imposed upon 379
seems to have induced most 43
seems to have induced some 106
seems to have infused into 59
seems to have knocked your 55
seems to have largely been 168
seems to have largely died 53
seems to have largely lost 66
seems to have latched onto 49
seems to have lighted upon 40
seems to have managed very 54
seems to have managed well 55
seems to have married into 83
seems to have married late 47
seems to have matured into 44
seems to have morphed into 54
seems to have mutated into 40
seems to have noticed nothing 72
seems to have noticed only 61
seems to have noticed what 229
seems to have offered more 98
seems to have offered some 96
seems to have omitted from 52
seems to have omitted nothing 71
seems to have omitted some 40
seems to have painted only 139
seems to have priority over 165
seems to have puzzled many 81
seems to have puzzled some 125
seems to have quieted down 548
seems to have radiated from 50
seems to have realized early 71
seems to have realized from 135
seems to have realized more 111
seems to have realized very 66
seems to have realized what 379
seems to have receded from 186
seems to have receded into 299
seems to have reduced their 58
seems to have reigned from 73
seems to have reigned over 156
seems to have related only 44
seems to have removed from 139
seems to have removed some 53
seems to have resided here 53
seems to have resided some 58
seems to have resided there 107
seems to have retired from 814
seems to have retired into 284
seems to have revived some 46
seems to have ripened into 143
seems to have secured from 53
seems to have secured some 78
seems to have settled back 71
seems to have settled down 5393
seems to have settled into 755
seems to have settled over 546
seems to have settled there 143
