facets for the attachment of 70
faction and the dependents of 67
faction and the supporters of 159
faction has the consolation of 43
factor and is designated by 63
factor and is determined by 84
factor and the coefficient of 95
factor and the difference in 54
factor and the difficulty of 60
factor and the efficiency of 75
factor and the importance of 105
factor and the interaction of 65
factor and the management of 54
factor and the occurrence of 144
factor and the percentage of 116
factor can be attributed to 214
factor can be calculated as 766
factor can be calculated by 526
factor can be calculated if 56
factor can be calculated in 84
factor can be calculated to 71
factor can be considered as 726
factor can be considered in 109
factor can be considered the 93
factor can be considered to 220
factor can be controlled by 182
factor can be controlled to 56
factor can be determined as 232
factor can be determined by 903
factor can be determined in 127
factor can be determined to 40
factor can be eliminated by 203
factor can be identified as 745
factor can be identified by 46
factor can be identified in 370
factor can be influenced by 50
factor can be introduced by 46
factor can be introduced to 115
factor can be multiplied by 46
factor can be understood as 139
factor for the acceptance of 144
factor for the acquisition of 160
factor for the adjustment of 43
factor for the application of 306
factor for the assessment of 114
factor for the attainment of 141
factor for the betterment of 55
factor for the calculation of 259
factor for the combination of 114
factor for the comparison of 53
factor for the computation of 52
factor for the continuity of 41
factor for the cultivation of 52
factor for the degradation of 57
factor for the destruction of 55
factor for the difference in 171
factor for the dissolution of 41
factor for the efficiency of 224
factor for the elimination of 60
factor for the explanation of 150
factor for the formulation of 42
factor for the integration of 109
factor for the management of 60
factor for the measurement of 58
factor for the occurrence of 1002
factor for the percentage of 56
factor for the popularity of 54
factor for the preparation of 52
factor for the prevalence of 65
factor for the progression of 279
factor for the propagation of 47
factor for the prosperity of 49
factor for the recognition of 50
factor for the reliability of 49
factor for the resistance of 45
factor for the stimulation of 49
factor for the utilization of 77
factor had an eigenvalue of 174
factor has an eigenvalue of 74
factor may be attributed to 100
factor may be calculated as 134
factor may be calculated by 127
factor may be considered as 533
factor may be considered by 46
factor may be considered in 54
factor may be considered to 164
factor may be contributing to 57
factor may be controlled by 91
factor may be determined by 365
factor may be determined in 77
factor may be eliminated by 61
factor may be identified as 68
factor may be influenced by 85
factor may be introduced by 66
factor may be introduced to 51
factor may be multiplied by 50
factor may be outweighed by 43
factor may be sufficient to 173
factor that is considered by 47
factor that is considered in 194
factor that is considered is 54
factor that is considered to 123
factor that is contributing to 137
factor that is determined by 199
factor that is influenced by 106
