tax incomes 94 tax capital
43 tax deducting 170 tax
applied 117 tax applies 183
tax because 47 tax imposed
41 tax passive 337 tax
account 233 tax allowed 62
tax claimed 56 tax enacted
63 tax granted 54 tax
assisting 58 tax account 40
tax foreign 142 tax persons
93 tax produce 48 tax
enacted 112 tax carried 48
tax including 53 tax previous
59 tax consent 52 tax
audited 283 tax capital 129
tax foreign 377 tax tobacco
57 tax because 103 tax
decline 124 tax decrease 42
tax increase 393 team together
151 team diverse 145 team
outside 61 team several 123
team similar 124 team exactly
88 team develop 171 team
perform 43 team possess 115
team support 45 team focused
42 team allowed 184 team
excited 50 team familiar 57
team invited 179 team located
69 team present 287 team
trained 146 team benefit 48
team develop 88 team discuss
41 team include 96 team
increase 91 team perform 93
team provide 220 team receive
93 team require 103 team
respond 122 team support 92
team usually 51 team closely
95 team together 2806 ten
studies 87 ten printed 55
ten stories 44 ten applied
66 ten ephraim 74 ten
elected 82 ten present 279
ten hundred 73 ten hundred
78 ten elapsed 520 ten
expired 54 ten elapsed 79
ten because 203 ten allowed
163 ten devoted 134 ten
expired 95 ten suffice 198
ten usually 53 ten payment
214 ten increase 260 ten
happens 90 ten brought 51
ten injured 52 ten present
341 ten preceding 75 ten
elapsed 102 ten allowed 45
ten tablets 51 ten hundred
9343 ten hundred 1467 ten
dollars 44 ten florins 276
ten guldens 57 ten cavalry
71 ten offices 51 ten
journey 59 ten volumes 50
ten hundred 756 ten blessings
78 ten matters 68 ten
neurons 78 ten persons 167
ten stations 66 ten hundred
2112 ten members 41 ten
beheaded 72 ten carried 136
ten cavalry 333 ten drowned
54 ten present 64 ten
friends 72 ten between 67
ten together 42 ten persons
40 ten warriors 55 ten
appeared 106 than position 65
than religion 176 than freedom
40 than britain 67 than
general 66 than acquiring 100
than enemies 85 than parents
45 than against 41 than
because 1377 than expects 92
than outside 55 than present
152 than pressed 41 than
towards 43 than control 159
than ability 42 than parents
69 than scratch 80 than
britain 171 than distant 44
than animals 42 than letters
51 than friends 48 than
america 134 than payment 115
than systems 44 than aspects
49 than factors 75 than
members 48 than persons 74
than damages 56 than allowed
129 than hitherto 134 than
realized 54 than usually 54
than scratch 45 than audible
49 than efforts 61 than
average 106 than capital 45
than exports 78 than numbers
377 than previous 66 than
following 120 than previous 122
than distant 102 than members
118 than because 93 than
between 83 than elapsed 142
than following 73 than previous
42 than service 68 than
religion 107 than majesty 67
than illness 51 than material
58 than manners 298 than
species 96 than outside 523
than numbers 45 than present
56 than hastily 130 than
repeated 115 than exalted 58
than society 46 than despair
49 than existed 69 than
together 40 than sounded 168
than because 341 than doctors
48 than because 65 than
friends 90 than percent 116
than thousand 45 than elapsed
99 than animals 55 than
european 64 than factors 72
than members 42 than species
155 than because 46 than
because 295 than capital 83
than numbers 44 than spirits
40 than spirits 52 than
position 57 than america 58
than spirits 74 that command
83 that numbers 71 that
closely 207 that closely 130
that waylaying 99 that certain
71 that inferior 42 that
adapted 55 that obliged 48
that effects 63 that purpose
52 that closely 119 that
aspects 95 that factors 135
that aspects 97 that matters
43 that factors 198 that
matters 97 that closely 182
that closely 135 that closely
93 that closely 53 that
position 127 that effects 48
that reactions 800 that effects
810 that effects 254 that
managed 55 that ordered 47
that rapidly 52 that imports
65 that adhesion 83 that
division 41 that aspects 247
that millions 45 that systems
77 that certain 63 that
aspects 46 that ability 474
that behavior 208 that decision
109 that quality 45 that
welfare 97 that happens 57
that ability 241 that decision
85 that britain 42 that
friends 56 that increase 43
that complex 46 that freedom
166 that certain 45 that
limited 96 that private 95
that control 43 that britain
377 that strides 72 that
african 56 that aspects 114
that chinese 49 that factors
140 that features 47 that
members 104 that parents 79
that persons 221 that schools
51 that species 123 that
studies 181 that teachers 86
that workers 127 that writers
70 that members 195 that
parents 103 that persons 71
that studies 105 that teachers
100 that remains 99 that
research 85 that factors 82
that african 40 that animals
91 that aspects 284 that
bacteria 46 that critics 63
that features 69 that general
40 that members 183 that
parents 46 that persons 218
that research 52 that species
113 that studies 155 that
teachers 105 that workers 91
that writers 78 that behavior
84 that factors 48 that
persons 64 that studies 48
that country 53 that efforts
44 that general 48 that
language 47 that marriage 45
that members 41 that numbers
239 that parents 138 that
position 49 that religion 62
that results 76 that appeared
189 that existed 331 that
remains 44 that animals 185
that criteria 49 that devices
44 that effects 82 that
efforts 50 that factors 234
that features 77 that figures
134 that general 62 that
letters 56 that matters 45
that measures 123 that numbers
50 that objects 42 that
persons 85 that reactions 48
that reports 41 that results
164 that schools 125 that
sources 47 that species 114
that stories 63 that studies
169 that systems 169 that
teachers 42 that volumes 79
that workers 48 that writers
81 that majesty 222 that
abandon 50 that develop 67
that prepare 60 that produce
47 that declare 45 that
forever 310 that present 48
that produce 88 that provide
94 that succeed 129 that
support 395 that survive 218
that possess 93 that beliefs
185 that certain 424 that
emotions 147 that endured 53
that evolved 363 that language
170 that similar 51 that
spirits 87 that thoughts 57
that language 84 that allowed
97 that brought 52 that
capable 313 that offered 61
that perform 87 that respond
69 that question 1693 that
strongly 84 that strongly 1108
that strongly 190 that january
102 that nowhere 928 that
islands 42 that neglect 40
that perfect 64 that natural
167 that promising 54 that
promising 253 that similar 147
that quickly 92 that broadly
58 that closely 40 that
comment 98 that details 94
that america 153 that foreign
41 that germany 86 that
outside 63 that outside 63
that require 46 that painted
53 that beginning 45 that
variable 173 that success 46
that planned 113 that succeed
42 that factions 61 that
numbers 48 that arrival 131
that entered 54 that evolved
106 that present 428 that
precede 73 that britain 175
that african 46 that surveys
52 that private 73 that
females 41 that members 58
that persons 74 that parents
320 that thoughts 67 that
existed 133 that animals 51
that factors 67 that studies
47 that carried 157 that
company 50 that husband 216
that parents 189 that stronger
68 that complex 281 that
evident 290 that fragile 50
that intense 217 that meaningful
87 that precious 46 that
precise 41 that stringent 63
that visible 56 that evident
65 that evident 52 that
popular 78 that january 40
that increase 80 that federal
107 that tourism 102 that
persons 97 that clients 53
that members 327 that closely
96 that factors 40 that
hundred 389 that thousand 72
that hundred 73 that britain
1626 that america 69 that
america 121 that parents 50
that classes 83 that extreme
59 that parties 48 that
hundred 171 that thousand 49
that billions 92 that between
43 that elected 83 that
pressed 58 that imparts 128
that passage 175 that madness
67 that foreign 45 that
several 40 that himself 56
that abandon 196 that possess
72 that prepare 47 that
support 82 that support 60
that survive 45 that sustain
41 that america 1564 that
brought 260 that language 123
that painful 122 that vividly
52 that richard 47 that
several 92 that fortune 89
that britain 223 that comfort
47 that suffering 50 that
harmony 46 that question 1137
that between 98 that courage
68 that results 45 that
against 161 that parents 83
that objects 49 that hundred
139 that thousand 99 that
visible 104 that erected 379
that whistling 85 that bygones
472 that lighted 174 that
towards 75 that brought 116
that visited 40 that stanley
98 that between 164 that
minimal 77 that schools 465
that financing 43 that appeared
42 that deserve 323 that
species 109 that defects 40
that spirits 124 that stained
82 that spirits 109 that
species 125 that artists 50
that require 143 that features
121 that members 90 that
monkeys 54 that general 111
that animals 159 that aspects
323 that classes 188 that
diseases 193 that effects 108
that factors 980 that features
384 that matters 230 that
measures 123 that members 164
that objects 69 that parties
108 that persons 660 that
species 221 that writers 118
that bankers 41 that factors
694 that effects 345 that
diseases 223 that bacteria 96
that african 96 that parties
162 that species 152 that
beliefs 109 that general 314
