tail rotor drive shaft 437
take about eight hours 868
take about eight months 154
take about eight weeks 421
take about seven hours 576
take about seven months 190
take about seven weeks 75
take about thirty hours 82
take action thereon within 62
take action under either 447
take action under state 51
take action until after 124
take action where action 50
take action which could 206
take action which might 758
take action which would 3492
take anything which could 50
take anything which might 54
take brief notes about 67
take every legal method 119
take final action thereon 158
take final action until 51
take final action within 716
take final shape until 162
take glass after glass 42
take large daily doses 50
take legal action after 42
take legal action could 158
take legal action shall 343
take legal action under 175
take legal action until 44
take legal action where 84
take legal action which 48
take legal action within 68
take longer lunch breaks 102
take money under false 115
take notes while talking 55
take notes while viewing 46
take phone calls while 62
take pills every night 48
take place about eight 95
take place about every 582
take place about forty 44
take place about march 44
take place about seven 65
take place about twice 153
take place about which 77
take place after about 333
take place after april 51
take place after easter 83
take place after eight 47
take place after every 641
take place after forty 43
take place after hours 124
take place after jesus 61
take place after lunch 221
take place after seven 78
take place after thirty 91
take place after which 65
take place after working 107
take place after world 255
take place again after 61
take place again under 67
take place again until 140
take place daily within 42
take place either after 156
take place either under 204
take place either where 59
take place either while 88
take place either within 1219
take place every eight 66
take place every evening 530
take place every fifty 66
take place every fourth 167
take place every morning 241
take place every night 987
take place every seven 179
take place every thirty 62
take place every where 129
take place first within 157
take place later today 41
take place months after 71
take place months later 71
take place nearly every 369
take place quite apart 98
take place quite easily 173
take place quite often 235
take place rather easily 60
take place right after 853
take place right under 235
take place right where 58
take place round about 60
take place twice daily 158
take place twice every 89
take place twice yearly 114
take place under close 43
take place under cover 1094
take place under either 513
take place under equal 45
take place under every 53
take place under field 40
take place under fixed 60
take place under given 183
take place under local 50
take place under quite 175
take place under rather 41
take place under state 158
take place under steady 55
take place under strong 47
take place under terms 40
take place under varying 86
take place under water 903
take place until about 2273
take place until after 26173
take place until april 1951
take place until eight 290
take place until either 107
take place until evening 55
take place until every 93
take place until forty 146
take place until george 42
take place until jesus 135
take place until later 1691
take place until march 949
take place until months 62
take place until nearly 442
take place until people 74
take place until quite 122
take place until seven 311
take place until thirty 110
take place until within 41
take place until women 55
take place until world 50
take place where people 171
take place where title 47
take place which alter 90
take place which cause 295
take place which change 55
take place which could 305
take place which makes 103
take place which might 432
take place which never 41
take place which shall 86
take place which tends 61
take place which would 3906
take place while others 68
take place while people 79
take place while still 46
take place within about 481
take place within cells 668
take place within close 43
take place within doors 131
take place within eight 675
take place within either 139
take place within every 108
take place within fifty 43
take place within firms 240
take place within forty 1141
take place within given 86
take place within hours 414
take place within human 96
take place within large 196
take place within legal 49
take place within local 169
take place within people 43
take place within rather 305
take place within seven 715
take place within short 143
take place within sight 306
take place within sixty 396
take place within small 121
take place within social 472
take place within state 47
take place within thirty 1146
take place within urban 85
take place within weeks 88
take place within wider 85
take place within working 49
take risks which could 59
take risks which might 185
take risks which others 44
take risks which would 168
take risks while driving 89
take shape after world 70
take shape until after 237
take short quick steps 58
take solid foods learning 64
take steps which could 159
take steps which lewis 100
take steps which might 1106
take steps which shall 89
take steps which would 2886
take turns breaking trail 78
take turns drawing cards 233
take turns drawing lines 53
take turns holding feasts 56
take turns keeping watch 885
take turns looking after 764
take turns picking cards 56
take turns staying awake 358
take turns talking about 1064
take turns telling about 377
take vital signs every 111
take walks which would 41
taking about eight hours 103
taking about seven hours 66
taking action under rules 243
taking action until after 57
taking action which could 95
taking action which might 404
taking action which would 550
taking every morning fasting 175
taking large daily doses 87
taking legal action under 43
taking mincing dancing steps 92
taking money under false 635
taking notes while talking 48
taking photo after photo 99
taking pinch after pinch 92
taking place about every 102
taking place about which 47
taking place after about 59
taking place after march 193
taking place after world 83
taking place either under 46
taking place either within 109
taking place every evening 55
taking place every night 277
taking place every where 89
taking place nearly every 72
taking place quite apart 50
taking place right after 54
taking place right under 415
taking place round about 109
taking place since about 55
taking place since world 112
taking place today within 67
taking place under cover 291
taking place under water 309
taking place until after 156
taking place which could 203
taking place which ended 41
taking place which might 238
taking place which would 696
taking place within cells 93
taking place within china 101
taking place within every 85
taking place within firms 74
taking place within human 88
taking place within islam 41
taking place within israel 67
taking place within japan 99
taking place within large 52
taking place within local 67
taking place within rather 41
taking place within russia 54
taking place within sight 89
taking place within small 86
taking place within social 120
taking prize after prize 61
taking quick short steps 191
taking risks which would 69
taking shape which would 75
taking short quick breaths 89
taking short quick steps 75
taking steps which could 67
taking steps which might 248
taking steps which would 521
taking turns breaking trail 59
taking turns keeping watch 149
taking turns looking after 58
taking turns staying awake 112
taking turns talking about 67
taking verse after verse 46
taking vital signs every 42
tale which takes place 47
tale which would appear 40
talk about anything rather 61
talk about anything really 151
talk about anything right 146
talk about anything under 644
talk about anything until 173
talk about anything which 367
talk about banks again 85
talk about black holes 164
talk about black people 652
talk about black power 435
talk about books which 49
talk about cases where 94
talk about chasing anything 41
talk about child abuse 338
talk about comic books 50
talk about every night 63
talk about fairy tales 133
talk about filial piety 42
talk about getting money 51
talk about getting tough 43
talk about growth rates 85
talk about helping others 120
talk about helping people 154
talk about henry james 41
talk about human needs 61
talk about indian poetry 74
talk about james joyce 84
talk about killing people 332
talk about labor unions 42
talk about looking after 46
talk about money again 110
talk about money later 80
talk about money until 121
talk about movie stars 154
talk about nearly anything 57
talk about nursing homes 104
talk about older people 62
talk about oscar wilde 48
talk about outer space 103
talk about people getting 207
talk about people wanting 41
talk about people whose 108
talk about raising money 126
talk about raising taxes 142
talk about santa claus 232
talk about setting goals 115
talk about social change 378
talk about social class 352
talk about talking about 398
talk about trade unions 47
talk about treating crime 90
talk about until eliza 136
talk about waiting until 115
talk about wedding plans 214
talk about which would 214
talk about white folks 122
talk about white people 374
talk about white women 120
talk about writing poetry 97
talk badly about others 61
talk night after night 45
talk quite easily about 71
talk shows where people 230
talk under every loggia 57
talk which takes place 362
talk would begin again 125
tall adult woman might 40
tall black leather boots 104
tall black slave stole 91
tall broad green leaves 49
tall cedar trees thereof 194
tall grass which grows 115
tall green trees springing 42
tall masts holding aloft 54
tall reeds which fringed 70
tall ships carry short 44
tall stone walls which 84
tall tales about hunting 126
tall tawny negro sitting 79
tall trees growing close 209
tall trees round about 49
tall trees under which 60
tall trees which lined 104
tall trees which shade 41
tall trees which stood 87
tall trees whose leaves 186
tame fowls running about 129
tank landing craft which 135
task force began meeting 43
task force under major 92
task force which could 50
task force which would 235
task which could easily 64
task which could never 75
task which falls within 67
task which might prove 55
task which shall search 221
task which would appear 66
task which would never 73
task while talking aloud 138
task while thinking aloud 48
tbsp fresh lemon juice 1306
tbsp fresh orange juice 168
tbsp light brown sugar 565
teach basic facts about 61
teach others about jesus 101
teach people about jesus 84
teach white people about 51
teach women anything about 42
tearing sheet after sheet 50
tears began flowing again 80
tears night after night 63
tears where never smile 142
tears which would never 44
tears while talking about 41
tears would start again 93
teasing grown women about 93
teeth still keeping tight 86
teeth where gills ought 68
tell anything about anything 43
tell anything about people 59
tell anything about where 106
tell anything about which 41
tell fairy tales about 52
tell jokes about people 53
tell jokes about women 46
tell mother about getting 50
tell mother anything about 60
tell others about jesus 3320
tell people about jesus 2257
tell people anything about 46
tell story after story 1265
tell tales about others 44
tell where water ended 134
tell which comes first 629
tell which horse would 53
tent about thirty paces 45
tent night after night 68
term could refer either 92
term leases under which 60
term loans which could 170
term loans which would 126
term prime lending rates 121
term which could apply 91
term which could cover 63
term which could refer 88
term which every mother 63
term which every reader 161
term which fully meets 54
term which might serve 57
term which shall refer 69
term which would appear 49
term which would apply 80
term which would cover 112
term which would imply 89
term which would serve 84
term whose sense every 87
test below grade level 53
test cases which would 52
test items which could 49
test items which might 54
test items which would 78
test pilot chuck yeager 915
test pilot eddie allen 69
test pilot george welch 60
test takes place after 62
test tubes place about 59
test which never fails 56
test which shall admit 44
test which would allow 159
test which would prove 96
test which would reveal 80
test which would serve 46
text field loses focus 149
text which could serve 42
text which speaks about 72
text which throws light 49
text which would allow 53
text which would serve 88
text within table cells 58
their action might cause 41
their action takes place 339
their action until after 49
their action which would 72
their action would appear 52
their action would cause 92
their adult lives after 50
their adult lives either 177
their adult lives under 88
their adult lives until 46
their adult lives within 72
their adult lives working 253
their adult lives would 60
their adult social roles 82
their adult working lives 179
their amity shall prove 100
their ample faces glowing 65
their author could never 45
their backs above water 88
their backs bowed under 49
their backs while others 76
their backs while working 69
their banks still stand 56
their basic amino acids 49
their basic daily needs 545
their basic housing needs 108
their basic human needs 4786
their basic human right 777
their basic learning needs 348
their basic needs could 57
their basic needs first 135
their basic needs taken 60
their basic needs which 52
their basic needs while 145
their basic needs within 76
their basic needs would 161
their basic social needs 119
their basic views about 91
their basic water needs 46
their beasts could carry 106
their bible readings might 51
their bible study group 86
their bills under water 81
their binding sites within 44
their black evening dress 48
their black faces shining 67
their black forms hither 44
their black frock coats 149
their black gowns under 48
their black labor force 100
their black leather boots 48
their black leather coats 40
their black skins shining 94
their black slave women 61
their black turns rusty 66
their block grant funds 99
their block grant money 50
their blood still flows 71
their blood sugar drops 205
their blood sugar falls 44
their blood sugar level 923
their blood sugar rises 43
their blood sugar under 103
their blood thinks scorn 45
their boats seven miles 40
their boiling brain yield 64
their boiling point under 53
their bones would burst 133
their books begin where 55
their books every night 65
their books which would 44
their books would never 55
their boots every morning 48
their boots newly oiled 58
their brass plate under 72
their broad backs awful 146
their broad green leaves 777
their broad jolly faces 76
their broad leather belts 76
their broad scaly tails 49
their broad sides smoking 153
their broad white limbs 60
their brown boles sprang 40
their bulky space suits 66
their bunks talking about 40
their calling within sight 64
their cause which would 54
their cause would never 45
their changing roles within 106
their changing social roles 73
their chant shall enter 195
their chief naval force 49
their chief still lived 44
their chief value would 57
their chief would never 47
their child grows older 64
their child would never 167
their chins above water 99
their claim until after 57
their claws shone white 43
their coals seven miles 43
their coins still exist 108
their coral caves beneath 55
their court could repeat 63
their craft while working 64
their crude stone tools 49
their daily basic needs 187
their daily feasts argue 133
their daily lives about 47
their daily lives after 156
their daily lives based 60
their daily lives could 154
their daily lives easier 127
their daily lives might 51
their daily lives often 138
their daily lives people 163
their daily lives rather 203
their daily lives since 64
their daily lives under 239
their daily lives until 81
their daily lives where 65
their daily lives which 331
their daily lives while 236
their daily lives within 376
their daily lives women 42
their daily lives would 263
their daily phone calls 127
their daily search after 46
their daily social lives 82
their daily tasks while 45
their daily wants would 62
their daily water needs 113
their daily working hours 172
their daily working lives 1138
their dearly earned wages 65
their deeds shall never 57
their dense array might 56
their desks every morning 59
their desks while others 55
their dirty minds would 46
their doors after night 44
their doors every morning 53
their doors every night 40
their drawing quite close 88
their dreams every morning 65
their dreams would never 47
their earnings after taxes 54
their earthly resting place 50
their earthly wants claim 50
their empty water casks 51
their ethnic group rather 63
their ethnic group would 71
their ethnic mother tongue 113
their every action would 40
their every brief foray 41
their every music wakes 51
their faces above water 65
their faces drawn tight 43
their faces every morning 108
their faces every night 46
their faces might adopt 64
their faces seeming rather 52
their faces shall never 82
their faces shall shine 46
their faces shone again 57
their faces still longer 76
their faces under water 42
their faces which makes 74
their faces which others 51
their faces which would 51
their faces while others 56
their faces would appear 43
their faces would change 50
their faces would cloud 101
their faces would light 220
their faces would never 44
their fairy elves would 100
their fairy tales about 44
their false alarm rates 47
their false tales about 61
their farms which would 59
their fasting blood sugar 134
their father could never 66
their father jacob found 41
their father shall judge 68
their father still lived 44
their father would allow 55
their father would appear 41
their father would beget 68
their father would never 400
their feeling really finer 117
their feeling which would 42
their field names alone 68
their field sales force 79
their filthy smoky holes 54
their final eight games 52
their final kissing match 57
their final resting place 7845
their final selling price 85
their final seven games 93
their final shape after 43
their final studio album 48
their fingers badly burnt 148
their fingers would touch 57
their fires still burning 96
their first action after 43
their first action would 241
their first album cover 47
their first awful night 53
their first black mayor 66
their first board meeting 356
their first brief meeting 152
their first camping place 44
their first child about 92
their first child after 1189
their first child could 57
their first child later 297
their first child might 49
their first child under 68
their first child until 395
their first child which 43
their first child while 342
their first child within 700
their first child would 406
their first class meeting 119
their first defeat since 58
their first eight games 262
their first eight months 175
their first eight weeks 140
their first entry might 77
their first evening alone 56
their first evening walks 47
their first fresh green 127
their first grazing season 55
their first green leaves 63
their first group meeting 222
their first growing season 1187
their first halting place 234
their first halting steps 173
their first happy state 198
their first hunting season 49
their first joint action 50
their first joint entry 57
their first joint meeting 338
their first joint naval 61
their first joint paper 124
their first joint press 56
their first joint visit 55
their first landing place 198
their first large scale 118
their first league title 82
their first major action 212
their first major defeat 409
their first major fight 48
their first major joint 52
their first major label 49
their first major league 319
their first major paper 40
their first major works 91
their first meeting about 97
their first meeting after 8103
their first meeting alone 102
their first meeting could 65
their first meeting elect 212
their first meeting ended 41
their first meeting house 250
their first meeting might 93
their first meeting nearly 40
their first meeting place 159
their first meeting seven 56
their first meeting shall 272
their first meeting since 1861
their first meeting under 344
their first meeting until 302
their first meeting which 156
their first meeting while 40
their first meeting within 216
their first meeting would 231
their first names after 68
their first names alone 188
their first names rather 153
their first names until 134
their first names while 213
their first names would 49
their first night after 138
their first night alone 176
their first night under 176
their first paper money 49
their first period class 98
their first period until 124
their first rainy season 48
their first resting place 302
their first rough draft 45
their first round draft 77
their first season after 57
their first season under 126
their first seven games 308
their first seven months 123
their first seven weeks 56
their first shaky steps 43
their first shape appear 45
their first shots would 59
their first solid foods 58
their first sound sleep 89
their first staff meeting 132
their first state social 89
their first state visit 130
their first steps after 54
their first steps under 46
their first studio album 70
their first tasks would 52
their first teaching posts 108
their first timid steps 65
their first title since 69
their first trading posts 99
their first vague forms 48
their first visit after 171
their first visit since 245
their first wedding night 79
their first white house 108
their first winning season 534
their first words until 91
their first words would 51
their first world title 150
their first yearly meeting 42
their fitting place would 55
their fixed point below 264
their flint tools about 40
their flowing black gowns 51
their flowing black robes 93
their flowing white robes 254
their frail light limbs 96
their fresh culls might 55
their fresh green color 68
their fresh green leaves 804
their fresh green state 42
their front doors opening 135
their front porch steps 49
their front within about 50
their funds would allow 120
their funds would either 197
their gaunt white sails 41
their given first names 41
their given names rather 51
their glaring satin suits 150
their gliding forms appear 64
their glory shall never 79
their glory shall sleep 151
their goals while others 93
their goods under cover 69
their goods under false 41
their goods within forty 71
their green faces fixed 117
their green hoods shyly 45
their green leaves still 47
their green world round 49
their grief flows apace 124
their growing labor force 53
their growth rates after 48
their growth rates under 40
their growth rates would 80
their growth spurt about 92
their growth spurt later 70
their growth spurt until 42
their growth takes place 197
their hands after changing 100
their hands after cleaning 45
their hands after every 156
their hands after playing 136
their hands after washing 111
their hands after working 74
their hands could drive 44
their hands could touch 76
their hands dirty working 91
their hands every morning 53
their hands large waxen 51
their hands might touch 58
their hands nearly every 56
their hands seven times 45
their hands still bound 101
their hands still reeking 60
their hands stood about 62
their hands stuck under 64
their hands under water 43
their hands until after 75
their hands which could 113
their hands which might 59
their hands which would 175
their hands while dancing 137
their hands while others 201
their hands while playing 46
their hands while sitting 70
their hands while speaking 69
their hands while talking 87
their hands while waiting 68
their hands while walking 108
their hands while working 41
their hands would never 111
their hands would shake 54
their hands would touch 157
their happy sails under 88
their happy smiling faces 66
their hated blood shall 59
their hearts burning within 215
their hearts burnt within 52
their hearts could never 133
their hearts could stand 49
their hearts nearly burst 48
their hearts shall write 108
their hearts stand still 233
their hearts stood still 228
their hearts swell within 68
their hearts which never 63
their hearts which tells 63
their hearts which would 73
their hearts would burst 301
their hearts would never 215
their hearts would still 67
their heels could carry 79
their heels every evening 73
their heirs shall stand 58
their herds could graze 76
their homes after working 83
their homes after world 54
their homes again after 55
their homes again until 53
their homes every evening 134
their homes every morning 114
their homes every night 173
their homes shall enjoy 63
their homes under cover 83
their homes under false 40
their homes until after 108
their homes which could 40
their homes which stood 49
their homes which would 63
their homes while growing 62
their homes while others 197
their homes would never 51
their horns would stick 42
their hotel rooms after 57
their hotel suite after 42
their house every evening 69
their house every morning 107
their house every night 126
their house quite often 45
their house which would 40
their housing needs change 114
their hulls looming large 49
their human forms plumb 85
their hunting lands under 72
their ideals either easily 58
their idols round about 114
their indian mother tongue 40
their indian pilot where 54
their inner edges serving 64
their inner edges touch 54
their irons really added 153
their joint action would 47
their joint lives would 51
their joint names until 49
their joint noise which 59
their keels above water 59
their knees every morning 59
their knees every night 118
their knees while others 46
their knees while praying 53
their knowing anything about 357
their labor alone which 44
their labor costs would 42
their labor force entry 51
their labor force working 49
their labor force would 82
their labor power could 51
their labor power under 77
their landing about thirty 81
their lands which would 74
their large fixed costs 62
their large frame house 40
their large green leaves 156
their large moist hands 50
their large plump hands 70
their large white sails 56
their later adult lives 91
their leader would never 45
their learning about teaching 298
their learning takes place 215
their leaves still green 66
their legal right under 77
their light birch canoes 109
their light brown color 66
their light could shine 54
their light green color 60
their light green leaves 181
their light might shine 63
their light minds would 56
their light shall shine 100
their light would shine 85
their lines about seven 58
their lines under cover 61
their lives about which 240
their lives about words 50
their lives after jesus 68
their lives after world 42
their lives again after 41
their lives blown hither 137
their lives chasing after 88
their lives could change 91
their lives could never 160
their lives dreaming about 55
their lives every night 42
their lives falling apart 89
their lives helping others 173
their lives learning about 59
their lives looking after 180
their lives might change 96
their lives might never 50
their lives might still 49
their lives never knowing 56
their lives quite apart 41
their lives serving others 54
their lives takes place 68
their lives talking about 134
their lives thinking about 271
their lives under cover 57
their lives under water 224
their lives until after 59
their lives which could 169
their lives which gives 55
their lives which makes 110
their lives which might 160
their lives which would 284
their lives while growing 49
their lives while helping 50
their lives while keeping 41
their lives while others 455
their lives while serving 409
their lives while still 253
their lives while under 55
their lives while waiting 55
their lives while working 172
their lives within sight 116
their lives working under 48
their lives working within 47
their lives would appear 46
their lives would begin 74
their lives would change 775
their lives would never 982
their lives would still 80
their lives writing about 51
their loads while passing 50
their local draft board 160
their local polling place 47
their local power bases 495
their local views yield 49
their longer growing season 75
their longer working hours 55
their loose flowing robes 52
