tact would accept that 60
tail black tipped with 160
tail seven inches long 131
tail white barred with 120
take action before any 65
take action before that 49
take action before they 458
take action before this 44
take action before you 119
take action earlier than 42
take action sooner than 65
take action through its 47
take action toward that 49
take action unless they 127
take action unless you 45
take action without any 257
take action without being 161
take action without fear 45
take ample revenge for 171
take anything before you 92
take anything better than 46
take anything larger than 131
take anything unless you 59
take anything without his 101
take blood revenge for 45
take coach sooner than 43
take cover behind him 52
take cover behind his 204
take cover behind one 193
take cover behind that 45
take cover behind them 97
take cover behind this 74
take drink orders and 133
take equal shares with 85
take every chance for 110
take every chance that 227
take every chance they 82
take every chance you 89
take every measure for 325
take every measure that 312
take every minute and 49
take every proper and 60
take extra effort and 63
take fifty guineas for 57
take fifty pounds for 149
take fifty pounds with 67
take forty pounds for 45
take fresh horses and 62
take hours before they 88
take human nature and 96
take human nature for 60
take human rights and 49
take idols beside god 86
take jesus christ and 57
take jesus christ for 186
take large chunks out 82
take large credit for 89
take legal advice and 224
take legal advice for 60
take longer before they 116
take lower ground than 81
take lower prices for 84
take major credit for 100
take months before any 69
take months before she 48
take months before they 238
take months before you 206
take notes before you 62
take notes without being 60
take pains enough for 43
take pains enough with 57
take pawns without use 222
take phone orders and 88
take place abroad and 148
take place across all 150
take place across any 48
take place across its 46
take place across them 100
take place across this 138
take place almost any 43
take place always and 43
take place amongst all 95
take place amongst them 460
take place anyway and 87
take place around and 96
take place around any 81
take place around her 108
take place around him 837
take place around one 197
take place around that 76
take place around them 1021
take place around this 206
take place around two 49
take place around you 280
take place before age 66
take place before all 909
take place before and 2274
take place before any 5470
take place before being 42
take place before death 329
take place before doing 47
take place before each 121
take place before god 199
take place before going 65
take place before her 488
take place before him 249
take place before his 2650
take place before its 356
take place before long 1871
take place before may 229
take place before mid 181
take place before new 106
take place before one 1146
take place before our 2716
take place before she 618
take place before six 63
take place before ten 151
take place before that 2960
take place before them 426
take place before then 265
take place before they 1686
take place before this 2390
take place before two 289
take place before you 1973
take place behind his 62
take place behind them 51
take place better than 45
take place beyond its 53
take place beyond our 81
take place beyond that 170
take place beyond this 90
take place earlier and 341
take place earlier for 42
take place earlier than 2515
take place evenly all 48
take place evenly and 48
take place except for 319
take place except that 130
take place except with 308
take place faster and 150
take place faster than 1045
take place freely and 532
take place inside and 616
take place inside each 76
take place inside her 175
take place inside him 132
take place inside his 139
take place inside one 215
take place inside our 142
take place inside that 51
take place inside them 162
take place inside this 131
take place inside you 161
take place mainly for 42
take place mainly with 113
take place merely with 75
take place online and 121
take place openly and 122
take place readily and 186
take place readily with 74
take place safely and 59
take place should not 205
take place should they 47
take place simply and 143
take place simply for 61
take place slowly and 3113
take place slowly but 93
take place slowly with 145
take place solely for 67
take place sooner and 111
take place sooner than 1663
take place starting with 61
take place through air 120
take place through all 454
take place through and 213
take place through any 1147
take place through both 188
take place through death 87
take place through each 40
take place through god 101
take place through her 46
take place through him 235
take place through his 443
take place through its 361
take place through long 43
take place through new 48
take place through non 123
take place through one 946
take place through our 313
take place through six 40
take place through that 120
take place through them 381
take place through this 1231
take place through two 622
take place through use 105
take place unless all 304
take place unless and 311
take place unless both 1145
take place unless each 114
take place unless his 56
take place unless its 42
take place unless men 59
take place unless one 352
take place unless she 57
take place unless that 70
take place unless they 957
take place unless this 231
take place unless two 211
take place unless you 284
take place varies with 110
take place weekly and 57
take place whether she 55
take place whether they 187
take place whether you 149
take place whilst they 56
take place without air 187
take place without all 128
take place without any 23944
take place without being 3723
take place without both 251
take place without doing 120
take place without due 479
take place without fear 463
take place without god 120
take place without going 70
take place without heat 163
take place without her 462
take place without him 1220
take place without his 3103
take place without its 1858
take place without long 58
take place without man 106
take place without new 99
take place without one 533
take place without our 2065
take place without sin 123
take place without that 710
take place without them 1032
take place without this 1310
take place without too 501
take place without two 113
take place without use 44
take place without using 234
take place without war 128
take place without you 141
take quite awhile for 65
take risks unless they 59
take risks without being 82
take risks without fear 563
take shape around her 54
take shape around him 116
take shape around them 110
take shape around this 79
take shape before her 113
take shape before him 267
take shape before his 230
take shape before our 728
take shape before them 109
take shape before you 77
take shape behind him 41
take shape through his 92
take sides neither with 49
take sides openly with 196
take small groups out 49
take steps toward her 51
take steps toward its 126
take steps toward that 120
take steps toward this 176
take still another box 50
take strong stands and 83
take strong stands for 44
take tests created with 86
take total credit for 83
take turns carrying each 57
take turns carrying her 81
take turns carrying him 176
take turns carrying out 119
take turns carrying them 60
take turns choosing and 58
take turns choosing one 85
take turns planning and 47
take turns pointing out 76
take turns quizzing each 110
take turns removing one 69
take turns shopping for 50
take turns sleeping and 155
take turns sleeping with 141
take turns spinning and 56
take turns standing and 63
take turns touching each 53
take turns visiting each 97
take turns visiting her 40
take turns visiting him 40
take turns watching and 67
take turns watching each 103
take turns watching for 142
take turns watching her 53
take turns watching him 240
take turns watching out 41
take turns watching them 59
take undue credit for 134
take weeks before they 169
take weeks before you 98
taking ample revenge for 87
taking anything beyond his 55
taking cover behind his 51
taking cover behind one 51
taking cover behind them 66
taking deadly revenge for 56
taking doses greater than 46
taking drink orders and 66
taking every chance that 41
taking every measure for 118
taking every measure that 100
taking every weight and 75
taking fresh horses for 40
taking human nature and 92
taking legal advice and 106
taking phone orders and 45
taking place abroad and 64
taking place across all 76
taking place across this 80
taking place almost all 43
taking place amongst them 125
taking place around and 159
taking place around her 1497
taking place around him 5066
taking place around his 63
taking place around one 124
taking place around that 92
taking place around them 10997
taking place around this 413
taking place around you 700
taking place before and 306
taking place before any 120
taking place before her 594
taking place before him 803
taking place before his 3623
taking place before its 160
taking place before long 64
taking place before one 474
taking place before our 8198
taking place before that 129
taking place before them 729
taking place before they 194
taking place before this 74
taking place before you 129
taking place behind her 187
taking place behind him 636
taking place behind his 198
taking place behind that 78
taking place behind them 292
taking place beside him 43
taking place beyond his 65
taking place beyond its 181
taking place beyond our 72
taking place earlier and 56
taking place earlier than 136
taking place except for 41
taking place except that 111
taking place faster than 314
taking place further east 40
taking place inside and 404
taking place inside each 51
taking place inside her 1163
taking place inside him 393
taking place inside his 251
taking place inside its 51
taking place inside one 71
taking place inside our 128
taking place inside that 168
taking place inside them 186
taking place inside this 67
taking place inside you 133
taking place should not 101
taking place slowly and 322
taking place slowly but 98
taking place sooner than 50
taking place through all 80
taking place through his 60
taking place through its 153
taking place through one 91
taking place through them 91
taking place through this 102
taking place through two 83
taking place unless they 41
taking place without any 1144
taking place without being 147
taking place without her 56
taking place without him 76
taking place without his 188
taking place without its 47
taking place without our 88
taking place without that 45
taking shape around her 58
taking shape around him 286
taking shape around them 303
taking shape before her 116
taking shape before him 204
taking shape before his 363
taking shape before one 101
taking shape before our 759
taking shape before them 77
taking shape inside her 98
taking shape inside his 50
taking sides neither with 68
taking sides openly with 82
taking steps toward its 51
taking steps toward that 55
taking steps toward this 45
taking still photos and 54
taking strong ground for 74
taking sweet revenge for 87
taking turns carrying him 55
taking turns sleeping and 145
taking undue credit for 107
taking water faster than 49
tale about someone who 65
tale about something that 161
tale again roused him 75
tale sweet fiction and 323
tale which begins with 100
tale which should not 208
talk about actions and 266
talk about actions that 435
talk about actors and 45
talk about africa and 191
talk about agents and 109
talk about almost any 262
talk about another man 371
talk about another one 175
talk about another war 41
talk about another way 189
talk about anyone being 40
talk about anyone but 80
talk about anyone who 165
talk about authors and 59
talk about babies and 430
talk about before and 112
talk about before long 99
talk about before she 115
talk about before they 458
talk about before you 982
talk about better things 136
talk about blacks and 50
talk about bodies and 81
talk about bullying and 40
talk about canada and 54
talk about cancer and 215
talk about carrying out 40
talk about cattle and 294
talk about causes and 311
talk about changes and 48
talk about changes that 251
talk about changes they 139
talk about choice and 118
talk about christ and 574
talk about christ being 44
talk about christ with 139
talk about church and 176
talk about clothes and 692
talk about clubbing them 42
talk about colors and 135
talk about common things 187
talk about condom use 114
talk about creation and 61
talk about demons and 142
talk about design and 138
talk about desire and 107
talk about disease and 104
talk about divine things 173
talk about drinking and 160
talk about dropping out 142
talk about duties and 236
talk about emotion and 57
talk about energy and 248
talk about england and 396
talk about english and 103
talk about equity and 53
talk about europe and 242
talk about events and 687
talk about events that 1289
talk about except his 52
talk about except how 55
talk about except that 64
talk about existing things 107
talk about family and 938
talk about family things 117
talk about fashion and 127
talk about fathers and 110
talk about feelings and 3008
talk about feelings that 263
talk about feelings they 45
talk about feelings with 395
talk about fighting and 194
talk about fighting for 404
talk about france and 167
talk about fruits and 88
talk about gambling and 40
talk about gender and 345
talk about genius and 109
talk about ghosts and 434
talk about greater things 107
talk about greece and 86
talk about groups and 104
talk about hitler and 158
talk about horses and 890
talk about houses and 146
talk about humans and 45
talk about images and 134
talk about income tax 67
talk about indians and 159
talk about issues and 1085
talk about issues that 2487
talk about issues they 251
talk about issues with 229
talk about itself and 247
talk about leaders and 95
talk about lesbian and 106
talk about little things 371
talk about london and 182
talk about marrying for 130
talk about marrying her 109
talk about marrying him 59
talk about matter and 104
talk about memory and 121
talk about mental and 54
talk about methods and 129
