tags were removed from 47
take acting lessons from 54
take arms against great 130
take arms against rome 80
take arms against such 168
take arms against their 3563
take arms against these 77
take arms against those 248
take arms against your 70
take away control from 82
take away everything else 796
take away everything from 328
take away freedom from 172
take away liberty from 131
take away precious time 53
take away religion from 68
take away support from 70
take back control from 138
take back control over 872
take boxing lessons from 73
take care against their 82
take clear current till 46
take cold comfort from 121
take core samples from 231
take down exactly what 49
take firm control over 90
take firm position when 47
take five dollars from 96
take five hundred more 43
take five hundred years 519
take five minutes from 133
take five minutes more 337
take flying lessons from 99
take four factors into 64
take four hundred years 152
take four thousand years 69
take from anybody else 109
take from several days 395
take from severus those 104
take full benefit from 79
take full control over 1173
take full vengeance upon 46
take great comfort from 941
take great offense when 62
take great pleasure from 276
take great pleasure when 47
take great trouble over 84
take hair samples from 54
take home message from 49
take into account acts 65
take into account along 186
take into account also 11617
take into account among 265
take into account arab 64
take into account areas 396
take into account asian 40
take into account base 163
take into account birth 56
take into account body 457
take into account case 129
take into account cash 356
take into account cell 131
take into account cost 1326
take into account data 1436
take into account days 98
take into account deaths 76
take into account debt 114
take into account deep 51
take into account drug 135
take into account during 515
take into account early 282
take into account edge 108
take into account even 1566
take into account ever 109
take into account fact 50
take into account fees 55
take into account fine 49
take into account firm 56
take into account fish 42
take into account five 498
take into account flow 149
take into account food 416
take into account four 1688
take into account free 83
take into account fringe 107
take into account from 802
take into account fuel 92
take into account full 101
take into account gain 112
take into account good 123
take into account great 63
take into account half 70
take into account hard 96
take into account have 45
take into account health 401
take into account here 3359
take into account high 294
take into account home 121
take into account host 48
take into account huge 49
take into account ideas 120
take into account india 117
take into account iraq 52
take into account john 40
take into account just 501
take into account kant 124
take into account lack 68
take into account land 412
take into account last 46
take into account laws 55
take into account length 221
take into account less 418
take into account life 487
take into account line 105
take into account load 133
take into account lord 57
take into account loss 273
take into account lost 121
take into account male 144
take into account many 14879
take into account marx 90
take into account mass 330
take into account meaning 45
take into account media 47
take into account mere 47
take into account mode 54
take into account more 11213
take into account most 1187
take into account much 1400
take into account must 61
take into account need 115
take into account nothing 104
take into account once 127
take into account ongoing 151
take into account only 32386
take into account oral 79
take into account other 31802
take into account over 171
take into account pain 59
take into account part 322
take into account past 1769
take into account paul 99
take into account poor 46
take into account post 286
take into account prior 1095
take into account race 309
take into account rate 42
take into account rising 150
take into account risk 687
take into account road 91
take into account self 410
take into account shear 134
take into account side 119
take into account single 126
take into account site 380
take into account size 330
take into account skin 93
take into account slow 53
take into account soil 268
take into account some 20447
take into account south 104
take into account spin 201
take into account such 36975
take into account sums 52
take into account task 66
take into account test 43
take into account their 43532
take into account there 49
take into account these 34401
take into account third 164
take into account those 19371
take into account three 6488
take into account time 2392
take into account timing 175
take into account true 80
take into account type 106
take into account user 584
take into account vast 88
take into account very 1005
take into account wage 246
take into account wall 41
take into account wave 173
take into account ways 243
take into account wealth 57
take into account well 195
take into account were 348
take into account what 42262
take into account when 35871
take into account wide 151
take into account will 168
take into account wind 210
take into account word 137
take into account work 729
take into account years 192
take into account young 74
take into account your 9072
take into custody some 48
take into custody such 97
take into custody those 107
take jobs outside their 131
take less demanding jobs 49
take less trouble over 63
take less vacation time 52
take many factors into 1222
take many lessons from 59
take many samples from 93
take more careful note 161
take more chances when 67
take more closely home 41
take more comfort from 68
take more control over 2373
take more current from 56
take more factors into 288
take more leisure time 106
take more pleasure from 105
take more tangible form 50
take more trouble over 332
take more vacation time 115
take most especial care 56
take much comfort from 1620
take much insight into 60
take much pleasure from 146
take much trouble over 259
take only fifteen years 45
take other aspects into 65
take other criteria into 50
take other factors into 1500
take other factors such 47
take other matters into 134
take other measures such 90
take over because there 56
take over certain areas 66
take over certain jobs 42
take over certain other 51
take over command from 527
take over command there 44
take over control from 487
take over control over 122
take over control when 79
take over decision making 324
take over everything else 161
take over everything from 77
take over fifteen years 52
take over patient care 104
take over private land 46
take over routine work 50
take over smaller ones 69
take over wounded knee 53
take part against their 379
take part against those 48
take piano lessons from 569
take piano lessons when 128
take riding lessons from 51
take soil samples from 387
take some benefit from 133
take some chicken broth 40
take some comfort from 4023
take some control over 1000
take some courage from 86
take some decided part 42
take some decided step 923
take some drastic step 66
take some factors into 49
take some fifteen years 85
take some figures from 70
take some flowers from 70
take some forward step 132
take some friends along 44
take some general view 54
take some lessons from 1289
take some letters from 46
take some measures upon 61
take some natural rest 60
take some pleasure from 230
take some private time 90
take some quality time 46
take some respite from 49
take some samples from 78
take some settled form 64
take some suffering upon 67
take some tangible form 101
take some tobacco from 52
take some trouble over 152
take some vacation days 57
take some vacation time 452
take such aspects into 47
take such chances when 57
take such comfort from 80
take such effects into 345
take such factors into 1835
take such fancies into 59
take such features into 65
take such general care 97
take such language from 367
take such matters into 657
take such matters more 45
take such matters very 54
take such measures from 53
take such measures upon 86
take such measures when 117
take such persons into 80
take such petition into 64
take such pleasure from 59
take such spanish arms 59
take such trouble over 78
take such variation into 62
take such vengeance upon 66
take their affairs into 406
take their animals into 53
take their beginning from 544
take their beliefs from 53
take their cameras into 45
take their chances along 168
take their chances among 173
take their chances here 73
take their chances like 92
take their chances there 228
take their chances when 111
take their charter from 40
take their content from 118
take their cookery from 86
take their country away 90
take their country back 144
take their country from 391
take their country into 58
take their courses along 49
take their culture from 65
take their current from 90
take their curtain call 102
take their defense into 50
take their degrees there 92
take their demands into 118
take their descent from 152
take their desires into 75
take their destiny into 1805
take their dresses from 65
take their effects into 60
take their estates from 66
take their eternal rest 80
take their example from 221
take their fashions from 48
take their figures from 61
take their freedom away 98
take their freedom from 106
take their friends there 44
take their futures into 45
take their generic name 46
take their greatest toll 294
take their heaviest toll 135
take their highest toll 41
take their history from 74
take their imagery from 81
take their impetus from 164
take their impress from 43
take their impulse from 53
take their infants home 49
take their journey from 60
take their journey into 115
take their leisure time 71
take their lessons from 324
take their liberty away 59
take their mandate from 54
take their manners from 53
take their marriage vows 682
take their material from 361
take their measures from 344
take their measures much 51
take their merited rank 42
take their message into 51
take their natural food 64
take their natural form 107
take their natural rest 80
take their nightly rest 71
take their noonday rest 41
take their numbers from 51
take their occasion from 63
take their opinions from 1150
take their opinions into 259
take their opinions ready 128
take their opinions upon 93
take their origins from 418
take their parents into 96
take their passage from 45
take their pattern from 189
take their petition into 80
take their pleasure from 163
take their pleasure here 86
take their pleasure there 154
take their pleasure when 159
take their popular name 73
take their position along 56
take their position among 138
take their position from 81
take their position upon 90
take their present form 285
take their produce into 61
take their profits from 76
take their profits home 81
take their purport from 71
take their quality from 101
take their reactions into 42
take their regular meals 48
take their regular turn 121
take their religion from 329
take their religion more 158
take their religion upon 117
take their religion very 302
take their request into 211
take their sermons from 45
take their several ways 64
take their signals from 150
take their sources from 65
take their species from 580
take their spouses from 59
take their stations there 292
take their stories from 63
take their studies more 280
take their studies very 108
take their subject from 73
take their suffering upon 62
take their support from 92
take their surname from 96
take their thoughts away 94
take their thoughts from 81
take their vacation during 71
take their vacation time 195
take their vengeance only 55
take their vengeance upon 67
take their vessels into 63
take their welfare into 50
take these amounts into 43
take these aspects into 467
take these charges into 50
take these courses during 50
take these criteria into 86
take these demands into 91
take these details from 181
take these details into 80
take these effects into 1332
take these factors into 17678
take these features into 266
take these figures from 670
take these figures into 71
take these hundred reals 41
take these lessons from 48
take these lessons into 64
take these matters into 3194
take these matters more 303
take these matters very 118
take these numbers from 62
take these objects into 46
take these offices upon 41
take these opinions into 84
take these phrases from 63
take these reactions into 79
take these remarks into 51
take these results into 134
take those effects into 87
take those factors into 381
take those letters from 48
take those matters into 77
take three courses during 50
take three factors into 192
take three hundred years 355
take three thousand years 81
take time because there 101
take upon command what 215
take upon herself some 62
take upon herself such 129
take upon herself those 43
take upon himself even 260
take upon himself full 59
take upon himself many 51
take upon himself more 181
take upon himself some 218
take upon himself such 1319
take upon himself their 178
take upon himself these 78
take upon himself those 86
take upon himself what 140
take very careful note 346
take what follows from 42
take what measures were 67
take your beloved dish 192
take your bromide last 57
take your brothers from 76
take your chances along 57
take your chances like 94
take your chances there 57
take your chances when 152
take your cheeses there 52
take your command from 63
take your conduct into 45
take your country away 47
take your country from 149
take your destiny into 81
take your example from 60
take your freedom away 114
take your headache away 58
take your holiday like 53
take your husband away 385
take your husband back 67
take your husband from 77
take your husband home 83
take your husband into 65
take your instant leave 42
take your journey into 137
take your lessons from 54
take your license away 164
take your machine away 104
take your marriage vows 55
take your message back 76
take your natural life 62
take your natural rest 136
take your opinions from 41
take your passive hand 55
take your petition into 84
take your picture from 65
take your picture when 108
take your pistols from 58
take your pleasure among 46
take your pleasure from 50
take your pleasure over 49
take your precious time 562
take your request into 63
take your stations when 98
take your thoughts away 86
take your thoughts back 53
take your thoughts from 56
take your thoughts into 55
take your trouble from 44
take your unwilling eyes 45
take your vacation during 44
take your vacation time 58
take your vacation when 46
taking acting lessons from 81
taking arms against their 317
taking away everything from 66
taking away members from 41
taking back control over 307
taking boxing lessons from 112
taking core samples from 149
taking down letters from 62
taking flying lessons from 153
taking full control over 130
taking golf lessons from 55
taking great comfort from 66
taking great pleasure from 86
taking great trouble over 48
taking into account also 4660
taking into account among 174
taking into account areas 67
taking into account axial 52
taking into account band 41
taking into account base 114
taking into account best 53
taking into account body 290
taking into account bulk 43
taking into account cash 147
taking into account cell 89
taking into account code 109
taking into account cost 1384
taking into account crop 122
taking into account data 599
taking into account deaths 65
taking into account debt 44
taking into account during 60
taking into account early 165
taking into account even 647
taking into account fees 45
taking into account five 282
taking into account flow 99
taking into account food 206
taking into account form 41
taking into account four 540
taking into account free 144
taking into account from 98
taking into account fuel 78
taking into account full 105
taking into account gain 54
taking into account good 47
taking into account health 359
taking into account here 178
taking into account high 213
taking into account home 150
taking into account ideas 46
taking into account india 101
taking into account iraq 109
taking into account just 208
taking into account land 409
taking into account length 238
taking into account less 95
taking into account life 270
taking into account line 58
taking into account load 125
taking into account loss 177
taking into account lost 66
taking into account many 1734
taking into account mass 225
taking into account more 3384
taking into account most 382
taking into account much 446
taking into account need 100
taking into account nothing 78
taking into account once 92
taking into account ongoing 77
taking into account only 26162
taking into account other 6969
taking into account over 62
taking into account part 134
taking into account past 1617
taking into account poor 45
taking into account post 141
taking into account prior 630
taking into account race 145
taking into account rising 64
taking into account risk 947
taking into account self 303
taking into account shear 113
taking into account side 106
taking into account single 145
taking into account site 258
taking into account size 630
taking into account skin 45
taking into account soil 349
taking into account some 8191
taking into account spin 316
taking into account such 18190
taking into account task 48
taking into account their 25282
taking into account these 5914
taking into account third 41
taking into account those 3551
taking into account three 1635
taking into account time 1696
taking into account timing 104
taking into account type 72
taking into account upon 63
taking into account user 229
taking into account very 121
taking into account wage 209
taking into account wave 115
taking into account ways 47
taking into account well 102
taking into account what 17152
taking into account when 610
taking into account wide 42
taking into account wind 412
taking into account work 831
taking into account years 42
taking into account your 2362
taking into account zero 44
taking into custody john 48
taking into custody those 116
taking less perfect form 51
taking many factors into 155
taking more control over 394
taking more factors into 82
taking more leisure time 46
taking more trouble over 44
taking much trouble over 65
taking other factors into 754
taking other matters into 61
taking over command from 172
taking over control from 232
taking over smaller ones 43
taking part against their 78
taking piano lessons from 1491
taking piano lessons when 272
taking riding lessons from 65
taking salt together among 107
taking soil samples from 158
taking some biscuit from 49
taking some comfort from 228
taking some control over 197
taking some courage from 69
taking some decided step 91
taking some flowers from 48
taking some lessons from 132
taking some letters from 56
taking some pleasure from 43
taking some trouble over 90
taking some vacation time 143
taking such effects into 86
taking such factors into 391
taking such matters into 257
taking such measures into 54
taking such petition into 162
taking such popular vote 40
taking their affairs into 96
taking their beginning from 50
taking their country from 79
taking their current from 46
