act africa 228 act emerging
296 act advice 197 act
belief 42 act better 962
act common 68 act fellow
507 act former 92 act
native 82 act nature 234
act oldest 68 act opinion
47 act rivals 41 act
wishes 475 act appears 64
act better 151 act wishes
186 act native 52 act
whether 307 act salary 131
act degree 40 act nations
197 add various 61 age
school 50 age another 58
age cohort 73 age alloys
132 age looked 126 age
raised 200 age effect 40
ago africa 86 ago active
149 aid common 236 aid
england 49 aid france 57
aid public 70 aid killed
114 air access 56 air
england 119 air europe 79
air france 58 air london
44 air fought 531 air
enough 43 air stable 77
air enough 41 air bodies
86 air entering 241 air
formed 63 air through 143
air through 67 air through
144 air formed 93 air
escape 53 air remain 94
air assume 53 air through
49 air system 155 air
through 64 air through 49
air steels 56 air ignite
58 air occurs 56 air
remain 42 air edward 86
air various 46 air london
206 air rotten 46 air
called 491 ale binder 45
all issues 46 all events
96 all totems 54 all
nearest 46 all europe 63
all arisen 148 all through
215 all created 229 all
housed 73 all killed 309
all placed 119 all tested
236 all treated 118 all
should 268 all talked 143
all chains 52 all safely
50 all safely 47 all
master 43 all abroad 64
all without 332 all closed
62 all curves 42 all
fought 83 all exists 40
all simple 47 all storming
57 all better 43 all
greater 44 all shores 77
all called 79 all praise
152 all broken 46 all
forces 103 all africa 162
all africa 147 all indians
40 all treated 60 all
abroad 170 all england 152
all sicily 118 all building
55 all effect 105 all
states 278 all entering 64
all abroad 80 all through
48 all access 51 all
always 90 all become 114
all formed 51 all closer
46 all almost 42 all
anxious 61 all becoming 65
all called 107 all deeply
85 all engaged 60 all
filled 41 all forced 61
all greatly 49 all placed
50 all pleased 86 all
seized 48 all taught 239
all treated 45 all united
357 all suffer 45 all
access 47 all tongues 55
all teacher 52 all myself
103 all retire 43 all
wearers 129 all levels 110
all useful 61 all england
42 all without 81 all
events 134 all itself 74
all myself 414 all public
122 all without 73 all
voices 81 all taught 110
all levels 56 all agreed
186 all should 43 all
bodies 90 all levels 62
all should 46 all whether
87 all whether 1611 all
actual 51 all christ 64
all common 79 all earlier
117 all english 52 all
french 55 all hebrew 47
all nature 51 all plants
87 all various 76 all
origin 72 all powers 41
all holdings 63 all indeed
47 all worked 49 all
listen 43 all course 96
all caused 324 all thought
52 all groups 141 all
square 103 all tribes 42
all voices 58 all weapons
53 all causes 143 all
failed 510 all proved 105
all failed 64 all futile
118 all turned 133 all
without 125 all visits 63
all therein 101 all except
59 all powers 49 all
member 615 all states 99
all changes 187 all powers
51 all degree 120 all
feelings 44 all agreed 49
all united 98 all access
95 all passed 40 all
relating 50 all courts 60
all twelve 47 all booked
53 all freely 151 all
master 75 all nations 78
all peoples 176 all twenty
65 all abound 42 all
relating 57 all abroad 115
all twenty 50 all guilty
101 all united 43 all
turned 54 all filled 64
all raised 73 all closed
43 all energy 42 all
