abate their natural fire 97
abode there certain days 41
about birth control among 56
about birth control during 57
about birth control from 180
about birth control must 43
about birth control were 152
about birth control when 128
about birth control will 63
about bringing friends home 52
about five degrees from 221
about five degrees north 713
about five degrees south 1024
about five degrees west 109
about five dollars from 50
about five dollars left 41
about five dollars more 137
about five dollars worth 97
about five furlongs from 94
about five hundred beds 55
about five hundred boys 359
about five hundred came 51
about five hundred cows 41
about five hundred days 40
about five hundred died 80
about five hundred eggs 154
about five hundred feet 25046
about five hundred fish 43
about five hundred foot 618
about five hundred from 120
about five hundred full 53
about five hundred good 50
about five hundred guns 85
about five hundred have 189
about five hundred jews 199
about five hundred kids 61
about five hundred left 115
about five hundred more 1215
about five hundred other 481
about five hundred poems 58
about five hundred poor 79
about five hundred sail 106
about five hundred seats 55
about five hundred sick 64
about five hundred single 54
about five hundred songs 45
about five hundred such 200
about five hundred tons 2435
about five hundred well 99
about five hundred were 779
about five hundred when 48
about five hundred years 26136
about five hundred young 241
about five millions more 100
about five minutes ahead 228
about five minutes along 132
about five minutes away 2630
about five minutes back 40
about five minutes down 175
about five minutes during 198
about five minutes early 564
about five minutes flat 302
about five minutes from 4800
about five minutes have 109
about five minutes into 1435
about five minutes just 79
about five minutes late 1386
about five minutes left 612
about five minutes less 102
about five minutes more 1662
about five minutes north 178
about five minutes once 117
about five minutes only 104
about five minutes over 295
about five minutes past 1235
about five minutes prior 103
about five minutes shaw 91
about five minutes some 47
about five minutes south 89
about five minutes there 664
about five minutes these 47
about five minutes three 63
about five minutes till 113
about five minutes time 224
about five minutes trying 92
about five minutes walk 1183
about five minutes were 182
about five minutes west 51
about five minutes when 2058
about five minutes will 149
about five minutes worth 66
about five percent from 121
about five percent less 160
about five percent more 194
about five percent over 43
about five percent were 103
about five seconds away 64
about five seconds flat 304
about five seconds from 195
about five seconds into 41
about five seconds left 50
about five seconds there 41
about five seconds when 54
about five shillings more 124
about five stories high 516
about five stories tall 102
about five thousand feet 7972
about five thousand five 1753
about five thousand foot 580
about five thousand four 142
about five thousand from 130
about five thousand have 100
about five thousand jews 220
about five thousand land 43
about five thousand more 497
about five thousand other 116
about five thousand such 84
about five thousand three 110
about five thousand tons 426
about five thousand were 560
about five thousand wild 89
about five thousand years 9111
about five thousand young 58
about food between meals 52
about four decades back 65
about four decades from 61
about four degrees from 85
about four degrees north 305
about four degrees south 398
about four furlongs from 50
about four hundred boys 180
about four hundred days 75
about four hundred eggs 199
about four hundred feet 16575
about four hundred fell 47
about four hundred folio 90
about four hundred foot 638
about four hundred from 250
about four hundred guns 48
about four hundred have 96
about four hundred heavy 109
about four hundred jews 91
about four hundred more 665
about four hundred only 41
about four hundred other 306
about four hundred poems 45
about four hundred poor 52
about four hundred rods 42
about four hundred sail 116
about four hundred such 132
about four hundred tons 2963
about four hundred were 1654
about four hundred years 25752
about four hundred young 212
about four minutes away 91
about four minutes from 182
about four minutes into 85
about four minutes late 47
about four minutes left 148
about four minutes less 137
about four minutes more 142
about four minutes when 98
about four stories high 752
about four stories tall 106
about four thousand feet 8279
about four thousand five 2349
about four thousand foot 712
about four thousand four 251
about four thousand from 43
about four thousand gold 82
about four thousand jews 116
about four thousand land 134
about four thousand more 178
about four thousand nine 103
about four thousand other 81
about four thousand such 70
about four thousand three 213
about four thousand tons 403
about four thousand well 45
about four thousand were 530
about four thousand years 9776
about four thousand young 44
about free medical care 80
about giving flowers away 94
about giving himself away 112
about great britain three 179
about half natural size 616
about having control over 198
about having escaped from 41
about having everything just 103
about having friends over 161
about having letters from 100
about health effects from 91
about health hazards from 92
about just exactly what 340
about life outside their 102
about like anybody else 237
about like everything else 141
about like sailors during 84
about living happily ever 185
about losing control over 811
about making himself into 43
about making schools more 50
about miss welland made 80
about most everything else 218
about nine degrees north 145
about nine degrees south 162
about nine hundred feet 4251
about nine hundred from 42
about nine hundred heavy 145
about nine hundred more 129
about nine hundred other 54
about nine hundred tons 194
about nine hundred were 239
about nine hundred years 4473
about nine minutes left 49
about nine thousand feet 2849
about nine thousand five 154
about nine thousand three 41
about nine thousand tons 111
about nine thousand were 79
about nine thousand years 602
about noon squared away 40
about nothing because there 49
about only because there 47
about other factors such 130
about other matters also 63
about other matters such 129
about other matters when 114
about other matters will 47
about past climate from 66
about peace between india 52
about peace between these 56
about poor service from 62
about risk factors such 77
about saving herself from 63
about saying exactly what 100
about seeing justice done 72
