abet in forcibly confining 58
able to abstract certain 77
able to abstract general 41
able to abstract himself 231
able to accustom herself 202
able to accustom himself 361
able to acquaint herself 48
able to acquaint himself 548
able to activate certain 54
able to activate protein 51
able to activate several 56
able to actively control 109
able to actively promote 60
able to actively respond 51
able to actively support 53
able to actually achieve 77
able to actually control 100
able to actually deliver 57
able to actually observe 151
able to actually perform 102
able to actually produce 70
able to alienate himself 42
able to alleviate poverty 77
able to alleviate suffering 144
able to allocate capital 82
able to allocate storage 43
able to announce himself 52
able to announce proudly 154
able to announce success 44
able to appraise himself 71
able to approach closely 106
able to assemble quickly 83
able to assemble several 74
able to assemble together 132
able to associate certain 118
able to associate closely 63
able to associate herself 63
able to associate himself 334
able to associate together 70
able to campaign against 210
able to catalyze reactions 109
able to challenge britain 81
able to challenge british 103
able to challenge spanish 42
able to classify according 57
able to classify certain 64
able to classify himself 59
able to classify objects 396
able to complain against 45
able to complete because 127
able to complete certain 104
able to complete college 428
able to complete everything 118
able to complete payment 47
able to complete primary 154
able to complete repairs 67
able to complete several 310
able to conceive because 129
able to conceive himself 69
able to conceive material 47
able to conclude treaties 171
able to confound himself 40
able to confront frankly 40
able to confront himself 67
able to consider certain 51
able to consider details 40
able to consider everything 58
able to consider herself 90
able to consider himself 596
able to consider marriage 64
able to consider matters 74
able to consider oneself 261
able to consider several 132
able to conspire against 61
able to continue advancing 62
able to continue attending 128
able to continue because 717
able to continue believing 62
able to continue borrowing 173
able to continue competing 63
able to continue composing 75
able to continue consuming 41
able to continue despite 98
able to continue directing 45
able to continue employing 40
able to continue executing 62
able to continue expanding 186
able to continue exploring 44
able to continue exporting 88
able to continue financing 129
able to continue following 74
able to continue forever 43
able to continue forward 148
able to continue governing 58
able to continue himself 104
able to continue importing 75
able to continue improving 70
able to continue increasing 87
able to continue investing 61
able to continue observing 57
able to continue operating 2243
able to continue producing 415
able to continue providing 414
able to continue receiving 224
able to continue regular 85
able to continue research 171
able to continue resisting 54
able to continue schooling 94
able to continue service 76
able to continue servicing 84
able to continue studies 57
able to continue supplying 213
able to continue together 49
able to continue towards 55
able to continue traveling 49
able to contract against 94
able to contract marriage 194
able to contract rapidly 47
able to converse because 40
able to converse together 377
able to convince anybody 219
able to convince certain 63
able to convince charles 58
able to convince clients 70
able to convince congress 694
able to convince farmers 47
able to convince foreign 216
able to convince general 213
able to convince herself 1495
able to convince himself 5687
able to convince mankind 73
able to convince members 133
able to convince millions 79
able to convince oneself 206
able to convince parents 115
able to convince several 178
able to convince society 48
able to convince workers 87
able to dedicate herself 130
able to dedicate himself 541
able to delegate certain 76
able to delineate between 45
able to describe aspects 92
able to describe behavior 130
able to describe briefly 250
able to describe certain 266
able to describe complex 114
able to describe details 78
able to describe everything 209
able to describe exactly 620
able to describe features 46
able to describe general 63
able to describe herself 99
able to describe himself 477
able to describe language 116
able to describe natural 48
able to describe objects 149
able to describe several 298
able to describe systems 64
able to describe vividly 106
able to directly address 516
able to directly benefit 42
able to directly compare 455
able to directly connect 241
able to directly contact 157
able to directly control 602
able to directly examine 72
able to directly express 212
able to directly inhibit 47
able to directly monitor 87
able to directly observe 658
able to directly produce 45
able to directly provide 74
able to directly support 80
able to directly utilize 46
able to disabuse himself 50
able to disappear quickly 40
able to disclose himself 79
able to discover against 42
able to discover answers 44
able to discover between 208
able to discover certain 346
able to discover details 59
able to discover everything 69
able to discover exactly 563
able to discover general 286
able to discover himself 132
able to discover natural 58
able to discover objects 47
able to discover quickly 43
able to discover regarding 94
able to discover several 229
able to discover similar 52
able to discover sources 44
able to discover wherein 538
able to disengage herself 177
able to disengage himself 753
able to disguise herself 88
able to disguise himself 394
able to dispense justice 265
able to disperse rapidly 47
able to dissolve calcium 152
able to dissolve certain 94
able to dissolve mineral 118
able to distance herself 614
able to distance himself 1607
able to distance oneself 173
able to distract herself 111
able to distract himself 168
able to document everything 41
able to document several 68
able to dominate because 165
able to dominate congress 77
able to dominate decision 118
able to dominate foreign 94
able to dominate markets 53
able to dominate national 202
able to dominate smaller 42
able to dominate society 65
able to emigrate legally 48
able to enshroud himself 127
able to entirely control 90
able to entirely destroy 54
able to entirely replace 42
able to entrench himself 126
able to estimate answers 59
able to estimate average 54
able to estimate closely 146
able to estimate exactly 127
able to estimate overhead 41
able to estimate quickly 74
able to estimate reliably 59
able to estimate rightly 109
able to estimate roughly 289
able to evaluate certain 60
able to evaluate complex 48
able to evaluate current 70
able to evaluate himself 146
able to evaluate quality 61
able to evaluate research 241
able to evaluate results 68
able to evaluate several 70
able to evaluate sources 61
able to evaluate student 48
able to exercise against 73
able to exercise because 64
able to exercise certain 229
able to exercise charity 44
able to exercise choices 119
able to exercise coercive 62
able to exercise command 321
able to exercise control 11608
able to exercise creative 57
able to exercise dominion 212
able to exercise freedom 312
able to exercise general 55
able to exercise genuine 84
able to exercise himself 50
able to exercise immense 46
able to exercise increasing 79
able to exercise judicial 67
able to exercise limited 79
able to exercise maximum 63
able to exercise meaningful 75
able to exercise outside 49
able to exercise primary 325
able to exercise rational 72
able to exercise similar 63
able to exercise supreme 48
able to exercise towards 118
able to expedite matters 91
able to extinguish avarice 106
able to flexibly respond 43
able to flourish because 507
able to flourish despite 55
able to forecast exactly 69
able to forecast exchange 49
able to forecast results 41
able to foretell exactly 58
able to generate answers 69
able to generate between 51
