sabotaged chairman mao 44
sabotaged railways and 43
sacrament intended for 44
sacrament ordained for 83
sacrament otherwise than 61
sacrament produces its 43
sacrament requires that 135
sacrament reserved for 183
sacrifice accepted and 101
sacrifice accounts for 101
sacrifice accuracy and 484
sacrifice accuracy for 1811
sacrifice aesthetics for 103
sacrifice anywhere but 61
sacrifice attended with 40
sacrifice autonomy and 62
sacrifice autonomy for 140
sacrifice chickens and 224
sacrifice children and 127
sacrifice clearness for 50
sacrifice combined with 312
sacrifice comforts and 41
sacrifice compared with 542
sacrifice consists not 43
sacrifice demanded and 71
sacrifice demanded for 127
sacrifice demanded was 197
sacrifice distance for 123
sacrifice domestic ease 56
sacrifice economic and 134
sacrifice education and 53
sacrifice education for 50
sacrifice elegance and 58
sacrifice elegance for 41
sacrifice essential for 118
sacrifice eternity for 46
sacrifice everyone and 48
sacrifice humanity for 63
sacrifice hundreds and 96
sacrifice immediate and 107
sacrifice includes all 46
sacrifice incurred for 52
sacrifice innocent men 45
sacrifice intended for 137
sacrifice interest and 97
sacrifice involved and 257
sacrifice involved for 310
sacrifice involved may 115
sacrifice involved was 209
sacrifice iphigenia and 46
sacrifice mirrored his 44
sacrifice mobility and 43
sacrifice mobility for 91
sacrifice morality for 110
sacrifice ordained for 116
sacrifice otherwise than 49
sacrifice personal and 633
sacrifice personal ease 241
sacrifice possible and 108
sacrifice possible for 200
sacrifice precision and 239
sacrifice precision for 362
sacrifice prepared for 413
sacrifice prestige and 55
sacrifice property and 787
sacrifice property for 41
sacrifice provided for 178
sacrifice provided that 138
sacrifice quantity and 112
sacrifice quantity for 291
sacrifice received its 45
sacrifice relations with 146
sacrifice required and 53
sacrifice required for 1822
sacrifice required that 242
sacrifice required was 181
sacrifice requires that 314
sacrifice security and 103
sacrifice security for 402
sacrifice suggests that 257
sacrifice thousands and 83
sacrifice tradition and 85
sacrifice validity for 122
sacrifice whatever for 191
sacrifice whatever may 86
sacrifice whatever they 193
sacrifice whatever was 288
sacrifice yourself and 1186
sacrifice yourself for 7875
sacrifice yourself this 40
sacrifice yourself too 40
sacrificing accuracy and 341
sacrificing accuracy for 343
sacrificing affection and 47
sacrificing affection for 106
sacrificing chickens and 49
sacrificing children and 104
sacrificing children was 44
sacrificing clearness and 55
sacrificing comforts and 42
sacrificing economic and 49
sacrificing enthusiasm for 120
sacrificing fighters for 115
sacrificing humanity and 40
sacrificing innocent men 57
sacrificing personal and 61
sacrificing precision and 117
sacrificing precision for 84
sacrificing property and 44
sacrificing quantity for 58
sacrificing security and 135
sacrificing security for 62
sacrificing struggle for 290
sacrificing yourself and 119
