babes of love close clinging 148
backs of their hands were 78
backs of their necks from 42
backs of their necks were 110
backs of their necks when 62
backs of your hands facing 48
backs of your lower legs 64
backs of your upper arms 190
balls in your right hand 309
balls of clay taken from 62
balls of fire burst forth 68
bands of iron about their 48
bands of iron round their 99
based in many cases upon 110
based in most cases upon 97
based in some cases upon 57
based in very large part 56
based on case study data 71
based on data drawn from 1306
based on data taken from 1704
based on data which have 214
based on data which were 159
based on faith fails also 44
based on ideas about what 90
based on ideas drawn from 190
based on ideas taken from 142
based on ideas which have 122
based on ideas which were 77
based on life cycle cost 152
based on mere guess work 93
based on over forty years 62
based on over thirty years 247
based on past sales data 43
based on pure reason must 53
based on race alone were 53
based on skin color were 47
based on such loose soil 42
based on their amino acid 665
based on their field work 119
based on their large size 60
based on their skill sets 97
based on their small size 87
based on those which have 85
based on those which were 48
based on what feels good 70
based on what human beings 96
based on what jesus said 93
based on what might have 104
based on what others have 339
based on what others tell 49
based on what others think 239
based on what others told 44
based on what others want 45
based on what others will 55
based on what people have 219
based on what people know 72
based on what people said 85
based on what people think 132
based on what people want 86
based on what people will 44
based on what seems best 41
based on what seems most 51
based on what works best 409
based on what would have 123
based on what would make 56
based on what would seem 52
based on your blood type 93
based on your joint life 46
bases of their field from 121
basin of cold water over 42
basin of soup which many 44
basis of case study data 40
basis of data drawn from 298
basis of data taken from 419
basis of free trade among 41
basis of their amino acid 316
basis of their daily life 54
basis of their entry into 41
basis of their fatty acid 43
basis of their grain size 53
basis of their growth rate 46
basis of their large size 89
basis of their moral code 45
basis of their power over 68
basis of their small size 136
basis of their social life 144
basis of their world view 62
basis of those which have 49
basis of what later came 78
basis of what might have 112
basis of what others have 150
basis of what others think 47
basis of what people have 58
basis of what people think 57
basis of what seems best 121
basis of what seems like 45
basis of what seems most 68
basis of what would best 85
basis of what would have 264
basis to talk about their 43
bathed in soft light from 72
beacon no more shone there 49
beacon to warn others from 43
beards on their upper lips 50
bearer of good tidings from 52
bearer of good tidings unto 54
beasts as their hardy hill 43
beasts of prey never seem 54
beasts of prey which have 56
beasts of prey which were 50
beasts of prey would soon 48
beasts or other goods were 53
beauty in their souls during 44
beauty is fast passing away 48
beauty of form which wins 68
beauty of their naked feet 44
beauty of what might have 43
began by asking which type 46
began the next morning when 47
began the same piece four 45
began the slow climb back 79
began to blow again from 84
began to blow fresh from 183
began to blow really hard 45
began to blow strong from 52
began to boom dully over 52
began to brag about their 78
began to break apart during 53
began to break apart into 132
began to break loose from 176
began to care about what 70
began to cast about among 55
began to cast doubt upon 105
began to chat about their 92
began to come again into 69
began to come apart when 68
began to come loose from 55
began to come under fire 247
began to come under good 87
began to come under heavy 137
began to come under threat 46
began to draw apart from 190
began to draw people from 62
began to draw plots upon 44
began to draw short breath 199
began to draw water from 116
began to dream about what 150
began to fall about noon 54
began to fall apart during 93
began to fall apart even 60
began to fall apart from 110
began to fall apart into 110
began to fall apart once 41
began to fall apart soon 62
began to fall apart when 427
began to fall under their 45
began to feel deathly sick 65
began to feel dizzy from 69
began to feel faint from 105
began to feel quite like 115
began to feel quite safe 68
began to feel quite sick 103
began to feel quite sure 66
began to feel quite warm 68
began to feel quite well 155
began to feel quite young 117
began to feel rather like 266
began to feel rather more 107
began to feel rather sick 94
began to feel really good 77
began to feel really sick 54
began to feel still more 167
began to feel uneasy lest 63
began to feel uneasy over 50
began to feel uneasy when 150
began to find favor among 58
began to flow again from 75
began to flow again into 65
began to flow again more 95
began to fret about what 95
began to gain power over 46
began to grow again during 71
began to grow again from 61
began to grow apart from 69
began to grow quite dark 52
began to grow rather heavy 126
began to grow sugar cane 50
began to grow uneasy over 48
began to grow uneasy when 68
began to have chest pain 48
began to hold aloof from 141
began to hope would soon 233
began to huff peter also 80
began to jump about like 221
began to keep aloof from 51
began to keep watch over 83
began to learn about life 62
began to learn about other 76
began to learn about their 113
began to learn about these 52
began to learn about what 87
began to learn greek when 47
began to live apart from 75
began to look about among 113
began to look after their 154
began to look quite like 63
began to look quite puny 41
began to look rather blue 65
began to look rather like 96
began to look rather more 109
began to lose favor among 45
began to make first trial 45
began to make havoc among 49
began to make known their 97
began to make merry over 71
began to make money from 108
began to make paper from 64
began to make raids into 153
began to make raids upon 75
began to make sense only 51
began to make sense when 208
began to make short work 73
began to make small talk 236
began to make trips into 42
began to meet again late 60
began to meet people from 52
began to move about among 112
began to move about like 92
began to move about more 310
began to move under their 54
began to play about their 54
began to poke about among 43
began to pour funds into 65
began to pour money into 291
began to pour water into 114
began to pour water over 63
began to pour water upon 59
began to pump money into 77
began to pump water from 73
began to pump water into 77
began to rain blows down 97
began to rain blows upon 440
began to rain quite hard 175
began to rise again during 143
began to rise again from 293
began to rise again only 70
began to rise again when 91
began to roll about also 40
began to send money home 50
began to show every sign 61
began to sink under their 43
began to slip aside into 127
began to speak about other 57
began to speak about some 68
began to speak about their 214
began to speak about what 436
began to spin round like 67
began to steal money from 84
began to take final form 71
began to take money from 96
began to take place along 82
began to take place also 101
began to take place among 434
began to take place during 498
began to take place early 46
began to take place even 64
began to take place from 378
began to take place more 135
began to take place only 142
began to take place over 103
began to take place soon 52
began to take place there 111
began to take place very 45
began to take place when 224
began to take shape along 132
began to take shape among 391
began to take shape back 42
began to take shape during 1846
began to take shape early 487
began to take shape even 165
began to take shape from 530
began to take shape here 43
began to take shape into 41
began to take shape just 70
began to take shape late 137
began to take shape more 154
began to take shape once 129
began to take shape only 922
began to take shape over 147
began to take shape some 101
began to take shape soon 111
began to take shape there 282
began to take shape upon 58
began to take shape very 42
began to take shape when 1024
began to take solid food 72
began to take solid form 78
began to take water from 94
began to talk about bringing 88
began to talk about buying 109
began to talk about coming 54
began to talk about food 79
began to talk about giving 110
began to talk about having 245
began to talk about home 185
began to talk about india 59
began to talk about john 68
began to talk about leaving 203
began to talk about life 280
began to talk about living 42
began to talk about lord 49
began to talk about love 131
began to talk about making 217
began to talk about many 93
began to talk about miss 64
began to talk about more 116
began to talk about moving 161
began to talk about other 668
began to talk about paul 46
began to talk about peace 55
began to talk about seeing 82
began to talk about self 46
began to talk about some 633
began to talk about such 137
began to talk about taking 249
began to talk about their 2145
began to talk about these 217
began to talk about those 235
began to talk about ways 76
began to talk about what 4404
began to talk about when 96
began to talk about work 50
began to talk about your 67
began to tell about their 75
began to think about bringing 84
began to think about buying 118
began to think about coming 57
began to think about food 132
began to think about giving 100
began to think about having 246
began to think about home 187
began to think about just 71
began to think about leaving 487
began to think about life 355
began to think about living 64
began to think about love 52
began to think about making 369
began to think about many 40
began to think about miss 43
began to think about more 150
began to think about moving 344
began to think about other 542
began to think about poor 58
began to think about saving 131
began to think about some 287
began to think about such 374
began to think about taking 262
began to think about their 661
began to think about these 504
began to think about those 232
began to think about trying 75
began to think about ways 532
began to think about what 9882
began to think about when 65
began to think about work 40
began to think about your 59
began to think maybe there 54
began to think people were 47
began to think right hard 81
began to throw aside their 53
began to throw bombs into 43
began to throw light upon 67
began to turn aside from 138
began to turn round like 78
began to turn round their 59
began to work right away 48
began to work still more 142
begging the bread which their 127
begin as soon after birth 101
begin at some point prior 65
begin he made every down 40
begin in early adult life 342
begin the week after next 80
begin to break loose from 67
begin to bump people back 134
begin to care about their 47
begin to care about what 120
begin to cast loose those 89
begin to fall apart when 117
begin to feel quite young 59
begin to feel uneasy when 44
begin to find anything like 51
begin to grow again when 47
begin to grow pubic hair 65
begin to learn about other 53
begin to learn about their 286
begin to learn about these 107
begin to learn about what 105
begin to learn about your 87
begin to live again when 40
begin to look after their 83
begin to look below these 64
begin to look rather like 42
begin to make sense once 129
begin to make sense only 152
begin to make sense when 440
begin to move about from 45
begin to move about more 244
begin to move apart from 66
begin to rise again from 52
begin to save israel from 90
begin to speak about their 56
begin to speak about what 123
begin to take place during 82
begin to take place even 46
begin to take place from 47
begin to take place only 49
begin to take place till 67
begin to take place when 70
begin to take shape during 79
begin to take shape from 61
begin to take shape till 42
begin to take shape when 85
begin to take short cuts 48
begin to take solid food 195
begin to talk about areas 94
begin to talk about life 44
begin to talk about love 43
begin to talk about other 90
begin to talk about past 40
begin to talk about peace 51
begin to talk about some 205
begin to talk about such 129
begin to talk about their 1055
begin to talk about there 193
begin to talk about these 179
begin to talk about those 40
begin to talk about what 1821
begin to talk about your 290
begin to teach others till 43
begin to think about buying 51
begin to think about food 63
begin to think about having 217
begin to think about home 51
begin to think about leaving 127
begin to think about life 77
begin to think about living 122
begin to think about making 212
begin to think about more 155
begin to think about moving 124
begin to think about other 288
begin to think about paying 42
begin to think about some 261
begin to think about such 380
begin to think about taking 99
begin to think about their 1032
begin to think about these 501
begin to think about those 145
begin to think about ways 286
begin to think about what 5950
begin to think about when 84
begin to think about your 891
begun my life where most 51
begun to cast doubt upon 57
begun to feel quite sure 90
begun to learn rather late 44
begun to rise again from 56
begun to take place among 212
begun to take place during 144
begun to take place even 91
begun to take place from 52
begun to take shape among 83
begun to take shape during 207
begun to take shape even 78
begun to take shape from 65
begun to take shape when 125
begun to talk about their 188
begun to talk about these 69
begun to talk about what 261
begun to talk about your 40
begun to think about leaving 61
begun to think about making 44
begun to think about moving 56
begun to think about other 40
begun to think about some 40
begun to think about such 169
begun to think about taking 47
begun to think about their 174
begun to think about these 138
begun to think about ways 68
begun to think about what 1140
begun to think about your 52
belong to some roaming band 47
belong to those which have 58
belong to young folks only 104
below in their bunks were 62
below the heavy black line 95
below the high water line 195
below the high water mark 2372
below the last molar tooth 217
below the last typed line 49
below the left renal vein 269
below the load water line 244
below the mint price even 93
below the same period last 66
below to give wendy time 65
beneath it there rests from 46
beneath the great glass dome 52
beneath the same ample roof 40
beneath the ship where your 91
bills in full every month 102
bills in their final form 44
bills of lading which have 68
bills of lading which were 234
bills of lading would have 40
bills on time every month 56
binding up their hearts away 60
birds in spring about their 54
birds of many kinds came 43
birds of many kinds were 91
birds of prey build their 49
