hair tumbled 41 hair forehead 45
half friends 93 half arrival 160
half arrival 100 half junction 44
half muskets 94 half gardens 47
half husband 57 half marriage 145
half parents 120 half arrival 212
half baptism 150 half marriage 43
half himself 89 half elapsed 133
hand vengeance 106 hand blossom 129
hand society 85 hard balance 93
hard balance 106 hard success 46
have material 65 have african 47
have although 84 have certain 244
have increasing 42 have infants 46
have parents 107 have several 49
have teachers 75 have species 77
have granted 150 have although 70
have certain 50 have addition 45
have alcohol 49 have although 215
have animals 67 have certain 279
have chronic 65 have despite 88
have increasing 75 have infants 53
have parents 45 have persons 42
have removal 40 have several 93
have similar 70 have vitamin 190
have granted 128 have position 61
have hundred 2681 have thousand 190
have hundred 240 have thousand 120
have minutes 188 have persons 54
have thousand 458 have hundred 928
have millions 98 have minutes 73
have thousand 709 have familiar 84
have hundred 63 have hundred 184
have success 54 have deleted 93
have removed 88 have several 82
have clarity 368 have respect 46
have abetted 1348 have passive 48
have peaceful 58 have pleasant 558
have reassuring 45 have settled 78
have studious 77 have uniform 143
have welcome 67 have decades 186
have several 65 have trained 133
have answers 45 have question 1360
have question 937 have increasing 48
have respect 58 have listening 71
have decades 57 have several 67
have certain 121 have slavery 42
have bruised 45 have starved 40
have carried 104 have justice 80
have dignity 43 have dignity 44
have dignity 419 have benefit 44
have faithful 52 have brought 41
have endowed 131 have managed 47
have provide 157 have rebuilt 530
have several 66 have staffed 129
have defense 44 have princes 42
have research 47 have service 68
have several 81 have warlike 48
have worship 57 have combine 80
have hundred 83 have federal 72
have foreign 103 have private 54
have outside 40 have anxiety 63
have comment 42 have concern 399
have rejoicing 219 have respect 54
have entered 52 have selfish 45
have unusual 64 have drained 91
have adopted 62 have engraved 316
have painted 93 have redrawn 262
have twitching 41 have respect 145
have pressed 67 have quicker 188
have simpler 59 have germany 45
have teachers 42 have quickly 158
have reechoed 40 have expecting 42
have certain 62 have declining 72
have demands 51 have increasing 172
have several 113 have similar 299
have decades 55 have several 85
have misleading 105 have admired 80
have allowed 200 have respect 80
have forward 294 have limited 87
have riveted 58 have settled 114
have stained 354 have certain 62
have receiving 198 have mankind 82
have applied 72 have brought 240
have measured 108 have removed 180
have rescued 67 have several 64
have studied 597 have largely 40
have usually 63 have inferior 110
have certain 209 have example 115
have obtaining 41 have producing 41
have several 318 have unworthy 41
have hundred 49 have contain 260
have exhibit 68 have include 46
have increase 47 have possess 43
have produce 252 have provide 114
have respond 155 have suggest 110
have support 47 have weighed 49
have certain 53 have increasing 131
have remains 137 have respect 363
have several 121 have similar 92
have adoption 69 have finally 228
have hundred 76 have hundred 58
have granted 47 have typical 44
have versions 99 have believing 353
have certain 60 have obtaining 56
have preparing 64 have regarding 86
have rejecting 88 have research 41
have several 184 have supposing 183
have because 107 have freedom 40
have present 136 have service 55
have priority 242 have courage 58
have impetus 98 have because 55
have because 74 have language 118
have priority 374 have benefit 42
have respect 191 have success 155
have expanding 47 have decades 65
have several 140 have studied 74
have several 245 have success 114
have content 303 have glorious 49
have peaceful 56 have unhappy 55
have himself 112 have mankind 75
have trained 350 have refined 69
have suffering 137 have punishing 63
have company 47 have company 61
have admired 91 have applied 164
have honored 137 have revered 142
have studied 429 have certain 59
have decades 1142 have several 1069
have marshes 41 have damages 196
have listening 53 have answers 111
have friends 61 have several 93
have trouble 124 have inexact 44
have admired 89 have honored 151
have trusted 52 have average 143
have devoted 51 have faithful 119
have several 84 have hopeful 52
have shipped 125 have smelted 95
have several 87 have matched 62
have respect 58 have hermits 59
have defined 94 have printed 44
have renamed 66 have studied 43
have removed 60 have hundred 324
have thousand 45 have hundred 53
have thousand 44 have hundred 452
have millions 63 have thousand 201
have admired 64 have studied 107
have certain 46 have religion 67
have several 109 have increasing 92
have respect 218 have fifteen 126
have sixteen 159 have thirteen 77
have blessed 109 have managed 96
have lighted 43 have asphalt 172
have several 54 have believe 50
have upright 51 have matches 76
have prodded 54 have forward 101
have because 129 have orderly 87
have peaceable 49 have peaceful 74
have hundred 49 have question 76
have studies 60 have rebuilt 42
have trained 262 have altered 85
have because 830 have decades 71
have several 209 have country 83
have brought 60 have schools 40
have decades 54 have pleasure 58
have receiving 79 have believing 358
have several 72 have respect 44
have arrival 46 have marriage 77
have because 1148 have several 46
have limited 49 have liberal 116
have himself 114 have against 134
have general 124 have research 50
have friends 87 have scolded 62
have pleasant 57 have certain 44
have adapted 43 have applied 72
have brought 114 have carried 249
have plotted 40 have retaken 308
have pleasure 43 have brothers 208
have culture 72 have fifteen 52
have genuine 48 have granted 27767
have improving 115 have increasing 52
have pedlars 101 have providing 56
have quakers 50 have several 166
have sisters 100 have statues 88
have weakness 63 have against 85
have weighed 164 have history 44
have respect 735 have success 248
have listening 41 have several 77
have brought 43 have subdued 135
have trained 124 have allowed 489
have decades 48 have several 114
have several 87 have pleasant 50
have perhaps 539 have balance 599
have against 531 have because 164
have hundred 40 have adopted 58
have decided 112 have several 52
have tempted 215 have improving 45
have several 87 have limited 385
have minimal 54 have respect 43
have success 951 have variable 384
have illusion 251 have command 217
have control 204 have control 88
have control 61 have between 51
have wandering 85 have expecting 46
have wondering 56 have decades 62
have fifteen 42 have several 174
have minutes 57 have anxiety 53
have several 71 have against 41
have precious 41 have sillier 43
have because 211 have happier 52
have manlier 208 have compass 41
have hundred 83 have decades 357
have fifteen 51 have several 1010
have clients 48 have several 100
have teachers 86 have foolish 118
have madness 187 have useless 2844
have success 45 have lecturing 62
have rewriting 176 have decades 44
have several 69 have account 70
have article 60 have chapter 147
have contain 72 have several 53
have chicken 62 have several 51
have because 180 have fetched 190
have settled 262 have control 79
have control 61 have control 139
have confess 412 have slavery 46
have arrival 57 have everything 345
have warrant 255 have gratify 73
have nervous 53 have extinct 113
have occasion 54 have measures 57
have herself 46 have himself 80
have endless 45 have mammals 152
have regress 3488 have control 319
have liberty 176 have affairs 89
have concern 61 have correct 66
have accepting 187 have asserting 86
have assigning 52 have believing 5187
have concern 123 have disliking 48
have expecting 85 have regarding 143
have rejecting 87 have requiring 276
have supposing 432 have deserve 101
have rejoicing 77 have believing 84
have company 44 have several 75
have censure 41 have overlap 109
have careers 44 have arresting 84
have granted 112 have reserve 153
have thoughts 320 have worldly 43
have natural 90 have dilemma 48
have anxiety 59 have concern 69
have control 143 have himself 99
have hundred 67 have thousand 43
have current 59 have everything 47
have hundred 47 have familiar 43
have talents 47 have occasion 242
have sorrows 693 have phrases 74
have spirits 43 have concern 42
have dignity 72 have females 196
have leisure 62 have anybody 76
have control 543 have freedom 71
have females 56 have natural 158
have himself 43 have detailing 52
have granted 100 have anxiety 48
have concern 45 have rejoicing 111
have precious 57 have believing 98
have certain 47 have private 49
have hundred 214 have hundred 44
have minutes 79 have hundred 66
have example 57 have service 70
have tonight 288 have herself 56
have himself 62 have picture 91
have subject 45 have respect 83
have against 45 have hundred 72
have according 70 have hundred 58
have liberty 47 have himself 83
have believing 232 have antique 51
have majesty 65 have arrival 149
have assessing 62 have believing 157
have comparing 76 have rebutting 66
have selecting 46 have supposing 57
have concern 165 have figures 63
have regular 122 have defects 51
have control 164 have believing 654
have concealing 44 have concern 68
have regarding 41 have supposing 173
have justice 44 have lobster 49
have charges 45 have promoting 98
have windows 117 have together 49
have towards 40 have blossom 215
have tenures 42 have liberty 95
have unlucky 83 have numbers 47
have desires 98 have function 308
have purpose 208 have summits 50
have opinions 51 have fancies 67
have desires 41 have liberty 41
have savages 41 have proceed 46
have example 40 have alcohol 65
have phrases 57 have complex 42
have tersely 70 have occasion 52
have possess 50 have respect 103
have charges 83 having command 62
having granted 40 having question 68
having carried 60 having endowed 53
having finally 40 having doctors 56
having several 50 having brought 121
having carried 59 having released 45
having retaken 165 having granted 290
having against 88 having success 41
having unwound 103 having exposed 41
having hundred 89 having thoughts 43
having hundred 49 having hundred 62
having thousand 43 having hundred 48
having thousand 42 having shovels 86
having honesty 78 having ability 91
having require 120 having sanction 374
having country 52 having timbers 59
health financing 89 health improve 156
health improving 99 health increase 145
health increasing 103 health provide 56
health quality 221 health covered 82
health increasing 153 health persons 58
health covered 99 health demands 105
health require 40 health provide 69
health anxiety 106 health concern 77
health spirits 104 heard deserts 56
heard several 43 heard hollows 85
heard related 78 heard arrival 149
heard repeated 179 heard pleasure 105
heard ordered 69 heard granted 41
hearing froward 46 heart proceed 133
heart furrows 110 heavy imposed 44
heavy increasing 61 held romance 48
held weekend 170 held arrival 128
held persons 57 held laughed 88
help germany 54 help federal 329
help labored 59 help present 133
help started 51 help started 123
here purpose 40 here arrival 42
here marriage 48 here between 42
hers garnish 81 hied forests 43
high declining 257 high rapidly 71
high himself 82 high spheres 51
high command 47 hill comrade 69
hint history 44 hire increase 41
hold increase 50 hold himself 82
hold examine 58 hold dispose 104
hold religion 61 hold appoint 47
home marriage 82 home arrival 40
home arrival 155 home sailors 55
home rentals 167 home welcome 41
hope doubted 58 hope extreme 90
hope inquiring 125 hour emerged 67
