far affords ground is 68
far availed myself of 52
far between before the 103
far between except in 62
far broader issues of 48
far brought before the 54
far congress should go 44
far country across the 55
far country beyond the 191
far deceive myself as 93
far distant across the 134
far distant before the 51
far distant corner of 295
far distant fields of 131
far distant future as 153
far distant future be 66
far distant future by 73
far distant future he 58
far distant future in 98
far distant future is 122
far distant future it 143
far distant future of 136
far distant future the 412
far distant future to 247
far distant future we 198
far distant island of 137
far distant periods of 91
far distant places as 178
far distant places in 120
far distant places of 103
far distant places to 106
far distant plains of 57
far distant points in 56
far distant points of 75
far distant points on 90
far distant points the 47
far distant portion of 45
far distant reaches of 99
far distant regions of 450
far distant regions to 43
far distant shores of 243
far distant waters of 73
far eastward across the 46
far escaped notice as 67
far everything seemed to 210
far exceeds england in 134
far exceeds supply in 47
far excelling fiction in 49
far explain myself to 126
far flatter myself as 194
far floated better by 53
far focused mainly on 252
far focused mostly on 53
far forgets itself as 171
far forward beyond the 188
far forward through the 56
far forward toward the 301
far greatest number at 50
far greatest number of 209
far horizon across the 45
far horizon beyond the 62
far inferior amount of 64
far inferior degree of 192
far inferior genius to 53
far inferior indeed to 78
far inferior merits of 50
far inferior number of 100
far inferior talent of 85
far inferior wonder the 55
far largely failed to 244
far largest portion of 120
far limited itself to 78
far northeast corner of 1668
far northeast section of 46
far northern border of 86
far northern corner of 405
far northern island of 73
far northern portion of 338
far northern reaches of 1582
far northern regions of 712
far northern section of 355
far northern sector of 52
far northern shores of 74
far northern waters of 90
far private luxury is 63
far recover myself as 157
far relates mainly to 46
far removed beyond the 723
far secured appears in 196
far shorter periods of 117
far sighted enough to 256
far sighted policy of 92
far simpler matter to 167
far smaller amount of 491
far smaller chance of 155
far smaller degree of 169
far smaller effect on 90
far smaller impact on 80
far smaller margin of 40
far smaller number of 2880
far smaller portion of 341
far smaller shares of 44
far smaller volume of 103
far society should go 100
far southeast corner of 937
far southern corner of 79
far southern portion of 205
far southern reaches of 370
far southern regions of 139
far streamed through the 103
far stronger before the 42
far stronger chance of 98
far stronger claims on 82
far stronger claims to 153
far stronger desire to 45
far stronger effect is 52
far stronger effect on 128
far stronger factor in 42
far stronger forces of 44
far stronger impact on 83
far stronger motive to 58
far superior access to 115
far superior armies of 63
far superior charms to 62
far superior claims to 59
far superior degree of 195
far superior forces of 310
far superior indeed to 43
far superior manner to 78
far superior number of 382
far superior powers of 162
far superior source of 95
far superior strength of 135
far superior system of 214
far superior version of 40
far towards allaying the 57
far towards assuring the 41
far towards bridging the 73
far towards building up 75
far towards checking the 60
far towards covering the 87
far towards deciding the 140
far towards defeating the 51
far towards defining the 92
far towards enabling the 47
far towards enabling us 97
far towards ensuring the 59
far towards obviating the 44
far towards realizing the 108
far towards reducing the 154
far towards removing in 128
far towards removing the 302
far towards securing the 151
far towards securing to 132
far towards settling the 286
far towards wrecking the 49
far utterly failed to 73
far western border of 268
far western corner of 904
far western limits of 81
far western portion of 824
far western reaches of 1236
far western regions of 434
far western section of 494
far western sector of 53
far western shores of 131
far western states in 111
far western states of 219
far western states the 109
far western states to 89
far western suburb of 47
fat content appears to 50
fat content should be 528
fat cottage cheese in 88
fat cottage cheese is 119
fat cottage cheese on 71
fat cottage cheese or 499
fat cottage cheese to 65
fat cottage cheese va 137
fat cottage cheese vi 293
fat emulsion should be 84
fax machine instead of 81
fax machine should be 84
fax numbers should be 259
fear america unless it 109
fear amounting almost to 119
fear because mostly of 143
fear betrays itself in 68
fear coursed through me 105
fear coursed through my 59
fear perhaps reacted on 65
fear quickly turned to 200
fear rippled through the 120
fear trickling through the 268
fed animals showed no 121
fed dietary levels of 265
fed forward through the 117
fed increasing levels of 214
fed infants should be 660
fee charged should be 63
fee waivers should be 99
few advance copies of 72
few african leaders to 76
few african slaves in 52
few african states to 50
few amperes through the 53
few ancient pieces of 69
few animals belonging to 87
few animals should be 41
few aspects relating to 42
few aspects should be 45
few belongings packed in 47
few bridges across the 215
few british troops in 232
few british troops on 48
few british troops to 44
few buildings around the 72
few buildings belonging to 72
few buildings beyond the 42
few bullets through the 78
few candles around the 62
few candles burned in 46
few capable judges in 59
few capital cities in 72
few capital cities of 75
few cautions should be 176
few centers around the 94
few central points of 60
few certain traces of 42
few charred pieces of 132
few choices except to 45
few circles around the 151
few classic pieces of 40
few clauses relating to 44
few country houses in 64
few country houses of 78
few country places in 40
few couples danced to 54
few couples manage to 40
few courses taught by 41
few critics seemed to 61
few critics thought the 48
few crumbling relics of 82
few decades appears to 65
few decades around the 131
few decades become the 49
few decades before in 62
few decades before it 142
few decades before the 2325
few decades before we 73
few decades behind the 68
few decades beyond the 80
few decades earlier as 199
few decades earlier by 277
few decades earlier in 286
few decades earlier it 72
few decades earlier or 47
few decades earlier the 249
few decades earlier to 81
few decades instead of 53
few decades should be 132
few decades through the 144
few decades without the 47
few decimal places to 44
few decimal points of 47
few decision makers in 49
few degrees around the 236
few degrees before it 60
few degrees before the 245
few degrees behind the 54
few degrees beyond the 549
few degrees closer to 106
few degrees cooler in 99
few degrees farther in 40
few degrees farther to 68
few degrees higher at 40
few degrees higher in 299
few degrees higher or 87
few degrees toward the 261
few degrees warmer in 103
few degrees warmer or 69
few demands placed on 110
few details before the 47
few details beyond the 74
few details indeed of 68
few details relating to 332
few details remain to 121
few details should be 138
few diseases caused by 88
few dollars apiece in 47
few dollars gained the 73
few dollars instead of 62
few dollars needed to 124
few dollars through the 41
few dollars toward the 110
few drastic changes in 95
few elastic fibers in 54
few entries relating to 200
few escaped across the 138
few escaped through the 125
few european states in 40
few european troops in 43
few excited states of 206
few extreme scores at 56
few extreme scores in 105
few extreme values in 122
few extreme values of 71
few factious rebels in 47
few factors common to 40
few factors should be 89
few factual errors in 90
few features common to 261
few features shared by 43
few features should be 44
few features unique to 41
few figures relating to 286
few figures should be 82
few flemish nobles by 47
few flowering plants in 63
few flowering plants to 60
few flowers around the 65
few flowers placed in 96
few flowers served to 115
few foreign exiles in 42
few frantic bursts at 40
few friends across the 42
few friends amongst the 246
few friends around me 72
few friends around the 111
few friends around to 50
few friends before the 64
few friends beyond the 79
few friends dropping in 44
few friends except by 49
few friends formed the 46
few friends inside the 41
few friends should be 55
few friends through the 49
few friends wanted to 41
few gathered around the 57
few general causes by 41
few general guides to 42
few general maxims of 43
few general methods of 42
few general notions on 51
few general points in 119
few general points of 334
few general points on 102
few general points to 269
few general theories of 48
few general traits of 50
few general trends in 74
few genuine pieces of 75
few genuine relics of 65
few ghastly flakes of 138
few glances around the 87
few hermits strove to 170
few hundred before the 66
few hundred blacks in 61
few hundred copies at 83
few hundred copies in 131
few hundred copies of 1299
few hundred copies to 106
few hundred cycles of 65
few hundred cycles to 45
few hundred exiles in 71
few hundred fathoms of 143
few hundred frames of 42
few hundred francs at 103
few hundred francs he 43
few hundred francs in 196
few hundred francs of 62
few hundred francs on 75
few hundred francs to 185
few hundred indians in 63
few hundred instead of 60
few hundred joined the 44
few hundred liters of 63
few hundred meters at 223
few hundred meters by 46
few hundred meters in 1303
few hundred meters is 138
few hundred meters of 3114
few hundred meters on 215
few hundred meters or 361
few hundred meters the 108
few hundred meters to 2168
few hundred meters up 607
few hundred million in 123
few hundred million of 111
few hundred million or 50
few hundred million to 160
few hundred negroes in 79
few hundred ounces of 75
few hundred pieces of 276
few hundred plants of 58
few hundred pounds as 171
few hundred pounds at 287
few hundred pounds by 134
few hundred pounds he 203
few hundred pounds in 1189
few hundred pounds is 64
few hundred pounds of 3311
few hundred pounds on 321
few hundred pounds or 223
few hundred pounds the 75
few hundred pounds to 1464
few hundred pounds up 120
few hundred reached the 44
few hundred remain in 63
few hundred rounds of 229
few hundred rubles in 52
few hundred rupees in 118
few hundred rupees of 40
few hundred rupees to 144
few hundred shares at 59
few hundred shares in 55
few hundred shares of 444
few hundred sheets of 118
few hundred slaves in 42
few hundred tonnes of 112
few hundred troops at 53
few hundred troops in 80
few hundred troops to 115
few hundred voters in 67
few hundred weight of 99
few invited guests at 43
few laurels should be 68
few leeches around the 43
few leeches behind the 94
few leeches should be 150
few lessons should be 103
few letters belonging to 146
few letters relating to 161
few letters remain to 59
few limited number of 57
few limited regions of 51
few marches beyond the 42
few marches further on 45
few material changes in 66
few material traces of 110
few matters relating to 227
few matters should be 40
few measured values of 40
few measures before the 206
few measures further on 62
few members belonging to 94
few members seemed to 70
few members should be 42
few members showed up 41
few members wanted to 76
few millions should be 49
few minutes across the 193
few minutes admiring the 178
few minutes almost the 50
few minutes around the 214
few minutes around us 62
few minutes before an 372
few minutes before as 304
few minutes before at 381
few minutes before by 384
few minutes before he 12259
few minutes before in 1400
few minutes before is 48
few minutes before it 3776
few minutes before me 479
few minutes before my 1263
few minutes before on 289
few minutes before or 666
few minutes before so 323
few minutes before tea 100
few minutes before the 43757
few minutes before to 687
few minutes before us 349
few minutes before we 4542
few minutes begins to 83
few minutes behind me 141
few minutes behind the 778
few minutes behind us 110
few minutes beside the 241
few minutes beyond the 512
few minutes browsing the 67
few minutes catching up 190
few minutes changed the 43
few minutes changes to 46
few minutes chatting to 62
few minutes checking the 86
few minutes cleared the 63
few minutes decant the 59
few minutes dozens of 100
few minutes earlier as 207
few minutes earlier at 172
few minutes earlier by 323
few minutes earlier he 882
few minutes earlier in 574
few minutes earlier is 86
few minutes earlier it 101
few minutes earlier on 421
few minutes earlier or 386
few minutes earlier so 172
few minutes earlier the 478
few minutes earlier to 600
few minutes earlier we 159
few minutes engaged in 109
few minutes enjoying the 240
few minutes enough to 76
few minutes farther on 206
few minutes focusing on 233
few minutes forget the 64
few minutes further on 276
few minutes gained the 72
few minutes groups of 42
few minutes inside the 273
few minutes instead of 648
few minutes killed or 60
few minutes killed the 104
few minutes manage to 55
few minutes needed to 291
few minutes neither of 406
few minutes passed as 408
few minutes passed by 245
few minutes passed in 2655
few minutes perusing the 74
few minutes placed us 64
few minutes proved to 60
few minutes reached the 828
few minutes reduce the 69
few minutes remove the 173
few minutes return to 42
few minutes scanning the 120
few minutes scores of 49
few minutes searching the 55
few minutes seemed an 44
few minutes seemed to 587
few minutes served to 496
few minutes should be 1036
few minutes should do 40
few minutes showed us 95
few minutes simply by 44
few minutes sooner or 90
few minutes standing in 64
few minutes struck the 40
few minutes studying it 43
few minutes studying the 328
few minutes thought to 47
few minutes through an 62
few minutes through the 795
few minutes ticked by 69
few minutes toward the 128
few minutes turned the 85
few minutes turned to 62
few minutes unable to 64
few minutes unless he 40
few minutes unless it 45
few minutes unless the 148
few minutes wasted in 42
few minutes watching the 895
few minutes whereas the 50
few minutes whether he 44
few minutes whether it 53
few minutes whether or 104
few minutes whether the 68
few minutes whilst he 144
few minutes whilst the 140
few minutes whilst we 40
few minutes without an 47
few minutes without it 164
few minutes without the 476
few moments across the 71
few moments admiring the 106
few moments around the 101
few moments before an 116
few moments before as 140
few moments before at 67
few moments before by 199
few moments before he 7470
few moments before in 317
few moments before it 1228
few moments before me 158
few moments before my 282
few moments before on 97
few moments before or 63
few moments before so 235
few moments before the 9918
few moments before to 270
few moments before us 48
few moments before we 1008
few moments behind the 212
few moments beside the 212
few moments beyond the 67
few moments buried in 102
few moments changed the 42
few moments compel it 69
few moments earlier by 67
few moments earlier he 256
few moments earlier in 174
few moments earlier the 113
few moments earlier to 71
few moments engaged in 62
few moments enjoying the 107
few moments focusing on 71
few moments follow the 90
few moments groups of 52
few moments inside the 90
few moments needed to 94
few moments neither of 507
few moments passed as 410
few moments passed in 830
few moments reached the 198
few moments scanning the 44
few moments seemed an 57
few moments seemed in 51
few moments seemed to 405
few moments served to 195
few moments should be 249
few moments showed the 122
few moments sooner or 44
few moments studying the 155
few moments thought to 44
few moments through the 325
few moments toward the 66
few moments unable to 144
few moments valued at 84
few moments watching the 490
few moments whether the 156
few moments whether to 45
few moments whilst he 50
few moments whilst the 42
few moments without the 137
few national leaders in 59
few national leaders of 48
few natural bodies of 42
few notable changes in 82
few notices relating to 81
few nucleus plants in 79
few objects around us 45
few objects before the 55
few objects belonging to 97
few objects beyond it 90
few obscure points in 42
few obscure traces of 46
few offices should be 157
few oracles spoken by 62
few outward changes in 43
few outward traces of 43
few parents choose to 48
few parents realize the 40
few parents wanted to 42
few peasants joined the 46
few pennies needed to 46
few persons agreed to 45
few persons before the 54
few persons belonging to 315
few persons beyond the 71
few persons choose to 51
few persons desire to 107
few persons engaged in 503
few persons escaping it 56
few persons except the 236
few persons instead of 42
few persons nearest to 609
few persons nearest us 212
few persons object to 41
few persons realize the 191
few persons residing in 61
few persons seemed to 304
few persons should be 244
few persons thought it 41
few persons thought of 135
few persons wanted to 43
few persons wished to 47
few phrases always on 66
few pickets standing on 53
few precious grains of 84
few precious inches of 79
few precious pieces of 125
few precious relics of 51
few precious scraps of 58
few printed copies of 272
few private houses in 135
few private houses of 99
few private owners of 77
few radical changes in 337
few records extant of 74
few records relating to 189
few records remain of 193
few records remain to 76
few redeeming points in 65
few redeeming traits in 43
few regular troops at 69
few regular troops in 530
few regular troops of 151
few regular troops on 45
few regular troops to 134
few reliable methods of 43
few remaining assets of 58
few remaining blocks of 47
few remaining blocks to 89
few remaining cities in 83
few remaining clumps of 44
few remaining copies of 704
few remaining crumbs of 59
few remaining embers of 56
few remaining events of 44
few remaining fields in 42
few remaining forces of 43
few remaining grains of 115
few remaining groups of 122
few remaining groves of 46
few remaining haunts of 46
few remaining houses in 110
few remaining houses of 144
few remaining houses on 58
few remaining indians in 76
few remaining indians of 81
few remaining indians to 47
few remaining leaders of 67
few remaining owners of 54
few remaining papers of 53
few remaining pieces of 853
few remaining places in 287
few remaining places of 69
few remaining places on 102
few remaining points of 115
few remaining pounds of 40
few remaining powers of 129
few remaining regions of 69
few remaining relics of 502
few remaining rights of 112
few remaining rounds of 64
few remaining scraps of 173
few remaining shards of 48
few remaining sheets of 40
few remaining shreds of 296
few remaining sparks of 245
few remaining stands of 396
few remaining states in 48
few remaining sticks of 44
few remaining stones of 102
few remaining streaks of 55
few remaining through the 53
few remaining traces of 680
few remaining tracts of 171
few remaining tribes of 62
few remaining troops in 96
few remaining troops of 59
few remaining troops to 89
few remarks before he 42
few remarks before the 136
few remarks before we 43
few remarks farther to 48
few remarks relating to 255
few remarks remain to 125
few remarks should be 1425
few remarks touching the 118
few remedial agents of 62
few research groups in 54
few research papers on 155
few reserve copies is 48
few results beyond the 41
few rickety pieces of 64
few ripened shoots of 63
few rounded grains of 88
few salient points in 387
few salient points of 475
few salient points on 155
few salient points to 138
few samples should be 71
few scraggy stumps of 73
few scrubby plants is 43
few seconds across the 75
few seconds around the 51
few seconds before an 138
few seconds before he 5304
few seconds before it 1919
few seconds before me 42
few seconds before my 175
few seconds before or 76
few seconds before the 8693
few seconds before we 407
few seconds behind the 345
few seconds beyond the 110
few seconds earlier he 97
few seconds earlier in 51
few seconds earlier or 114
few seconds earlier the 49
few seconds inside the 79
few seconds instead of 252
few seconds needed to 236
few seconds neither of 234
few seconds passed as 143
few seconds passed by 47
few seconds passed in 293
few seconds reached the 74
few seconds release the 41
few seconds seemed an 40
few seconds seemed to 418
few seconds should be 238
few seconds studying the 56
few seconds through the 258
few seconds ticked by 212
few seconds toward the 47
few seconds unless the 40
few seconds watching the 77
few seconds whether it 50
few seconds whilst the 41
few seconds without the 150
few sections further on 44
few sections relating to 41
few sections should be 51
few sections through the 55
few sellers divide the 44
few sessions before the 86
few sessions should be 56
few similar agents to 67
few skilful agents in 44
few slender blades of 53
few slipped through the 59
few smaller groups of 54
few smaller pieces of 75
few southern states the 42
few spanish troops in 101
few species belonging to 630
few species common to 280
few species native to 59
few species remain in 46
few species should be 55
few stanzas further on 122
few stations farther on 130
few stations further on 159
few stories relating to 50
few streets around the 70
few streets behind the 57
few streets farther on 200
few streets further on 207
few strides across the 79
few strides before the 78
few strides toward the 58
few strokes across the 81
few strokes before he 44
few strokes before the 41
few strokes reached the 40
few strokes seemed to 48
few strokes should be 70
few strokes through the 45
few strokes toward the 48
few studies assess the 61
few studies failed to 56
few studies focusing on 534
few studies looked at 99
few studies measuring the 43
few studies relate to 43
few studies relating the 45
few studies relating to 250
few studies report on 153
few studies report the 160
few studies should be 52
few stumbling blocks in 47
few stunted bushes of 129
few surface layers is 130
few surface layers of 74
few surgeons prefer to 52
few survive beyond the 79
few surviving chiefs of 44
few surviving copies of 296
few surviving groups of 80
few surviving images of 49
few surviving leaders of 85
few surviving pieces of 422
few surviving relics of 250
few surviving scraps of 86
few surviving traces of 142
few sutures should be 82
few tangible assets to 62
few teachers realize the 58
few teachers seemed to 63
few teachers wanted to 49
few thoughts likely to 112
few thoughts relating to 49
few thousand before the 62
few thousand copies at 64
few thousand copies in 106
few thousand copies of 620
few thousand copies to 56
few thousand cycles of 81
few thousand francs at 69
few thousand francs he 40
few thousand francs in 189
few thousand francs of 90
few thousand francs on 48
few thousand francs to 282
few thousand indians in 53
few thousand meters in 71
few thousand meters of 157
few thousand negroes in 50
few thousand pieces of 109
few thousand pounds as 85
few thousand pounds at 123
few thousand pounds by 239
few thousand pounds he 107
few thousand pounds in 745
few thousand pounds is 50
few thousand pounds of 861
few thousand pounds on 164
few thousand pounds or 77
few thousand pounds the 44
few thousand pounds to 801
few thousand readers of 61
few thousand rounds of 136
few thousand rupees in 170
few thousand rupees on 55
few thousand rupees to 141
few thousand shares at 50
few thousand shares in 69
few thousand shares of 314
few thousand slaves in 49
few thousand tonnes of 110
few thousand troops by 42
few thousand troops in 163
few thousand troops on 80
few thousand troops to 168
few thousand voters in 71
few thousand whites in 52
few topmost boughs of 53
few twinkling lights in 76
few twinkling lights of 77
few twinkling tapers on 83
few typical values of 357
few venture beyond the 40
few vessels belonging to 125
few vessels engaged in 84
few visible changes in 78
few visible traces of 200
few volumes always to 49
few volumes filled by 47
few wandering flakes of 45
few wandering hordes of 89
few wandering tribes of 208
few western states the 42
few windows broken by 74
few withered stains of 86
few withered tracks of 50
few workers engaged in 50
few writers before the 42
few written traces of 58
fit closely around the 1795
fit closely enough to 346
fit closely inside the 145
fit exactly around the 305
fit exactly inside the 441
fit loosely around the 461
fit loosely enough to 139
fit loosely inside the 266
fit loosely through the 40
fit persons should be 288
fit smoothly around the 163
fit subject matter of 179
fit tightly across the 153
fit tightly around the 2076
fit tightly enough so 128
fit tightly enough to 549
fit tightly inside the 482
fit tightly through the 46
fit together around the 113
fit together better in 92
fit together inside the 101
fit together nicely in 126
fit together nicely to 88
fit together pieces of 350
fit together without the 101
fix certain limits to 69
fix certain points in 57
fix herself something to 163
fix himself firmly in 80
fix himself something to 132
fix maximum prices in 92
fix maximum prices of 130
fix maximum prices on 120
fix maximum prices or 56
fix maximum prices to 55
fix minimum prices at 42
fix minimum prices of 59
fix minimum prices on 136
fix minimum prices to 96
fix precise limits to 81
flea markets across the 106
flea markets around the 183
fling herself across the 116
fling herself before the 44
fling himself across the 103
fling himself through the 187
fly circles around the 143
fly halfway across the 653
fly halfway around the 1488
fly nonstop across the 929
fly nonstop around the 263
fly quickly through the 123
fly rapidly across the 94
fly rapidly through the 167
fly several arrows at 45
fly swiftly across the 58
fly swiftly through the 365
foes finally yields to 47
fog cruelly pinching the 594
