act as acids and bases 141
act as agent for others 84
act as father and mother 145
act as fully and amply 61
act as guide and scout 83
act as though one could 41
act as though they belong 58
act as though they could 428
act as though they hated 76
act as though they never 212
act as though they owned 48
act as though they really 256
act as though they still 95
act as though they would 259
act as though you could 154
act as though you never 100
act as though you would 119
act by bidding his mother 107
act by which any state 62
act by which god knows 65
act by which god makes 87
act by which god wills 145
act by which man ceases 83
act by which one state 50
act by which two terms 73
act by which you would 97
act in every way which 74
act in which they occur 40
act of begging for mercy 65
act of binding and loosing 45
act of changing its front 87
act of cocking his rifle 43
act of court doth allow 49
act of cutting and lopping 42
act of cutting his cloak 43
act of cutting his throat 80
act of drawing his chair 48
act of drawing his sword 530
act of filling his glass 45
act of fitting out armed 44
act of folly for which 77
act of folly that would 78
act of grace and favor 263
act of grace and mercy 337
act of grace for which 72
act of grace had never 43
act of knowing and willing 87
act of loading his rifle 45
act of mercy and grace 243
act of mercy for which 62
act of opening and closing 287
act of piety and merit 56
act of piety for which 52
act of piety that would 84
act of placing his hands 98
act of plunging his spurs 66
act of power for which 45
act of power that social 40
act of pride and power 100
act of putting his feather 64
act of raising his glass 91
act of raising his rifle 93
act of seizing and holding 71
act of sending out boats 60
act of sheathing his sword 171
act of speaking and writing 168
act of state for which 60
act of teaching and learning 438
act of telling her story 81
act of telling his story 121
act of thinking and writing 115
act of turning his horse 89
act of waiting for godot 256
act of washing her hands 48
act of washing his hands 231
act of washing with water 53
act of which they might 44
act of writing and sending 44
act of writing and speaking 114
act of writing and thinking 120
act of writing that makes 46
act to alter and amend 1062
act to exert its power 44
act to place her above 72
act to which one party 67
act to which they refer 127
add an extra day every 57
add the beaten egg yolks 380
add the flesh and blood 69
add the flour and blend 177
add the flour and sugar 62
add the flour and water 66
add the flour and whisk 54
add the lemon and orange 115
add the olive oil until 105
add the olive oil while 53
add the onions and green 66
add the onions and saute 842
add the orange and lemon 235
add the sugar and flour 68
add the sugar and lemon 562
add the sugar and water 122
add the upper and lower 54
add the water and lemon 101
add the water and sugar 93
add to soups and stews 90
add to which that ships 42
ads in black and white 63
aft the sheet they tally 54
aft the small thin indian 58
age as homer has never 44
age at onset was found 45
age at which any given 88
age at which each child 131
age at which each event 40
age at which each group 44
age at which each stage 165
age at which her father 74
age at which her mother 483
age at which his father 1382
age at which his mother 92
age at which his uncle 43
age at which men begin 64
age at which men could 65
age at which men enter 44
age at which men first 134
age at which men marry 232
age at which one could 304
age at which one first 51
age at which one knows 52
age at which one might 95
age at which one would 137
age at which she began 112
age at which she could 316
age at which she first 75
age at which she might 134
age at which she would 116
age at which they appear 265
age at which they began 631
age at which they begin 862
age at which they could 1078
age at which they enter 244
age at which they first 2218
age at which they marry 469
age at which they might 405
age at which they occur 445
age at which they ought 68
age at which they shall 107
age at which they start 286
age at which they would 841
age at which this change 90
age at which this level 41
age at which this period 44
age at which this takes 85
age at which you began 49
age at which you begin 112
age at which you could 77
age at which you first 73
age at which you start 94
age at which you would 204
age at which you wrote 60
age in learning and beauty 66
age in state and local 166
age in which all people 41
age in which all social 46
age in which each lived 43
age in which god would 84
age in which its author 56
age in which its units 51
age in which job lived 57
age in which lie lived 50
age in which man lived 40
age in which men could 66
age in which men lived 46
age in which men still 153
age in which men whose 97
age in which men would 45
age in which one lives 904
age in which she lived 6207
age in which she lives 362
age in which she wrote 54
age in which they appear 260
age in which they arose 128
age in which they could 81
age in which they exist 95
age in which they first 70
age in which they found 62
age in which they lived 25460
age in which they occur 170
age in which they would 94
age in which they write 81
age in which they wrote 400
age in which you lived 81
age is running mad after 326
age of about six months 863
age of about six weeks 201
age of about ten months 121
age of about ten weeks 47
age of about two months 337
age of about two weeks 142
age of black and white 73
age of bride and groom 157
age of byron and scott 42
age of caesar was still 68
age of dante and giotto 250
age of eight and began 67
age of eight and later 50
age of eight and spent 43
age of eight but might 46
age of eight his father 70
age of eight she began 51
age of eight she could 46
age of eight she wrote 53
age of father and mother 61
age of feeling and reason 114
age of fifty and sixty 292
age of fifty and under 113
age of fifty and until 109
age of forty and fifty 402
age of forty and forty 44
age of forty and sixty 146
age of forty she began 43
age of glass and steel 99
age of greek and latin 44
age of greek and roman 266
age of homer and hesiod 289
age of hunting and fishing 40
age of light and reason 65
age of louis xiv could 58
age of louis xiv would 83
age of mother and child 108
age of mother and father 82
age of mother and order 97
age of onset and longer 97
age of onset being about 75
age of onset for first 47
age of onset for major 79
age of onset for males 99
age of onset for panic 54
age of onset for social 65
age of onset for women 67
age of onset was about 42
age of onset was found 67
age of pliny this could 46
age of poetry and power 601
age of prose and reason 1362
age of reason and could 46
age of scott and byron 87
age of seven and began 54
age of seven and eight 282
age of seven and later 127
age of seven and spent 67
age of seven and under 145
age of seven his father 165
age of seven his mother 52
age of seven she began 93
age of sitting and walking 156
age of sixty and after 40
age of sixty and women 42
age of steel and glass 46
age of strong and brave 68
age of thirty and fifty 110
age of thirty and forty 282
age of thirty and sixty 94
age of thirty and thirty 130
age of thirty than after 40
age of trade and taxes 109
age of walking and talking 257
age or older and under 75
age or older may apply 61
age or older with serum 62
age to marry and found 57
age to which they belong 2255
age to which they refer 103
age to which this story 145
age to which you belong 49
