cabs and grist mills 81
cafe and meeting place 50
cafe and watch people 49
cafe was nearly empty 118
cage and aviary birds 963
cage and wound rotor 227
cake and fresh fruit 68
cake and orange juice 47
cake and pudding mixes 191
cake and sugar candy 124
cake was newly baked 68
cake with brown sugar 57
cake with fresh fruit 89
cake with lemon filling 76
cake with lemon sauce 43
calf and sheep skins 119
calf was still alive 90
call all fowls which 58
call all white people 131
call and alarm notes 141
call and shake hands 127
call and short loans 252
call and within seven 80
call death takes place 173
call for action based 101
call for action comes 109
call for action rather 128
call for action under 128
call for action which 362
call for action would 41
call for armed action 71
call for black people 1259
call for black power 2168
call for black unity 223
call for black women 223
call for change within 61
call for civic action 41
call for close study 197
call for count luigi 48
call for court action 89
call for dried herbs 42
call for dutch ships 40
call for eight hours 95
call for every ounce 191
call for every paper 269
call for exact dates 331
call for exact times 149
call for fresh cards 186
call for fresh herbs 95
call for fresh thinking 73
call for fresh water 50
call for group action 145
call for guard mount 88
call for human action 42
call for joint action 658
call for large scale 201
call for legal action 210
call for lower rates 46
call for lower taxes 334
call for major change 45
call for moral action 50
call for party unity 288
call for plain speaking 49
call for quick action 456
call for quick thinking 116
call for racial unity 186
call for rapid action 130
call for right reason 183
call for sailing ships 55
call for setting aside 63
call for ships bound 112
call for ships passing 70
call for ships sailing 350
call for ships trading 45
call for social action 928
call for social change 1592
call for state action 310
call for strong action 223
call for sweet water 61
call for swift action 155
call for thinking about 47
call for trading ships 40
call for unity under 110
call for unity within 132
call for whaling ships 43
call for which grows 61
call for which shall 98
call had taken place 124
call has taken place 40
call her again after 59
call her again later 77
call her dirty names 55
call her every evening 58
call her every morning 89
call her every night 279
call her later today 185
call her mother again 86
call her mother every 79
call her mother first 40
call her right after 73
call her until after 56
call him after lunch 55
call him again after 58
call him again later 63
call him again until 58
call him anything worse 61
call him dirty names 63
call him every morning 421
call him every night 329
call him george after 62
call him later today 96
call him lusty rather 66
call him nasty names 67
call him right after 114
call him santa claus 118
call his action anything 77
call his first period 99
call his mother again 44
call his mother every 56
call his people round 54
call his plays works 48
call its action fancy 144
call its first stage 50
call one night about 44
call out right beneath 51
call six months later 93
call that child abuse 95
call that could change 50
call that force which 53
call that might never 82
call that never comes 465
call that night which 226
call that noble metal 70
call that place where 81
call that really meeting 87
call that reason which 65
call that right which 298
call that silly touch 132
call that takes place 44
call that which gives 54
call that which makes 83
call that would change 386
call that would never 109
call that would rouse 45
call thee wells brown 75
call them every morning 40
call them every night 45
call them fairy tales 53
call them growing pains 40
call them harry blake 47
call them harsh names 48
call them working class 51
call this final period 42
call this final stage 41
call this first phase 68
call this first stage 92
call this method after 68
call this morning about 158
call this place again 69
call this place where 49
call this woman mother 94
call this world would 56
call two hours later 129
call two weeks after 46
call two weeks later 351
call you after lunch 93
call you again about 47
call you again after 108
call you again later 216
call you every evening 47
call you every morning 73
call you every night 785
call you father while 92
call you later about 162
call you later after 79
call you later today 1242
call you names again 55
call you right after 381
call you until after 47
calm all boats alike 244
calm and avoid panic 56
calm and balmy evening 116
calm and beauty which 42
calm and cooling sleep 45
calm and cruel apathy 63
calm and foggy weather 76
calm and happy again 83
calm and happy frame 75
calm and happy hours 57
calm and happy place 42
calm and happy state 99
calm and healthy state 100
calm and lasting sleep 70
calm and level headed 56
calm and level voice 145
calm and light winds 57
calm and nearly rigid 54
calm and order which 85
calm and order within 45
calm and plain speaking 87
calm and quiet about 74
calm and quiet after 195
calm and quiet again 126
calm and quiet beauty 140
calm and quiet bliss 78
calm and quiet evening 48
calm and quiet light 51
calm and quiet night 77
calm and quiet place 207
calm and quiet reign 94
calm and quiet scene 243
calm and quiet season 86
calm and quiet sleep 74
calm and quiet state 105
calm and quiet under 115
calm and quiet until 147
calm and quiet voice 282
calm and quiet which 147
calm and quiet while 266
calm and quiet within 89
calm and shining under 53
calm and smiling river 50
calm and smooth until 45
calm and smooth water 62
calm and sober people 81
calm and sober reason 266
calm and solid reason 150
calm and soothing voice 238
calm and steady light 125
calm and steady sense 42
calm and steady under 43
calm and steady voice 358
calm and still below 380
calm and still under 49
calm and still until 50
calm and storm alike 43
calm and sunny morning 51
calm and sunny weather 288
calm and sweet above 93
calm and windy weather 54
calm but stern voice 41
calm her rapid breathing 48
calm her shaking hands 43
calm his shaking hands 42
calm that comes after 317
came aft looking uneasy 52
came all right again 148
came and asked about 303
came and asked after 87
came and asked jesus 180
came and asked where 188
came and found every 68
came and knelt close 46
came and people began 67
came and shook hands 2281
came and sowed tares 5304
came and sowed weeds 737
came and spent about 49
came and spent hours 45
came and spoke about 171
came and still comes 181
came and stood about 273
came and stood above 386
came and stood below 82
came and stood beneath 77
came and stood close 2572
came and stood looking 295
came and stood nearby 214
came and stood quite 148
came and stood right 932
came and stood round 624
came and stood shyly 42
came and stood still 150
came and stood under 396
came and stood where 74
came and stood within 293
came and swore fealty 228
came and wrote about 56
came but brief while 68
came for billy bones 81
came for short stays 43
came her first novel 42
came her quick reply 55
came her voice again 74
came his first major 103
came his first novel 235
came his quick reply 98
came his strong feeling 53
came his sword again 46
came his terse reply 68
came his voice again 62
came near falling under 40
came near proving fatal 493
came near sixty miles 152
came near titus could 41
came off badly every 43
came off quite easily 158
came off rather badly 283
came off stage after 66
came one evening about 78
came one evening after 177
came one evening while 52
came one fatal night 44
came one morning after 80
came one morning while 67
came one night about 45
came one night after 156
came one night which 79
came one night while 111
came one right after 163
came out about eight 314
came out about equal 51
came out about forty 50
came out about pryer 49
came out about right 52
came out after about 305
came out after lunch 107
came out after serving 43
came out after world 52
came out again about 94
came out again after 475
came out again alive 118
came out again alone 40
came out again holding 89
came out again looking 94
came out again under 76
came out again while 49
came out alive after 117
came out alive again 52
came out eight months 50
came out every evening 102
came out every morning 232
came out every night 289
came out fresh again 55
came out fully armed 136
came out holding hands 44
came out hours later 42
came out looking grave 87
came out looking naked 87
came out looking quite 87
came out looking rather 98
came out months later 66
came out quite black 45
came out quite close 41
came out quite easily 153
came out quite fresh 59
came out quite right 88
came out quite strong 51
came out rather badly 128
came out rather strong 49
came out right after 295
came out stark naked 62
came out talking about 45
came out under cover 52
came out which would 42
came out within months 45
came she never spoke 40
came six months after 434
came six months later 721
came six weeks after 159
came six weeks later 534
came ten months after 70
came ten months later 87
came that evening after 68
came that event which 55
came that first night 232
came that greasy fluid 79
came that light which 145
came that night after 62
came that voice again 66
came they would again 98
came they would fight 52
came this morning about 84
came this morning after 62
came this morning while 90
came this swede again 52
came too close while 44
came two hours after 146
came two hours later 390
came two jaded women 44
came two months after 597
came two months later 1131
came two steps nearer 98
came two weeks after 666
came two weeks later 1241
came with about forty 48
came with about thirty 63
came with added force 74
came with amazing speed 83
came with empty hands 437
came with every sound 51
came with rapid steps 41
came with right loyal 76
came with sharp words 102
came with thirty ships 44
camp and cooking fires 51
camp and gazed about 59
camp and moved about 89
camp and start again 45
camp and swore fealty 61
camp for eight months 101
camp for eight weeks 144
camp for seven months 80
camp had drawn about 46
camp had taken place 41
camp near orange court 315
camp one evening after 59
camp one night after 87
camp out every night 147
camp six miles below 85
camp than would serve 75
camp that first evening 44
camp that first night 179
camp that never shall 54
camp that night about 91
camp that night after 48
camp that night under 46
camp that night would 71
camp this morning about 73
camp two hours after 130
camp two hours later 227
camp two miles above 103
camp two miles below 181
camp two weeks later 57
camp was about eight 63
camp was about fifty 58
camp was about forming 59
camp was about seven 93
camp was about thirty 92
camp was again astir 40
camp was eight miles 58
camp was fixed above 181
camp was moved about 53
camp was moved again 43
camp was moved nearer 79
camp was named after 294
camp was nearly empty 49
camp was quiet again 47
camp was still under 130
camp was taken after 55
camp was talking about 86
camp was thirty miles 51
camp was under siege 45
camp was under water 68
camp was within sight 60
camp with running water 47
camp with strong works 44
cane and fruit trees 89
cane and grape sugar 243
cane and maple sugar 80
cane and maple syrup 49
cane and short cloak 66
cane and sugar beets 3869
cane and sugar yield 321
cane was first grown 85
cane was found growing 48
canoe and camping trips 89
canoe and kayak races 158
canoe and kayak tours 76
canoe and kayak trips 469
canoe near thirty miles 44
canoe that shall carry 87
canoe that would carry 85
canoe was about forty 45
canoe was about seven 185
canoe was shining again 51
cans and cereal boxes 89
cans and metal boxes 113
cans and packing cases 76
cans and paper boxes 45
cans and pizza boxes 119
cans and scrap metal 128
cans and waste paper 52
cans that white people 94
cans with smooth edges 58
cans with tight fitting 134
cape and blade would 45
cape and sword drama 46
cape and sword plays 172
cape and within sight 44
cape was named after 51
caps and bands wound 104
caps and black gowns 139
caps and black leather 44
caps and cough candy 97
caps and flowing robes 42
caps and silly copes 57
caps who would rather 43
card and board games 1248
card and check below 126
card and check fraud 103
card and chess games 42
card and chose george 48
card and press enter 116
card and table games 147
card for every child 56
card that would allow 209
care and basic needs 65
care and basic social 43
care and breast feeding 154
care and child abuse 150
care and child raising 107
care and feeding which 56
care and group homes 342
care and house cleaning 46
care and housing costs 81
care and housing needs 116
care and human social 41
care and labor which 450
care and looking after 478
care and lower costs 248
care and money could 125
care and money spent 68
care and money which 41
care and nursing homes 2091
care and nursing needs 43
care and nursing which 101
care and older people 333
care and pains about 116
care and pains shall 60
care and pains taken 391
care and pains which 485
care and pains yield 261
care and shall carry 86
care and skill could 355
care and skill might 85
care and skill shall 52
care and skill shown 104
care and skill under 166
care and skill which 4617
care and skill would 244
care and social action 69
care and social class 63
care and social costs 52
care and social needs 110
care and study which 151
care and taste which 71
care and teaching staff 54
care and worry about 399
care and worry which 79
care any longer about 888
care being again taken 149
care being first taken 319
care being taken about 134
care being taken either 93
care being taken first 132
care being taken never 538
care being taken while 52
care for anything again 229
care for anything under 49
care for anything which 175
care for basic needs 387
care for beauty which 107
care for black people 296
care for black women 113
care for cases which 42
care for daily needs 47
care for drawing people 100
care for earthly goods 43
care for eight months 97
care for ethnic people 173
care for every child 751
care for every human 123
care for every mother 70
care for every woman 121
care for fairy tales 48
care for frail older 1006
care for fruit trees 139
care for girls until 41
care for healthy women 49
care for human lives 45
care for human needs 228
care for indian people 50
care for indian women 71
care for local needs 199
care for local people 103
care for money could 63
care for needy people 238
care for nursing homes 91
care for older adult 57
care for older people 13462
care for older women 383
care for others first 65
care for others often 92
care for others rather 206
care for others which 306
care for others while 245
care for others within 49
care for others would 329
care for people under 140
care for people whose 330
care for rural people 165
care for rural women 52
care for seven months 81
care for shade trees 71
care for strong drink 44
care for talking about 41
care for white people 122
care for women whose 48
care for working people 205
care for working women 652
care has taken place 321
care how others shall 137
care one brass farthing 158
care one cubit above 78
care one farthing about 667
care one straw about 1080
care than nursing homes 49
care than white women 111
care that every child 226
care that every dance 52
care that falls below 143
care that money could 205
care that money shall 42
care that older people 89
care that others might 149
care that others shall 310
care that peggy mowed 47
care that people might 46
care that takes place 301
care that would allow 229
care they shall appear 137
care this method gives 41
care two cents about 252
care two hoots about 2015
care two pence about 134
care was often taken 159
care was still given 42
care was still taken 93
care was taken about 465
care was taken after 60
care was taken either 68
care was taken every 190
care was taken never 174
care was taken while 123
care who knows about 491
care with fruit juice 181
care with older people 102
care with which books 46
care with which cases 57
care with which every 2504
care with which facts 97
care with which george 102
care with which henry 171
care with which jesus 94
care with which people 385
care with which plans 61
care with which women 159
care with which words 63
care you never shall 201
care you shall never 201
caring and helping others 89
caring and looking after 216
caring and sharing people 47
caring and sharing which 87
caring and thinking about 41
caring any longer about 93
caring for basic needs 55
caring for child under 69
caring for daily needs 50
caring for frail older 93
caring for fruit trees 64
caring for human needs 57
caring for needy people 97
caring for older people 1413
caring for older women 52
caring for others first 43
caring for others rather 175
caring for others which 64
caring for others while 82
caring for others within 74
caring for others would 45
caring for people whose 59
caring one straw about 58
caring that takes place 52
caring two hoots about 49
cars and buses began 48
cars and buses could 50
cars and buses passing 58
cars and buses which 105
cars and buses would 76
cars and canal boats 89
cars and chair lifts 63
cars and ferry boats 43
cars and hotel rooms 263
cars and light goods 129
cars and light tanks 270
cars and loose women 44
cars and motel rooms 51
cars and motor bikes 266
cars and motor boats 132
cars and motor buses 183
cars and motor homes 90
cars and parts often 50
cars and parts thereof 105
cars and paved roads 60
cars and people below 119
cars and people passing 129
cars and people walking 96
cars and power tools 52
cars and rolling stock 148
cars and scrap metal 54
cars and ships which 54
cars and shook hands 44
cars and spare parts 560
cars and steel rails 55
cars and waiting rooms 112
cars and white goods 69
cars are named after 41
cars are still built 54
cars are still running 127
cars for short trips 66
cars had ceased running 41
cars that could carry 62
cars that stood waiting 58
cars that would carry 136
cars that would never 78
cars with leather whips 44
cars with radial tires 61
cars with white people 58
cart and began pushing 41
cart and drawn round 50
cart and horse under 41
cart and horse which 136
cart and shook hands 52
cart nor horse could 68
cart that shall carry 82
cart that would carry 66
case all facts about 73
case and about which 70
case and cases where 79
case and later cases 45
case and others cited 65
case and others where 75
case and others which 138
case and others within 98
case and quite apart 44
case and tense endings 40
case and thinking about 43
case and under every 97
case and voted thereon 453
case and which could 41
case and which would 125
case and would never 56
case any action shall 54
case any enemy could 61
case any minor child 56
case any money shall 59
case any owner shall 49
case any party shall 139
case any reader might 49
case any slave shall 142
case any state shall 186
case are fully aware 42
case are given below 660
case are shown below 204
case are still valid 52
case both sides would 54
case can arise where 111
case can never arise 103
case can never occur 162
case can occur where 41
case each party shall 192
case each state would 44
case few people would 62
case for action under 59
case for amino acids 51
case for black holes 52
case for black women 181
case for change based 48
case for child abuse 260
case for eight months 46
case for either party 56
case for extra funding 41
case for fixed rates 110
case for freer trade 342
case for holding loose 46
case for joint action 86
case for large firms 59
case for large scale 144
case for legal action 104
case for lower taxes 83
case for nearly every 69
case for older people 87
case for older women 74
case for saudi arabia 54
case for setting aside 323
case for small firms 65
case for small scale 102
case for social change 109
case for social goals 141
case for sound waves 59
case for state action 173
case for state funding 110
case for talking about 65
case for teaching social 105
case for thinking about 249
case for trade unions 58
case for white women 82
case for words within 46
case had equal reason 71
case had stood alone 47
case had taken place 347
case has taken place 190
case her appeal would 70
case her father would 158
case her mother would 77
case his action would 78
case his father would 55
case his mother would 76
case his power would 47
case his words would 48
case his works would 51
case its value would 100
case law arising under 130
case law cited above 190
case law growth which 164
case law under title 219
case law under which 180
case law which holds 233
case law which would 337
case law would appear 116
case may arise under 116
case may arise where 614
case may arise which 46
case may easily occur 61
case may exist where 49
case may occur where 165
case may prove fatal 93
case not arising under 50
case not falling under 98
case not falling within 770
case not fully within 62
case now under appeal 155
case one could argue 271
case one could easily 53
case one could never 57
case one could still 51
case one could write 42
case one might argue 158
case one might guess 40
case one might infer 43
case one party fails 44
case one speaks about 155
case one which might 42
case one which would 47
case one would gather 118
case one would never 106
case one would parse 96
case one would rather 58
case one would still 59
case our route would 48
case she could never 81
case she feels faint 43
case she might never 44
case she might still 71
case she needs anything 123
case she really ought 81
case she would never 564
case she would still 100
case six months after 173
case six months later 127
case that anything which 54
case that arose under 242
case that black people 74
case that black women 43
case that comes close 150
case that comes under 376
case that comes within 123
case that could arise 197
case that could easily 79
case that could never 56
case that could occur 115
case that could stand 43
case that cunning alone 45
case that either party 79
case that every event 90
case that every human 163
case that falls under 217
case that falls within 261
case that jesus would 58
case that large firms 44
case that local people 42
case that might appear 43
case that might arise 664
case that might cause 64
case that might easily 81
case that might never 52
case that might occur 184
case that might prove 55
case that older people 117
case that others would 60
case that people could 47
case that people often 46
case that people would 99
case that sheds light 54
case that small firms 65
case that social class 84
case that takes place 48
case that trade unions 56
case that would allow 180
case that would apply 73
case that would arise 99
case that would cause 82
case that would change 56
case that would force 57
case that would later 86
case that would never 100
case that would prove 81
case that would serve 99
case that would stand 272
case that would stick 47
case then falls within 60
case they could easily 114
case they could never 140
case they could prove 41
case they could still 56
case they found anything 48
case they might easily 51
case they might either 87
case they might marry 52
case they might never 55
case they might prove 101
case they might serve 78
case they might still 71
case they often appear 64
case they ought rather 53
case they shall abate 306
case they shall raise 1433
case they would agree 65
case they would allow 46
case they would appear 231
case they would belong 76
case they would change 49
case they would either 182
case they would enter 67
case they would fight 54
case they would first 45
case they would never 304
case they would often 50
case they would prove 43
case they would rather 59
case they would really 45
case they would serve 64
case they would stand 61
case they would start 50
case they would still 170
case this court shall 80
case this method would 57
case this period shall 44
case this takes place 74
case this would imply 81
case thus comes within 61
case thus falls within 116
case two months after 49
case two months later 89
case two weeks after 47
case was again taken 202
case was again tried 162
case was cited where 183
case was cited which 81
case was falling apart 104
case was filed after 75
case was filed under 177
case was filed within 64
case was first filed 219
case was first given 45
case was first shown 74
case was first taken 84
case was first tried 806
case was found where 387
case was found which 95
case was fully tried 121
case was getting under 73
case was growing worse 123
case was known where 55
case was later cited 58
case was later taken 75
case was later thrown 51
case was later tried 50
case was never about 54
case was never again 41
case was never fully 155
case was never given 57
case was never really 109
case was never taken 61
case was never tried 474
case was noted where 70
case was often cited 70
case was pending after 90
case was pending appeal 179
case was quite plain 132
case was quite right 40
case was quite small 48
case was really about 616
case was really given 59
case was still alive 81
case was still fresh 159
case was still pending 2912
case was still under 794
case was still worse 473
case was taken first 136
case was taken under 258
case was tried after 48
case was tried again 262
case was tried below 354
case was tried first 146
case was tried found 126
case was tried twice 381
case was tried under 297
case was twice tried 84
case was under appeal 324
case with amino acids 52
case with anything which 40
case with bible study 49
case with child abuse 70
case with equal force 125
case with every child 129
case with every human 307
case with every nation 82
case with every people 67
case with every touch 48
case with every woman 45
case with facts which 40
case with fairy tales 43
case with fatal error 69
case with fresh paper 56
case with glass doors 445
case with glass front 210
case with glass sides 90
case with hedge funds 44
case with henry james 45
case with human action 43
case with ideals which 178
case with lloyd george 50
case with nearly every 444
case with older people 109
case with older women 47
case with others still 54
case with others which 57
case with paper money 54
case with people whose 94
case with running water 43
case with saudi arabia 104
case with simon magus 55
case with small firms 44
case with sound waves 91
case with trade unions 83
case with violet light 45
case with white people 65
case with white women 87
case with women whose 92
case with words which 48
case you could create 44
case you could easily 42
case you might never 41
case you might still 51
case you spoke about 43
case you worry about 41
case you would agree 50
case you would create 42
case you would either 92
case you would enter 93
case you would never 353
case you would rather 65
case you would still 111
case you would write 62
cash and bearer bonds 167
cash and carry basis 2092
cash and carry sales 64
cash and carry store 347
cash and carry trade 358
cash and change funds 102
cash and goods which 58
cash and paper money 120
cash and share leases 132
cash and share renting 43
cash and trade goods 149
cash for closing costs 69
cash for daily needs 60
cash that would allow 45
cash they could raise 67
cash they could spare 45
cash this check check 86
cash was running short 40
cask and fresh water 43
cask with fresh water 93
cast all books aside 42
cast and cured under 43
cast any doubt about 60
cast for eight weeks 526
cast for james monroe 45
cast for minor party 43
cast for party lists 228
cast her aside after 41
cast her child under 42
cast her cloak about 48
cast her hands about 66
cast her magic spell 75
cast her spell about 43
cast his chain about 72
cast his cloak about 87
cast his magic spell 68
cast his prize loose 63
cast his sword aside 40
cast its fatal spell 47
cast its first faint 41
cast its first light 107
cast its lurid glare 50
cast its lurid light 46
cast its magic finds 110
cast its magic spell 349
cast its spell about 115
cast off clothing faces 41
cast off every trace 103
cast off false shame 58
cast that finer sense 98
cast that first stone 49
cast them quite aside 42
cast them round about 41
cast them under drays 53
cast this small stone 95
cast was taken after 91
cats and swine which 59
cats can climb trees 61
cats may still exist 50
cats with short tails 46
cave and stood looking 88
cave was named after 79
cave was pitch black 45
cave with hasty steps 44
cave with running water 53
cays and coral reefs 157
cease and begin again 52
cease six hours after 73
cease six months after 77
cell and every organ 257
cell and ivied tower 69
cell and nerve fiber 329
cell and optic nerve 111
cell and organ growth 136
cell and organ shape 57
cell and press enter 573
cell and press shift 55
cell and solid organ 71
cell and space group 910
cell and total blood 72
cell and white blood 517
cell are given below 44
cell death takes place 268
cell death within hours 92
cell for eight hours 48
cell for eight months 40
cell has taken place 116
cell may appear empty 56
cell red blood cells 118
cell was about eight 178
cell was about seven 62
cell was found which 50
cell was never swept 41
cell was pitch black 52
cell was still empty 46
cell with about thirty 40
cell with glass sides 65
cell with space group 93
cent and above which 60
cent and labor costs 125
cent and saudi arabia 47
cent and still falling 46
cent and value added 61
cent and world trade 63
cent are alive today 50
cent are still alive 67
cent are under forty 51
cent are under thirty 172
cent for adult males 67
cent for eight months 51
cent for every pound 287
cent for every thirty 130
cent for first class 49
cent for large firms 106
cent for money which 95
cent for saudi arabia 59
cent for small firms 89
cent for urban males 53
cent for white males 111
cent for white women 172
cent for whole blood 99
cent had moved within 55
cent had piped water 59
cent had running water 183
cent had taken place 124
cent has taken place 164
cent not shown where 175
cent per pound above 89
cent per pound below 150
cent per pound under 78
cent per pound which 79
cent per pound would 107
cent she could spare 42
cent six months after 46
cent six months later 110
cent two months later 41
