year also died john morton 53
year early from high school 46
year ending during such fiscal 99
year plan went into effect 48
year there have been changes 44
year there were only eleven 62
year there were only twenty 119
year there were over twenty 43
year were much more likely 79
yer young ones keep better 40
yet among their other sports 93
yet been cast into prison 74
yet been made clear whether 67
yet bringing back also alarming 156
yet came forth very slowly 107
yet clear what will happen 70
yet come home from school 49
yet come much into fashion 46
yet from their very nature 155
yet have ever kept myself 73
yet have only been created 73
yet here their best troops 83
yet know what will happen 199
yet none till very lately 98
yet some fact must always 236
yet their last meaning points 147
yet there have been always 178
yet there have been changes 46
yet there have been periods 48
yet there were good reasons 105
yet there were many points 256
yet there were many reasons 126
yet there were other causes 43
yet there were other reasons 101
yet there were some points 41
yet there were three cubits 72
yet think nothing more absurd 50
yet upon what other course 61
yet work upon your garden 47
you also have your choice 71
you also just five pounds 56
you also will have something 68
you among your great english 52
you away from here before 237
you away from your dinner 101
you away from your duties 154
you away from your family 930
you away from your guests 98
you away from your normal 46
you away from your office 73
you been come from abroad 46
you been down here before 48
you book your trip through 85
you break your neck before 85
you call these bare events 83
you call these same grated 93
you call your best friend 140
you came back from abroad 53
you came back from church 50
you came back from england 63
you came back from europe 157
you came back from france 90
you came back from london 144
you came back from mexico 76
you came back from school 122
you came down those stairs 63
you came from dies inside 43
you came from south africa 67
you came home from school 740
you came into these plains 65
you came over here without 43
you cast your eyes around 140
you clear your oaths unless 132
you come back from england 117
you come back from europe 51
you come back from france 77
you come back from london 78
you come back from school 156
you come back from visiting 41
you come back here without 48
you come back next summer 90
you come back next sunday 45
you come down those stairs 48
you come from south africa 56
you come home from school 2709
you come into your closet 95
you come into your second 42
you coming home from school 49
you dare come back without 46
you deem some other course 104
you draw from your answer 84
you draw from your findings 103
you draw your finger across 50
you drop into hell unless 48
you ever been here before 2417
you ever been there before 861
you ever felt like nobody 44
you ever felt like someone 58
you ever have been before 73
you ever heard such strange 42
you ever heard what became 46
you ever heard your friend 53
you ever know your brother 47
you ever lose your temper 202
you ever lost your memory 97
you ever lost your temper 112
you ever seen these before 80
you ever seen those little 51
you ever seen those marble 68
you ever seen your brother 42
you ever seen your master 254
you feel deep down inside 79
you feel even more guilty 86
you feel good when someone 59
you feel like having something 51
you feel like saying something 146
you feel much more secure 98
you feel very good inside 96
you feel when your brother 65
you feel when your friend 72
you feel when your spouse 59
you feel when your teacher 60
you feel your heart pounding 162
you find have been proved 73
you find life very exciting 222
you find upon your praetor 44
you find your mind drifting 84
you five feet five inches 50
you fled from your brother 89
you fold your arms across 44
you from over their cigars 43
you from some other source 52
you from taking your dinner 57
you from your other guests 46
you gave your best effort 44
you gave your face merely 47
you give your best effort 88
you give your best strength 50
you give your love beware 93
you guys have been through 83
you hand over your credit 83
you hand over your wallet 71
you have also come across 49
you have been bold enough 117
you have been dating someone 56
you have been duly warned 75
you have been fool enough 117
you have been good enough 11106
you have been hanging around 272
you have been here awhile 199
you have been here before 2303
you have been kind enough 8115
you have been left behind 344
you have been left without 42
you have been living through 137
you have been losing weight 68
you have been making little 150
you have been most wronged 41
you have been moving around 165
you have been much better 42
you have been much juster 47
you have been rash enough 47
you have been reading lately 185
you have been reading novels 47
you have been reading through 129
you have been seeing someone 55
you have been seen creeping 98
you have been taking notice 115
you have been there already 347
you have been there awhile 53
you have been there before 1740
you have been told already 142
you have been told before 520
you have been told something 82
you have been told touching 45
you have been very active 132
you have been very anxious 85
you have been very clever 85
you have been very little 62
you have been very obliging 87
you have been very prompt 56
you have been very remiss 57
you have been very severe 51
you have been very simple 43
you have been very unfair 52
you have been very unjust 50
you have been very unkind 51
you have been very useful 64
you have been very wicked 313
you have been well enough 44
you have been well served 60
you have been well taught 171
you have been well treated 79
you have been wise enough 210
you have come back safely 137
you have come back without 78
you have come from another 63
you have come from london 67
you have come full circle 225
you have come here without 93
you have come home without 45
you have come upon something 78
you have done like honest 125
you have done more toward 45
you have done much already 43
you have done much better 139
you have done much toward 69
you have done nothing except 135
you have done some initial 63
you have done some serious 62
you have done very little 145
you have done very wisely 111
you have done well enough 207
you have done will remain 41
you have done your duties 50
you have done your errand 168
you have done your initial 65
you have done your little 83
you have done your market 79
you have done your planning 169
you have done your shopping 118
you have done your supper 41
