magic chords resound from 61
magic powers against mine 161
magic spells usually laid 72
major attack against india 47
major attack against oahu 50
major changes occurring during 78
major changes resulting from 279
major cities resulting from 46
major cities usually have 47
major cotton producing areas 83
major events occurring during 130
major export markets such 50
major export markets were 105
major factor affecting their 145
major factor affecting these 62
major findings derived from 91
major findings emerged from 227
major findings resulting from 68
major groups depending upon 62
major issues affecting their 115
major killer diseases such 45
major mental illness have 43
major mental illness such 114
major points covered during 50
major points emerged from 69
major policy decision made 69
major policy reforms were 56
major public buildings such 85
major public buildings were 191
major public inquiry into 46
major public schools were 63
major reform efforts have 49
major reform measures were 54
major russian victory over 73
major special revenue fund 113
major weapons systems from 125
major weapons systems have 79
major weapons systems such 112
major weapons systems were 93
makes almost everything else 45
makes exacting demands upon 252
makes family members feel 49
makes further demands upon 121
makes further inroads into 73
makes greater demands upon 1527
makes heavier demands upon 240
makes itself acutely felt 142
makes itself cruelly felt 50
makes itself evident also 41
makes itself evident even 47
makes itself evident only 72
makes itself evident when 84
makes itself plainly felt 60
makes itself quickly felt 42
makes itself sharply felt 53
makes itself strongly felt 603
makes itself visible only 93
makes larger demands upon 74
makes mature behavior more 55
makes readily visible what 48
makes serious demands upon 96
makes serious inroads into 159
makes serious inroads upon 71
makes severe demands upon 194
makes special demands upon 452
makes special reports when 48
makes strange ravages among 118
makes through behavior felt 61
males commit suicide more 153
males simply because most 53
manly simply because their 56
march across country from 71
march around jericho once 45
march through central india 201
marry anyone outside their 44
marry someone exactly like 99
marry someone outside their 104
match almost exactly those 131
maxim glibly repeated from 57
maybe another hundred years 43
maybe twenty minutes from 51
maybe twenty minutes when 63
maybe twenty thousand years 51
meager income derived from 68
medial border extends from 77
medial branch divides into 80
medial dorsal digital vein 54
median family incomes have 60
median family incomes rose 43
median family incomes were 156
median groove extending from 87
median income poverty line 104
median insect neurons make 44
median stripe extending from 48
meeting ground between theory 84
meeting ground between these 113
meeting ground between those 66
meeting ground between what 87
meeting lasted several days 102
mercy through eternal ages 51
merry grecian coaster come 249
merry sounds proceed from 85
metal should compose nothing 63
method always returns null 99
method always returns true 141
method chosen depends upon 192
method depend largely upon 43
method serves equally well 50
method should involve what 52
method worked equally well 41
methyl esters derived from 275
methyl groups derived from 257
might absent himself from 203
might affect decision making 132
might affect patient care 51
might almost equally well 1529
might almost imagine from 98
might almost imagine there 48
might almost justify even 57
might almost suppose from 75
might always prevail from 80
might answer equally well 76
might attach herself anew 40
might attain eternal life 104
might become divided into 59
might become evident only 40
might become morally good 136
might become popular among 43
might bestow eternal life 53
might better achieve their 47
might better benefit from 61
might better explain their 49
might better explain what 50
might better express their 106
might better fulfill their 54
might better himself have 51
might better justify their 45
might better perhaps have 103
might better protect their 48
might charge certain ones 58
might choose between these 44
might clutch everything else 62
might conceal himself from 144
might confer together upon 140
might defend himself from 90
might delude himself into 52
might depend largely upon 40
might derive benefit from 614
might derive comfort from 99
might derive courage from 41
might derive pleasure from 217
