made about abstract ideas 221
made about fourteen years 56
made after recovery from 41
made black children feel 78
made clothing imported from 41
made either directly from 212
made every listener feel 81
made every possible sign 40
made fewer mistakes when 50
made fully explicit only 54
made goods imported from 184
made goods imported into 42
made gross mistakes during 72
made large extracts from 244
made large fortunes during 53
made large fortunes from 169
made major advances during 53
made major progress during 43
made quite distinct from 86
made quite explicit when 106
made quite separate from 70
made rapid advances during 189
made rapid advances into 125
made rapid advances over 46
made rapid progress along 228
made rapid progress also 40
made rapid progress among 592
made rapid progress down 101
made rapid progress during 1286
made rapid progress even 68
made rapid progress from 296
made rapid progress into 50
made rapid progress once 92
made rapid progress only 51
made rapid progress over 233
made rapid progress there 171
made rapid progress till 81
made rapid progress when 104
made short journeys from 49
made short journeys into 40
made small fortunes from 84
made steady progress along 157
made steady progress among 55
made steady progress during 505
made steady progress ever 45
made steady progress from 254
made steady progress over 195
made swift progress down 40
made train operation more 182
made under authority from 42
made under pressure from 878
made within fourteen days 1956
made world headlines when 283
made would probably have 69
maid never departed more 686
mail alert services these 64
mail order business from 199
mail order business will 49
mail order catalogs from 131
mail order catalogs have 91
mail order directly from 41
main facts concerning these 81
main group elements have 54
main items exported from 44
main items imported from 53
main point insisted upon 49
main reason probably lies 56
main renal arteries were 46
main rocky mountain range 215
main trade partners were 51
main trading partners among 51
main trading partners have 74
main trading partners were 321
main trading partners will 53
make black students feel 48
make boating agreeable duty 51
make brief extracts from 85
make civil servants more 171
make every american feel 57
make every customer feel 76
make every employee feel 112
make every possible move 46
make fewer mistakes when 208
make final decisions over 51
make final decisions when 98
make fully explicit what 122
make human relations more 144
make human sciences more 68
make indian industry more 44
make large extracts from 179
make large fortunes from 43
make legal education more 71
make legal services more 188
make loans directly from 55
make local industry more 46
make local officials more 48
make major decisions during 57
make major decisions such 53
make major decisions when 65
make money directly from 131
make moral decisions from 47
make moral decisions when 41
make music furiously till 49
make people disguise from 79
make people remember what 48
make people straight when 82
make plush breeches when 50
make quick decisions during 51
make quick decisions when 203
make quite explicit what 135
make rapid progress along 61
make rapid progress among 83
make rapid progress during 135
make rapid progress from 71
make rapid progress once 110
make rapid progress over 58
make rapid progress were 79
make rapid progress when 156
make rather depressing reading 82
make reason discover those 145
make right decisions when 50
make rules regulating their 61
make short extracts from 63
make smart decisions when 46
make social identity more 172
make social relations more 64
make social security more 263
make social services more 184
make sound decisions when 142
make steady progress during 51
make steady progress from 89
make steel directly from 43
make strong pressure upon 75
make tough decisions like 40
make tough decisions when 108
make which depended very 115
make wiser decisions when 40
make would probably have 145
making civil positive laws 99
making joint decisions when 93
making large extracts from 84
making legal services more 132
making major decisions such 73
making quick decisions when 54
making rapid advances among 41
making rapid advances into 92
making rapid advances over 62
making rapid advances upon 64
making rapid progress along 111
making rapid progress among 319
making rapid progress during 80
making rapid progress from 54
making rapid progress over 48
making rapid progress there 121
making rapid progress when 99
making sharp deviations from 73
making short journeys into 40
making small articles such 45
making sound decisions when 49
making steady progress along 101
making steady progress among 62
making steady progress during 61
making steady progress from 67
making steady progress over 47
making steady progress when 47
making steel directly from 59
making undue pressure upon 54
making white channels down 319
male above eighteen years 91
male above fourteen years 43
male adult literacy rate 49
male birds displaying their 81
male child proceeding from 41
male civil servants aged 63
male trade unionists have 59
male trade unionists were 133
male under eighteen years 83
male under fourteen years 57
male would separate from 40
many adult children have 84
many basic problems have 45
many basic questions have 44
many bible scholars have 52
many bible students have 43
many black children have 114
many black children were 210
many black churches have 69
many black churches were 48
many black families from 46
many black families have 204
many black families were 138
many black migrants from 45
many black soldiers were 100
many black students from 58
many black students have 150
many black students were 156
many blind children have 43
many blows sensibly felt 62
many brave attempts have 71
many brave officers fell 43
many brave officers were 48
many brave soldiers have 45
many cases absolute rest 41
many cases attempts were 46
many cases children have 100
many cases children were 131
many cases decisions were 43
many cases depended upon 123
many cases directly from 112
many cases divorced from 46
many cases excluded from 60
many cases families were 77
many cases improved upon 46
many cases increased their 51
many cases operated upon 46
many cases patients have 67
many cases patients will 41
many cases probably have 44
many cases proceeds from 64
many cases received their 41
many cases resemble those 69
many cases resulted from 149
many cases scarcely left 77
many cases students have 54
many cases students were 43
many cases students will 74
many cases suffered from 75
many civil servants from 77
many civil servants have 228
many civil servants were 328
many civil servants will 47
many court decisions have 224
many craft departed from 57
many donor agencies have 48
many drugs commonly used 102
many dutch servants leave 59
many enemy aircraft were 50
many enemy soldiers were 96
many ethnic minority youth 74
many evils resulted from 57
many facts concerning their 70
many facts concerning these 41
many facts observed when 47
many false accounts have 59
many false prophets gone 115
many false prophets have 2020
many false prophets were 65
many false prophets will 1076
many false religions have 138
many fishing villages along 76
many fresh insights into 149
many gifts bestowed upon 213
many gifts received from 50
many goods imported from 55
many gothic edifices were 52
many greek colonies were 59
many greek families from 40
many greek scholars fled 68
many greek theologians were 72
many gross affronts from 53
many hands detached from 56
many hands employed upon 44
many hands withdrawn from 41
many happy holidays there 40
many happy marriages have 64
many happy memories from 100
many happy memories were 58
many happy thousands were 44
many hasty snatches into 70
many hours discussing their 109
many hours discussing these 51
many hours discussing what 103
many hours practicing their 44
many hours secluded from 66
many human cultures have 52
many indian children were 167
many indian converts were 44
many indian families have 58
many indian families were 56
many indian languages have 46
many indian scholars have 61
many indian students were 45
many indian villages were 57
many irish catholics were 118
many irish families were 55
many items imported from 71
many joint ventures have 126
many joint ventures were 87
many junior colleges have 78
many junior officers were 114
many large concerns have 78
many large families were 48
many large fortunes have 63
many large fortunes were 178
many large projects have 59
many later occasions when 88
many later scholars have 123
many latin american areas 45
many latin american ones 41
many latin american poets 60
many legal disputes over 46
many legal scholars have 213
many lives depended upon 193
many local agencies have 55
many local authority areas 134
many local churches have 106
many local churches were 47
many local citizens were 91
many local councils have 101
many local councils were 48
many local families were 44
many local officials have 128
many local officials were 213
many major decisions were 60
many major projects were 44
many merry tipplers into 55
many might otherwise have 45
many miles distance from 208
many miles southward from 48
many minor deviations from 52
many minor variations from 64
many mixed messages from 45
many months concealed from 102
many months pregnant were 68
many motion pictures have 46
many motor vehicles were 64
many names bestowed upon 50
many naval officers have 80
many naval officers were 160
many negro children were 78
many negro families from 47
many negro families have 48
many negro soldiers were 44
many never regained their 40
many never returned from 155
many never returned home 59
many noble families from 40
many noble families have 111
many noble families kept 48
many noble families lent 87
many noble families were 219
many noble passages from 43
many nurse practice acts 52
many obese patients have 57
many older children have 57
many older children were 44
many older patients have 181
many older patients will 54
many others borrowed from 57
many others followed suit 553
many others followed their 163
many others obtained from 40
many others proceeding from 48
many others received from 60
many others received their 79
many others retained their 59
many others returned from 59
many others returned home 51
many others scarcely less 527
many others suffered from 315
many parts observed from 43
many party officials were 53
many people actively seek 48
many people actually came 48
many people actually come 40
many people actually died 110
many people actually feel 90
many people actually find 48
many people actually have 264
many people actually knew 47
many people actually know 136
many people actually like 102
many people actually live 316
many people actually make 83
many people actually need 45
many people actually think 91
many people actually took 42
many people actually want 88
many people actually went 64
many people actually were 77
many people actually work 67
many people approach their 79
many people associate these 40
many people attended these 81
many people believed such 43
many people believed there 221
many people believed these 92
many people believed were 72
many people believed what 45
many people consider such 114
many people consider their 172
many people consider these 120
many people decorate their 52
many people depended upon 137
many people describe their 109
many people differed from 96
many people disagree over 41
many people education means 43
many people emigrate from 50
many people excluded from 47
many people graduate from 41
many people migrated from 206
many people nowadays have 146
many people nowadays seem 59
many people nowadays think 62
many people nowadays will 67
many people organize their 64
many people overcome their 92
many people perceive their 55
many people perished during 64
many people perished from 42
many people probably have 110
many people probably think 98
many people profited from 56
many people received their 51
many people recovering from 61
many people regarded these 48
many people remember from 59
many people remember their 93
many people remember what 63
many people reported seeing 62
many people returned from 44
many people scratching their 49
many people squeezed into 53
many people suffered from 725
many people switched from 57
many people wondered what 192
many quite infinite many 40
many rather doubtful ways 91
many roman catholics among 93
many roman catholics from 80
many roman catholics have 264
many roman catholics there 53
many roman catholics were 406
many roman citizens were 91
many roman soldiers were 71
many rural chapters were 75
many rural churches were 41
many rural counties have 46
many rural counties were 44
many rural dwellers have 51
many rural families have 94
many rural families were 66
many sales managers have 127
many scots expressing much 50
many senior citizens have 104
many senior managers have 116
many senior managers were 51
many senior managers will 44
many senior officers have 43
many senior officers were 387
many senior officials were 96
many ships launched singly 61
many signs foretold what 82
many slave children were 78
many slave families were 77
many small articles such 41
many small boroughs were 50
many small branches from 60
many small children have 103
many small children were 167
many small colleges have 51
many small concerns into 43
many small decisions made 52
many small deviations from 52
many small fortunes were 43
many small variations from 76
many small villages along 87
many small villages have 52
many small villages were 88
many smoking cottages gave 254
many social agencies have 86
many social analysts have 84
many social functions were 79
many social policies have 44
many social problems facing 85
many social problems have 174
many social problems like 79
many social problems such 184
many social problems were 157
many social problems will 81
many social programs have 101
many social programs such 40
many social programs were 124
many social questions were 44
many social services have 58
many social services such 71
many social services were 75
many staff officers were 50
many state agencies have 207
many state agencies were 47
many state officials have 73
many state officials were 69
many state programs have 44
many state statutes have 81
many still retained their 80
many still suffered from 49
many strong swimmers have 48
many taken directly from 58
many tales concerning pearl 95
many tasks formerly done 62
many terms borrowed from 109
many terms commonly used 76
many times increased your 40
many times patients have 52
many times patients will 42
many times received from 144
many times students have 53
many times students will 50
many times wondered what 96
many trace elements have 40
many trade unionists felt 45
many trade unionists have 104
many trade unionists were 285
many trees provided wood 84
many truly beautiful poems 61
many urban dwellers have 79
many urban dwellers live 43
many urban dwellers were 98
many urban landmark laws 91
many urban problems such 41
many vital functions such 80
many vital respects from 70
many walking monsters good 55
many wealthy citizens were 50
many wealthy families from 61
many wealthy families have 54
many wealthy families were 64
many which occurred during 51
many white children have 133
many white children were 103
many white citizens were 52
many white families have 160
many white families were 63
many white settlers were 92
many white soldiers were 43
many white students from 52
many white students have 76
many white students were 76
many whole families were 58
many whose families have 46
many whose fortunes were 63
many whose pleasures will 75
many women actually feel 55
many women actually have 42
many women consider their 48
many women describe their 48
many women remained single 43
many women reported having 67
many women students were 45
many women suffered from 155
many words borrowed from 745
many words commonly used 59
many words concerning land 71
many words formerly slang 49
many words reflecting upon 58
many worthy citizens came 43
many worthy citizens have 53
many worthy families from 49
many would consider more 99
many would consider such 79
many would otherwise have 61
many would probably have 243
many would scarcely have 46
many would scarcely think 50
mark every american brow 50
mass black migration from 50
mass median particle size 84
mass meeting presided over 226
mass quite distinct from 42
mass state education plan 185
mass which extended from 41
mass which projects into 187
mass would probably have 49
mast cells isolated from 255
mast cells obtained from 166
meaning quite distinct from 618
meaning which includes some 61
meaning would probably have 56
means amuse yourself there 119
means could possibly have 52
means freeing yourself from 43
means gross receipts from 93
means helping students learn 43
means putting yourself into 100
means would formerly have 43
means would probably have 180
media would probably have 43
meet again sometime soon 49
meet every possible case 198
meet every possible need 121
meet within fourteen days 209
mere human creatures like 79
mere party politics into 52
mice which received only 100
mild power descending down 77
mile front stretching from 283
mile total exclusion zone 42
milk drawn directly from 131
milk either directly from 59
milk group includes milk 54
milk makes breakfast seem 66
milk taken directly from 195
milk which composed their 54
milk which contains less 184
milk which contains more 197
milk which remained from 54
mind above ordinary life 139
mind after original ideas 51
mind angelo suffered more 74
mind could conceive such 75
mind could otherwise have 45
mind could perceive nothing 83
mind could possibly have 421
mind could possibly want 50
mind could scarcely have 91
mind every possible means 49
mind first received some 135
mind gives immediate form 59
mind often wandered back 66
mind quite distinct from 257
mind raced backward into 53
mind under pressure from 192
mind which dictated these 103
mind which dictated those 43
mind which followed upon 59
mind which included among 52
mind which otherwise must 67
mind which presided over 151
mind which presides over 227
mind which prevails among 43
mind which proceeds from 210
mind which produced such 143
mind which produced these 51
mind which produces these 49
mind which reflects upon 45
mind which resulted from 119
mind which theologians call 171
mind would consider making 53
mind would otherwise have 70
mind would probably have 1041
mind would scarcely have 52
mine could possibly have 124
mine could possibly make 43
mine shall continue three 103
mine which contains gold 256
mine would probably have 73
monk would probably have 50
month after graduating from 225
month after recovery from 75
month median survival time 57
month period commencing from 109
month period commencing july 45
month scott received from 46
moon broke suddenly from 77
moon growing distinct upon 48
moon shone brightly down 362
moon shone brightly from 46
moon shone brightly into 100
moon shone brightly over 277
moon shone brightly upon 186
moon shone straight into 44
moon shone suddenly from 59
more about absolute good 49
more about american life 196
more about american ways 107
more about business from 48
more about developing your 51
more about economic theory 42
more about everyday life 226
more about everyone else 43
more about feminist theory 165
more about formatting text 106
more about identity theft 60
more about ordinary life 110
more about organizing your 107
more about politics from 67
more about preserving their 43
more about protecting their 264
more about protecting your 220
more about somebody else 56
more about specific areas 54
more about yourself from 154
more about yourself when 57
more acute symptoms have 519
more ample ministry came 50
more ample provision made 40
more ample supplies from 84
more amply declared your 40
more basic functions such 48
more basic physical laws 48
more basic problems such 124
more basic questions must 87
more basic questions such 168
more basic services such 93
more black children were 170
more black students into 71
more black students were 150
more blood publicly shed 72
more civil servants were 130
more could possibly have 132
more could probably have 69
more dense cortical bone 66
more easily absorbed from 220
more easily absorbed into 719
more easily absorbed when 69
more easily accepted into 160
more easily accepted when 238
more easily accessed from 125
more easily achieved among 45
more easily achieved during 53
more easily achieved from 51
more easily achieved when 811
more easily acquired from 60
more easily acquired when 88
more easily admitted into 60
more easily admitted when 65
more easily answered when 75
more easily assessed when 64
more easily attacked from 40
more easily attained when 309
more easily believed when 101
more easily combined into 56
more easily compared when 64
more easily computed from 55
more easily concealed from 215
more easily conceive having 59
more easily confined when 324
more easily continue their 61
more easily conveyed from 85
more easily defended from 148
more easily defended line 185
more easily defended site 44
more easily defended when 47
more easily detached from 580
more easily detected during 51
more easily detected from 109
more easily detected when 403
more easily digested curd 89
more easily digested food 173
more easily digested form 107
more easily digested meats 58
more easily digested when 443
more easily directed into 49
more easily discover what 83
more easily dispersing their 45
more easily diverted from 259
more easily effected from 67
more easily effected when 213
more easily elicited from 67
more easily elicited when 60
more easily enforced among 42
more easily examined when 56
more easily excluded from 91
more easily excreted from 64
more easily expelled from 93
more easily fashioned into 75
more easily followed from 62
more easily followed when 72
more easily governed when 40
more easily identify their 75
more easily identify these 47
more easily identify those 76
more easily identify what 99
more easily imported from 44
more easily improved from 56
more easily inferred from 121
more easily inserted into 127
more easily isolated from 232
more easily maintain their 169
more easily maintain your 40
more easily mastered when 52
more easily observed during 49
more easily observed from 86
more easily observed when 181
more easily obtained from 1470
more easily obtained here 53
more easily obtained pure 63
more easily obtained there 217
more easily obtained when 466
more easily operated upon 98
more easily otherwise have 52
more easily overcome their 74
more easily overcome when 97
more easily perceive what 53
more easily prepared from 112
more easily preserve their 112
more easily procured from 55
more easily produced from 98
more easily produced when 192
more easily recalled from 73
more easily recalled when 99
more easily remember what 123
more easily replaced when 101
more easily resolved into 68
more easily resolved when 178
more easily retained when 51
more easily separate from 48
more easily shielded from 50
more easily stripped from 71
more easily supplied from 208
more easily transfer their 44
more easily withdrawn from 91
more enemy aircraft were 92
more enemy soldiers were 149
more equal treatment from 49
more exact analysis must 41
more exact analysis will 76
more exact intuition into 44
more fitly conclude these 45
more fitly exercise such 41
more fitly shadowed forth 55
more fully absorbed into 142
more fully apparent when 72
more fully appraise such 75
more fully describe these 41
more fully detailed when 49
more fully enlarged upon 123
more fully examined into 45
more fully examined when 50
more fully exercise their 48
more fully explaining what 82
more fully explains what 44
more fully explored when 42
more fully hereafter when 109
more fully informed when 62
more fully initiated into 62
more fully inquired into 246
more fully insisted upon 109
more fully relieved from 53
more fully respecting their 43
more grows religious when 219
more hearty approval from 44
more indian children were 97
more joint ventures were 98
more jolly handsome young 82
more junior officers were 221
more legal authority over 149
more loyal clansmen took 44
more loyal customer base 68
more major coronary risk 66
more mixed cultures there 90
more money directly from 54
more money directly into 72
more money forthcoming from 43
more nearly achieved when 43
more nearly approach their 53
more nearly approach those 531
more nearly approach what 53
more nearly balanced when 41
more nearly circular form 48
more nearly coincide during 53
more nearly complete data 42
more nearly complete list 70
more nearly complete when 73
more nearly complete work 92
more nearly concerns their 50
more nearly constant during 61
more nearly constant from 50
more nearly constant over 324
more nearly constant rate 76
more nearly constant when 161
more nearly constant will 48
more nearly interest those 46
more nearly original form 47
more nearly parallel those 48
more nearly parallel will 50
more nearly resemble some 52
more nearly resemble their 111
more nearly resemble those 3301
more nearly resemble what 60
more nearly resembling milk 64
more nearly resembling such 80
more nearly resembling those 701
more nearly resembling what 69
more nearly straight down 63
more nearly straight line 119
more nearly vertical angle 43
more nearly vertical rays 107
more nearly vertical when 45
more negro children were 42
more negro students will 96
more noble pleasures spring 64
more odious foreboding into 78
more often acquired from 44
more often attained when 41
more often borrowed from 59
more often children have 41
more often departed from 48
more often depended upon 47
more often describe their 53
more often directed their 51
more often directly from 64
more often excluded from 107
more often inferred from 50
more often involves such 43
more often isolated from 138
more often observed among 84
more often observed during 75
more often observed when 85
more often obtained from 164
more often perceive their 47
more often remarked upon 49
more often reported among 59
more often reported from 49
more often reported having 144
more often reported their 55
more often resemble those 53
more often resulted from 150
more often suffered from 167
more pains bestowed upon 72
more people graduate from 40
more people migrated from 61
more people squeezed into 59
more people suffered from 85
more polar solvents like 40
more polar solvents such 258
more power requires more 101
more rapid clearance from 145
more rapid diffusion into 51
more rapid movement from 84
more rapid movement into 67
more rapid proceeding into 48
more rapid progress along 73
more rapid progress among 104
more rapid progress during 167
more rapid progress from 56
more rapid progress made 156
more rapid progress when 162
more rapid progress will 223
more rapid recovery from 916
more rapid recovery rate 54
more rapid recovery time 76
more rapid recovery when 58
more rapid response from 108
more rapid response time 200
more rapid turnover among 46
more rapid turnover rate 178
more rigid climbers went 80
more rigid controls over 140
more rigid materials such 59
more senior managers were 87
more senior officers from 43
more senior officers were 554
more senior officials were 101
more senior positions were 85
more short passages from 46
more social distance from 120
more solid argument among 62
more solid economic base 216
more solid financial base 106
more solid literary fare 49
more toxic materials must 142
more trade unionists were 41
more truly religious duty 58
more under pressure from 225
more valid insights into 49
more viable economic base 42
more viable economic unit 75
more vital religious life 76
more wealthy citizens were 57
more wealthy families have 52
more wealthy families were 63
more white families move 76
more white settlers came 157
more whose eulogies have 109
more women graduate from 62
more words combined into 47
more would probably have 1310
most acute observer whom 165
most acute physical pain 50
most acute problems facing 259
most acute problems were 48
most acute symptoms have 92
most amazing engineering feats 51
most amish children will 154
most ample authority over 65
