mad about what happened 296
man about whom everyone 49
man above other creatures 210
man after having provoked 55
man again grew restless 45
man alone among creatures 95
man alone came straight 54
man alone were constant 43
man apart from property 44
man asked many questions 53
man broke into laughter 58
man burst into laughter 278
man comes into collision 50
man comes into conflict 164
man could ever conceive 95
man could ever possibly 67
man could find salvation 58
man could gain salvation 46
man could give evidence 40
man could have accepted 49
man could have achieved 459
man could have acquired 216
man could have afforded 85
man could have answered 99
man could have attained 150
man could have awakened 71
man could have believed 316
man could have children 62
man could have composed 92
man could have consoled 52
man could have defended 89
man could have designed 86
man could have detected 83
man could have dictated 44
man could have effected 132
man could have executed 87
man could have expected 442
man could have followed 297
man could have foreseen 780
man could have foretold 133
man could have imagined 334
man could have inspired 64
man could have invented 534
man could have listened 87
man could have mastered 62
man could have mistaken 46
man could have observed 138
man could have obtained 198
man could have occupied 49
man could have overcome 89
man could have possibly 167
man could have produced 592
man could have property 57
man could have proposed 43
man could have provided 81
man could have received 165
man could have remained 217
man could have rendered 96
man could have resisted 384
man could have retained 41
man could have returned 60
man could have selected 61
man could have suffered 117
man could have supplied 87
man could have supposed 137
man could have survived 550
man could have ventured 103
man could have withstood 228
man could hold property 143
man could make progress 53
man could more directly 61
man could more earnestly 42
man could only discover 57
man could stay outdoors 98
man could take exception 75
man could take seriously 55
man could think otherwise 52
man could think probable 64
man could well venerate 40
man durst have ventured 96
man falling into raptures 88
man feels well grounded 60
man gaining great property 56
man gives away sixpence 43
man grown like yourself 43
man hours were expended 44
man hours were required 277
man knows nothing concerning 50
man knows nothing whatever 89
man labor were required 50
man lived less addicted 58
man lived more tenacious 84
man marry your daughter 46
man might have accepted 113
man might have achieved 106
man might have acquired 150
man might have answered 100
man might have attained 47
man might have believed 241
man might have children 64
man might have effected 86
man might have embarked 60
man might have expected 374
man might have faltered 41
man might have followed 77
man might have foreseen 257
man might have imagined 48
man might have invented 56
man might have mistaken 103
man might have murdered 44
man might have objected 91
man might have observed 50
man might have obtained 60
man might have perished 95
man might have produced 91
man might have profited 49
man might have provided 40
man might have received 144
man might have recourse 95
man might have regarded 119
man might have remained 96
man might have resented 114
man might have resigned 44
man might have retained 123
man might have salvation 45
man might have shrugged 50
man might have suffered 158
man might have summoned 62
man might have supposed 101
man might have survived 102
man might have trembled 43
man might have wondered 67
man might make honestly 60
man might well consider 73
man might well hesitate 194
man named john anderson 56
man named john marshall 47
man never stop anywhere 48
man never went anywhere 49
man seeks only rebellion 46
man shall ever persuade 63
man shall have attained 145
man shall have authority 43
man shall have freehold 89
man shall have perished 326
man shall have vanished 41
man shall make whatever 67
man since such desertion 43
man speaks five languages 41
man spoke very tenderly 41
man still more ambitious 87
man thinks well concerning 44
man under great pressure 53
man under other guidance 59
man under some pressure 106
man whose daring exploits 51
man whose dire sufferings 102
man whose early education 69
man whose eyes followed 48
man whose eyes happened 48
man whose eyes sparkled 59
man whose eyes twinkled 40
man whose face betrayed 41
man whose face reminded 50
man whose hate tortured 89
man whose heart distends 90
man whose land produced 52
man whose life consists 68
man whose life depended 142
man whose life exhibits 196
man whose life revolved 122
man whose life revolves 63
man whose main business 64
man whose main interest 245
man whose mere presence 267
man whose most brilliant 67
man whose name deserves 213
man whose name suggests 49
man whose only business 82
man whose only daughter 70
man whose only exercise 41
man whose only interest 756
man whose sole business 283
man whose sole interest 184
man whose soul vibrates 47
man whose very presence 594
man whose wealth exceeded 48
man whose work requires 65
man within hearing distance 61
man within three counties 43
man would even consider 104
man would ever consider 63
man would have accepted 609
man would have achieved 108
man would have acquired 70
man would have admitted 169
man would have advanced 71
man would have analyzed 87
man would have answered 205
man would have approved 118
man would have attacked 162
man would have attained 67
man would have awakened 40
man would have believed 670
man would have betrayed 57
