mad or melancholy by 77
man an appreciation of 149
man an atmosphere of 44
man an experience of 160
man an explanation of 147
man an incarnation of 44
man an inclination to 1236
man an indignation at 65
man an inhabitant of 52
man an instrument of 195
man an instrument to 214
man as absolutely as 89
man as accurately as 225
man as ambassador to 69
man as attractive as 370
man as attributes of 66
man as chancellor of 40
man as charitable as 41
man as cheerfully as 111
man as completely as 516
man as compounded of 172
man as conditioned by 107
man as constituting the 44
man as contrasted to 89
man as controlled by 93
man as delightful as 46
man as determined as 168
man as determined by 1372
man as determined to 47
man as equivalent to 463
man as essentially an 199
man as essentially the 96
man as formidable as 42
man as formulated by 40
man as frequently as 43
man as individual is 57
man as influenced by 617
man as influential as 102
man as interested in 148
man as intimately as 47
man as manifested in 472
man as perceptive as 71
man as powerfully as 46
man as prescribed by 49
man as proclaimed by 75
man as proclaimed in 51
man as profoundly as 207
man as remarkable as 153
man as remarkable in 71
man as representing the 288
man as successful as 170
man as surrounded by 78
man as understood by 233
man as understood in 62
man be acceptable to 53
man be considered an 44
man be considered as 824
man be considered in 131
man be encouraged by 48
man be encouraged to 234
man be imprisoned by 46
man be influenced by 133
man be instructed in 45
man be interested in 461
man be principled in 91
man be profitable to 355
man be prohibited to 53
man be recognized as 87
man be reconciled to 250
man be restrained by 90
man be sacrificed to 93
man be successful in 117
man be sufficient to 96
man be surrounded by 105
man by application of 74
man by consumption of 78
man by inoculation of 104
man by radiography of 51
man by stimulation of 67
man eat acceptably to 42
man he considered an 138
man he considered as 206
man he considered the 385
man he considered to 479
man he designated as 51
man he determined to 168
man he encounters in 50
man he identified as 282
man he identifies as 99
man he immigrated to 43
man he introduced as 339
man he introduced to 68
man he recognized as 1277
man he recognized the 79
man he recognizes as 47
man he recommends to 51
man he remembered as 236
man he remembered the 43
man he represents the 46
man he understood the 73
man in accumulating by 196
man in antagonism to 46
man in appreciation of 58
man in attachment to 105
man in attendance at 175
man in attendance is 51
man in attendance on 249
man in attendance to 100
man in comparison of 168
man in comparison to 504
man in distinction to 46
man in establishing the 84
man in government to 54
man in literature as 100
man in literature is 159
man in particular as 399
man in particular be 57
man in particular he 78
man in particular in 111
man in particular is 543
man in particular of 48
man in particular or 42
man in particular so 115
man in particular the 71
man in particular to 447
man in preference to 880
man in recognition of 151
man in recommending it 56
man in resistance to 45
man in vindication of 44
man is absolutely at 46
man is absolutely in 45
man is absolutely the 209
man is acceptable to 154
man is accessible to 113
man is accustomed is 40
man is accustomed to 2287
man is admonished to 130
man is aggressive by 86
man is answerable at 49
man is answerable to 287
man is antecedent to 43
man is apparently an 43
man is apparently in 57
man is apparently the 121
man is applicable to 85
man is approached by 166
man is appropriate to 40
man is astonished at 83
man is astonished to 74
man is attractive to 58
man is attributed to 297
man is bewildered as 101
man is bewildered by 76
man is calculated to 196
man is captivated by 107
man is celebrated in 44
man is classified as 482
man is classified in 44
man is comparable to 381
man is complained of 41
man is completely at 95
man is completely in 68
man is compounded of 638
man is conditioned by 792
man is conditioned to 151
man is confidence in 131
man is confounded at 45
man is confronted by 1259
man is confronted in 169
man is confronted no 44
man is consciously or 46
man is considered an 289
man is considered as 3336
man is considered by 333
man is considered in 412
man is considered of 43
man is considered the 575
man is considered to 2707
man is consistent in 70
man is constantly at 92
man is constantly in 369
man is constantly on 130
man is contrasted to 55
man is contributing to 105
man is controlled by 1102
man is conversant in 111
man is definitely in 46
man is definitely the 68
man is designated as 399
man is designated by 113
man is designated to 46
man is determined as 153
man is determined by 3446
man is determined in 286
man is determined on 92
man is determined to 2743
man is diminished by 58
man is discharged or 50
man is discovered by 76
man is discovered in 407
man is discovered to 208
man is disordered in 67
man is dispatched to 45
man is distracted by 93
man is distressed by 219
man is emphasized by 98
man is emphasized in 73
man is encouraged by 125
man is encouraged in 52
man is encouraged to 1164
man is enthusiastic at 55
man is equivalent to 788
man is essentially an 1073
man is essentially as 130
man is essentially in 162
man is essentially no 47
man is essentially of 66
man is essentially or 45
man is essentially the 932
man is everywhere at 48
man is everywhere in 203
man is everywhere the 415
man is experience to 42
man is experiencing in 44
man is experiencing the 58
man is expressive of 58
man is fascinated by 362
man is foredoomed to 60
man is frequently in 48
man is frequently the 124
man is frightened at 56
man is frightened by 148
man is frightened of 137
man is frightened or 55
man is frustrated by 52
man is frustrated in 90
man is guaranteed the 132
man is habituated to 55
man is heightened by 44
man is homologous to 52
man is hopelessly in 40
man is identified as 1237
man is identified by 273
man is identified in 104
man is immoderate in 63
man is implicated in 137
man is impossible to 277
man is imprisoned by 177
man is imprisoned in 421
man is inadequate to 134
man is incidental to 53
man is incomplete in 56
man is inconstant in 61
man is indicative of 131
man is individual in 42
man is inevitably the 49
man is infallible in 73
man is infatuated by 51
man is influenced by 1747
man is influenced in 160
man is influenced to 68
man is insensible of 445
man is insensible to 332
man is instructed by 182
man is instructed in 542
man is instructed to 641
man is interested as 112
man is interested in 8703
man is interested is 40
man is interested to 114
man is introduced as 361
man is introduced at 55
man is introduced by 171
man is introduced in 160
man is introduced to 821
man is invaluable to 43
man is irrelevant to 179
man is justifiable in 56
man is maintained by 80
man is maintained in 102
man is manifested by 144
man is manifested in 655
man is originally the 55
man is overworked in 44
man is paralleled by 142
man is penetrated by 74
man is persecuted by 204
man is persecuted in 55
man is persistent in 57
man is physically as 116
man is polygamous by 80
man is potentially an 156
man is potentially the 102
man is predicable of 44
man is predicated of 411
man is predicated on 82
man is preeminent in 54
man is preferable to 285
man is prejudiced in 161
man is prejudiced on 45
man is presumably the 61
man is principled in 211
man is privileged to 891
man is proclaimed in 42
man is proficient in 90
man is programmed to 80
man is prohibited by 79
man is prohibited or 47
man is prohibited to 123
man is pronounced by 58
man is pronounced to 42
man is proprietor in 53
man is proprietor of 83
man is punishable by 151
man is punishable or 437
man is recognized as 1642
man is recognized by 267
man is recognized in 266
man is recognized to 65
man is reconciled to 1008
man is registered as 88
man is reinforced by 134
man is reinstated in 44
man is remarkable in 113
man is remembered as 59
man is remembered by 88
man is reproduced in 48
man is responsive to 165
man is restrained by 214
man is restrained of 76
man is restricted by 93
man is restricted in 114
man is restricted to 520
man is ridiculous in 46
man is sacrificed in 88
man is sacrificed to 386
man is sanctified by 121
man is stimulated by 246
man is stimulated in 48
man is stimulated to 275
man is strengthened by 148
man is strengthened in 67
man is subjugated by 63
man is subjugated to 93
man is submissive to 45
man is successful in 669
man is sufficient in 40
man is sufficient of 90
man is sufficient to 2743
man is suffocated by 52
man is suggestive of 60
man is summarized in 83
man is superseded by 74
man is surrounded by 2482
man is surrounded in 79
man is surrounded on 66
man is symbolized by 251
man is symbolized in 49
man is tantamount to 192
man is treacherous to 59
man is ultimately the 118
man is ultimately to 64
man is unaffected by 170
man is unconscious in 44
man is unconscious of 560
man is underlined by 46
man is understood as 1021
man is understood by 159
man is understood in 204
man is understood to 568
man is unemployed or 43
man is vanquished by 63
man is victimized by 110
man is vulnerable by 42
man is vulnerable in 52
man is vulnerable to 260
man it represents the 123
man no pretensions to 53
man of absolutely no 102
man of calamities in 47
man of confidence in 132
man of confidence of 123
man of confidence to 104
man of conscience as 113
man of conscience he 69
man of conscience in 94
man of conscience is 149
man of conscience or 73
man of conscience to 156
man of distinction as 101
man of distinction at 131
man of distinction by 122
man of distinction he 43
man of distinction in 1623
man of distinction is 204
man of distinction of 63
man of distinction on 82
man of distinction or 49
man of distinction so 178
man of distinction to 222
man of enterprise he 61
man of enterprise in 154
man of enterprise is 57
man of enterprise to 62
man of excellence in 57
man of excellence is 54
man of experience as 285
man of experience he 82
man of experience in 2208
man of experience is 409
man of experience of 44
man of experience on 93
man of experience or 65
man of experience so 104
man of experience to 374
man of imagination as 192
man of imagination at 60
man of imagination in 143
man of imagination is 395
man of imagination or 118
man of imagination to 186
man of importance as 105
man of importance at 171
man of importance he 87
man of importance in 3265
man of importance is 159
man of importance on 70
man of importance to 284
man of information in 47
man of information is 51
man of literature is 99
man of literature or 49
man of principles is 76
man of prominence as 90
man of prominence at 56
man of prominence in 2364
man of prominence or 52
man of prominence to 77
man of refinement in 62
man of refinement is 68
man of refinement of 56
man of refinement or 53
man of refinement to 74
man of scientific or 105
man of simplicity of 88
man of speculation is 76
man or combination of 988
man or corporation is 48
man or corporation to 148
man or description of 134
man or government or 50
man or institution in 55
man or institution is 68
man or institution or 43
man or institution to 48
man so accessible to 42
man so accurately as 50
man so accustomed to 414
man so astonished in 111
man so attractive to 114
man so celebrated as 118
man so completely as 147
man so completely at 58
man so completely in 120
man so designated is 46
man so determined as 65
man so determined to 253
man so distressed as 191
man so fascinated by 53
man so formidable in 69
man so illustrious as 51
man so influential as 44
man so insensible to 93
man so interested in 373
man so intolerant of 47
man so intrenched in 40
man so irresolute as 49
man so regardless of 102
man so remarkable as 151
man so remarkable in 106
man so restrained by 54
man so ridiculous as 51
man so submissive to 58
man so successful in 69
man the acquisition of 118
man the advantages of 252
man the appellation he 73
man the appellation of 83
man the application of 45
man the attainment of 233
man the attributes of 233
man the barricades in 299
man the barricades of 137
man the barricades on 42
man the barricades or 96
man the barricades to 178
man the benefactor of 122
man the capability of 197
man the capability to 107
man the capacities of 227
man the combination of 49
man the compliment of 203
man the confidence to 47
man the cultivation of 42
man the descendant of 127
man the destruction of 175
man the difference in 85
man the difference is 88
man the difficulty of 41
man the distinction is 44
man the distinction of 188
man the embodiment of 209
man the emoluments of 71
man the employment of 42
man the equivalent of 482
man the experience of 508
man the explanation of 64
man the government of 114
man the imperative of 78
man the importance of 1030
man the inadequacy of 216
man the incarnation of 41
man the inclination to 169
man the individual as 103
man the individual in 234
man the individual is 787
man the individual to 64
man the information he 190
man the inhabitant of 56
man the instrument of 556
man the limitations of 56
man the observance of 47
man the occurrence of 163
man the percentage of 85
man the phenomenon of 77
man the philosophy of 109
man the plantations of 48
man the presidency of 42
man the principles of 351
man the privileges of 46
man the proprietor of 265
man the punishment of 130
man the recognition of 213
man the restoration of 135
man the substitute of 45
man the superiority of 52
man the wherewithal to 96
man to accelerate the 83
man to accomplish an 40
man to accomplish in 180
man to accomplish it 231
man to accomplish so 55
man to accomplish the 1302
man to accumulate the 95
man to administer it 184
man to administer the 416
man to administer to 103
man to anticipate the 340
man to appropriate an 44
man to appropriate the 239
man to appropriate to 182
man to articulate the 67
man to assimilate the 65
man to capitalize on 85
man to comprehend in 118
man to comprehend it 87
man to comprehend or 65
man to comprehend the 2009
man to compromise on 43
man to compromise the 66
man to condescend to 355
man to consummate the 106
man to contradict me 56
man to contradict the 51
man to contribute in 169
man to contribute to 1644
man to coordinate the 82
man to correspond to 91
man to counteract the 304
man to disapprove of 83
man to distribute the 179
man to exaggerate the 98
man to excellence in 76
man to experience an 53
man to experience in 151
man to experience it 42
man to experience the 1270
man to facilitate the 217
man to illustrate the 467
man to inaugurate the 89
man to manipulate it 50
man to manipulate the 344
man to masquerade as 48
man to membership in 90
man to monopolize the 48
man to perpetrate an 41
man to perpetuate the 181
man to photograph the 85
man to popularity in 73
man to popularize the 96
man to rediscover the 145
man to regenerate the 81
man to relinquish the 112
man to substitute the 73
man to supplement the 249
man to transgress the 332
man to understand as 54
man to understand by 46
man to understand in 157
man to understand is 72
man to understand it 824
man to understand me 166
man to understand or 457
man to understand the 9235
man to undervalue the 110
man we considered at 41
map as accurately as 345
map as representing the 137
map in comparison to 50
map is attributed to 55
map is calculated by 82
map is comparable to 64
map is considered as 170
map is considered to 210
map is controlled by 80
map is designated by 54
map is determined by 410
map is equivalent to 1069
map is essentially the 72
map is identified as 42
map is identified by 117
map is indicative of 51
map is influenced by 52
map is multiplied by 54
map is remarkable as 54
map is reproduced as 208
map is reproduced at 42
map is reproduced by 166
map is reproduced in 3047
map is reproduced on 207
map is restricted to 74
map is sufficient to 798
map is surrounded by 105
map of approaches to 43
map of settlement in 71
map or description of 193
map or photograph of 50
map the activities of 63
map the arrangement of 60
map the attributes of 159
map the boundaries of 1936
map the complexity of 239
map the components of 79
map the composition of 149
map the disposition of 177
map the experience of 120
map the importance of 100
map the information in 49
map the occurrence of 398
map the orientation of 42
map the parameters of 217
map the percentage of 100
map the progression of 55
map the properties of 224
map the residences of 88
map the structures of 128
map the topography of 864
map the trajectory of 350
map to correspond to 77
map to facilitate the 89
map to illustrate the 2637
map to supplement the 40
map to understand the 385
mar the atmosphere of 153
mar the brightness of 393
mar the celebration of 41
mar the characters of 55
mar the continuity of 192
mar the edification of 79
mar the efficiency of 507
mar the enjoyments of 48
mar the excellence of 263
mar the friendship of 40
mar the joyousness of 59
mar the loveliness of 457
mar the proportions of 90
mar the prosperity of 177
mar the regularity of 111
mar the sacredness of 108
mar the simplicity of 816
mar the uniformity of 308
mar the usefulness of 395
math to understand the 50
maw the reputations of 75
max is determined by 253
max is equivalent to 95
may an individual be 374
may as accurately be 74
may as frequently be 79
may as mournfully as 60
may as profitably be 104
may be abbreviated as 4871
may be abbreviated by 1198
may be abbreviated if 348
may be abbreviated in 1910
may be abbreviated on 135
may be abbreviated or 465
may be abbreviated to 3295
may be absolutely as 232
may be absolutely at 84
may be absolutely in 163
may be absolutely no 1553
may be absolutely or 100
may be absolutely the 198
may be abstracted as 891
may be abstracted by 519
may be abstracted in 301
may be abstracted on 42
may be abstracted or 132
may be abstracted to 224
may be accelerating in 41
may be accelerating or 86
may be accelerating the 119
may be accentuating the 40
may be acceptable as 5796
may be acceptable at 799
may be acceptable by 188
may be acceptable if 4344
may be acceptable in 19438
may be acceptable is 133
may be acceptable on 674
may be acceptable or 746
may be acceptable so 272
may be acceptable to 21657
may be acceptable up 44
may be acceptance by 58
may be acceptance of 250
may be accessible as 130
may be accessible at 203
may be accessible by 528
may be accessible if 53
may be accessible in 423
may be accessible on 266
may be accessible or 91
may be accessible to 4271
may be accessible via 147
may be accidental as 219
may be accidental in 227
may be accidental or 1775
may be accidental to 73
may be acclimated to 60
may be accompanying the 113
may be accordance or 64
may be accredited as 447
may be accredited by 443
may be accredited if 52
may be accredited in 86
may be accredited the 87
may be accredited to 819
may be accumulating at 40
may be accumulating in 291
may be accurately or 43
may be accusations of 57
may be accustomed by 69
may be accustomed to 7457
may be achievable at 88
may be achievable by 590
may be achievable if 92
may be achievable in 1254
may be acquainted in 49
may be acquiesced in 570
may be acquisition of 70
may be activities in 80
may be activities of 89
may be actualized as 131
may be actualized at 70
may be actualized by 225
may be actualized in 502
may be actualized or 91
may be adaptations of 228
may be adaptations to 375
may be adequately or 53
may be adjectival or 63
may be adjectives as 92
may be adjectives or 97
may be adjustable by 87
may be adjustable in 165
may be adjustable on 42
may be adjustable or 140
may be adjustable so 41
may be adjustable to 239
may be admissible as 3658
may be admissible at 315
may be admissible by 53
may be admissible if 2169
may be admissible in 2591
may be admissible it 64
may be admissible on 461
may be admissible or 78
may be admissible to 2674
may be admixtures of 50
may be admonished at 59
may be admonished by 204
may be admonished of 176
may be admonished or 99
may be admonished to 453
may be adumbrated in 70
may be adumbrated to 43
may be advantaged by 275
may be advantaged in 308
may be advantaged or 65
may be advantages if 45
may be advantages in 2895
