mad and told everyone 96
man and able merchant 66
man and beast deceives 89
man and beast perished 49
man and beast required 108
man and beast suffered 138
man and been divorced 95
man and five children 214
man and four children 148
man and good christian 413
man and good minister 42
man and good provider 40
man and have children 641
man and having children 95
man and heir apparent 52
man and maid servants 101
man and many domestic 41
man and most domestic 68
man and most probably 62
man and much esteemed 171
man and must therefore 419
man and other creatures 2203
man and other domestic 54
man and other mammalian 298
man and other primates 2837
man and other sentient 149
man and paul prepared 86
man and said politely 52
man and some children 125
man and some domestic 122
man and some primates 57
man and their children 347
man and their clinical 59
man and their families 45
man and their possible 153
man and their relations 135
man and their response 56
man and those children 41
man and three children 352
man and true christian 121
man and very friendly 85
man and very generous 60
man and very handsome 219
man and very powerful 96
man and very religious 107
man and well disposed 130
man and well educated 223
man and well informed 109
man and went straight 50
man and were therefore 44
man and what happened 79
man and wife continue 43
man and wife separate 177
man and will continue 165
man and will probably 165
man and your children 70
man and your daughter 46
man and zone defenses 194
man any other condition 73
man are more dangerous 56
man are more numerous 112
man are more powerful 60
man are very numerous 83
man bear such horrible 55
man but their husbands 46
man can ever describe 56
man can ever discover 64
man can ever possibly 48
man can find salvation 115
man can gain salvation 51
man can give evidence 51
man can grow absorbed 227
man can have absolute 55
man can have children 63
man can have communion 56
man can have imagined 111
man can have occupied 44
man can have property 147
man can have recourse 64
man can have salvation 48
man can hold communion 45
man can hold property 830
man can live anywhere 111
man can live decently 54
man can live entirely 83
man can live honestly 89
man can live otherwise 85
man can look directly 45
man can make decisions 62
man can make mistakes 160
man can make progress 95
man can more cordially 63
man can only approach 146
man can only conceive 67
man can only discover 56
man can only exercise 135
man can only maintain 95
man can only partially 41
man can only perceive 194
man can pass judgment 48
man can rise suitably 178
man can take exception 56
man can take seriously 69
man can think indecent 101
man can think otherwise 55
man can toil eighteen 60
man can work miracles 93
man did more properly 51
man die very suddenly 80
man does many miracles 102
man doing hard physical 71
man doth many miracles 271
man for having actually 46
man for many hundreds 114
man for many thousands 419
man for other purposes 227
man for seeing likeness 97
man for some distance 55
man for such purposes 138
man for their children 180
man for their daughter 117
man for their landlord 61
man for their minister 75
man for their physician 62
man for their purposes 202
man for their survival 100
man for what happened 52
man for whom economic 45
man for whom everyone 77
man for whom personal 74
man for whom politics 124
man for your companion 78
man for your daughter 67
man goes into business 313
man goes into politics 154
man going into business 194
man going into rebellion 46
man had also received 54
man had been abducted 98
man had been absorbed 48
man had been accepted 205
man had been actually 137
man had been actuated 69
man had been addicted 44
man had been adjudged 81
man had been admitted 554
man had been affected 92
man had been allotted 40
man had been anxiously 49
man had been anywhere 54
man had been arrested 2640
man had been assigned 369
man had been assisted 52
man had been attached 73
man had been attacked 498
man had been attempting 61
man had been attended 87
man had been awakened 98
man had been banished 146
man had been baptized 179
man had been battered 44
man had been betrayed 89
man had been brutally 127
man had been captured 564
man had been careless 73
man had been clifford 121
man had been collecting 74
man had been completing 47
man had been concealed 66
man had been confined 367
man had been confused 51
man had been conscious 128
man had been conveyed 75
man had been crippled 106
man had been deceived 113
man had been declared 134
man had been degraded 49
man had been deprived 498
man had been deserted 48
man had been designed 48
man had been destined 66
man had been detailed 86
man had been detained 172
man had been detected 134
man had been devoured 46
man had been diagnosed 182
man had been directed 109
man had been directly 43
man had been disabled 50
man had been disposed 81
man had been divorced 121
man had been educated 561
man had been elevated 55
man had been employed 1199
man had been enslaved 45
man had been entirely 116
man had been examined 108
man had been excluded 79
man had been executed 574
man had been expected 100
man had been expelled 226
man had been fashioned 73
man had been followed 112
man had been forgiven 55
man had been formerly 110
man had been friendly 80
man had been generous 87
man had been harassed 53
man had been horribly 109
man had been huntsman 46
man had been immortal 89
man had been inclined 68
man had been included 56
man had been indicted 188
man had been infected 70
man had been informed 170
man had been initiated 53
man had been innocent 68
man had been insolent 83
man had been inspired 49
man had been insulted 54
man had been intended 117
man had been interred 85
man had been intimate 48
man had been invented 66
man had been involved 666
man had been mentioned 59
man had been mistaken 156
man had been mortally 98
man had been murdered 3208
man had been observed 160
man had been obsessed 55
man had been obtained 43
man had been occupied 50
man had been offended 60
man had been operated 113
man had been ordained 95
man had been overcome 112
man had been partially 45
man had been poisoned 459
man had been prepared 199
man had been produced 90
man had been promised 201
man had been promoted 220
man had been properly 179
man had been proposed 131
man had been provided 202
man had been publicly 112
man had been punished 292
man had been recalled 65
man had been received 278
man had been recently 206
man had been recorded 50
man had been referred 85
man had been reformed 47
man had been regarded 138
man had been rejected 158
man had been relieved 59
man had been rendered 170
man had been replaced 175
man had been reported 199
man had been required 101
man had been restored 209
man had been returned 76
man had been rewarded 60
man had been savagely 47
man had been secretly 82
man had been selected 469
man had been seriously 319
man had been severely 302
man had been sexually 78
man had been sketched 41
man had been slightly 101
man had been snatched 94
man had been solemnly 169
man had been somewhat 150
man had been specially 107
man had been spirited 50
man had been startled 53
man had been stationed 229
man had been strangely 50
man had been strangled 253
man had been stricken 155
man had been stripped 173
man had been struggling 100
man had been suddenly 191
man had been summoned 269
man had been supplied 118
man had been supposed 49
man had been terribly 54
man had been threatened 132
man had been tortured 250
man had been trampled 40
man had been troubled 71
man had been unfairly 60
man had been unjustly 164
man had been violently 66
man had been withdrawn 88
man had come provided 40
man had come straight 58
man had come suddenly 68
man had died suddenly 202
man had ever achieved 243
man had ever acquired 95
man had ever affected 338
man had ever ascended 57
man had ever attained 110
man had ever awakened 45
man had ever exceeded 40
man had ever explored 84
man had ever imagined 116
man had ever inspired 45
man had ever invented 54
man had ever occupied 82
man had ever produced 116
man had ever proposed 43
man had ever received 270
man had ever returned 119
man had ever suffered 209
man had ever traveled 175
man had ever ventured 236
man had five children 86
man had four children 126
man had gone directly 55
man had gone straight 191
man had gone upstairs 94
man had just finished 1364
man had just received 319
man had just returned 493
man had just vanished 62
man had left brussels 44
man had lost interest 129
man had made progress 58
man had many children 64
man had many questions 49
man had more contempt 42
man had more judgment 84
man had more moisture 40
man had nothing whatever 77
man had only recently 204
man had paid attention 45
man had some business 123
man had some property 41
man had such capacity 56
man had such profound 115
man had three children 180
man has also acquired 40
man has been absorbed 71
man has been accepted 246
man has been accorded 44
man has been achieved 133
man has been acquired 42
man has been actively 53
man has been actually 70
man has been adjudged 67
man has been admitted 336
man has been advanced 93
man has been affected 256
man has been analyzed 52
man has been arrested 1306
man has been ascribed 88
man has been assigned 332
man has been attacked 199
man has been attained 87
man has been attempting 118
man has been attended 47
man has been awakened 125
man has been banished 81
man has been baptized 120
man has been bestowed 68
man has been betrayed 109
man has been captured 126
man has been careless 60
man has been compared 221
man has been computed 48
man has been confined 178
man has been confused 40
man has been conscious 131
man has been deceived 337
man has been declared 234
man has been degraded 134
man has been depicted 82
man has been deprived 496
man has been destined 101
man has been destroying 44
man has been detained 67
man has been detected 43
man has been developing 168
man has been diagnosed 99
man has been directed 136
man has been disposed 49
man has been divorced 74
man has been educated 729
man has been effected 101
man has been elevated 159
man has been embraced 60
man has been employed 555
man has been enhanced 41
man has been enlarged 49
man has been enriched 77
man has been enslaved 66
man has been entirely 142
man has been equipped 55
man has been examined 98
man has been excluded 124
man has been executed 214
man has been expected 52
man has been expelled 190
man has been exploiting 65
man has been extended 109
man has been fashioned 223
man has been followed 160
man has been forgiven 41
man has been governed 70
man has been hindered 143
man has been ignorant 62
man has been immersed 91
man has been impelled 82
man has been improved 153
man has been inclined 68
man has been included 67
man has been increased 157
man has been indicted 126
man has been infected 90
man has been informed 49
man has been initiated 159
man has been inspired 147
man has been invested 76
man has been involved 285
man has been mentioned 219
man has been modified 150
man has been murdered 1839
man has been obscured 150
man has been observed 366
man has been obsessed 123
man has been obtained 285
man has been occupied 116
man has been offended 46
man has been ordained 125
man has been overcome 178
man has been performing 57
man has been poisoned 192
man has been possible 45
man has been practicing 65
man has been prepared 144
man has been produced 306
man has been promised 67
man has been promoted 146
man has been properly 165
man has been proposed 61
man has been provided 277
man has been punished 481
man has been purified 98
man has been received 121
man has been recently 109
man has been recorded 633
man has been redeemed 199
man has been referred 155
man has been regarded 360
man has been rejected 104
man has been relieved 121
man has been rendered 327
man has been replaced 313
man has been reported 834
man has been required 105
man has been restored 244
man has been retained 46
man has been returned 110
man has been reviewed 121
man has been rewarded 69
man has been schooled 49
man has been secretly 71
man has been selected 301
man has been seriously 165
man has been severely 75
man has been sexually 53
man has been singularly 90
man has been sketched 65
man has been somewhat 99
man has been specially 76
man has been strangely 57
man has been strapped 54
man has been stressed 48
man has been stricken 46
man has been stripped 155
man has been struggling 283
man has been suddenly 117
man has been suffered 68
man has been summoned 174
man has been supposed 116
man has been threatened 50
man has been tortured 136
man has been trampled 40
man has been troubled 59
man has been undergoing 46
man has been unjustly 144
man has been variously 176
man has been whitened 47
man has been withdrawn 64
man has ever achieved 1196
man has ever acquired 55
man has ever actually 40
man has ever affected 97
man has ever answered 67
man has ever ascended 103
man has ever asserted 78
man has ever attained 406
man has ever believed 140
man has ever combined 91
man has ever designed 85
man has ever disputed 99
man has ever embarked 94
man has ever employed 49
man has ever fashioned 65
man has ever followed 40
man has ever imagined 204
man has ever invented 739
man has ever listened 40
man has ever mastered 43
man has ever observed 204
man has ever occupied 97
man has ever perished 42
man has ever produced 481
man has ever proposed 86
man has ever received 398
man has ever recorded 72
man has ever rendered 118
man has ever returned 137
man has ever stumbled 46
man has ever suffered 255
man has ever traveled 55
man has ever troubled 41
man has ever ventured 226
man has five children 100
man has four children 59
man has great patience 51
man has great potential 44
man has just finished 152
man has just received 95
man has just returned 151
man has left children 66
man has lost interest 53
man has made concerning 42
man has made enormous 52
man has made possible 100
man has made progress 171
man has many children 99
man has many distinct 43
man has more contempt 87
man has more wantonly 102
man has most recently 40
man has much capacity 103
man has nothing properly 43
man has nothing whatever 131
man has once acquired 114
man has once attained 124
man has once obtained 67
man has once suffered 101
man has only recently 281
man has other children 44
man has seen thousands 74
man has some favorite 55
man has some feminine 44
man has some habitual 84
man has some interest 56
man has some property 117
man has some standard 161
man has these fanciful 47
man has three children 86
man has three distinct 45
man has true religious 82
man has well reminded 46
man hath been offended 61
man hath been troubled 90
man hath ever inclined 69
man hath ever produced 54
man hath very properly 47
man his faith suffices 57
man his full attention 88
man his true condition 118
man how many children 68
man its free movement 44
man lay face downward 58
man lying face downward 146
man may feel threatened 101
man may find salvation 69
man may have accepted 49
man may have achieved 66
man may have acquired 447
man may have advanced 47
man may have attained 179
man may have audience 90
man may have authority 51
man may have begotten 41
man may have believed 94
man may have capacity 79
man may have children 81
man may have communion 93
man may have contrary 43
man may have incurred 48
man may have intended 52
man may have invented 87
man may have obtained 57
man may have occupied 107
man may have produced 46
man may have property 317
man may have received 199
man may have recourse 152
