magistracy to which belong 68
magistrate in cases where 53
magistrate in civil cases 55
magistrate of every nation 67
magistrate of first class 83
magistrate or court shall 52
magistrate or judge shall 104
magistrate or judge would 41
magistrate or state judge 339
magnetized at right angles 120
magnitudes of faint stars 61
maintained an armed force 166
maintained an armed guard 51
maintained an armed truce 75
maintained an uneasy truce 408
maintained at boiling point 62
maintained at every level 141
maintained at every point 438
maintained at every stage 373
maintained at fever pitch 57
maintained at rated value 58
maintained at right angles 347
maintained at steady state 162
maintained by armed force 131
maintained by brute force 290
maintained by either party 313
maintained by every state 54
maintained by force alone 295
maintained by human action 42
maintained by labor unions 69
maintained by local funds 61
maintained by local people 128
maintained by local rates 141
maintained by local taxes 46
maintained by naked force 53
maintained by pumping water 63
maintained by sheer force 103
maintained by slave labor 101
maintained by social norms 61
maintained by state action 159
maintained by state funds 274
maintained by trade unions 129
maintained by women alone 727
maintained he would never 64
maintained in cases where 143
maintained in every period 59
maintained in every place 58
maintained in every stage 48
maintained in every state 164
maintained in first class 163
maintained in force after 58
maintained in force until 179
maintained in fresh water 160
maintained in later times 93
maintained in nearly every 47
maintained in place until 98
maintained in power until 43
maintained in running order 55
maintained in sinus rhythm 82
maintained in state court 144
maintained in steady state 125
maintained in working order 840
maintained on board ships 59
maintained on daily doses 54
maintained on equal terms 115
maintained on index cards 41
maintained on large doses 67
maintained on lower doses 161
maintained on small doses 82
maintained the fight after 47
maintained the fight alone 96
maintained the fight until 134
maintained the first place 295
maintained the legal right 123
maintained the lower forts 43
maintained the place under 43
maintained the place until 53
maintained the power which 51
maintained the price level 44
maintained the royal cause 62
maintained the slave trade 97
maintained the sliding scale 48
maintained the social order 183
maintained the speed limit 55
maintained the unity which 44
maintained the water level 71
maintained to within about 66
majorities at every level 41
majorities in either house 107
majorities in every state 339
majorities in nearly every 40
makeshifts of homes where 67
malfunction or human error 301
maliciously do anything tending 56
malignancy in human breast 48
malignancy in human cells 154
malignancy of tumor cells 64
malignancy the whole party 111
management at board level 91
management at every level 1359
management at every stage 79
management at georgia state 44
management at local level 257
management at plant level 64
management by local people 264
management by walking about 979
management by working people 171
management in broad terms 43
management in cases where 153
management in child abuse 84
management in close touch 47
management in every field 45
management in large firms 228
management in large scale 63
management in nursing homes 108
management in older people 96
management in saudi arabia 82
management in small firms 223
management in story writing 172
management in which every 56
management in which people 103
management in which trees 75
