off atoms 50 off heated
98 off light 230 off
under 58 off where 186
off money 42 off lives
40 off every 68 oft
known 71 oil under 43
oil begun 195 oil built
147 oil found 177 oil
given 51 oil large 60
oil moved 73 oil never
45 oil often 61 oil
shown 178 oil spent 99
oil taken 207 oil tried
65 oil exxon 256 oil
mobil 80 oil shell 188
oil again 51 oil asked
76 oil faced 45 oil
getting 46 oil given 157
oil looking 44 oil quick
72 oil quite 43 oil
seeking 56 oil selling 48
oil still 170 oil taken
68 oil under 74 oil
willing 171 oil ships 51
oil fresh 123 oil leaves
47 oil shale 40 oil
saudi 49 oil fresh 51
oil copra 42 oil seeds
163 oil shale 53 oil
seeds 49 oil built 49
oil shale 61 oil wells
67 oil place 119 oil
begin 182 oil occur 114
oil start 43 oil which
154 oil water 73 old
shaft 147 old where 51
old still 62 old really
52 old which 112 old
aware 81 old again 47
old which 86 old large
88 old nurse 43 old
below 45 old about 49
old about 123 old walking
215 old alone 102 old
known 42 old never 49
old father 297 old about
97 old sitting 71 old
trust 234 old which 42
old girls 57 old social
78 old about 104 old
which 53 old still 55
old swept 74 old where
48 old still 40 old
which 52 old which 41
old below 101 old which
44 old thirty 42 old
longer 56 old breaking 60
old scope 51 old still
175 old still 98 old
tales 59 one value 79
one point 51 one about
105 one which 76 one
which 45 one shall 127
one every 164 one others
777 one after 212 one
lunch 50 one months 50
one weeks 56 one after
357 one weeks 56 one
whose 55 one would 91
one others 56 one fully
46 one black 74 one
others 71 one which 41
one others 53 one others
164 one about 51 one
right 104 one others 101
one arrow 41 one about
52 one beget 103 one
others 173 one others 54
one nurse 90 one others
46 one unite 53 one
others 165 one cause 53
one facts 354 one might
430 one would 552 one
which 50 one which 43
one others 48 one after
45 one still 107 one
heaven 207 one could 79
one would 127 one above
47 one which 47 one
after 48 one either 332
one every 96 one others
82 one others 119 one
which 85 one short 85
one visit 177 one found
42 one others 135 one
which 112 one plain 111
one night 77 one score
45 one false 79 one
which 292 one people 155
one today 93 one within
42 one often 51 one
would 106 one exert 44
one often 61 one about
53 one gross 84 one
others 123 one others 70
one solve 52 one within
107 one where 177 one
which 75 one about 996
one which 603 one which
69 one after 52 one
about 40 one which 41
one where 50 one taken
141 one which 69 one
would 44 one about 70
one which 60 one which
43 one others 192 one
others 53 one others 186
one apart 47 one where
72 one which 65 one
about 503 one which 131
one place 75 one forty
51 one which 41 one
others 56 one would 55
one others 73 one others
48 one about 163 one
which 160 one would 59
one might 84 one people
103 one sense 80 one
which 45 one which 43
one under 111 one which
43 one within 51 one
money 50 one which 44
one could 49 one seems
41 one would 49 one
others 77 one which 556
one which 431 one apply
45 one taken 209 one
others 74 one which 47
one names 101 one after
60 one right 305 one
though 89 one about 109
one about 100 one names
273 one wedding 89 one
place 48 one hints 43
one about 246 one people
84 one about 174 one
about 211 one blowing 59
one others 40 one event
127 one others 48 one
which 110 one others 56
one would 42 one others
107 one after 105 one
after 44 one tower 89
one state 46 one after
110 one about 78 one
about 114 one which 51
one which 114 ore place
335 our allow 53 our
though 41 our today 100
our earthly 248 our times
110 our bound 40 our
others 63 our hither 52
our though 44 our since
40 our egypt 154 our
built 121 our found 62
our given 188 our known
124 our lived 345 our
named 41 our never 76
our often 61 our spent
165 our taken 59 our
about 91 our egypt 72
our again 41 our times
66 our appear 124 our
lived 134 our first 226
our aware 69 our either
104 our faced 43 our
first 313 our fully 48
our given 65 our hunting
40 our learning 45 our
looking 117 our never 126
our noted 124 our often
123 our quite 87 our
really 92 our right 287
our running 53 our social
43 our still 813 our
under 42 our walking 53
our willing 56 our wiser
204 our works 59 our
shall 53 our within 119
our about 48 our nearly
53 our dimly 57 our
until 87 our change 60
our moved 51 our creating
128 our running 56 our
minds 57 our people 245
our plans 703 our plans
101 our about 47 our
grown 121 our again 42
our found 124 our given
80 our jones 50 our
which 43 our gather 44
our anything 71 our rather
126 our borne 113 our
under 96 our taken 52
our jesus 76 our about
42 our asked 52 our
found 100 our about 70
our growing 41 our coach
54 our exact 52 our
athens 53 our cadiz 43
our cairo 168 our china
166 our egypt 193 our
every 120 our genoa 107
our hence 311 our italy
42 our japan 71 our
lyons 45 our macao 43
our malta 173 our monte
71 our mount 53 our
paris 574 our point 74
our russia 79 our saint
63 our sandy 110 our
santa 51 our spain 48
our thence 778 our morning
149 our place 90 our
about 61 our geared 66
our though 41 our about
47 our today 205 our
night 214 our begin 89
our lunch 58 our place
83 our apply 99 our
begin 214 our cover 53
our focus 2130 our refer
100 our start 45 our
below 43 our below 42
our based 77 our which
62 our below 485 our
issue 66 our given 51
our admit 48 our allow
73 our indian 46 our
never 97 our never 70
our scale 87 our again
41 our would 86 our
below 123 our arise 177
our never 115 our drawn
43 our given 116 our
taken 137 our shine 51
our flash 177 our crops
58 our today 45 our
which 108 our would 63
our others 297 our others
160 our about 45 our
facts 50 our greek 69
our human 41 our which
63 our still 165 our
right 87 our appear 127
our share 46 our cover
74 our prove 185 our
units 97 our known 42
our earthly 47 our ended
44 our night 47 our
place 312 our place 50
our about 308 our would
41 our others 68 our
given 159 our about 460
our grows 80 our books
70 our sense 43 our
never 128 our action 103
our right 41 our unity
98 our anything 95 our
begin 89 our exist 66
our trust 40 our admit
53 our allow 200 our
never 117 our egypt 103
our spare 73 our found
51 our acted 44 our
scorn 48 our never 43
our place 41 our thence
142 our after 92 our
admit 50 our never 63
our still 123 our stand
51 our coach 71 our
never 41 our admit 49
our admit 75 our allow
41 our yours 42 our
again 82 our taken 231
our vised 65 our ought
58 our after 42 our
might 51 our seems 41
our since 78 our tends
67 our today 164 our
where 51 our which 261
our would 136 our comes
64 our older 53 our
below 129 our below 62
our never 49 our since
79 our which 62 our
nearly 59 our excel 72
our really 65 our still
91 our sense 54 our
roads 302 our known 60
our never 42 our never
43 our again 245 our
never 60 our short 43
our eight 46 our about
41 our getting 210 our
nearly 343 our running 244
our spent 72 our shown
58 our built 73 our
egypt 113 our still 47
our shown 69 our starr
46 our point 52 our
still 64 our allow 99
our first 61 our place
117 our names 45 our
every 76 our woman 50
our after 50 our others
147 our place 68 our
prove 45 our queen 1303
our thereof 78 our george
3965 our henry 77 our
james 274 our close 66
our taken 113 our today
40 our which 137 our
would 108 our still 270
our serve 281 our right
103 our until 44 our
about 145 our mater 94
our hearts 62 our began
56 our visit 66 our
weather 74 our egypt 49
our world 40 our jesus
53 out under 73 out
above 43 out which 339
out makes 48 out would
42 out later 50 out
civil 59 own sense 193
own woven 87 own still
72 own stole 97 own
trade 46 own plans 62
own right 152 own fully
70 own again 45 own
share 41 own reign 154
own moses 140 own paris
71 own place 50 own
sense 225 own found 71
own within 69 own first
138 own first 169 own
though 175 own alone 87
own bound 107 own never
58 own often 44 own
quite 63 own really 48
own sense 86 own about
69 own study 50 own
night 44 own still 78
own lands 51 own terms
53 own speaking 50 own
sense 103 own utter 62
own carry 82 own shown
90 own short 142 own
fully 53 own quite 63
own faced 40 own trust
86 own orbit 62 own
again 46 own every 41
own until 219 own which
88 own shall 852 own
fluid 68 own which 61
own which 42 own often
