oath given 45 oath sworn
291 oath taken 1047 off
alley 83 off which 134
off heist 86 off board
54 off floor 47 off
aimed 202 off which 371
off flame 44 off light
356 off which 99 off
under 105 off which 68
off issue 184 off about
167 off which 82 off
table 260 off phone 66
off which 41 off hanger
83 off which 128 off
green 43 off which 452
off sense 44 off track
60 off board 2622 off
dealer 225 off sound 56
off truck 68 off share
84 off layer 44 off
spray 120 off joint 956
off while 55 off alarm
431 off storm 151 off
which 76 off above 93
off smell 346 off woman
61 off glass 96 off
scale 133 off chain 112
off medal 212 off plate
157 off watch 67 off
chunk 171 off light 81
off morning 45 off piece
214 off share 127 off
sized 165 off slice 150
off smell 123 off story
145 off trick 69 off
while 340 off booty 563
off bough 58 off burst
66 off chest 48 off
chunk 223 off cloud 115
off danger 41 off glass
46 off light 40 off
piece 386 off salvo 75
off slice 78 off while
163 off whole 91 off
dozen 628 off drive 245
off night 90 off aroma
45 off scent 172 off
black 42 off cloak 47
off scent 53 off sweet
41 off bluff 107 off
board 245 off chair 111
off cliff 2045 off ledge
449 off level 42 off
place 883 off point 97
off ridge 106 off shelf
879 off stool 62 off
tower 395 off whose 113
off block 107 off chunk
965 off piece 242 off
round 40 off slice 123
off upset 95 off night
151 off equal 162 off
which 52 off which 47
off about 57 off equal
84 off price 42 off
shark 44 off which 97
off alarm 91 off noise
83 off sound 92 off
which 57 off under 57
off after 99 off later
435 off horse 93 off
train 1795 off truck 63
off wider 83 off chunk
47 off piece 99 off
korean 73 off which 100
off light 77 off bench
289 off equal 189 off
which 59 off table 89
off woman 110 off track
86 off fence 102 off
smell 73 off pudding 455
off aroma 86 off booty
302 off which 88 off
ledge 329 off while 265
off which 58 off after
90 off which 89 off
wagon 40 off every 40
off which 279 off while
42 off table 304 off
fiber 44 off large 46
off layer 48 off piece
141 off plate 259 off
pound 55 off round 802
off sheet 61 off small
125 off stone 56 off
light 318 off piece 50
off white 49 off throat
103 off smell 172 off
still 71 off where 120
off board 55 off stool
43 off cliff 54 off
until 44 off paper 43
off black 78 off cloud
122 off layer 97 off
piece 81 off shaving 185
off slice 251 off smoke
159 off white 46 off
glass 61 off party 98
off world 764 off child
85 off light 118 off
piece 2027 off slice 56
off which 59 off stump
170 off trunk 468 off
which 40 off flare 129
off which 90 off array
41 off booty 82 off
large 2497 off light 42
off short 371 off small
1866 off strong 412 off
sweet 46 off smell 47
off until 66 off appeal
55 off after 128 off
later 789 off longer 85
off strip 62 off burst
42 off which 1065 off
child 81 off sapling 43
off woman 889 off uncle
77 off after 161 off
again 400 off tugging 42
oft shall 45 oil sheet
732 oil which 42 old
change 45 old grown 74
old known 72 old never
65 old never 66 old
rails 46 one which 43
one sense 77 one green
41 one feeling 61 one
sense 67 one enemy 64
one notion 60 one share
45 one start 44 one
above 46 one image 45
one place 61 one above
61 one giver 75 one
state 120 one about 137
one feeling 148 one mother
42 one night 78 one
notion 59 one reason 54
one sense 104 one start
85 one while 249 one
feeling 82 one nation 169
one point 40 one sense
209 one while 108 one
times 42 one sense 45
one child 135 one after
236 one later 640 one
since 42 one until 84
one vivid 84 one vivid
55 one which 126 one
green 53 one white 43
one lower 89 one above
94 one sense 40 one
close 173 one large 1026
one queer 53 one short
100 one small 433 one
strong 86 one vivid 109
one feeling 56 one after
285 one later 885 one
since 54 one until 169
one would 71 one known
100 one indian 53 one
about 40 one mother 93
one woman 747 one about
1400 one trust 83 one
about 58 one asked 47
one cared 100 one could
56 one found 172 one
liked 79 one loved 498
one owned 373 one really
223 one shall 49 one
spent 185 one spoke 47
one tried 61 one wrote
324 one sorry 377 one
sorry 81 one would 48
one above 118 one about
52 one above 215 one
added 51 one asked 398
one begun 58 one cited
254 one drawn 350 one
every 102 one first 198
one found 3780 one given
2012 one grown 73 one
hired 55 one known 3052
one liked 76 one lived
351 one loved 368 one
named 1053 one never 4587
one noted 95 one often
1112 one really 66 one
reason 51 one right 133
one saved 53 one shown
362 one since 461 one
spent 112 one still 54
one taken 1410 one today
84 one tried 842 one
about 666 one today 44
one never 158 one cited
47 one could 52 one
wrote 87 one about 299
one could 635 one lived
44 one might 48 one
spoke 53 one would 1300
one about 1204 one anything
111 one could 210 one
knows 130 one lives 99
one staying 54 one talks
44 one thinks 97 one
wants 164 one where 91
one which 143 one whose
59 one works 112 one
would 875 one wrote 52
one above 69 one dearly
47 one would 42 one
about 130 one seems 86
one enjoy 42 one feared
48 one liked 80 one
often 319 one prize 54
one loved 42 one admit
85 one space 107 one
about 121 one about 43
one about 392 one could
113 one might 52 one
which 41 one would 519
one about 199 one others
92 one adopt 50 one
