obeyed rules 46 obeyed mother
70 obeyed daemon 42 object
reacts 195 object layer 116
object would 84 object whole
83 object whole 40 object
motion 48 object period 187
object angles 141 object others
491 object parts 190 object
sides 566 object times 142
object class 48 object point
233 object moved 94 object
sides 146 object class 43
object point 111 object purse
62 object breast 43 object
hands 62 object sight 223
object class 107 object first
40 object image 120 object
owner 45 object parts 46
object place 356 object scene
101 object setting 58 object
shell 318 object still 48
object usual 56 object farms
45 object class 97 object
frame 73 object image 44
object layer 200 object level
116 object place 2788 object
point 882 object social 69
object state 516 object sight
42 object class 100 object
point 156 object which 466
object class 173 object period
52 object point 224 object
since 90 object close 40
object hands 44 object hands
81 object basic 45 object
parts 793 object whole 91
object equal 94 object parts
579 object create 50 object
others 68 object which 50
object speed 167 object exist
161 object which 61 object
water 172 object above 503
object falling 60 object known
40 object saved 71 object
image 85 object shape 434
object which 41 object which
74 object sense 54 object
sitting 301 object which 68
object would 41 object start
122 object click 78 object
create 474 object first 140
object allow 68 object appear
213 object cause 73 object
change 569 object appear 92
object appear 188 object serve
126 obliging civil 51 obtain
money 47 obtain which 218
obtain could 221 obtain might
137 obtain would 520 obtain
which 177 obtain period 61
obtain avoid 143 obtain clothing
945 obtain drink 1010 obtain
fresh 41 obtain lodging 939
obtain money 71 obtain water
1598 obtain equal 135 obtain
court 61 obtain given 117
obtain sides 80 obtain father
240 obtain anything 93 obtain
money 44 obtain father 694
obtain local 74 obtain mother
212 obtain people 87 obtain
pages 116 obtain court 47
obtain which 43 obtain either
125 obtain under 141 obtain
voice 121 obtain court 42
obtain method 44 obtain piece
60 obtain slave 61 obtain
study 64 obtain table 44
obtain equal 52 obtain which
58 obtain avoid 55 obtain
which 83 obtain offer 42
obtain would 45 obtain build
49 obtain farming 158 obtain
housing 112 obtain lodging 118
obtain which 59 obtain about
166 obtain seven 45 obtain
thirty 44 obtain twice 115
obtain savoy 136 obtain empty
82 obtain value 57 obtain
which 72 obtain which 43
obtain above 257 obtain order
66 obtain quiet 205 obtain
sleep 59 obtain board 146
obtain about 400 obtain share
200 obtain farms 83 obtain
funding 45 obtain funds 64
obtain goals 69 obtain homes
81 obtain housing 72 obtain
legal 62 obtain terms 72
obtain which 438 obtain power
268 obtain known 122 obtain
needs 45 obtain wants 675
obtain needs 89 obtain wants
276 obtain asked 121 obtain
could 358 obtain hoped 41
obtain never 55 obtain really
53 obtain would 92 obtain
theirs 50 obtain would 55
obtain water 448 obtain housing
42 obtain wages 75 obvious
which 248 obvious after 58
obvious period 113 obvious after
87 obvious china 48 obvious
every 547 obvious human 408
obvious israel 41 obvious japan
73 obvious jesus 95 obvious
large 83 obvious money 52
obvious moral 55 obvious music
50 obvious needs 101 obvious
older 41 obvious people 837
obvious plato 56 obvious russia
88 obvious seems 40 obvious
since 151 obvious social 73
obvious teaching 44 obvious though
41 obvious today 49 obvious
under 105 obvious where 55
obvious while 235 obvious within
65 obvious women 255 obvious
words 53 obvious first 108
obvious voice 90 obvious dress
49 obvious first 122 obvious
later 85 obvious reply 42
obvious voice 73 obvious whole
61 obvious words 88 obvious
works 125 obvious writing 47
obvious first 50 obvious title
509 obvious wording 41 obvious
brief 59 obvious first 66
obvious point 59 obvious study
94 obvious brief 1002 obvious
chart 83 obvious curve 51
obvious first 45 obvious graph
106 obvious listing 74 obvious
paper 52 obvious point 169
obvious quote 51 obvious short
149 obvious story 63 obvious
study 383 obvious table 2348
obvious verse 56 obvious which
55 obvious action 73 obvious
basic 46 obvious change 193
obvious close 147 obvious haste
48 obvious large 47 obvious
money 71 obvious social 67
obvious strong 64 obvious start
53 obvious taken 63 obvious
place 45 obvious every 105
obvious people 90 obvious reason
343 obvious while 48 obvious
power 57 obvious comes 46
obvious finds 41 obvious knows
49 obvious looks 925 obvious
notes 354 obvious stops 64
obvious takes 202 obvious thinks
330 obvious tries 291 obvious
turns 103 obvious views 53
obvious appear 55 obvious occur
115 obvious begin 42 obvious
first 164 obvious start 111
obvious study 41 obvious watch
64 occupy could 53 occupy
about 390 occupy eight 271
occupy fifty 113 occupy forty
95 occupy seven 275 occupy
sixty 57 occupy thirty 240
occupy twice 114 occupy large
49 occupy place 158 occupy
point 49 occupy pages 45
occupy place 88 occupy share
61 occupy camps 80 occupy
homes 79 occupy homes 152
occupy house 51 occupy lands
161 occupy niche 62 occupy
place 109 occupy rooms 86
occupy space 155 occupy berths
118 occupy fourth 73 occupy
space 442 occupy could 51
occupy would 48 occurs sides
65 occurs lines 55 occurs
equal 55 occurs races 146
occurs social 64 occurs after
1044 occurs period 91 occurs
weather 45 occurs cycle 100
occurs period 43 occurs phase
45 occurs stage 68 occurs
first 58 occurs weather 147
occurs period 59 occurs sleep
2554 occurs period 352 occurs
first 64 occurs period 6208
occurs phase 1019 occurs season
94 occurs short 46 occurs
stage 2189 occurs weather 54
occurs often 68 occurs small
62 occurs cause 381 occurs
sides 106 occurs level 50
occurs phase 54 occurs stage
42 occurs state 96 occurs
cause 316 occurs point 86
occurs twice 42 occurs fifty
144 occurs forty 141 occurs
seven 123 occurs sixty 100
occurs thirty 361 occurs twice
1288 occurs often 127 occurs
every 171 occurs cycle 63
occurs large 59 occurs short
64 occurs small 101 occurs
times 300 occurs times 103
occurs often 127 occurs doses
41 occurs large 113 occurs
small 49 occurs verbs 94
occurs above 279 occurs large
41 occurs period 66 occurs
times 57 occurs again 768
occurs sides 63 occurs flows
94 occurs moves 120 occurs
atoms 45 occurs firms 40
occurs parts 87 occurs where
331 occurs people 53 occurs
sides 245 occurs party 177
occurs flows 55 occurs father
47 occurs water 41 occurs
forms 86 occurs melts 62
occurs learning 145 occurs actor
65 occurs agent 70 occurs
child 95 occurs class 97
occurs comes 82 occurs event
53 occurs fails 161 occurs
falls 42 occurs feels 189
occurs finds 131 occurs gives
71 occurs group 634 occurs
holds 151 occurs human 52
occurs knows 71 occurs layer
56 occurs learns 191 occurs
looks 215 occurs loses 85
occurs makes 165 occurs metal
41 occurs moves 270 occurs
nation 87 occurs party 2019
occurs phase 46 occurs seeks
55 occurs sound 103 occurs
speaks 54 occurs sperm 119
occurs state 127 occurs takes
194 occurs thinks 129 occurs
tries 353 occurs turns 98
occurs views 41 occurs wants
98 occurs works 41 occurs
blood 149 occurs cells 86
occurs finds 50 occurs first
105 occurs tries 49 occurs
which 101 occurs begin 156
occurs enter 105 occurs first
98 occurs start 48 occurs
large 49 occurs atoms 157
occurs cells 44 occurs drugs
180 occurs equal 73 occurs
firms 209 occurs genes 77
occurs large 43 occurs light
211 occurs lines 55 occurs
nodes 55 occurs parts 66
occurs people 1272 occurs solid
49 occurs tasks 90 occurs
threads 113 occurs tones 80
occurs users 161 occurs waves
253 occurs wires 51 occurs
words 148 occurs allow 147
occurs apply 104 occurs begin
184 occurs build 56 occurs
change 223 occurs click 279
occurs close 55 occurs create
201 occurs enter 148 occurs
first 270 occurs focus 85
occurs place 173 occurs point
56 occurs press 252 occurs
stand 72 occurs start 192
occurs store 60 occurs touch
61 occurs write 161 octave
equal 76 octave equal 93
octave jumps 55 offend might
69 offend would 78 offend
court 200 offering girls 95
offering chips 42 offering clothing
141 offering drink 2114 offering
lodging 322 offering water 413
offering sense 44 offering hands
124 offering kingdom 104 offering
hands 146 offering every 51
offering thirty 75 offering token
117 offering above 75 offering
quiet 103 offering goats 55
offering board 379 offering blood
68 offering brand 68 offering
lives 129 offering views 95
offering altar 57 offering rates
50 offering could 97 offers
girls 204 offers kayak 122
offers period 124 offers drink
504 offers lodging 180 offers
parts 43 offers sides 113
offers sides 248 offers firms
186 offers kingdom 66 offers
change 157 offers people 45
offers right 50 offers ample
100 offers fifty 424 offers
forty 268 offers seven 117
offers sixty 261 offers thirty
276 offers twice 177 offers
could 85 offers would 65
offers option 143 offers reason
121 offers above 124 offers
dozen 40 offers quiet 397
offers board 182 offers musty
68 offers would 44 offers
finding 93 offers taken 56
offers might 129 offers calls
339 office people 50 office
girls 721 office junior 54
office others 70 office chair
237 office asked 318 office
began 106 office dialed 44
office found 161 office headed
134 office leaned 114 office
moved 55 office poked 85
office spoke 40 office stood
349 office stuck 69 office
tried 104 office waved 74
office morning 91 office morning
130 office never 69 office
still 103 office thrown 79
office after 76 office period
262 office lunch 87 office
reign 56 office father 49
office first 186 office lunch
69 office period 44 office
reign 125 office visit 42
office first 90 office period
589 office period 1121 office
drove 42 office morning 116
office evening 44 office morning
1069 office evening 50 office
morning 698 office morning 410
office parts 134 office after
81 office cause 164 office
father 990 office hands 349
office house 167 office party
59 office place 84 office
state 249 office which 75
office opens 53 office hands
144 office hands 47 office
parts 50 office women 54
office months 47 office doors
43 office months 42 office
weeks 62 office about 49
office evening 577 office morning
69 office night 430 office
evening 85 office morning 64
office night 216 office morning
40 office either 55 office
seven 55 office mount 41
office anything 59 office eight
115 office fifty 61 office
forty 121 office thirty 91
office twice 463 office usual
71 office about 141 office
