wad bear ye pleasant 64
war aid to britain 63
war aim of restoring 42
war all by herself 43
war all by himself 345
war all the members 213
war all the stilted 40
war and an account 66
war and an alliance 114
war and an attempt 180
war and an equally 135
war and an expanding 55
war and an immense 47
war and an increase 236
war and an increasing 202
war and an invasion 258
war and an officer 50
war and as regards 52
war and at present 358
war and be charged 56
war and by foreign 47
war and by postwar 57
war and he himself 127
war and in addition 153
war and in america 63
war and in certain 80
war and in civilian 68
war and in command 41
war and in council 207
war and in counsel 69
war and in defending 45
war and in defense 76
war and in defiance 42
war and in everything 44
war and in foreign 83
war and in general 126
war and in germany 54
war and in january 86
war and in letters 40
war and in matters 78
war and in october 65
war and in peaceful 46
war and in postwar 138
war and in preparing 142
war and in private 44
war and in promoting 52
war and in providing 51
war and in relation 67
war and in religion 64
war and in respect 43
war and in science 48
war and in several 74
war and in supplying 48
war and in support 220
war and in sympathy 41
war and in victory 67
war and in violation 58
war and in wartime 64
war and is preparing 87
war and it becomes 47
war and no quarter 40
war and of alliance 46
war and of america 94
war and of battles 95
war and of britain 44
war and of british 70
war and of capital 63
war and of civilian 107
war and of climate 66
war and of colonial 51
war and of despair 42
war and of everything 60
war and of finance 301
war and of foreign 789
war and of general 77
war and of germany 85
war and of history 81
war and of invasion 102
war and of justice 121
war and of members 110
war and of national 188
war and of persons 95
war and of pleasure 46
war and of plunder 64
war and of postwar 147
war and of preparing 47
war and of religion 97
war and of slavery 98
war and of suffering 262
war and of taxation 120
war and of triumph 43
war and of victory 152
war and of violence 79
war and of warlike 41
war and of warriors 82
war and of wartime 124
war and on account 125
war and on foreign 52
war and the ability 204
war and the absence 640
war and the addition 138
war and the adoption 518
war and the advance 169
war and the affairs 143
war and the african 43
war and the agrarian 69
war and the algerian 94
war and the alleged 165
war and the alliance 238
war and the ambition 115
war and the anarchy 286
war and the ancient 55
war and the antiwar 314
war and the anxiety 67
war and the appalling 62
war and the arrival 524
war and the attacks 120
war and the attempt 213
war and the austrian 143
war and the average 100
war and the balance 443
war and the battles 243
war and the beginning 5008
war and the behavior 79
war and the biggest 49
war and the bipolar 49
war and the blessings 374
war and the bravery 45
war and the british 3058
war and the broader 54
war and the burdens 140
war and the burgeoning 67
war and the cabinet 50
war and the canadian 97
war and the capital 64
war and the captain 52
war and the capture 396
war and the carnage 66
war and the catholic 145
war and the central 226
war and the certain 62
war and the chances 228
war and the chaotic 109
war and the chinese 804
war and the cholera 95
war and the chronic 59
war and the civilian 863
war and the climate 65
war and the closure 149
war and the colonial 171
war and the command 209
war and the commune 2000
war and the company 164
war and the complex 221
war and the concept 188
war and the concern 42
war and the conduct 944
war and the congress 256
war and the contest 49
war and the control 192
war and the correct 48
war and the corrupt 40
war and the council 127
war and the counter 106
war and the country 1093
war and the courage 142
war and the cruelty 153
war and the crumbling 53
war and the crusade 80
war and the culture 115
war and the current 805
war and the customs 112
war and the debates 56
war and the decades 57
war and the decision 369
war and the decline 540
war and the declining 69
war and the deepening 81
war and the defense 392
war and the demands 489
war and the destiny 170
war and the details 40
war and the dignity 41
war and the dispute 56
war and the division 579
war and the drastic 44
war and the dreadful 127
war and the drought 299
war and the duration 75
war and the economy 833
war and the effects 761
war and the efforts 435
war and the effusion 72
war and the egyptian 266
war and the election 381
war and the embargo 286
war and the emotions 71
war and the emperor 356
war and the endless 104
war and the enemies 56
war and the ensigns 54
war and the equally 145
war and the erection 95
war and the eternal 42
war and the euphoria 40
war and the european 459
war and the example 88
war and the exchange 105
war and the expanding 65
war and the expense 181
war and the extreme 162
war and the factors 72
war and the failure 1076
war and the fascist 330
war and the federal 267
war and the finance 40
war and the financing 40
war and the following 1352
war and the foreign 424
war and the freedom 167
war and the friends 71
war and the function 46
war and the general 3918
war and the germans 767
war and the glories 65
war and the glorious 175
war and the goddess 97
war and the gradual 283
war and the greatest 273
war and the hazards 125
war and the heroism 114
war and the highest 56
war and the history 504
war and the horrors 750
war and the hostile 76
war and the hungarian 101
war and the ideology 109
war and the immense 171
war and the impending 219
war and the imperial 143
war and the increase 454
war and the increasing 1640
war and the intense 96
war and the interior 358
war and the invasion 814
war and the islamic 53
war and the italians 77
war and the johnson 58
war and the journey 46
war and the judicial 47
war and the justice 144
war and the language 82
war and the largest 157
war and the launching 215
war and the lessons 217
war and the liberal 182
war and the limited 150
war and the lincoln 79
war and the location 59
war and the loyalty 47
war and the machine 139
war and the madness 73
war and the marriage 54
war and the massive 303
war and the material 90
war and the mccarthy 96
war and the measures 399
war and the members 52
war and the mexican 258
war and the millions 75
war and the motives 119
war and the national 1060
war and the natives 40
war and the natural 175
war and the nearness 60
war and the neglect 63
war and the nervous 46
war and the northern 239
war and the numbers 78
war and the objects 125
war and the occasion 46
war and the october 309
war and the officer 46
war and the official 136
war and the ominous 50
war and the origins 76
war and the outbreak 521
war and the outcome 159
war and the outlook 46
war and the outside 44
war and the overall 95
war and the pacific 197
war and the painful 67
war and the passage 480
war and the passions 183
war and the payment 262
war and the peaceful 195
war and the peasants 60
war and the peculiar 113
war and the persons 46
war and the picture 42
war and the pillage 51
war and the plagues 49
war and the pleasure 47
war and the plunder 84
war and the pogroms 51
war and the popular 138
war and the position 272
war and the postwar 3544
war and the poverty 172
war and the preceding 428
war and the present 2660
war and the previous 134
war and the primary 49
war and the priority 41
war and the private 113
war and the problem 479
war and the process 236
war and the profits 78
war and the project 85
war and the promise 253
war and the protest 79
war and the prussian 228
war and the puritan 131
war and the purpose 101
war and the pursuit 302
war and the quality 116
war and the question 633
war and the radical 136
war and the rapidly 61
war and the ravages 395
war and the reactions 84
war and the records 41
war and the reduced 47
war and the reforms 80
war and the refugee 123
war and the refusal 194
war and the regular 66
war and the related 507
war and the relation 269
war and the remaining 191
war and the removal 409
war and the renewal 106
war and the renewed 103
war and the repeated 78
war and the reports 51
war and the respect 42
war and the resulting 3408
war and the results 416
war and the revival 160
war and the rewards 42
war and the rivalry 62
war and the ruinous 46
war and the russians 267
war and the ruthless 55
war and the scandal 53
war and the science 158
war and the seemingly 93
war and the seizure 311
war and the service 119
war and the several 55
war and the slavery 85
war and the society 175
war and the soldier 303
war and the solution 85
war and the sorrows 40
war and the sources 68
war and the southern 222
war and the soviets 129
war and the spanish 1066
war and the specter 74
war and the stories 45
war and the strains 69
war and the student 60
war and the subject 388
war and the success 593
war and the suffering 1566
war and the suicide 48
war and the summoning 85
war and the support 422
war and the supreme 54
war and the swedish 60
war and the tactics 184
war and the taliban 136
war and the taxation 41
war and the tensions 135
war and the terrors 98
war and the threatening 98
war and the tragedy 221
war and the treasury 179
war and the treaties 151
war and the tribute 90
war and the triumph 543
war and the turkish 91
war and the turmoil 246
war and the tyranny 116
war and the unhappy 47
war and the upheaval 127
war and the upsurge 51
war and the urgency 116
war and the utility 49
war and the victims 111
war and the victors 43
war and the victory 1018
war and the vietnam 640
war and the violation 82
war and the violence 392
war and the virtual 131
war and the virtues 94
war and the warlike 260
war and the warriors 90
war and the wartime 273
war and the weakness 209
war and the welfare 192
war and the western 253
war and the wonders 43
war and the workers 120
war and the worsening 59
war and the wounded 333
war and to abolish 44
war and to achieve 439
war and to acquire 42
war and to advance 96
war and to analyze 43
war and to appoint 55
war and to approve 61
war and to attempt 262
war and to bolster 43
war and to capture 52
war and to collect 75
war and to command 43
war and to condemn 46
war and to conduct 171
war and to confine 41
war and to conquer 65
war and to contain 262
war and to control 178
war and to correct 49
war and to counter 178
war and to declare 121
war and to deliver 62
war and to destroy 242
war and to develop 296
war and to discuss 124
war and to enforce 155
war and to enhance 45
war and to enlarge 62
war and to examine 63
war and to explain 95
war and to exploit 52
war and to explore 41
war and to express 79
war and to finance 49
war and to foreign 57
war and to furnish 48
war and to improve 210
war and to increase 201
war and to inflict 69
war and to initiate 63
war and to justify 83
war and to national 50
war and to observe 49
war and to postwar 282
war and to prepare 396
war and to present 63
war and to prevent 831
war and to proceed 59
war and to procure 50
war and to produce 65
war and to promise 58
war and to promote 630
war and to protect 536
war and to provide 879
war and to reaffirm 62
war and to rebuild 128
war and to receive 107
war and to recover 58
war and to refrain 70
war and to relieve 53
war and to replace 79
war and to resolve 52
war and to respect 98
war and to respond 47
war and to restore 638
war and to satisfy 60
war and to slavery 44
war and to suggest 107
war and to support 430
war and to survive 65
war and to sustain 136
war and to violence 51
war and to warlike 45
war and to withdraw 91
war are an example 58
war are as follows 341
war are at present 240
war are in custody 234
war are in general 58
war are in question 40
war are the british 665
war are the central 47
war are the following 415
war are the greatest 73
war are the natural 90
war are the outcome 46
war are the product 41
war are the results 86
war are the satires 64
war are the subject 327
war both by precept 43
war both in america 50
war both in germany 62
war both the british 200
war but the beginning 65
war but the british 108
war but the country 40
war but the previous 40
war but to prevent 291
war but to protect 49
war but we respect 53
war can be allowed 54
war can be applied 109
war can be averted 2052
war can be avoided 2246
war can be briefly 96
war can be brought 615
war can be carried 919
war can be counted 78
war can be decided 159
war can be deduced 51
war can be defined 125
war can be delayed 42
war can be derived 70
war can be divided 460
war can be endured 70
war can be entered 72
war can be gathered 49
war can be legally 51
war can be limited 346
war can be measured 153
war can be morally 157
war can be quickly 52
war can be reduced 309
war can be related 47
war can be removed 126
war can be rightly 55
war can be roughly 66
war can be secured 42
war can be settled 175
war can be started 147
war can be stopped 406
war can be studied 101
war can be trusted 51
war can be validly 129
war can be written 216
war dead in vietnam 179
war did so because 169
war did the british 346
war did the germans 56
war for my country 184
war for no purpose 57
war for or against 163
war for the adoption 52
war for the austrian 175
war for the average 81
war for the balance 139
war for the benefit 1759
war for the bridges 41
war for the british 1934
war for the canadian 118
war for the capture 105
war for the catholic 43
war for the central 207
war for the chicago 42
war for the chinese 143
war for the civilian 205
war for the company 44
war for the conduct 44
war for the control 1022
war for the country 434
war for the current 91
war for the decision 58
war for the defense 1491
war for the dignity 119
war for the division 408
war for the dominion 62
war for the duration 451
war for the emperor 222
war for the entente 93
war for the european 173
war for the express 634
war for the federal 108
war for the following 434
war for the freedom 1973
war for the general 320
war for the germans 303
war for the greatest 53
war for the highest 61
war for the hungarian 126
war for the imperial 57
war for the invasion 53
war for the liberty 677
war for the limited 79
war for the mastery 386
war for the national 354
war for the objects 63
war for the obtaining 49
war for the pacific 69
war for the passage 43
war for the payment 117
war for the pleasure 116
war for the plunder 138
war for the position 76
war for the present 1636
war for the previous 77
war for the private 42
war for the purpose 16775
war for the redress 177
war for the regular 74
war for the russians 82
war for the seizure 114
war for the service 236
war for the soldier 85
war for the solution 2953
war for the southern 157
war for the soviets 74
war for the spanish 876
war for the success 40
war for the support 520
war for the triumph 144
war for the upholding 65
war for the victory 138
war for the welfare 88
war for the western 296
war for us against 76
war goes on because 42
war goes on between 220
war goes on forever 84
war going on against 195
war going on between 2973
war going on outside 446
war had an adverse 105
war had an equally 57
war had an immense 52
war had no courage 78
war had no general 83
war had so altered 43
war had so reduced 96
war had so weakened 176
war had the greatest 80
war had the largest 59
war had the support 65
war had to contend 40
war had to undergo 69
war has no respect 63
war has so deranged 165
war how to dispose 68
war led the british 156
war led to increasing 61
war led to massive 92
war led to several 50
war long in preparing 44
war may be adverse 68
war may be allayed 52
war may be allowed 193
war may be applied 119
war may be assured 64
war may be averted 1073
war may be avoided 611
war may be between 76
war may be briefly 223
war may be brought 383
war may be carried 708
war may be counted 66
war may be decided 301
war may be defined 146
war may be delayed 48
war may be divided 397
war may be gathered 128
war may be grouped 58
war may be largely 42
war may be legally 62
war may be limited 95
war may be measured 69
war may be morally 59
war may be reduced 136
war may be related 57
war may be released 227
war may be removed 51
war may be resumed 49
war may be roughly 71
war may be started 99
war may be stopped 86
war may be studied 98
war may be written 56
war near the lateran 225
war nor to support 78
war now so happily 46
war out of account 40
war out of america 121
war out of current 155
war out of germany 72
war out of loyalty 41
war out of macedon 41
war out of neutral 43
war out of revenue 58
war out of sympathy 64
war out of taxation 103
war out of virginia 105
war put the country 155
war sang the praises 40
war saw an increase 79
war saw the beginning 129
war saw the british 105
war saw the germans 51
war set in because 102
war set the pattern 76
war song in defiance 42
war song of vengeance 95
war than an address 90
war than at present 247
war than by remaining 87
war than in previous 59
war than of tyranny 70
war than the arrival 63
war than the average 127
war than the british 336
war than the country 40
war than the european 103
war than the germans 106
war than the present 410
war than the previous 61
war than the russians 41
war than to achieve 41
war than to prevent 136
war than to suggest 47
war that he brought 58
war that he carried 40
war that he decided 73
war that he desired 60
war that he finally 50
war that he himself 167
war that he opposed 64
war that he refused 46
war that he started 48
war that is beginning 48
war that is carried 148
war that is immoral 50
war that is limited 97
war that is threatening 76
war that no country 55
war that the austrian 41
war that the average 69
war that the british 1518
war that the chinese 268
war that the company 56
war that the country 386
war that the decision 47
war that the division 41
war that the emperor 57
war that the european 131
war that the federal 198
war that the following 40
war that the general 220
war that the germans 518
war that the greatest 91
war that the highest 46
war that the history 70
war that the italians 41
war that the national 238
war that the present 168
war that the problem 105
war that the question 97
war that the russians 156
war that the soldier 96
war that the southern 134
war that the soviets 123
war that the spanish 138
war that the western 177
war that the workers 40
war that we started 42
war they go forward 87
war was an attempt 456
war was an element 59
war was an episode 54
war was an example 192
war was an extreme 58
war was an illegal 56
war was an illusion 70
war was an immense 175
war was an immoral 49
war was an imperial 54
war was an increase 113
war was an increasing 40
war was an intense 55
war was an invasion 72
war was an occasion 138
war was an offense 56
war was an officer 42
war was an outcome 80
war was an outrage 70
war was an unusual 62
war was as familiar 88
war was as follows 708
war was at variance 43
war was in command 140
war was in essence 121
war was in general 123
war was in germany 50
war was in inverse 49
war was in process 101
war was in question 93
war was in vietnam 83
war was no concern 195
war was no solution 73
war was of concern 42
war was of immense 61
war was on account 48
war was on between 291
war was so carried 53
war was so general 62
war was so intense 142
war was so largely 47
war was so popular 158
war was so welcome 77
war was the ability 79
war was the absence 145
war was the adoption 66
war was the alleged 48
war was the ambition 41
war was the arrival 126
war was the assault 46
war was the attempt 275
war was the beginning 1134
war was the biggest 190
war was the british 466
war was the capture 793
war was the central 283
war was the chronic 59
war was the concern 78
war was the conduct 85
war was the contest 85
war was the control 67
war was the correct 70
war was the country 87
war was the decision 160
war was the decline 92
war was the defense 63
war was the dispute 67
war was the division 82
war was the earliest 54
war was the essence 52
war was the extreme 45
war was the failure 212
war was the following 111
war was the freedom 55
war was the general 587
war was the gradual 51
war was the greatest 1098
war was the hardest 63
war was the harvest 107
war was the highest 144
war was the impetus 65
war was the increase 153
war was the increasing 193
war was the invasion 148
war was the largest 145
war was the logical 255
war was the national 274
war was the natural 949
war was the noblest 62
war was the occasion 460
war was the outbreak 56
war was the outcome 464
war was the passage 76
war was the peculiar 44
war was the perfect 81
war was the position 60
war was the prelude 131
war was the primary 304
war was the problem 157
war was the product 567
war was the purpose 50
war was the pursuit 45
war was the question 363
war was the refusal 221
war was the removal 109
war was the repulse 81
war was the rivalry 88
war was the seizure 227
war was the solution 51
war was the spanish 212
war was the subject 1001
war was the suffering 45
war was the support 49
war was the supreme 268
war was the triumph 50
war was the victory 93
war was the virtual 51
war was to abolish 178
war was to achieve 112
war was to acquire 96
war was to advance 42
war was to capture 133
war was to combine 42
war was to confirm 56
war was to conquer 62
war was to control 50
war was to declare 89
war was to deprive 71
war was to destroy 536
war was to develop 130
war was to disrupt 47
war was to enlarge 62
war was to improve 51
war was to increase 376
war was to inflict 50
war was to justify 41
war was to prepare 124
war was to present 50
war was to prevail 40
war was to prevent 471
war was to proceed 89
war was to produce 309
war was to promote 81
war was to protect 268
war was to provide 363
war was to rebuild 57
war was to receive 100
war was to restore 340
war was to shatter 60
war was to succeed 56
war was to support 147
war was to survive 44
war was to suspend 42
war was to undergo 40
war was to withdraw 81
war was to witness 53
war with an account 48
war with an alliance 53
war with an ancient 82
war with an economy 70
war with an elusive 41
war with an equally 111
war with an european 158
war with an immense 58
war with an increase 102
war with an increasing 41
war with an insular 44
war with an invasion 85
war with an outside 169
war with an unknown 65
war with it against 60
war with it depends 57
war with king alfonso 66
war with king charles 82
war with king perseus 40
war with my country 74
war with my friends 108
war with my natural 82
war with my parents 68
war with no quarter 154
war with no winners 44
war with or against 53
war with or hostile 50
war with the academy 137
war with the addition 106
war with the adjoining 227
war with the afghans 863
war with the african 275
war with the algerian 180
war with the alliance 63
war with the amazons 338
war with the ancient 519
war with the animals 45
war with the apaches 464
war with the arabians 141
war with the arrival 90
war with the ashanti 254
war with the athenians 1223
war with the austrian 358
war with the barbary 3056
war with the bedbugs 43
war with the belgians 54
war with the biggest 49
war with the bishops 44
war with the bourbon 102
war with the bravest 133
war with the british 22146
war with the britons 361
war with the burmese 1264
war with the bushmen 59
war with the canadian 218
war with the capture 133
war with the catholic 954
war with the cayuses 57
war with the censors 45
war with the central 4111
war with the certain 46
war with the charity 50
war with the chinese 5026
war with the closest 54
war with the colonial 259
war with the command 50
war with the commons 99
war with the commune 130
war with the company 550
war with the concept 87
war with the congress 113
war with the consent 348
war with the contras 368
war with the council 93
war with the country 1419
war with the courses 43
war with the critics 88
war with the cruelty 89
war with the culture 63
war with the current 84
war with the dakotas 77
war with the dauphin 41
war with the deepest 84
war with the demands 99
war with the dignity 45
war with the dominion 133
war with the dreadful 52
war with the egyptian 267
war with the elector 60
war with the emperor 12584
war with the empress 171
war with the enemies 1088
war with the entente 706
war with the equally 75
war with the eskimos 68
war with the eternal 89
war with the ethiopians 173
war with the european 1380
war with the express 181
war with the exterior 43
war with the faculty 49
war with the faithful 46
war with the farmers 57
war with the fascist 507
war with the federal 1137
war with the florida 126
war with the following 378
war with the foreign 373
war with the freedom 239
war with the friends 40
war with the general 1151
war with the genuine 59
war with the germans 2979
war with the glorious 46
war with the governing 43
war with the greatest 2548
war with the hebrews 175
war with the highest 331
war with the history 64
war with the hostile 275
war with the hungarian 154
war with the imperial 1474
war with the infidel 1448
war with the insects 44
war with the interior 100
war with the invader 72
war with the invasion 58
war with the iranians 81
war with the islamic 227
war with the israelis 202
war with the italians 376
war with the jesuits 217
war with the knights 71
war with the kremlin 61
war with the kurdish 110
war with the language 72
war with the largest 187
war with the lessons 64
war with the liberal 261
war with the libyans 144
war with the limited 138
war with the lombard 348
war with the lutheran 58
war with the magyars 45
war with the manchus 98
war with the maroons 78
war with the marquis 43
war with the marxist 81
war with the massive 51
war with the masters 132
war with the material 209
war with the maximum 129
war with the medical 52
war with the members 93
war with the mexican 618
war with the minimum 336
war with the mohawks 861
war with the monarch 54
war with the monster 94
war with the moorish 134
war with the mormons 178
war with the murders 57
war with the muslims 732
war with the natchez 346
war with the national 713
war with the natives 2403
war with the natural 271
war with the navajos 160
war with the noblest 43
war with the normans 269
war with the northern 1758
war with the northmen 174
war with the occupying 120
war with the offending 56
war with the official 175
war with the orthodox 62
war with the ottoman 5714
war with the outside 498
war with the pacific 161
war with the passage 47
war with the passions 172
war with the patriots 76
war with the pawnees 391
war with the peaceable 50
war with the peasants 99
war with the persians 3196
war with the pirates 1131
war with the poetical 50
war with the pontiff 58
war with the popular 125
war with the present 1208
war with the previous 94
war with the priests 81
war with the primary 130
war with the princes 222
war with the private 44
war with the problem 101
war with the promise 228
war with the prophet 43
war with the prussian 127
war with the purpose 349
war with the radical 56
war with the regency 140
war with the regular 87
war with the religion 120
war with the remaining 97
war with the remains 78
war with the remnant 4473
war with the respect 42
war with the resulting 53
war with the russians 2750
war with the saracen 157
war with the savages 935
war with the seceded 85
war with the secular 127
war with the senecas 99
war with the serpent 109
war with the several 47
war with the shawnee 208
war with the society 154
war with the southern 1445
war with the soviets 3347
war with the spaniard 85
war with the spanish 3804
war with the spartan 49
war with the spirits 73
war with the stronger 67
war with the sublime 87
war with the sultans 43
