wage women 102 wage place
144 wage place 54 warm
place 167 warm place 46
warm sprang 76 warm sprung
46 wary round 50 wave
sleep 248 well study 61
well local 235 well social
95 well world 153 well
since 66 well latin 406
well feeling 124 well human
72 well though 111 well
today 100 well rapid 42
well would 117 went morning
56 went after 57 went
action 723 went arabia 108
went exile 46 were about
145 were about 106 were
though 140 were seven 52
were small 46 were willing
71 were after 49 were
under 42 were easily 53
were often 43 were steady
61 were willing 115 were
place 84 were which 43
were close 243 were happy
89 were large 46 were
small 79 were aware 185
were known 314 were under
55 were within 78 were
finding 54 were women 149
were daily 208 were field
134 were first 62 were
known 122 were linear 186
were plots 105 were table
326 were total 400 were
vapor 40 were water 88
were where 108 were power
54 were rural 92 were
every 47 were every 49
were aside 46 were after
41 were broad 71 were
eight 563 were either 267
were first 74 were group
135 were major 67 were
seven 738 were small 54
were types 194 were local
40 were people 50 were
within 43 were aside 51
were waste 100 were after
57 were sight 206 were
about 83 were apart 61
were about 199 were still
54 were above 75 were
again 63 were lower 42
were risks 53 were worthy
60 were fully 49 were
loyal 54 were prone 52
were vital 45 were worthy
92 were vital 40 were
worthy 55 were after 77
were risks 91 were close
41 were large 108 were
lucky 62 were within 45
were while 196 were under
56 were about 130 were
about 48 were alive 53
were burning 141 were under
129 were aware 265 were
raids 161 were about 604
were round 127 were place
1996 were which 79 were
which 46 were quota 44
were share 210 were above
211 were within 51 were
state 93 were times 49
were though 174 were gross
107 were after 103 were
after 52 were above 100
were blood 86 were cross
48 were field 179 were
fitting 119 were known 42
were linear 209 were plots
194 were steady 40 were
table 43 were tests 114
were water 109 were within
46 were after 179 were
would 125 were times 80
were issuing 71 were world
48 were lanes 82 were
acute 42 were short 60
were state 297 were after
73 were within 54 were
water 49 were after 76
were world 105 were which
89 were about 42 were
sitting 47 were under 60
were later 266 were morning
81 were about 80 were
after 1463 were later 70
were within 50 were thirty
125 were after 336 were
would 58 were later 141
were after 63 were japan
48 were paris 90 were
spain 59 were thence 55
were egypt 78 were smoke
47 were above 90 were
within 127 were thinking 70
were times 96 were fully
54 were human 57 were
later 99 were power 52
were table 45 were after
55 were would 158 were
others 44 were alone 71
were which 422 were kinds
48 were major 41 were
types 119 were claim 65
were first 131 were kingdom
42 were power 201 were
which 45 were waste 45
were alike 106 were place
52 were blame 109 were
times 285 were rates 74
were first 721 were worst
63 were glass 40 were
sheet 69 were steel 73
were about 51 were selling
60 were after 101 were
small 99 were about 60
were waiting 60 were alone
230 were sight 77 were
about 104 were after 43
were under 137 were about
99 were feeding 129 were
passing 67 were running 48
were walking 127 were within
61 were place 153 were
about 44 were large 134
were small 94 were night
54 were again 42 were
action 2406 were lives 51
were lists 59 were which
74 were often 75 were
often 105 were after 171
were after 88 were aside
111 were under 72 were
aware 97 were known 222
were after 70 were round
41 were china 175 were
italy 139 were japan 61
were rural 44 were russia
204 were spain 45 were
world 176 were acute 90
were amusing 52 were pleasing
51 were worthy 46 were
moral 51 were fresh 116
were guinea 119 were human
53 were tubes 117 were
after 92 were after 103
were heaven 73 were daily
99 were every 56 were
large 50 were local 187
were social 67 were state
88 were urban 46 were
white 97 were wider 44
were fully 43 were search
43 were under 82 were
world 264 were later 45
were about 59 were above
245 were chili 58 were
china 948 were egypt 189
were italy 260 were japan
228 were persia 245 were
russia 55 were spain 216
were arabia 61 were athens
77 were bengal 105 were
burma 70 were cages 56
were cells 142 were china
1570 were court 49 were
egypt 627 were either 150
were every 495 were farming
60 were georgia 84 were
glass 136 were glens 55
were greek 117 were halls
62 were human 272 were
indian 206 were israel 83
were italy 751 were japan
1851 were kenya 54 were
large 65 were latin 212
were local 110 were mouse
64 were natal 57 were
nearly 71 were paris 160
were parts 53 were persia
68 were plays 54 were
poetry 44 were porto 40
were roman 125 were rural
55 were russia 324 were
small 178 were social 94
were spain 803 were state
477 were texas 77 were
tibet 150 were upper 46
were wales 58 were water
140 were after 51 were
later 940 were again 50
were about 45 were after
470 were later 86 were
after 574 were would 111
were after 41 were after
364 were though 143 were
longer 46 were until 51
were would 52 were above
97 were below 42 were
place 42 were eight 73
were times 593 were aware
41 were shots 55 were
after 63 were china 211
were egypt 66 were italy
53 were maine 135 were
rural 111 were russia 41
were spain 97 were texas
58 were wales 63 were
under 58 were blank 40
were known 53 were under
79 were marts 40 were
longer 54 were fifty 206
were sexes 78 were large
60 were small 56 were
rooms 48 were small 77
were close 162 were known
136 were enemy 225 were
craig 72 were close 100
were which 47 were known
65 were though 46 were
others 118 were bidding 88
were calling 111 were changing
224 were coining 61 were
cooking 53 were creating 93
were cutting 128 were denying
126 were drawing 74 were
driving 161 were either 116
were engaging 1929 were entry
88 were farming 48 were
fishing 227 were forming 324
were getting 102 were growing
147 were holding 1709 were
hunting 148 were issuing 538
were joining 580 were keeping
344 were killing 109 were
knowing 42 were landing 442
were learning 226 were lending
477 were levying 283 were
looking 81 were meeting 454
were opening 207 were passing
529 were placing 44 were
playing 426 were putting 104
were raising 236 were renting
89 were running 186 were
sailing 257 were seeking 159
were seizing 133 were selling
1808 were sending 343 were
