wadded with cotton wool 61
wafers are loaded into 114
wafers are placed into 53
wafted far abroad from 44
wafted one moment into 94
wagers who should have 49
wagged her little tail 40
wagged his feathery tail 46
wagged his little tail 73
wagged his plumed tail 62
wagged his shaggy tail 40
wagged his stubby tail 191
wagged his stumpy tail 453
wagons and carted away 109
wagons and cattle were 141
wagons and hauled away 240
wagons and hauled over 102
wagons and horses came 45
wagons and horses from 101
wagons and horses must 141
wagons and horses were 488
wagons and horses will 147
wagons and stores were 58
wagons and street cars 55
wagons and trucks from 55
wagons and trucks were 68
wagons and twelve oxen 178
wagons are formed into 73
wagons for carrying coal 58
wagons had already been 131
wagons had broken down 324
wagons had passed fort 41
wagons had passed over 166
wagons that looked like 50
wagons that travel into 62
wagons with canvas tops 120
waists and across their 58
waists and streaming hair 66
waists and swords hanging 43
waited and looked into 47
waited and nobody came 70
waited and waited just 41
waited and waited some 165
waited and waited there 102
waited and waited till 489
waited but nobody came 54
waited for advice from 77
waited for almost five 56
waited for almost four 55
waited for almost half 211
waited for almost three 234
waited for another blow 50
waited for another boat 68
waited for another call 108
waited for another five 203
waited for another half 750
waited for another hour 912
waited for another month 70
waited for another ship 143
waited for another shot 103
waited for another sign 94
waited for another three 139
waited for another time 86
waited for another week 256
waited for another word 52
waited for anyone else 219
waited for better days 313
waited for better news 41
waited for eleven years 62
waited for enough time 42
waited for further news 647
waited for further word 139
waited for orders from 1124
waited for release from 41
waited for relief from 74
waited for someone else 2798
waited for someone from 106
waited for someone like 84
waited for something else 823
waited for something from 75
waited for something good 46
waited for something like 146
waited for something more 1870
waited for twelve days 64
waited for twelve years 143
waited for twenty years 375
waited her entire life 148
waited his entire life 179
waited his return from 46
waited long enough there 45
waited who should fall 44
waited with anxious heart 46
waited with baited breath 1034
waited with closed eyes 119
waited with folded arms 236
waited with parted lips 97
waited with pounding heart 79
waited with something like 63
waited with throbbing heart 49
waiter for another beer 77
waiter had cleared away 115
waiter had filled their 61
waiter had served their 59
waiter his credit card 88
waiter was hovering over 77
waiter was standing over 90
waiter was standing there 86
waiter who looked like 289
waiter who serves your 45
waived his rights when 52
waiver and release form 54
waiver may result from 48
walked all around town 119
walked and looked like 133
walked and played till 59
walked and ridden over 132
walked and talked along 173
walked and talked among 190
walked and talked early 732
walked and talked half 138
walked and talked late 222
walked and talked like 842
walked and talked much 225
walked and talked some 50
walked and talked their 44
walked and talked there 94
walked and talked till 85
walked and talked upon 66
walked and talked very 85
walked and talked when 61
walked and waited till 61
walked and walked along 498
walked and walked down 147
walked and walked from 42
walked and walked over 181
walked and walked past 106
walked and walked some 88
walked and walked till 524
walked and worked among 47
walked but little over 42
walked far enough along 103
walked far enough away 201
walked far enough down 101
walked far enough from 71
walked far enough into 96
walked for another five 68
walked for another half 311
walked for another hour 783
walked for another mile 54
walked for another three 117
walked for twenty days 50
walked for twenty years 70
walked her slowly back 208
walked him slowly back 44
walked his parish like 67
walked its entire length 123
walked off pretty fast 40
walked off toward home 49
walked off toward their 71
walked off without even 199
walked off without giving 84
walked off without making 51
walked off without paying 104
walked off without saying 578
walked off without taking 82
walked our horses along 130
walked our horses down 152
walked out slowly into 167
walked out softly into 49
walked out without buying 133
walked out without even 215
walked out without giving 158
walked out without having 68
walked out without making 68
walked out without paying 393
walked out without saying 1030
walked out without seeing 90
walked out without taking 77
walked out without voting 171
walked she rolled like 47
walked two blocks along 44
walked two blocks down 381
walked two blocks from 97
walked two blocks north 128
walked two blocks south 99
walked two blocks west 94
walked two blocks when 53
walked with bleeding feet 87
walked with closed eyes 59
walked with dragging feet 78
walked with firmer step 41
walked with folded arms 115
walked with linked arms 87
walked with unseeing eyes 43
walker was little more 129
walled and barred like 57
walled and moated city 158
walled and moated town 142
walled its bearers from 52
wallet and credit card 83
wallet and handed over 834
wallet and pulled from 72
wallet and walked over 44
wallet was stolen from 92
walnut and cherry were 41
walnut and cherry wood 44
walnut and yellow pine 49
walrus and bearded seals 48
wampum and boodle boys 49
wampum and feathers were 54
wampum and speech having 87
wander and become lost 144
wander and wander along 56
wander far afield from 145
wander far astray from 51
wander far enough from 78
wander far enough into 44
wander for twelve years 47
wander long without hope 230
wanted and needed from 540
wanted and needed help 321
wanted and needed love 45
wanted and needed more 1084
wanted and needed most 566
wanted and needed peace 71
wanted and needed some 109
wanted and needed such 57
wanted and needed their 200
wanted and needed these 45
wanted and needed time 60
wanted and needed were 82
wanted and needed what 62
wanted and needed when 45
wanted and needed work 48
wanted and should have 112
wanted and worked hard 121
wanted any advice from 86
wanted any better means 63
wanted but little more 88
wanted for murder back 51
wanted for neither size 40
wanted for someone else 104
wanted for something else 441
wanted for twenty years 95
wanted had already been 163
wanted had always been 41
wanted her brother back 43
wanted her family back 62
wanted her little girl 141
wanted him behind bars 79
wanted his family back 196
wanted his friend back 41
wanted his future wife 51
wanted his little girl 172
wanted now barely three 66
wanted she should have 81
wanted that grisly task 76
wanted that little girl 52
wanted this little girl 40
wanted was relief from 137
wanted was someone else 89
wanted was someone like 57
wanted was something else 300
wanted was something like 105
wanted was something more 456
wanted was something much 98
wanted was something very 69
wanted you should have 69
wanted you should know 67
wanted you should stay 89
warble his native wood 48
warble that stanza from 41
warbling his native wood 494
warden was hardly able 61
warmed and poured into 147
warmed and rubbed over 46
warmed her entire body 61
warmed his frozen body 52
warmed his little heart 42
warmed his lonely heart 44
warmed with acetic acid 105
warmed with divine love 235
warmed with nitric acid 645
warmer air masses from 49
warmer and colder areas 95
warmer and warmer from 46
warmer and warmer till 109
warmer than another part 92
warmer than coarse ones 45
warmer than normal during 45
warmly and cleanly clad 50
warned all nations from 43
warned and stayed away 40
warned and turned back 74
warned his fellow jews 77
warned sir edward grey 68
warned that blacks were 47
warned that caution must 147
warned that courts must 110
warned that france must 90
warned that indians were 56
warned that something like 52
warned that something must 44
warned that unless some 105
warned that unless such 99
warned that unless their 57
warned that unless there 203
warned that unless these 93
warned that without some 47
warned that without such 328
warned you something like 43
warnings and advice from 140
warnings and advice were 58
warnings and appeals from 44
warnings are hardly ever 54
warnings are issued from 47
warnings are issued when 160
warnings had already been 79
warnings that should have 152
warred and hunted from 65
warrior had halted over 129
warrior had hardly room 58
warrior has always been 55
warrior hath passed rome 70
warrior was struck down 41
warrior who fought many 40
washed and broken into 136
washed and changed into 1481
washed and changed their 122
washed and cleaned from 63
washed and cleaned their 49
washed and cleared away 98
washed and combed into 85
washed and combed like 91
washed and combed their 217
washed and dipped into 90
washed and ground into 90
washed and ironed some 43
washed and ironed their 621
washed and ironed your 63
washed and kissed their 86
washed and mended their 227
washed and packed away 185
washed and packed into 85
washed and passed into 50
washed and picked over 1341
washed and placed alum 41
washed and placed back 47
washed and placed into 161
washed and poured into 44
washed and purged from 353
washed and reused many 166
washed and rinsed their 83
washed and rinsed well 44
washed and rolled into 54
washed and rubbed down 171
washed and sliced into 150
washed and sorted into 111
washed and stored away 162
washed and stowed away 110
washed her entire body 41
washed his august nose 42
washed his clothes from 67
washed his entire body 79
washed was poured into 45
washed with acetic acid 646
washed with dilute acid 761
washed with dilute soda 44
washed with greater care 45
washed with liquid soap 115
washed with nitric acid 1093
washed with normal salt 276
washed with special care 40
washed with yellow soap 64
washings are poured into 52
wasted and ruined life 54
wasted and wasted away 119
wasted but little time 164
wasted his entire life 97
wasted his powers upon 51
wasted that feeble race 64
wastes and sewage from 97
wastes and sewage into 86
wastes and toxins from 177
wastes and uneaten food 60
wastes and wastes from 136
wastes and withers away 243
wastes and withers there 981
wastes are broken down 438
wastes are dumped into 461
wastes are exempt from 107
wastes are poured into 62
wastes are pumped into 100
wastes are washed into 44
wastes being dumped into 76
wastes has already been 56
wastes his little three 42
wastes his strength upon 68
wastes that result from 352
watching and admiring their 46
watching and defeating your 45
watching and entering into 40
watching and exulting over 99
watching and severe duty 85
watching and worrying over 94
watching for chance prey 61
watching for something else 101
watching for something like 68
watching has always been 42
watching her breasts rise 61
watching her golden hair 40
watching her little girl 106
watching her little ones 52
watching her lovely face 70
watching her pretty face 53
watching her sleeping face 82
watching her through eyes 67
watching her through half 487
watching her through those 41
watching her without moving 42
watching him emerge from 40
watching him standing there 68
watching him stride away 59
watching him through eyes 42
watching him through half 513
watching him through their 71
watching him vanish into 45
watching him warily from 44
watching his garden grow 41
watching his little girl 69
watching his motions more 41
watching his receding form 44
watching his return from 57
watching how little miss 160
watching its effect upon 186
watching its expiring throes 50
watching one another from 66
watching one another like 232
watching that steamer come 46
watching them emerge from 42
watching them receding into 69
watching them through their 93
watching this little girl 47
watching two little boys 70
watching with anxious eyes 334
watching with baited breath 44
watching with bright eyes 135
watching with curious eyes 128
watching with envious eyes 98
watching with fearful eyes 48
watching with folded arms 175
watching with greedy eyes 92
watching with hooded eyes 41
watching with jealous care 71
watching with jealous eyes 239
watching with tearful eyes 56
watching with unseeing eyes 43
watering and arranging some 98
waters and marine life 231
waters and plunged into 41
waters and remain there 103
waters and streams from 103
waters and through those 40
waters and waters from 98
waters are always clear 55
waters are always cold 55
waters are always upon 41
waters are becoming more 128
waters are called hard 133
waters are driven back 64
waters are exempt from 85
waters are fairly well 88
waters are frozen fast 119
waters are frozen over 135
waters are lashed into 149
waters are poured into 128
waters are pumped into 45
waters are turned into 103
waters are widely used 52
waters for twenty years 136
waters had abated from 98
waters had abated their 61
waters had already been 150
waters had always been 61
waters had closed over 829
waters had flowed from 61
waters had flowed over 235
waters had indeed come 51
waters had passed over 165
waters had reached their 55
waters had washed away 104
waters has already been 199
waters has always been 105
waters his camels also 65
waters may result from 65
waters now changed their 96
waters now hoists sail 94
waters ran through their 132
waters that closed over 54
waters that flowed down 229
waters that flowed from 324
waters that flowed into 164
waters that flowed over 239
waters that flowed past 42
waters that gushed forth 94
waters that gushed from 71
waters that issued from 101
waters that poured down 42
waters that result from 52
waters that should have 42
waters was poured into 110
watery and silken hues 46
waylay and murder young 60
weapons and already know 41
weapons and formed back 42
weapons and horses from 47
weapons and horses were 83
weapons and lengthen your 43
weapons and martial arts 108
weapons and methods used 52
weapons and methods were 60
weapons and modern means 76
weapons and mortar fire 167
weapons and nuclear arms 99
weapons and opened fire 213
weapons and plunged anew 125
weapons and powder used 78
weapons and raised their 281
weapons and return home 52
weapons and rushed into 48
weapons and stores were 56
weapons and training from 191
weapons and training were 48
weapons and troops from 85
weapons and various other 118
weapons and walked away 48
weapons and without wars 57
weapons are banned from 58
weapons are becoming more 138
weapons are handed over 42
weapons are rarely used 68
weapons are useful only 77
weapons for attack upon 52
weapons had already been 433
weapons had always been 166
weapons had become dull 101
weapons had become more 128
weapons had fallen into 79
weapons had indeed been 48
weapons had spoken loud 123
weapons has already been 133
weapons has already used 46
weapons has always been 247
weapons has become more 77
weapons has reached such 46
weapons than anyone else 126
weapons that looked like 105
weapons that should have 104
weapons with greater range 43
wearied and broken down 211
wearied eye repose when 180
wearied with public life 40
wearied with twenty years 60
wearily and turned away 46
weathering and erosion along 186
weathering and erosion during 203
weathering and erosion from 179
weathering and erosion have 892
weathering and erosion over 103
weathering and erosion prior 44
weathering and erosion were 132
weathering and erosion will 131
weavers had already been 51
webbed and clawed feet 46
wedded and family life 93
weddings are becoming more 64
weddings are guided upon 58
wedges are driven home 83
wedges are driven into 265
weekly and hourly wage 115
weekly and monthly data 575
weekly and monthly news 304
weekly and monthly paid 107
weekly and monthly time 74
weekly and monthly work 139
weekly for twenty years 42
weekly team meetings were 40
weighing and choosing among 47
weighing and measuring food 109
weighing and measuring test 66
weighing and measuring their 84
weighing and measuring were 88
weighing and measuring will 52
weighing and measuring your 72
weighing but little more 70
weighing but little over 55
