wan cheek seemed already 40
war chief little turtle 169
war horse scenting battle 48
war party passed through 85
war power proved itself 57
war raged across europe 64
war raged without limits 64
war spread across europe 159
war still seemed remote 64
war swept across europe 63
war under prince eugene 45
war under william howard 50
war which ensued lasted 54
war which lasted almost 68
war which lasted through 45
war which lasted twenty 160
war which nobody wanted 77
war which seemed likely 328
war which shakes europe 40
war which yawned before 56
war world toward enabling 42
war would almost surely 55
war would become almost 46
war would better become 90
war would decide whether 53
war would follow unless 50
war would result unless 45
war would surely follow 145
was about another matter 79
was about eighty million 41
was about eighty pounds 154
was about eleven inches 134
was about eleven million 97
was about eleven pounds 49
was about medium height 445
was about middle height 246
was about midway across 40
was about midway through 191
was about ninety cubits 56
was about ninety leagues 294
was about ninety pounds 97
was about something bigger 53
was about something called 70
was about twelve inches 1115
was about twelve leagues 79
was about twelve million 171
was about twelve ounces 45
was about twelve pounds 96
was about twenty blocks 61
was about twenty inches 756
was about twenty killed 184
was about twenty leagues 132
was about twenty meters 299
was about twenty million 245
was about twenty points 42
was about twenty pounds 469
was about twenty square 75
was above medium height 582
was above middle height 385
was above normal limits 47
was acted twenty nights 50
was added another factor 104
was added another source 72
was added slowly through 103
was after dinner before 89
was after eleven before 310
was after little better 42
was after midday before 171
was after something bigger 73
was after sunset before 225
was after supper before 56
was after twelve before 68
was again almost driven 64
was again almost wholly 44
was again argued before 128
was again becoming active 45
was again becoming serious 45
was again busily engaged 90
was again called before 764
was again chosen consul 46
was again chosen deputy 40
was again chosen speaker 994
was again clearly stated 42
was again dangled before 49
was again drinking heavily 63
was again hauled before 66
was again heavily bombed 51
was again heavily engaged 93
was again loudly called 46
was again passed through 350
was again placed before 837
was again raised before 120
was again raised whether 83
was again snugly stowed 123
was again standing before 178
was again standing behind 48
was again standing beside 89
was again thought proper 95
was again turned adrift 54
was again turned toward 214
was again turned upside 95
was again united states 197
was anything serious behind 40
was aptly enough called 43
was asked further whether 43
was asked whether anyone 194
was asked whether canada 50
was awake before anyone 44
was backing slowly toward 67
was badly burned before 50
was badly enough scared 48
was badly mauled before 46
was based almost solely 411
was based almost wholly 462
was begun without further 45
was below medium height 361
was below middle height 192
was below normal levels 46
was below normal limits 48
was below prewar levels 56
was bending almost double 115
was beneath showed through 55
was black enough before 68
was black enough without 123
was bliss beyond belief 47
was blowing across africa 57
was blowing across europe 44
was blowing gently through 51
was blowing softly through 50
was blowing something fierce 43
was blowing through africa 123
was blown through molten 67
was bored beyond belief 95
was bored beyond measure 53
was borne almost wholly 52
was borne without injury 43
was breathing deeply through 78
was breathing heavily through 513
was breathing loudly through 63
was broad minded enough 50
was built across panama 44
was built almost wholly 151
was built further inland 41
was built mainly around 69
was built mainly through 79
was built without cement 58
was built without mortar 264
was built without regard 114
was caesar wholly without 54
was causing serious damage 179
was causing serious losses 45
was causing severe damage 43
was causing untold misery 54
was close enough behind 309
was cocking another pistol 59
was coiling itself around 113
was could hardly escape 59
was cruel beyond belief 67
was daily becoming clearer 130
was daily becoming greater 106
was daily coursing through 73
was daily emptying fluent 42
was daily gathering strength 171
was dancing wildly around 46
was deathly silent except 44
was defying public opinion 54
was dimly revealing itself 67
was dirty beyond belief 45
was drawing larger crowds 78
was drawing toward sunset 153
was drawing toward winter 62
was drawn almost wholly 165
was drawn slowly through 99
was drawn through points 41
was drawn without regard 63
was driving slowly enough 42
was driving slowly through 128
was driving slowly toward 41
was driving through london 56
was driving without lights 109
was easily enough lifted 57
was easily forced across 43
was easily gained through 53
was easily passed through 164
was easily pushed through 51
was easily traced through 76
was echoed around without 51
was eight english leagues 67
was eight inches across 43
was eight inches taller 235
was ended almost before 71
was ended without further 96
was every minute becoming 135
was every minute called 49
was every moment afraid 46
was every moment becoming 736
was every moment shaken 72
was every moment slipping 48
was faint praise indeed 66
was falling farther behind 274
was falling further behind 874
was falling heavily through 43
was feeling almost normal 123
was feeling better already 1409
was feeling guilty enough 73
was feeling kindly toward 64
was feeling pretty damned 100
was feeling pretty frisky 43
was feeling pretty gloomy 62
was feeling pretty guilty 58
was feeling pretty lonely 90
was feeling pretty mellow 86
was feeling pretty pleased 570
was feeling pretty rotten 105
was feeling pretty stupid 68
was feeling secure enough 51
was fifty pounds heavier 107
was filed before august 57
was filed without regard 60
was finding itself unable 65
was finding myself standing 61
was fined twenty pounds 562
was fired midway through 75
was fired without effect 42
was fired without notice 124
was first abroad before 43
was first argued before 298
was first broken through 135
was first called before 101
was first called little 43
was first called simply 64
was first chosen speaker 40
was first clearly proved 61
was first clearly stated 1261
was first clearly taught 71
was first clearly worked 41
was first coined around 41
was first created through 71
was first created without 42
was first degree murder 160
was first flight tested 57
was first noised abroad 86
was first opened through 76
was first passed through 1143
was first placed before 356
was first placed inside 106
was first played before 68
was first raised before 144
was first raised beyond 142
was first raised through 40
was first stated clearly 194
was first tested before 57
was first tested without 55
was first turned toward 67
was first united states 49
was fixed beyond recall 85
was flowing freely through 56
was flowing pretty freely 42
was flown almost before 41
was fooling around behind 55
was forcing itself through 54
was forming proper images 80
was forty pounds heavier 106
was found almost entire 180
was found almost expiring 55
was found almost intact 242
was found almost wholly 54
was found almost without 53
was found another manner 44
was found asleep behind 41
was found buried beside 45
was found busily engaged 90
was found deeply buried 145
was found firmly united 56
was found firmly wedged 41
was found fitted therein 238
was found floating bottom 55
was found floating upside 100
was found gathering sticks 206
was found guilty anyway 45
was found guilty before 165
was found guilty beyond 94
was found guilty through 79
was found guilty without 223
was found hidden behind 148
was found highly useful 89
was found kneeling beside 99
was found little fitted 104
was found partly buried 51
was found standing before 62
was found standing beside 41
was found washed ashore 300
was found without weight 158
was freed without fighting 53
was fully argued before 264
was fully clothed except 107
was fully formed before 132
was fully proved before 97
was fully twelve inches 42
was gaining ground amongst 68
was gaining ground before 49
was gaining strength through 42
was geared mainly toward 62
was george edmund street 52
was george foster peabody 41
was george palmer putnam 57
was george william curtis 563
was george william gordon 106
was getting another chance 149
was getting another lesson 48
was getting around pretty 85
was getting enough oxygen 103
was getting further behind 43
was getting pretty anxious 56
was getting pretty damned 138
was getting pretty lonely 53
was getting pretty obvious 52
was getting pretty pissed 59
was getting pretty scared 127
was getting pretty serious 126
was getting pretty steamed 45
was getting pretty sultry 140
was getting pretty tetchy 44
was getting pretty worked 68
was getting pushed around 170
was getting something special 43
was getting toward sunset 171
was given actual notice 85
was given almost wholly 114
was given almost without 61
was given another chance 1988
was given another course 63
was given another number 84
was given another ovation 45
was given another series 44
was given another special 43
was given another twenty 52
was given barely enough 42
was given before dinner 47
was given direct access 247
was given direct charge 55
was given direct orders 51
was given divine honors 55
was given double weight 79
was given effect through 70
was given entire charge 251
was given formal notice 55
was given formal status 181
was given further powers 95
was given further strength 53
was given further training 72
was given further weight 104
was given greater access 49
was given greater powers 363
was given greater strength 40
was given greater stress 42
was given greater weight 381
was given higher status 78
was given larger powers 45
was given little chance 1058
was given little choice 233
was given little credit 165
was given little formal 43
was given little notice 94
was given little serious 97
was given little thought 401
was given little weight 243
was given marching orders 95
was given neither notice 54
was given partial credit 75
was given police powers 51
was given proper credit 45
was given proper notice 115
was given screen credit 49
was given secret orders 121
was given serious thought 153
was given special access 101
was given special charge 124
was given special credit 44
was given special duties 86
was given special honors 40
was given special mention 195
was given special notice 44
was given special orders 103
was given special powers 644
was given special praise 55
was given special rights 79
was given special status 333
was given special training 426
was given special weight 66
was given speech therapy 76
was given strict orders 657
was given sweeping powers 377
was given through christ 57
was given twelve lashes 95
was given twenty lashes 151
was given twenty pounds 63
was given various titles 49
was given verbal orders 59
was given visiting rights 41
was given without charge 133
was given without effect 63
was given without further 56
was given without measure 529
was given without regard 84
was gonna happen anyway 43
was gonna happen sooner 60
was grand beyond speech 41
was groping toward something 52
was growing almost anxious 144
was growing cooler already 49
was happy beyond belief 101
was happy beyond measure 264
was happy enough before 268
was happy enough without 48
was headed toward another 96
was headed toward becoming 57
was headed toward something 54
was healed through prayer 68
was helen louise leonard 53
was helping another salmon 54
was hissing curses through 51
was holding prayer meetings 50
was holding public meetings 85
was holding public office 75
was holding secret meetings 182
was holding something behind 229
was holding weekly meetings 61
was hours before anyone 115
was howling itself hoarse 50
was human nature itself 222
was hurting something fierce 44
was issuing shrill orders 52
was james butler hickok 91
was jimmy glover shouting 56
was keeping something secret 115
was known across europe 66
was known almost solely 80
was known already before 130
was known around campus 79
was known around school 67
was known before newton 63
was known mainly through 125
was known through europe 55
was known through london 127
was known widely enough 44
was large enough already 160
was large enough without 101
was later buried beside 77
was later called before 100
was later killed fighting 87
was later placed before 55
was later proved beyond 50
was later united states 220
was later washed ashore 77
was later widely copied 41
was later widely quoted 58
was learning another lesson 61
was looking around eagerly 47
was looking around inside 48
was looking around wildly 123
was looking better already 244
was looking eagerly through 74
was looking eagerly toward 56
was looking farther afield 56
was looking further afield 213
was looking through another 75
was looking through papers 81
was looking through someone 46
was looking wildly around 175
was major robert rogers 80
was meeting behind closed 41
was missing something crucial 46
was missing something obvious 136
was months before anyone 101
was moved almost beyond 50
was moved beyond measure 82
was moved farther inland 40
was moved further inland 98
was moved slowly toward 44
was named christ church 42
was named female athlete 70
was named managing editor 384
was named parish priest 76
was named sledge island 67
was named sports editor 81
was named united nations 42
was named united states 455
was nearly always absent 124
was nearly always around 53
was nearly always asleep 65
was nearly always better 99
was nearly always called 134
was nearly always caused 52
was nearly always chosen 74
was nearly always closed 99
was nearly always engaged 94
was nearly always enough 45
was nearly always filled 137
was nearly always greater 102
was nearly always higher 106
was nearly always laughing 65
was nearly always linked 49
was nearly always placed 63
was nearly always played 47
was nearly always silent 136
was nearly always someone 129
was nearly always something 249
was nearly always treated 48
was nearly another decade 77
was nearly asleep before 86
was nearly beside myself 239
was nearly beyond belief 47
was nearly bitten through 79
was nearly eleven before 436
was nearly eleven million 49
was nearly hidden behind 154
was nearly killed before 41
was nearly killed myself 44
was nearly midday before 336
was nearly sunset before 500
was nearly twelve before 182
was nearly twelve inches 72
was nearly twenty before 57
was nearly twenty million 45
was nearly twenty points 42
was nearly twenty pounds 56
was neatly tucked inside 42
was never absent except 92
was never afraid before 88
was never anyone around 344
was never argued before 134
was never around anyway 48
was never baited before 67
was never before abused 68
was never before beheld 230
was never before called 220
was never before dreamed 159
was never before placed 62
was never before reached 48
was never before thought 351
was never before treated 78
was never before united 309
was never beheld before 165
was never better filled 73
was never better pleased 3286
was never better proved 92
was never better served 209
was never better stated 252
was never better treated 40
was never better united 44
was never bright enough 40
was never broken except 66
was never broken through 40
was never called before 252
was never called master 97
was never caught without 72
was never clearly proved 251
was never clearly proven 57
was never clearly stated 1126
was never clearly thought 53
was never clearly worked 48
was never clever enough 199
was never closed except 45
was never curious enough 67
was never deeply rooted 88
was never denied access 99
was never enough simply 49
was never fairly tested 78
was never filled before 50
was never finely wooded 185
was never firmly rooted 54
was never graced before 126
was never highly valued 40
was never learned whether 85
was never locked except 44
was never needed before 42
was never opened before 42
was never opened except 427
was never opened unless 43
was never openly avowed 74
was never openly stated 270
was never placed before 810
was never played before 215
was never pleased unless 63
was never pretty enough 75
was never proved beyond 45
was never proved guilty 80
was never proved whether 43
was never proven guilty 61
was never pushed beyond 44
was never quoted before 98
was never raised before 378
was never raised except 61
was never raised whether 58
was never reached before 207
was never reached except 48
was never reached through 44
was never ridden except 61
was never robbed before 172
was never rudely absent 53
was never secure enough 60
was never serious enough 139
was never served before 118
was never severe enough 152
was never spoken before 223
was never spoken without 102
was never stable enough 52
was never stupid enough 51
was never taught before 204
was never tested before 188
was never thought through 158
was never treated better 67
was never unduly elated 53
was never wholly absent 606
was never wholly broken 239
was never wholly cleared 50
was never wholly closed 55
was never wholly exempt 67
was never wholly secure 91
was never wholly solved 61
was never wholly without 119
was never without gloves 46
was never without guests 64
was never without learned 45
was never without someone 41
was never without something 141
was often another member 71
was often called before 63
was often called simply 263
was often gained through 52
was often hidden behind 211
was often little better 914
was often little choice 50
was often little enough 115
was often passed around 48
was often placed before 99
was often placed beside 53
was often pushed beyond 53
was often raised whether 57
was often richly carved 60
was often severe enough 79
was often simply called 179
was often sorely tested 40
was often sought through 62
was often traced through 40
was often unclear whether 262
was often unsure whether 40
was often unwell enough 56
was often vainly hunted 40
was opening another bottle 63
was passing slowly through 99
was passing through another 373
was passing through berlin 270
was passing through bombay 67
was passing through boston 173
was passing through canada 50
was passing through changes 113
was passing through dublin 111
was passing through england 113
was passing through europe 40
was passing through france 240
was passing through galatia 45
was passing through geneva 171
was passing through indiana 40
was passing through lahore 54
was passing through london 1270
was passing through moscow 154
was passing through munich 76
was passing through oxford 84
was passing through prague 50
was passing through severe 43
was passing through something 41
was passing through strange 69
was passing through various 99
was passing through venice 78
was passing through vienna 191
was passing through zurich 118
was placing another person 53
was plain enough before 294
was plain enough without 73
was playing second fiddle 491
was playing strange tricks 91
was playing yankee doodle 42
was plunging headlong through 81
was proud beyond measure 68
was putting myself through 347
was quick witted enough 63
was quiet through dinner 42
was quite amiable enough 103
was quite another affair 904
was quite another kettle 103
was quite another matter 15904
was quite another person 548
was quite astute enough 116
was quite awhile before 521
was quite beside itself 93
was quite beside myself 841
was quite beyond belief 116
was quite beyond repair 40
was quite bright enough 92
was quite clearly marked 152
was quite clearly stated 334
was quite clever enough 1593
was quite coarse enough 42
was quite common amongst 297
was quite common around 122
was quite common before 188
was quite enjoying myself 72
was quite enough before 104
was quite enough pleased 104
was quite enough without 87
was quite exciting enough 51
was quite heavily loaded 40
was quite heavily wooded 54
was quite hidden behind 76
was quite lonely without 40
was quite midday before 55
was quite normal except 55
was quite openly stated 57
was quite pretty enough 68
was quite proper police 45
was quite serious enough 110
was quite severe enough 115
was quite shrewd enough 515
was quite silent except 41
was quite simply afraid 75
was quite simply beyond 62
was quite simply unable 54
was quite stable across 53
was quite sweeping enough 105
was quite twenty leagues 54
was quite unclear whether 76
was quite unlike anyone 186
was quite unlike modern 44
was quite wicked enough 48
was quite widely shared 109
was quite without design 40
was quite without effect 165
was quite without vanity 54
was rather better placed 42
was rather better pleased 53
was rather enjoying myself 73
was rather heavily loaded 51
was rather lonely cruising 58
was rather thickly shaped 42
was reaching record levels 58
was really almost tender 56
was really becoming serious 59
was really beside myself 73
was really better suited 146
was really beyond belief 53
was really enjoying myself 574
was really exerting itself 40
was really gathering grapes 73
was really hidden behind 68
was really little better 354
was really little chance 64
was really little choice 145
was really pretty simple 235
was really simple enough 185
was really something serious 44
was really something special 1291
was really streaming through 46
was resting before dinner 53
was right without regard 46
was risky enough without 70
was rolling around inside 143
was rolling slowly toward 40
was rowed slowly across 46
was running around behind 48
was running around inside 133
was running around screaming 91
was running around shouting 61
was running around wildly 40
was running around without 104
was running myself ragged 83
was running toward something 169
was running wildly across 67
was running wildly through 74
was running without lights 247
was running yellow almost 82
was rushing headlong toward 220
was rushing wildly through 56
was sailing without lights 77
was saved mainly through 43
was saved through christ 50
was scary enough without 45
was seated snugly enough 66
was seeking common ground 58
was seeking nuclear weapons 65
was seeking public office 46
was selling liquor without 49
was sending another letter 60
was seven inches taller 93
was seven points higher 41
was shaping itself before 44
was shining silver bright 62
was shown clearly enough 475
was sinking behind clouds 48
was sinking slowly behind 112
was sinking slowly toward 42
was sitting almost asleep 78
was sitting around drinking 171
was sitting around watching 112
was sitting behind closed 41
was sitting beside another 54
was sitting beside madame 44
was sitting beside william 41
was sitting drinking coffee 120
was sixty million francs 52
was small enough already 87
was small enough before 134
was smooth shaven except 53
was sneaking around behind 216
was snoring loudly enough 95
was snoring softly beside 53
was sorting through papers 59
was sound asleep almost 71
was sound asleep before 1225
was sound asleep behind 45
was sound asleep beside 176
was sound asleep except 50
was sound asleep inside 61
was sound public policy 141
was sound reasoning behind 82
was speaking loudly enough 185
was spent almost wholly 143
was spent before another 43
was spent debating whether 65
was spent standing around 47
was split almost evenly 349
was split beyond repair 52
was split fairly evenly 181
was split pretty evenly 46
was spread abroad through 775
was spread across europe 77
was spread evenly across 149
was spread evenly through 49
was spread fairly evenly 401
was spread mainly through 74
was spread through england 64
was spread through europe 187
was spread through france 40
was spread through sexual 62
was spread widely across 96
was spread widely through 171
was steaming slowly through 54
was still active around 52
was still active behind 45
was still active enough 370
was still active through 44
was still almost always 87
was still almost double 121
was still almost entire 134
was still almost intact 261
was still almost purely 46
was still almost summer 145
was still almost twenty 72
was still almost unheard 47
was still almost wholly 514
was still almost without 123
was still another aspect 307
was still another branch 51
was still another brother 53
was still another chance 107
was still another corner 77
was still another effort 56
was still another faction 43
was still another factor 890
was still another feature 92
was still another ground 62
was still another hurdle 80
was still another lesson 51
was still another letter 73
was still another little 62
was still another matter 342
was still another member 152
was still another motive 359
was still another person 247
was still another planet 65
was still another result 75
was still another school 79
was still another serious 65
was still another source 402
was still another special 59
was still another twenty 107
was still another version 64
was still another victim 55
was still asleep beside 258
was still asleep except 62
was still asleep inside 52
was still awaiting orders 106
was still barely enough 214
was still barely twenty 77
was still before newark 90
was still better pleased 760
was still better suited 52
was still bitter toward 77
was still bleeding freely 116
was still bleeding heavily 155
was still bleeding slowly 48
was still bouncing around 382
was still bright enough 1208
was still bright yellow 40
was still buried inside 143
was still busily engaged 761
was still bustling around 116
was still called little 49
was still carrying around 561
was still chilly enough 136
was still churning inside 92
was still circling around 123
was still clearly marked 95
was still clever enough 75
was still climbing toward 42
was still coiled around 41
was still common amongst 46
was still common enough 213
was still coursing through 286
was still crawling around 161
was still curious enough 59
was still curled around 80
was still debating whether 960
was still deciding whether 257
was still deeply asleep 528
was still deeply buried 93
was still deeply engaged 124
was still deeply imbued 158
was still deeply rooted 1443
was still deeply shaken 80
was still defining itself 74
was still denied access 136
was still doubting whether 43
was still dragging around 40
was still dragging itself 44
was still dragging through 43
was still draped across 123
was still draped around 99
was still drifting across 46
was still drifting amongst 46
was still drifting around 51
was still drifting slowly 78
was still drifting through 59
was still drinking claret 40
was still drinking coffee 93
