war homes 46 war given
91 war after 111 war
after 87 war longer 570
war would 44 war longer
539 war world 71 war
place 69 war found 49
war hanged 219 war still
112 war tried 1212 war
china 158 war world 185
war ethnic 178 was world
189 was though 109 was
again 124 was after 294
was after 1568 was april
84 was after 173 was
after 1129 was would 63
was stealing 51 was under
46 was about 160 was
after 62 was under 117
was liable 143 was aside
162 was alone 86 was
chief 42 was clerk 42
was known 77 was prize
41 was under 61 was
above 46 was thither 192
was under 96 was after
148 was round 66 was
though 48 was tried 84
was after 60 was others
223 was again 54 was
after 103 was girls 53
was chief 43 was known
63 was plain 70 was
fully 75 was known 86
was place 77 was again
267 was aside 266 was
sight 176 was under 49
was brisk 52 was while
40 was about 86 was
times 64 was above 364
was below 199 was chief
78 was downing 41 was
heaven 76 was paris 78
was tokyo 47 was today
452 was after 108 was
night 310 was morning 83
was after 182 was months
96 was weeks 59 was
after 1117 was would 185
was months 56 was times
55 was weeks 68 was
chief 1261 was prime 233
was chief 375 was clerk
202 was chief 56 was
above 215 was civil 96
was within 138 was court
56 was after 45 was
agent 87 was reader 132
was chief 2209 was clerk
123 was mayor 85 was
privy 1493 was agent 49
was agent 162 was again
74 was after 170 was
every 91 was agent 180
was months 95 was after
557 was agent 225 was
chief 53 was clerk 273
was first 147 was leader
139 was months 53 was
times 65 was clerk 559
was major 45 was which
44 was chair 49 was
chief 89 was nearer 50
was below 185 was force
48 was nearly 52 was
again 42 was group 50
was house 42 was table
237 was close 53 was
merry 54 was times 41
was every 55 was night
128 was parts 111 was
after 64 was often 123
was often 64 was small
64 was night 95 was
times 131 was after 109
was after 56 was times
74 was after 48 was
after 96 was though 147
was about 77 was either
211 was local 148 was
nearby 110 was springs 45
was state 44 was which
327 was within 57 was
again 52 was about 105
was after 412 was under
137 was until 62 was
where 263 was within 92
was could 59 was which
135 was alone 51 was
times 66 was prime 42
was times 43 was coast
112 was night 55 was
every 47 was local 41
was times 230 was after
92 was alive 42 was
apart 48 was under 80
was within 51 was aside
246 was known 72 was
aware 64 was under 98
was nearer 44 was effie
49 was looking 204 was
reason 211 was alive 44
was after 99 was aware
64 was easier 468 was
known 45 was under 69
was worse 63 was times
92 was acute 104 was
alive 44 was aware 88
was cruel 65 was easily
51 was equal 112 was
nearly 50 was noble 85
was often 53 was rapid
125 was roomy 76 was
willing 54 was worthy 55
was easier 659 was given
53 was later 57 was
longer 143 was lower 195
was moved 77 was nearer
212 was older 163 was
reason 77 was safer 53
was worse 91 was about
266 was harsh 51 was
novel 110 was fifty 44
was forty 54 was appeal
82 was basis 44 was
cause 44 was reason 249
was after 48 was under
40 was place 300 was
first 44 was right 87
was parts 50 was times
58 was about 125 was
after 84 was until 84
was amusing 176 was aware
44 was brave 50 was
civil 186 was close 431
was funny 60 was grand
159 was grave 42 was
happy 195 was large 282
was lucky 119 was naive
113 was noble 48 was
often 40 was plain 159
was pleasing 62 was proud
