we add equal amounts 51
we all acted together 81
we all began preparing 43
we all began together 48
we all belong together 546
we all could benefit 108
we all could testify 50
we all cried together 484
we all dance together 44
we all dined together 1079
we all drank together 100
we all drove together 78
we all dwell together 163
we all fight against 70
we all fight together 60
we all fired together 54
we all gather together 215
we all knelt together 112
we all labor together 155
we all laugh because 53
we all laugh together 98
we all leaned forward 215
we all lived happily 373
we all lived together 3373
we all march together 129
we all might benefit 71
we all moved forward 539
we all moved outside 45
we all moved together 198
we all moved towards 179
we all rather enjoyed 45
we all really believe 75
we all really enjoyed 53
we all share because 73
we all share certain 238
we all share equally 176
we all share similar 164
we all share together 154
we all shout together 57
we all sleep soundly 40
we all sleep together 134
we all slept soundly 343
we all slept together 569
we all spent together 595
we all sprang forward 46
we all stand equally 40
we all stand together 1765
we all start together 52
we all stick together 812
we all still believe 75
we all stood listening 46
we all stood outside 350
we all stood shivering 42
we all stood together 1344
we all stuck together 388
we all waved goodbye 104
we all would benefit 85
we all write answers 55
we all wrote letters 105
we and others believe 141
we any longer believe 139
we any longer content 53
we arc looking forward 43
we are about equally 75
we are about everything 110
we are about fifteen 67
we are about halfway 198
we are above average 160
we are again allowed 86
we are again assured 232
we are again baffled 70
we are again beginning 170
we are again brought 1318
we are again carried 51
we are again enabled 53
we are again exposed 166
we are again following 50
we are again invited 92
we are again limited 258
we are again obliged 589
we are again preparing 42
we are again pressed 73
we are again reduced 175
we are again returning 58
we are again settled 41
we are again stopped 43
we are again suffering 45
we are again tempted 126
we are again together 205
we are alike members 43
we are alive because 146
we are alive fifteen 46
we are alive together 158
we are alone because 67
we are alone enabled 56
we are alone together 4887
we are amply assured 90
we are arguing against 500
we are armed against 232
we are armed because 44
we are awake because 48
we are awake beginning 90
we are biased against 69
we are biased towards 119
we are blood brothers 157
we are bosom friends 45
we are bound because 41
we are bound equally 60
we are bound forever 69
we are bound morally 53
we are bound together 7314
we are built together 55
we are close friends 477
we are close together 549
we are creating together 129
we are daily advancing 90
we are daily brought 116
we are daily carried 63
we are daily expecting 591
we are daily exposed 777
we are daily familiar 94
we are daily importing 51
we are daily increasing 47
we are daily incurring 40
we are daily obliged 73
we are daily receiving 622
we are daily subject 56
we are daily tempted 114
we are dancing together 81
we are drawing between 160
we are drawing samples 97
we are drawing together 51
we are drawing towards 81
we are drawn forward 183
we are drawn together 1369
we are drawn towards 776
we are dreaming between 52
we are driving together 55
we are driving towards 98
we are earthen vessels 97
we are easily carried 53
we are easily enabled 65
we are easily induced 134
we are easily seduced 140
we are easily shocked 223
we are easily tempted 285
we are eight hundred 77
we are either debtors 56
we are either drowned 131
we are either obliged 115
we are either totally 46
we are either unaware 91
we are either unwilling 93
we are equal because 58
we are every instant 143
we are failing because 108
we are false foolish 63
we are finding increasing 48
we are first assured 142
we are first brought 151
we are first cousins 168
we are first enabled 53
we are first exposed 111
we are first married 101
we are first obliged 106
we are first tempted 46
we are found faithful 133
we are found following 44
we are found together 50
we are fully assured 2156
we are fully capable 573
we are fully certain 57
we are fully content 51
we are fully covered 42
we are fully familiar 101
we are fully masters 112
we are fully present 815
we are fully rational 64
we are fully staffed 102
we are gaining control 70
we are gaining insight 87
we are getting carried 41
we are getting dressed 50
we are getting everything 132
we are getting exactly 52
we are getting familiar 40
we are getting forward 56
we are getting increasing 44
we are getting married 2178
we are getting nowhere 633
we are getting outside 46
we are getting reports 170
we are getting results 182
we are getting settled 82
we are getting smarter 298
we are getting started 100
we are getting stronger 258
we are getting support 55
we are getting together 586
we are getting towards 166
we are given answers 95
we are given certain 390
we are given choices 58
we are given details 297
we are given dominion 59
we are given eternal 97
we are given everything 86
we are given exactly 57
we are given figures 58
we are given freedom 153
we are given insight 234
we are given lessons 50
we are given license 41
we are given precise 65
we are given repeated 40
we are given several 334
we are groping towards 91
we are growing rapidly 45
we are growing stronger 204
we are growing together 115
we are grown hateful 40
we are happy because 714
we are happy together 752
we are hated because 178
we are headed towards 283
we are healed because 67
we are heirs according 43
we are heirs together 57
we are helping forward 125
we are hence enabled 51
we are hence obliged 109
we are holding capital 53
we are holding everything 45
we are human animals 99
we are human because 157
we are human persons 92
we are hungry because 50
we are joining together 73
we are keeping company 42
we are learning lessons 96
we are learning rapidly 105
we are learning together 255
we are looking closely 75
we are looking forward 25180
we are looking outside 128
we are looking outward 114
we are looking towards 538
we are looking upwards 53
we are loved because 77
we are loyal members 41
we are lucky because 187
we are lumping together 143
we are meeting together 91
we are meeting tonight 98
we are mingled largely 67
we are missing because 40
we are moral because 61
we are moved because 140
we are moved towards 59
we are nearer related 104
we are nearer together 42
we are nearly arrived 44
we are nearly certain 180
we are nearly halfway 68
we are nearly related 77
we are nearly starved 89
we are never accused 68
we are never allowed 6575
we are never ashamed 60
we are never assured 140
we are never brought 104
we are never capable 53
we are never certain 1418
we are never content 473
we are never decided 43
we are never exactly 85
we are never exposed 45
we are never finally 41
we are never granted 43
we are never happier 58
we are never invited 220
we are never knocked 146
we are never limited 103
we are never morally 51
we are never neutral 46
we are never obliged 292
we are never offered 87
we are never outside 426
we are never perfect 79
we are never present 47
we are never satiated 141
we are never tempted 369
we are never together 48
we are never totally 247
we are never unaware 120
we are newly escaped 40
we are newly married 96
we are often accused 335
we are often advised 166
we are often against 55
we are often allowed 100
we are often annoyed 43
we are often ashamed 338
we are often assured 526
we are often baffled 154
we are often blinded 107
we are often brought 259
we are often capable 65
we are often carried 87
we are often certain 69
we are often charged 53
we are often charmed 51
we are often comparing 41
we are often content 360
we are often deluded 108
we are often enabled 568
we are often equally 51
we are often exposed 248
we are often foolish 52
we are often happier 40
we are often haunted 87
we are often imposed 52
we are often induced 76
we are often invited 229
we are often limited 486
we are often obliged 5359
we are often offered 93
we are often painted 73
we are often puzzled 348
we are often reduced 291
we are often referring 206
we are often seduced 67
we are often shocked 465
we are often strongly 65
we are often subject 88
we are often tempted 2585
we are often together 76
we are often totally 105
we are often trapped 72
we are often unaware 2494
we are often unwilling 237
we are often victims 86
we are often visited 94
we are parting company 82
we are parting forever 94
we are passing between 79
we are piecing together 245
we are playing against 159
we are playing together 103
we are poles asunder 87
we are praying according 146
we are praying against 51
we are praying together 53
we are proof against 205
we are proud because 55
we are pulling together 162
we are pushing against 78
we are pushing forward 192
we are putting everything 63
we are putting forward 2306
we are putting together 1409
we are quite ashamed 48
we are quite assured 128
we are quite blessed 118
we are quite capable 1610
we are quite careful 45
we are quite certain 5256
we are quite content 2695
we are quite correct 108
we are quite dazzled 61
we are quite distant 47
we are quite excited 64
we are quite familiar 2236
we are quite frankly 51
we are quite friends 56
we are quite hopeful 77
we are quite limited 164
we are quite overrun 40
we are quite rightly 70
we are quite settled 209
we are quite similar 41
we are quite sincere 77
we are quite unaware 877
we are quite unmoved 92
we are quite unwilling 741
we are quite unworthy 94
we are quite worried 43
we are rather ashamed 146
we are rather certain 75
we are rather crowded 76
we are rather dazzled 78
we are rather limited 101
we are rather obliged 77
we are rather pressed 57
we are rather puzzled 63
we are rather tempted 114
we are rather worried 46
we are reaching forward 67
we are reacting against 160
we are really advancing 49
we are really affirming 46
we are really against 65
we are really analyzing 52
we are really ashamed 67
we are really asserting 130
we are really attacking 42
we are really beginning 375
we are really blessed 47
we are really brothers 78
we are really brought 75
we are really capable 405
we are really careful 40
we are really certain 99
we are really comparing 496
we are really defending 117
we are really devoted 55
we are really educating 53
we are really employing 71
we are really examining 125
we are really excited 90
we are really exploring 49
we are really exposed 47
we are really familiar 85
we are really following 195
we are really friends 201
we are really happier 40
we are really imagining 96
we are really inquiring 74
we are really listening 342
we are really married 160
we are really masters 90
we are really members 51
we are really obliged 164
we are really observing 321
we are really operating 60
we are really preparing 76
we are really present 219
we are really producing 46
we are really proposing 49
we are really providing 51
we are really provoking 97
we are really referring 1139
we are really refined 54
we are really settled 71
we are really sincere 355
we are really suffering 118
we are really superior 65
we are really thankful 86
we are really together 137
we are really unhappy 40
we are really whipped 65
we are really worried 164
we are right because 159
we are running against 151
we are running counter 102
we are running rapidly 100
we are running towards 91
we are rushing towards 153
we are sailing against 105
we are sailing swiftly 91
we are sailing towards 102
we are saved because 558
we are saved forever 55
we are sealed vessels 60
we are seated together 80
we are seeking answers 251
we are seeking between 96
we are seeking eternal 44
we are seeking freedom 43
we are seeking general 41
we are seeking justice 63
we are seeking pleasure 48
we are seeking support 40
we are sending forthwith 56
we are sending herewith 55
we are sending signals 44
we are sharing together 69
we are short sighted 40
we are short staffed 130
we are showing respect 64
we are shown several 75
we are sinning against 341
we are sitting belonged 47
we are sitting outside 138
we are sitting quietly 204
we are sitting together 436
we are social animals 1265
we are social workers 61
we are sorry because 197
we are souls bereaved 184
we are speaking against 188
we are speaking frankly 111
we are speaking loosely 128
we are speaking plainly 75
we are speaking together 130
we are split between 41
we are staying together 73
we are still accepting 73
we are still adjusting 75
we are still advancing 109
we are still against 79
we are still allowed 416
we are still amazingly 45
we are still analyzing 137
we are still animals 151
we are still answering 43
we are still ascending 42
we are still assessing 50
we are still assured 251
we are still attending 64
we are still baffled 153
we are still between 70
we are still blessed 297
we are still borrowing 62
we are still brothers 177
we are still brought 276
we are still capable 1114
we are still captive 96
we are still careful 45
we are still carried 53
we are still certain 117
we are still chained 65
we are still charged 87
we are still closely 45
we are still comparing 101
we are still confining 59
we are still consuming 45
we are still content 317
we are still correct 48
we are still cousins 50
we are still decried 62
we are still defending 46
we are still delayed 40
we are still demanding 55
we are still depending 142
we are still designing 47
we are still devoted 43
we are still digesting 47
we are still disputing 54
we are still distant 154
we are still divided 228
we are still educating 52
we are still employing 114
we are still enabled 198
we are still enemies 49
we are still equally 48
we are still examining 182
we are still expanding 60
we are still expecting 198
we are still exploring 498
we are still exporting 47
we are still exposed 210
we are still faithful 55
we are still familiar 663
we are still focused 68
we are still following 744
we are still foolish 68
we are still friends 1568
we are still grappling 542
we are still grossly 49
we are still happily 108
we are still haunted 412
we are still hopeful 221
we are still imagining 43
we are still importing 401
we are still improving 81
we are still increasing 67
we are still indulging 40
we are still infants 121
we are still invited 125
we are still largely 1394
we are still legally 61
we are still limited 1182
we are still listening 164
we are still married 455
we are still masters 142
we are still members 216
we are still mindful 88
we are still morally 58
we are still novices 87
we are still nowhere 210
we are still obliged 1417
we are still observing 154
we are still occupying 45
we are still operating 758
we are still opposed 89
we are still outside 532
we are still pioneers 91
we are still plagued 410
we are still pondering 53
we are still preparing 92
we are still present 155
we are still pressed 47
we are still producing 174
we are still providing 60
we are still pursued 68
we are still puzzled 309
we are still receiving 257
we are still reduced 68
we are still referring 242
we are still related 50
we are still removed 110
we are still retaining 53
we are still saddled 172
we are still savages 340
we are still several 137
we are still shocked 196
we are still sinners 1070
we are still somehow 77
we are still strongly 89
we are still stumbling 97
we are still stunned 51
we are still subject 2070
we are still suffering 4073
we are still supposing 98
we are still supreme 48
we are still tainted 41
we are still tempted 281
we are still thankful 88
we are still thrilled 55
we are still together 2358
we are still totally 116
we are still touched 46
we are still trapped 605
we are still traveling 144
we are still unaware 432
we are still unhappy 74
we are still unwilling 151
we are still unworthy 56
we are still utterly 67
we are still victims 112
we are still wallowing 58
we are still wandering 131
we are still woefully 156
we are still wondering 382
we are still worried 117
we are still wrestling 294
we are strong because 168
we are strong together 57
we are stuck because 88
we are stuck between 65
we are stuck together 177
we are supping together 43
we are swept forward 72
we are sworn against 43
we are sworn brothers 69
we are sworn enemies 53
we are sworn friends 104
we are taken captive 128
we are taken outside 165
we are talking frankly 66
we are talking largely 62
we are talking millions 41
we are talking science 50
we are talking together 1029
we are teaching history 47
we are teaching science 57
we are telling stories 183
we are tending towards 443
we are testing against 155
we are testing several 46
we are thence enabled 63
we are thinking animals 67
we are thinking chiefly 132
we are thinking rightly 46
we are thinking together 78
we are thirty thousand 66
we are thrown against 41
we are thrown forward 41
we are thrown together 412
we are tired because 40
we are today because 550
we are today beginning 48
we are today familiar 206
we are today largely 48
we are today perhaps 43
we are today suffering 112
we are truly blessed 944
we are truly brothers 103
we are truly capable 202
we are truly devoted 82
we are truly faithful 66
we are truly following 132
we are truly friends 71
we are truly grieved 46
we are truly humbled 103
we are truly listening 116
we are truly married 48
we are truly masters 43
we are truly members 99
we are truly present 251
we are truly sincere 88
we are truly sisters 48
we are truly thankful 580
we are truly together 50
we are turning against 47
we are turning towards 64
we are twice removed 57
we are under assault 50
we are under certain 78
we are under control 70
we are under especial 60
we are under extreme 64
we are under illusion 148
we are under increasing 48
we are under peculiar 131
we are under shelter 65
we are uneasy because 59
we are upset because 103
we are urged forward 58
we are urged towards 69
we are verging towards 75
we are viewing slumber 44
we are waiting outside 48
we are walking according 91
we are walking together 357
we are walking towards 154
we are warning against 52
we are warring against 176
we are wasting precious 286
we are whole persons 76
we are within fifteen 48
we are working according 91
we are working against 919
we are working because 83
we are working closely 316
we are working outside 150
we are working steadily 60
we are working together 5922
we are working towards 1987
we are woven together 65
we are writing history 274
we are writing letters 86
we are writing stories 44
we are writing together 75
we are yearly overrun 410
we are yoked together 75
we ask anything according 4571
we ate fried chicken 99
we ate lunch together 413
we bear false witness 109
we both cried together 102
we both fired together 67
we both leaned against 55
we both leaned forward 71
we both really enjoyed 67
we both shall shortly 239
we both shall tremble 54
we both slept soundly 104
we bring people together 170
we bring under control 42
we but dimly discern 58
we can adopt certain 44
we can adopt measures 46
we can adopt towards 63
we can again achieve 40
we can again compare 97
we can again compute 58
we can again discern 202
we can again examine 64
we can again express 108
we can again imagine 68
we can again neglect 122
we can again observe 257
we can again perform 86
we can again proceed 48
we can again replace 90
we can agree together 64
we can appeal against 80
we can apply certain 147
we can apply equation 971
we can apply exactly 58
we can apply formula 175
we can apply general 65
we can apply results 45
we can apply several 76
we can apply similar 165
we can argue against 276
we can argue forever 44
we can avoid accepting 42
we can avoid admitting 102
we can avoid believing 54
we can avoid certain 102
we can avoid confusing 117
we can avoid similar 62
we can avoid suffering 63
we can avoid trouble 110
we can avoid violence 42
we can begin analyzing 48
we can begin designing 71
we can begin examining 109
we can begin exploring 99
we can begin preparing 45
we can build between 48
we can build bridges 294
we can build complex 86
we can build schools 49
we can build several 41
we can build stronger 48
we can build systems 149
we can build together 379
we can carry everything 43
we can carry forward 500
we can carry herbert 50
we can change america 80
we can change behavior 120
we can change certain 41
we can change everything 155
we can change history 61
we can change quickly 69
we can change society 187
we can check against 159
we can claim descent 52
we can claim kinship 50
we can claim success 70
we can claim victory 84
we can cover everything 85
we can create complex 94
we can create meaningful 56
we can create objects 156
we can create several 103
we can create systems 61
we can create together 357
we can create virtual 62
we can daily observe 43
we can dance grandly 69
we can dance together 102
we can defeat germany 41
we can dimly discern 896
we can dimly foresee 333
we can dimly imagine 107
we can doubt everything 63
we can drink together 89
we can drive together 125
we can dwell together 87
we can easily abandon 231
we can easily account 3268
we can easily achieve 257
we can easily acquire 127
we can easily analyze 146
we can easily ascribe 65
we can easily believe 3829
we can easily capture 101
we can easily collect 216
we can easily combine 151
we can easily compare 627
we can easily compute 2502
we can easily confirm 172
we can easily confuse 105
we can easily conjure 70
we can easily connect 249
we can easily conquer 50
we can easily content 50
we can easily control 632
we can easily convert 679
we can easily correct 368
we can easily deceive 148
we can easily destroy 84
we can easily develop 378
we can easily discard 128
we can easily discern 2472
we can easily discuss 102
we can easily dismiss 247
we can easily display 66
we can easily dispose 189
we can easily envision 226
we can easily examine 157
we can easily exchange 122
we can easily exclude 44
we can easily explain 1553
we can easily explore 55
we can easily express 1022
we can easily extract 261
we can easily foresee 370
we can easily forgive 317
we can easily imagine 14293
we can easily imitate 111
we can easily improve 95
we can easily include 149
we can easily increase 189
we can easily isolate 271
we can easily justify 122
we can easily mistake 142
we can easily monitor 54
we can easily neglect 57
we can easily observe 1553
we can easily perform 275
we can easily picture 1333
we can easily predict 597
we can easily prepare 150
we can easily present 47
we can easily presume 57
we can easily prevent 115
we can easily proceed 126
