war of 80 war of 46
was as 42 was of 67
was to 57 was of 63
was in 193 was to 336
was in 100 was to 53
was he 418 was in 185
was of 691 was the 122
was to 893 was we 135
was of 43 was of 40
was as 94 was as 1572
was as 1045 was of 207
was the 652 was of 160
was the 747 was as 105
was in 47 was as 223
was in 58 was of 86
was as 277 was in 42
was or 46 was the 66
was of 58 was in 79
was of 42 was the 217
was the 43 was in 189
was in 53 was to 764
was to 273 was as 534
was in 74 was the 82
was to 91 was the 270
was the 107 was an 76
was at 71 was in 1263
was on 104 was the 747
was in 115 was the 58
was to 52 was the 41
was in 69 was as 212
was at 59 was in 138
was it 81 was so 127
was the 69 was in 57
was the 42 was up 136
was to 261 was up 54
was by 45 was in 304
was it 89 was of 85
was the 298 was it 40
was in 41 was the 111
was the 47 was to 47
was in 52 was on 203
was an 48 was the 123
was to 149 was in 163
was it 150 was on 230
was the 88 was to 82
was up 215 was at 42
was in 794 was it 75
was the 591 was to 133
was up 100 was at 66
was he 125 was in 610
was of 625 was the 90
was to 1213 was at 205
was in 589 was it 183
was on 108 was the 619
was at 47 was up 46
was at 209 was in 957
was on 564 was up 129
was up 68 was at 86
was as 277 was at 88
was in 689 was it 113
was on 122 was the 472
was to 164 was in 121
was it 46 was the 165
was at 78 was in 397
was it 95 was on 120
was the 120 was to 44
was the 41 was the 73
was as 73 was as 179
was to 43 was of 58
was in 126 was on 40
was the 76 was of 251
was the 164 was of 68
was the 59 was of 69
was of 57 was the 61
was of 209 was of 103
was of 106 was of 158
was as 187 was of 52
was of 89 was as 43
was by 42 was in 108
was to 151 was in 91
was to 72 was of 171
was to 140 was of 112
was of 226 was of 127
was of 74 was to 112
was he 61 was thing 50
was of 56 was of 373
was of 50 was in 74
was the 42 was of 206
was the 592 was the 136
was in 48 was of 98
was by 40 was of 48
was of 96 was the 183
was the 123 was of 46
was the 101 was of 2853
was or 76 was of 148
was or 45 was of 279
was as 137 was if 214
was as 122 was it 81
was the 72 was to 50
was as 76 was the 43
was to 54 was in 53
was it 46 was the 337
was the 86 was he 57
was the 90 was the 85
was an 131 was he 42
was it 238 was me 58
was my 154 was of 561
was on 40 was so 145
was the 2045 was an 59
was in 679 was the 161
was an 459 was at 77
was he 49 was in 389
was it 601 was me 744
was my 322 was no 169
was on 181 was so 680
was the 7674 was to 43
was us 101 was it 171
was the 70 was of 44
was to 133 was to 767
was of 71 was to 530
was the 120 was of 53
was of 63 was the 208
was of 71 was of 100
was by 65 was as 271
was at 69 was by 1034
was in 434 was on 65
was of 495 was or 116
was as 138 was by 418
was in 171 was of 94
was of 143 was the 146
was the 59 was in 56
was the 42 was of 45
was the 84 was the 41
was the 71 was of 69
was in 47 was to 58
was of 69 was of 542
was an 105 was the 3333
was of 69 was it 53
was the 255 was as 106
was to 219 was the 49
was in 236 was it 56
was on 82 was the 632
was to 86 was the 48
was the 64 was the 40
was the 57 was me 98
was the 171 was to 624
was an 109 was the 198
was us 44 was the 69
was if 58 was the 68
was the 72 was the 197
was the 392 was of 77
was the 174 was the 174
was of 49 was the 130
was of 862 was of 86
was the 416 was the 54
was in 63 was of 269
was the 413 was the 50
was of 194 was as 149
was by 106 was of 45
was of 49 was of 40
was the 145 was of 58
was the 771 was in 467
was of 94 was of 840
was of 41 was of 304
was the 45 was of 73
was of 67 was at 235
was by 86 was in 5330
was of 20209 was on 437
was the 51 was the 47
was as 158 was in 386
was on 50 was of 194
was of 83 was of 57
was of 131 was the 105
was the 42 was as 48
was the 42 was of 64
was the 95 was the 82
was the 59 was the 55
was the 173 was of 796
was of 85 was of 3939
was to 121 was of 151
was of 41 was in 60
was of 47 was in 132
was thing 48 was as 99
was at 57 was in 297
was of 263 was on 70
was the 330 was to 125
was to 162 was to 47
was of 54 was in 43
was of 6815 was of 172
was of 79 was in 40
was an 40 was as 873
was in 65 was my 282
was of 203 was the 1146
was to 687 was as 194
was the 374 was to 41
was the 685 was to 48
was as 246 was to 99
was an 75 was as 3152
was in 89 was of 65
was the 118 was to 1368
was to 64 was of 102
was of 113 was an 138
was as 5290 was in 83
was of 50 was the 135
was to 1829 was the 136
was the 46 was of 46
was as 133 was to 48
was of 60 was to 40
was of 96 was of 100
was of 47 was of 64
was of 326 was of 285
was of 49 was of 316
was of 1287 was of 53
was of 349 was to 1048
was of 74 was of 88
was to 58 was of 45
was of 595 was of 377
was to 101 was as 342
was to 70 was at 46
was the 56 was to 221
was in 340 was the 71
was the 43 was of 54
was the 97 was the 47
was thing 46 was he 85
was it 51 was of 52
was of 421 was by 52
was of 320 was the 58
was the 223 was of 131
was as 46 was the 88
was of 175 was of 433
was or 165 was of 79
was of 148 was of 153
was the 103 was it 97
was the 303 was it 114
was the 45 was to 55
was to 179 was the 47
was to 64 was the 338
was as 76 was an 64
was the 49 was of 42
was the 55 was the 202
was of 203 was of 64
was the 189 was of 137
was in 57 was the 78
was as 41 was of 127
was of 87 was of 53
was by 40 was of 178
was of 85 was in 40
was of 53 was to 52
was in 59 was to 57
was thing 48 was of 45
was to 269 was it 46
was to 74 was is 49
was to 62 was so 53
was my 44 was of 59
was the 742 was to 146
was to 312 was ear 50
was on 51 was the 42
was in 45 was so 217
was the 2200 was by 59
was in 92 was on 93
was as 44 was it 118
was the 45 was the 45
was of 77 was in 92
was the 56 was of 137
was of 1594 was of 102
was as 91 was to 183
was as 420 was of 105
was as 319 was of 92
was of 186 was of 189
was of 46 was as 759
was in 66 was the 187
was the 308 was in 43
was of 68 was the 69
was as 226 was the 44
was of 45 was of 95
was the 119 was the 444
was to 71 was or 229
was the 113 was in 49
was of 330 was or 102
was of 1080 was in 68
was to 99 was to 40
was of 1489 was an 454
was the 3510 was of 79
was of 49 was the 125
was the 111 was of 203
was of 115 was the 187
was to 51 was of 40
was thing 196 was as 54
was the 406 was as 798
was at 45 was in 655
was on 506 was the 106
was up 81 was it 49
was the 53 was to 266
was the 90 was no 101
was the 240 was it 130
was the 112 was it 102
was me 49 was the 468
was an 157 was in 416
was it 588 was me 138
was my 45 was on 260
was the 3243 was to 440
was up 246 was it 121
was the 251 was on 46
was to 434 was it 53
was the 242 was as 139
was at 42 was in 616
was or 56 was my 48
was the 113 was the 49
was it 228 was my 50
was the 1641 was in 184
was the 43 was it 94
was the 154 was the 48
was to 55 was an 770
was as 1260 was at 487
was in 1318 was it 2525
was me 465 was my 582
was on 1448 was the 4145
was to 3545 was up 418
was us 164 was in 131
was on 1662 was the 81
was the 110 was it 66
was no 117 was the 255
was the 118 was it 89
was the 276 was an 69
was it 47 was the 524
was it 153 was me 56
was no 250 was the 721
was in 78 was in 60
was be 158 was the 52
was it 62 was no 118
was the 273 was the 47
was an 2530 was as 75
was in 482 was it 507
was me 81 was my 126
was on 797 was the 1727
was to 331 was up 417
was it 96 was the 157
was the 99 was the 449
was an 46 was in 54
was it 71 was no 204
was the 535 was it 142
was no 189 was as 384
was at 71 was if 386
was in 117 was it 2104
was me 528 was my 126
was no 115 was the 3681
was to 428 was us 59
was an 188 was it 73
was on 274 was the 516
was up 607 was at 47
was in 136 was it 45
was on 135 was up 104
was the 59 was if 98
was it 626 was me 54
was my 138 was the 1189
was to 2312 was as 63
was in 63 was it 1122
was my 158 was the 2668
was to 80 was it 94
was the 81 was at 190
was by 53 was in 110
was it 317 was my 48
was on 52 was or 78
was the 1674 was the 44
was of 150 was of 72
was the 45 was as 58
was it 55 was of 99
was of 87 was of 41
was to 43 was he 44
was the 80 was of 79
was of 132 was of 89
was of 79 was at 48
was in 411 was on 44
was to 67 was of 2202
was in 98 was of 131
was of 45 was the 42
was no 58 was in 49
was no 45 was the 44
was the 172 was of 202
was of 45 was in 51
was of 1685 was at 40
was of 305 was of 123
was of 106 was the 115
was by 139 was by 72
was the 48 was the 73
was to 46 was the 79
was the 56 was to 180
was of 115 was to 40
was of 88 was the 68
was the 147 was in 159
was it 54 was the 304
was up 54 was of 93
was the 86 was at 68
was by 135 was to 50
was of 61 was if 66
was up 53 was to 107
was the 79 was of 201
was of 88 was the 572
was of 155 was of 332
was the 118 was in 63
was the 804 was the 50
was of 50 was me 46
was the 56 was of 60
was the 52 was it 41
was in 95 was of 41
was of 46 was as 150
was of 123 was an 41
was the 139 was the 57
was the 113 was of 61
was to 46 was the 138
was the 46 was of 76
was to 40 was the 80
was the 40 was of 138
was the 46 was the 61
was the 44 was in 43
was of 181 was the 101
was the 56 was of 65
was the 54 was as 52
was as 82 was the 195
was the 234 was to 129
was in 42 was to 503
was of 41 was of 366
was in 41 was to 253
was to 228 was by 1292
was as 71 was as 54
was the 55 was as 157
was by 64 was in 47
was to 76 was the 80
was in 73 was the 42
was to 43 was an 40
was up 63 was the 40
was in 156 was on 41
was by 60 was the 184
was by 49 was it 46
was the 252 was up 350
was in 46 was up 50
was by 210 was it 81
was the 111 was to 380
was it 72 was my 51
was the 457 was of 61
was of 487 was the 80
was of 106 was of 58
was to 56 was the 96
was an 40 was in 111
was to 40 was of 306
was at 61 was in 1043
was of 7069 was on 126
was or 63 was the 56
was of 778 was of 446
was of 47 was of 64
was of 225 was of 116
was of 101 was of 200
was of 164 was of 196
was of 40 was of 143
was of 45 was of 81
was of 94 was of 217
was he 62 was of 224
was of 55 was of 66
was as 43 was of 140
was the 129 was to 70
was in 77 was in 109
was the 115 was to 2207
was the 40 was the 83
was of 51 was the 44
was he 512 was it 836
was the 410 was the 234
was of 71 was the 69
was of 51 was of 130
was of 94 was the 50
was he 51 was of 216
was the 754 was the 150
was as 149 was he 67
was it 51 was the 170
was of 156 was as 45
was to 146 was of 83
was the 109 was in 51
was the 54 was it 44
was the 538 was the 57
was the 58 was of 62
was of 49 was in 106
was of 134 was it 48
was the 55 was it 83
was it 50 was the 557
was of 246 was or 205
was as 98 was in 152
was of 99 was of 96
was of 46 was the 148
was of 58 was the 56
was to 129 was at 188
was by 480 was in 71
was of 808 was to 151
was the 63 was it 50
was the 182 was of 189
was by 91 was of 75
was as 323 was the 239
was of 41 was as 77
was of 42 was the 97
was the 42 was the 63
was by 51 was by 348
was in 52 was by 437
was in 82 was by 71
was of 223 was the 84
was the 228 was of 45
was of 54 was of 41
was of 51 was an 116
was at 141 was in 567
was of 257 was on 56
was the 571 was to 149
was of 270 was to 47
was of 5827 was of 1868
