name and version identification 73
need any formal qualifications 45
need any further encouragement 265
need any further interpretation 42
need any further recommendation 55
need any special qualifications 157
need but little encouragement 134
need for better accommodations 71
need for better administration 324
need for better classification 50
need for better communications 1393
need for better environmental 179
need for better identification 84
need for better implementation 99
need for better interpersonal 42
need for better representation 116
need for better transportation 689
need for cheaper transportation 78
need for direct representation 91
need for ensuring progressively 93
need for expert interpretation 59
need for formal organizational 40
need for formal qualifications 44
need for formal representation 45
need for further centralization 54
need for further classification 158
need for further comprehensive 45
need for further constitutional 107
need for further developmental 54
need for further differentiation 151
need for further enlightenment 47
need for further environmental 42
need for further identification 129
need for further implementation 181
need for further interpretation 390
need for further investigations 3275
need for further investigative 87
need for further liberalization 71
need for further methodological 75
need for further psychological 109
need for further reinforcement 63
need for further simplification 107
need for further technological 187
need for future investigations 154
need for global environmental 185
need for greater accessibility 81
need for greater centralization 205
need for greater differentiation 131
need for greater discrimination 68
need for greater effectiveness 82
need for greater environmental 99
need for greater methodological 57
need for greater opportunities 167
need for greater organizational 147
need for greater particularity 60
need for greater psychological 42
need for greater representation 297
need for greater sophistication 180
need for greater technological 47
need for higher concentrations 76
need for higher qualifications 81
need for highly sophisticated 140
need for income redistribution 353
need for larger accommodations 48
need for manual administration 43
need for mobile communications 51
need for proper administration 112
need for proper classification 87
need for proper identification 190
need for proper implementation 105
need for proper interpretation 96
need for proper representation 98
need for public administration 186
need for public enlightenment 79
need for public transportation 815
need for school psychologists 94
need for secure communications 231
need for special accommodations 177
need for special considerations 100
need for special environmental 63
need for special investigations 199
need for special qualifications 92
need for special representation 109
need for special transportation 79
need for speedy implementation 97
need for spinal immobilization 50
need for training opportunities 60
need for worker representation 105
need not differ significantly 84
need not follow automatically 83
need not further particularize 116
none had better opportunities 61
note that recent investigations 86
nothing but another representation 141
nothing but opposing circumstances 62
nothing had changed fundamentally 45
nothing has changed fundamentally 60
